Home Team,Away Team,Team,Game Date,spread_evanmiya,win_prob_evanmiya,projected_total_evanmiya
Connecticut,Providence,Providence,2026-01-07,7.2,0.250352338716765,152.433576899553
Clemson,SMU,Clemson,2026-01-07,-5.3,0.689941257120542,149.592264441259
Clemson,SMU,SMU,2026-01-07,5.3,0.310058742879458,149.592264441259
SMU,Clemson,SMU,2026-01-07,5.3,0.310058742879458,149.592264441259
SMU,Clemson,Clemson,2026-01-07,-5.3,0.689941257120542,149.592264441259
Ole Miss,Arkansas,Ole Miss,2026-01-07,2.5,0.40714794454246,148.672240190975
Ole Miss,Arkansas,Arkansas,2026-01-07,-2.5,0.59285205545754,148.672240190975
Arkansas,Ole Miss,Arkansas,2026-01-07,-2.5,0.59285205545754,148.672240190975
Arkansas,Ole Miss,Ole Miss,2026-01-07,2.5,0.40714794454246,148.672240190975
BYU,Arizona State,BYU,2026-01-07,-14.7,0.908627903725091,156.014270011692
BYU,Arizona State,Arizona State,2026-01-07,14.7,0.0913720962749089,156.014270011692
Arizona State,BYU,Arizona State,2026-01-07,14.7,0.0913720962749089,156.014270011692
Arizona State,BYU,BYU,2026-01-07,-14.7,0.908627903725091,156.014270011692
Wake Forest,Miami (Fla.),Wake Forest,2026-01-07,0.4,0.484812329863821,152.216187953898
Wake Forest,Miami (Fla.),Miami (Fla.),2026-01-07,-0.4,0.515187670136179,152.216187953898
Miami (Fla.),Wake Forest,Miami (Fla.),2026-01-07,-0.4,0.515187670136179,152.216187953898
Miami (Fla.),Wake Forest,Wake Forest,2026-01-07,0.4,0.484812329863821,152.216187953898
Kentucky,Missouri,Kentucky,2026-01-07,-8.2,0.768509129595642,155.907195016845
Kentucky,Missouri,Missouri,2026-01-07,8.2,0.231490870404358,155.907195016845
Missouri,Kentucky,Missouri,2026-01-07,8.2,0.231490870404358,155.907195016845
Missouri,Kentucky,Kentucky,2026-01-07,-8.2,0.768509129595642,155.907195016845
Virginia,California,Virginia,2026-01-07,-9.8,0.821083215030705,149.635203210053
Virginia,California,California,2026-01-07,9.8,0.178916784969295,149.635203210053
California,Virginia,California,2026-01-07,9.8,0.178916784969295,149.635203210053
California,Virginia,Virginia,2026-01-07,-9.8,0.821083215030705,149.635203210053
VCU,Saint Louis,VCU,2026-01-07,-3.4,0.617224292228358,159.074371204567
VCU,Saint Louis,Saint Louis,2026-01-07,3.4,0.382775707771642,159.074371204567
Saint Louis,VCU,Saint Louis,2026-01-07,3.4,0.382775707771642,159.074371204567
Saint Louis,VCU,VCU,2026-01-07,-3.4,0.617224292228358,159.074371204567
Villanova,Creighton,Villanova,2026-01-07,-6.3,0.729402469367918,141.492835162777
Villanova,Creighton,Creighton,2026-01-07,6.3,0.270597530632082,141.492835162777
Creighton,Villanova,Creighton,2026-01-07,6.3,0.270597530632082,141.492835162777
Creighton,Villanova,Villanova,2026-01-07,-6.3,0.729402469367918,141.492835162777
Maryland,Indiana,Maryland,2026-01-07,5.8,0.298828206968583,151.350329057533
Maryland,Indiana,Indiana,2026-01-07,-5.8,0.701171793031417,151.350329057533
Indiana,Maryland,Indiana,2026-01-07,-5.8,0.701171793031417,151.350329057533
Indiana,Maryland,Maryland,2026-01-07,5.8,0.298828206968583,151.350329057533
Mississippi State,Oklahoma,Mississippi State,2026-01-07,3.1,0.386256762301525,150.676227205045
Mississippi State,Oklahoma,Oklahoma,2026-01-07,-3.1,0.613743237698475,150.676227205045
Oklahoma,Mississippi State,Oklahoma,2026-01-07,-3.1,0.613743237698475,150.676227205045
Oklahoma,Mississippi State,Mississippi State,2026-01-07,3.1,0.386256762301525,150.676227205045
Boise State,Grand Canyon,Boise State,2026-01-07,-8.3,0.779255059342167,140.321871471404
Boise State,Grand Canyon,Grand Canyon,2026-01-07,8.3,0.220744940657833,140.321871471404
Grand Canyon,Boise State,Grand Canyon,2026-01-07,8.3,0.220744940657833,140.321871471404
Grand Canyon,Boise State,Boise State,2026-01-07,-8.3,0.779255059342167,140.321871471404
Northern Iowa,Belmont,Northern Iowa,2026-01-07,-0.6,0.523727966134596,138.703972801829
Northern Iowa,Belmont,Belmont,2026-01-07,0.6,0.476272033865404,138.703972801829
Belmont,Northern Iowa,Belmont,2026-01-07,0.6,0.476272033865404,138.703972801829
Belmont,Northern Iowa,Northern Iowa,2026-01-07,-0.6,0.523727966134596,138.703972801829
Virginia Tech,Stanford,Virginia Tech,2026-01-07,-4.9,0.674820492855772,151.13073305184
Virginia Tech,Stanford,Stanford,2026-01-07,4.9,0.325179507144228,151.13073305184
Stanford,Virginia Tech,Stanford,2026-01-07,4.9,0.325179507144228,151.13073305184
Stanford,Virginia Tech,Virginia Tech,2026-01-07,-4.9,0.674820492855772,151.13073305184
Marquette,Xavier,Marquette,2026-01-07,-3.6,0.627604669177145,154.565618813128
Marquette,Xavier,Xavier,2026-01-07,3.6,0.372395330822855,154.565618813128
Xavier,Marquette,Xavier,2026-01-07,3.6,0.372395330822855,154.565618813128
Xavier,Marquette,Marquette,2026-01-07,-3.6,0.627604669177145,154.565618813128
Colorado,Utah,Colorado,2026-01-07,-9,0.796522939243939,158.839091051072
Colorado,Utah,Utah,2026-01-07,9,0.203477060756061,158.839091051072
Utah,Colorado,Utah,2026-01-07,9,0.203477060756061,158.839091051072
Utah,Colorado,Colorado,2026-01-07,-9,0.796522939243939,158.839091051072
North Texas,South Florida,North Texas,2026-01-07,4.6,0.338916620217778,145.526435147263
North Texas,South Florida,South Florida,2026-01-07,-4.6,0.661083379782222,145.526435147263
South Florida,North Texas,South Florida,2026-01-07,-4.6,0.661083379782222,145.526435147263
South Florida,North Texas,North Texas,2026-01-07,4.6,0.338916620217778,145.526435147263
Saint Bonaventure,Richmond,Saint Bonaventure,2026-01-07,-3.4,0.625227750868662,144.080175636989
Saint Bonaventure,Richmond,Richmond,2026-01-07,3.4,0.374772249131338,144.080175636989
Richmond,Saint Bonaventure,Richmond,2026-01-07,3.4,0.374772249131338,144.080175636989
Richmond,Saint Bonaventure,Saint Bonaventure,2026-01-07,-3.4,0.625227750868662,144.080175636989
UAB,Florida Atlantic,UAB,2026-01-07,-4.7,0.666722933207539,151.545807072947
UAB,Florida Atlantic,Florida Atlantic,2026-01-07,4.7,0.333277066792461,151.545807072947
Florida Atlantic,UAB,Florida Atlantic,2026-01-07,4.7,0.333277066792461,151.545807072947
Florida Atlantic,UAB,UAB,2026-01-07,-4.7,0.666722933207539,151.545807072947
Bradley,Drake,Bradley,2026-01-07,-6.6,0.734164581412866,138.678704002651
Bradley,Drake,Drake,2026-01-07,6.6,0.265835418587134,138.678704002651
Drake,Bradley,Drake,2026-01-07,6.6,0.265835418587134,138.678704002651
Drake,Bradley,Bradley,2026-01-07,-6.6,0.734164581412866,138.678704002651
Fordham,George Mason,Fordham,2026-01-07,5.2,0.306557066673828,136.553458578848
Fordham,George Mason,George Mason,2026-01-07,-5.2,0.693442933326172,136.553458578848
George Mason,Fordham,George Mason,2026-01-07,-5.2,0.693442933326172,136.553458578848
George Mason,Fordham,Fordham,2026-01-07,5.2,0.306557066673828,136.553458578848
Valparaiso,Illinois State,Valparaiso,2026-01-07,4.7,0.328925920104693,138.920233517107
Valparaiso,Illinois State,Illinois State,2026-01-07,-4.7,0.671074079895307,138.920233517107
Illinois State,Valparaiso,Illinois State,2026-01-07,-4.7,0.671074079895307,138.920233517107
Illinois State,Valparaiso,Valparaiso,2026-01-07,4.7,0.328925920104693,138.920233517107
Wichita State,Rice,Wichita State,2026-01-07,-11.1,0.854502112243891,141.519406274396
Wichita State,Rice,Rice,2026-01-07,11.1,0.145497887756109,141.519406274396
Rice,Wichita State,Rice,2026-01-07,11.1,0.145497887756109,141.519406274396
Rice,Wichita State,Wichita State,2026-01-07,-11.1,0.854502112243891,141.519406274396
Arkansas State,Troy,Arkansas State,2026-01-07,-2.6,0.593668276244196,156.171403362783
Arkansas State,Troy,Troy,2026-01-07,2.6,0.406331723755804,156.171403362783
Troy,Arkansas State,Troy,2026-01-07,2.6,0.406331723755804,156.171403362783
Troy,Arkansas State,Arkansas State,2026-01-07,-2.6,0.593668276244196,156.171403362783
Rhode Island,La Salle,Rhode Island,2026-01-07,-10.3,0.834460401164503,142.395950295282
Rhode Island,La Salle,La Salle,2026-01-07,10.3,0.165539598835497,142.395950295282
La Salle,Rhode Island,La Salle,2026-01-07,10.3,0.165539598835497,142.395950295282
La Salle,Rhode Island,Rhode Island,2026-01-07,-10.3,0.834460401164503,142.395950295282
Winthrop,Charleston Southern,Winthrop,2026-01-07,-11.1,0.839289193005124,159.350422744087
Winthrop,Charleston Southern,Charleston Southern,2026-01-07,11.1,0.160710806994876,159.350422744087
Charleston Southern,Winthrop,Charleston Southern,2026-01-07,11.1,0.160710806994876,159.350422744087
Charleston Southern,Winthrop,Winthrop,2026-01-07,-11.1,0.839289193005124,159.350422744087
Saint Joseph's,Duquesne,Saint Joseph's,2026-01-07,-0.9,0.532147724754339,152.234406815125
Saint Joseph's,Duquesne,Duquesne,2026-01-07,0.9,0.467852275245661,152.234406815125
Duquesne,Saint Joseph's,Duquesne,2026-01-07,0.9,0.467852275245661,152.234406815125
Duquesne,Saint Joseph's,Saint Joseph's,2026-01-07,-0.9,0.532147724754339,152.234406815125
Illinois-Chicago,Southern Illinois,Illinois-Chicago,2026-01-07,-0.1,0.503308204636386,150.071958780888
Illinois-Chicago,Southern Illinois,Southern Illinois,2026-01-07,0.1,0.496691795363614,150.071958780888
Southern Illinois,Illinois-Chicago,Southern Illinois,2026-01-07,0.1,0.496691795363614,150.071958780888
Southern Illinois,Illinois-Chicago,Illinois-Chicago,2026-01-07,-0.1,0.503308204636386,150.071958780888
Evansville,Murray State,Evansville,2026-01-07,6.6,0.272412267874546,151.133101350591
Evansville,Murray State,Murray State,2026-01-07,-6.6,0.727587732125454,151.133101350591
Murray State,Evansville,Murray State,2026-01-07,-6.6,0.727587732125454,151.133101350591
Murray State,Evansville,Evansville,2026-01-07,6.6,0.272412267874546,151.133101350591
James Madison,Marshall,James Madison,2026-01-07,-2.4,0.589441207224003,153.967204029908
James Madison,Marshall,Marshall,2026-01-07,2.4,0.410558792775997,153.967204029908
Marshall,James Madison,Marshall,2026-01-07,2.4,0.410558792775997,153.967204029908
Marshall,James Madison,James Madison,2026-01-07,-2.4,0.589441207224003,153.967204029908
Loyola Chicago,Davidson,Loyola Chicago,2026-01-07,1.8,0.432076558842572,141.1856592545
Loyola Chicago,Davidson,Davidson,2026-01-07,-1.8,0.567923441157428,141.1856592545
Davidson,Loyola Chicago,Davidson,2026-01-07,-1.8,0.567923441157428,141.1856592545
Davidson,Loyola Chicago,Loyola Chicago,2026-01-07,1.8,0.432076558842572,141.1856592545
Youngstown State,Fort Wayne,Youngstown State,2026-01-07,-8,0.766468085998203,151.790101202531
Youngstown State,Fort Wayne,Fort Wayne,2026-01-07,8,0.233531914001797,151.790101202531
Fort Wayne,Youngstown State,Fort Wayne,2026-01-07,8,0.233531914001797,151.790101202531
Fort Wayne,Youngstown State,Youngstown State,2026-01-07,-8,0.766468085998203,151.790101202531
Chattanooga,Furman,Chattanooga,2026-01-07,1,0.463352494052625,145.991613451967
Chattanooga,Furman,Furman,2026-01-07,-1,0.536647505947375,145.991613451967
Furman,Chattanooga,Furman,2026-01-07,-1,0.536647505947375,145.991613451967
Furman,Chattanooga,Chattanooga,2026-01-07,1,0.463352494052625,145.991613451967
Colgate,American,Colgate,2026-01-07,-6.8,0.739438495617134,144.732224370539
Colgate,American,American,2026-01-07,6.8,0.260561504382866,144.732224370539
American,Colgate,American,2026-01-07,6.8,0.260561504382866,144.732224370539
American,Colgate,Colgate,2026-01-07,-6.8,0.739438495617134,144.732224370539
High Point,Gardner-Webb,High Point,2026-01-07,-26.4,0.989958000411238,164.054810337809
High Point,Gardner-Webb,Gardner-Webb,2026-01-07,26.4,0.0100419995887616,164.054810337809
Gardner-Webb,High Point,Gardner-Webb,2026-01-07,26.4,0.0100419995887616,164.054810337809
Gardner-Webb,High Point,High Point,2026-01-07,-26.4,0.989958000411238,164.054810337809
East Tennessee State,VMI,East Tennessee State,2026-01-07,-19.9,0.966602234939928,145.984168352511
East Tennessee State,VMI,VMI,2026-01-07,19.9,0.0333977650600723,145.984168352511
VMI,East Tennessee State,VMI,2026-01-07,19.9,0.0333977650600723,145.984168352511
VMI,East Tennessee State,East Tennessee State,2026-01-07,-19.9,0.966602234939928,145.984168352511
St. Thomas (MN),South Dakota,St. Thomas (MN),2026-01-07,-9.2,0.796132793754637,159.160293377475
St. Thomas (MN),South Dakota,South Dakota,2026-01-07,9.2,0.203867206245363,159.160293377475
South Dakota,St. Thomas (MN),South Dakota,2026-01-07,9.2,0.203867206245363,159.160293377475
South Dakota,St. Thomas (MN),St. Thomas (MN),2026-01-07,-9.2,0.796132793754637,159.160293377475
Kennesaw State,Missouri State,Kennesaw State,2026-01-07,-8,0.762773331753395,154.716160394686
Kennesaw State,Missouri State,Missouri State,2026-01-07,8,0.237226668246605,154.716160394686
Missouri State,Kennesaw State,Missouri State,2026-01-07,8,0.237226668246605,154.716160394686
Missouri State,Kennesaw State,Kennesaw State,2026-01-07,-8,0.762773331753395,154.716160394686
Jacksonville State,Florida International,Jacksonville State,2026-01-07,-0.5,0.518442094326979,143.064013455587
Jacksonville State,Florida International,Florida International,2026-01-07,0.5,0.481557905673021,143.064013455587
Florida International,Jacksonville State,Florida International,2026-01-07,0.5,0.481557905673021,143.064013455587
Florida International,Jacksonville State,Jacksonville State,2026-01-07,-0.5,0.518442094326979,143.064013455587
Temple,East Carolina,Temple,2026-01-07,-7.4,0.752956783198256,150.752513987071
Temple,East Carolina,East Carolina,2026-01-07,7.4,0.247043216801744,150.752513987071
East Carolina,Temple,East Carolina,2026-01-07,7.4,0.247043216801744,150.752513987071
East Carolina,Temple,Temple,2026-01-07,-7.4,0.752956783198256,150.752513987071
UNC Asheville,Longwood,UNC Asheville,2026-01-07,-8.8,0.790837625673433,149.971625459605
UNC Asheville,Longwood,Longwood,2026-01-07,8.8,0.209162374326567,149.971625459605
Longwood,UNC Asheville,Longwood,2026-01-07,8.8,0.209162374326567,149.971625459605
Longwood,UNC Asheville,UNC Asheville,2026-01-07,-8.8,0.790837625673433,149.971625459605
UTSA,Charlotte,UTSA,2026-01-07,0.4,0.484539756469267,138.420825294339
UTSA,Charlotte,Charlotte,2026-01-07,-0.4,0.515460243530733,138.420825294339
Charlotte,UTSA,Charlotte,2026-01-07,-0.4,0.515460243530733,138.420825294339
Charlotte,UTSA,UTSA,2026-01-07,0.4,0.484539756469267,138.420825294339
Navy,Bucknell,Navy,2026-01-07,-9.4,0.811455022413843,141.211759882269
Navy,Bucknell,Bucknell,2026-01-07,9.4,0.188544977586157,141.211759882269
Bucknell,Navy,Bucknell,2026-01-07,9.4,0.188544977586157,141.211759882269
Bucknell,Navy,Navy,2026-01-07,-9.4,0.811455022413843,141.211759882269
Mercer,The Citadel,Mercer,2026-01-07,-15.3,0.918009921880819,150.364471338997
Mercer,The Citadel,The Citadel,2026-01-07,15.3,0.0819900781191807,150.364471338997
The Citadel,Mercer,The Citadel,2026-01-07,15.3,0.0819900781191807,150.364471338997
The Citadel,Mercer,Mercer,2026-01-07,-15.3,0.918009921880819,150.364471338997
Samford,Western Carolina,Samford,2026-01-07,-5.5,0.690887828717359,151.179129441753
Samford,Western Carolina,Western Carolina,2026-01-07,5.5,0.309112171282641,151.179129441753
Western Carolina,Samford,Western Carolina,2026-01-07,5.5,0.309112171282641,151.179129441753
Western Carolina,Samford,Samford,2026-01-07,-5.5,0.690887828717359,151.179129441753
Radford,Presbyterian,Radford,2026-01-07,-4.1,0.649905942195082,139.138371848678
Radford,Presbyterian,Presbyterian,2026-01-07,4.1,0.350094057804918,139.138371848678
Presbyterian,Radford,Presbyterian,2026-01-07,4.1,0.350094057804918,139.138371848678
Presbyterian,Radford,Radford,2026-01-07,-4.1,0.649905942195082,139.138371848678
Wofford,UNC Greensboro,Wofford,2026-01-07,-4.2,0.649984441129624,147.355598611196
Wofford,UNC Greensboro,UNC Greensboro,2026-01-07,4.2,0.350015558870376,147.355598611196
UNC Greensboro,Wofford,UNC Greensboro,2026-01-07,4.2,0.350015558870376,147.355598611196
UNC Greensboro,Wofford,Wofford,2026-01-07,-4.2,0.649984441129624,147.355598611196
Lafayette,Boston University,Lafayette,2026-01-07,-1.5,0.557363655429323,139.041065693795
Lafayette,Boston University,Boston University,2026-01-07,1.5,0.442636344570677,139.041065693795
Boston University,Lafayette,Boston University,2026-01-07,1.5,0.442636344570677,139.041065693795
Boston University,Lafayette,Lafayette,2026-01-07,-1.5,0.557363655429323,139.041065693795
Lehigh,Holy Cross,Lehigh,2026-01-07,-3.1,0.615203233769469,140.520137190472
Lehigh,Holy Cross,Holy Cross,2026-01-07,3.1,0.384796766230531,140.520137190472
Holy Cross,Lehigh,Holy Cross,2026-01-07,3.1,0.384796766230531,140.520137190472
Holy Cross,Lehigh,Lehigh,2026-01-07,-3.1,0.615203233769469,140.520137190472
Army,Loyola Maryland,Army,2026-01-07,-1.1,0.540561347585883,148.093955069761
Army,Loyola Maryland,Loyola Maryland,2026-01-07,1.1,0.459438652414117,148.093955069761
Loyola Maryland,Army,Loyola Maryland,2026-01-07,1.1,0.459438652414117,148.093955069761
Loyola Maryland,Army,Army,2026-01-07,-1.1,0.540561347585883,148.093955069761
Michigan State,Northwestern,Michigan State,2026-01-08,-12.7,0.885401121870332,139.795086310504
Michigan State,Northwestern,Northwestern,2026-01-08,12.7,0.114598878129668,139.795086310504
Northwestern,Michigan State,Northwestern,2026-01-08,12.7,0.114598878129668,139.795086310504
Northwestern,Michigan State,Michigan State,2026-01-08,-12.7,0.885401121870332,139.795086310504
Gonzaga,Santa Clara,Gonzaga,2026-01-08,-17.7,0.941261443959977,156.834849984244
Gonzaga,Santa Clara,Santa Clara,2026-01-08,17.7,0.0587385560400226,156.834849984244
Santa Clara,Gonzaga,Santa Clara,2026-01-08,17.7,0.0587385560400226,156.834849984244
Santa Clara,Gonzaga,Gonzaga,2026-01-08,-17.7,0.941261443959977,156.834849984244
Oregon,Ohio State,Oregon,2026-01-08,4,0.356955902428279,152.823356743737
Oregon,Ohio State,Ohio State,2026-01-08,-4,0.643044097571722,152.823356743737
Ohio State,Oregon,Ohio State,2026-01-08,-4,0.643044097571722,152.823356743737
Ohio State,Oregon,Oregon,2026-01-08,4,0.356955902428279,152.823356743737
Illinois,Rutgers,Illinois,2026-01-08,-20.2,0.968275332902492,149.447173436206
Illinois,Rutgers,Rutgers,2026-01-08,20.2,0.031724667097508,149.447173436206
Rutgers,Illinois,Rutgers,2026-01-08,20.2,0.031724667097508,149.447173436206
Rutgers,Illinois,Illinois,2026-01-08,-20.2,0.968275332902492,149.447173436206
Loyola Marymount,San Francisco,Loyola Marymount,2026-01-08,1.3,0.450149608370611,137.101784240151
Loyola Marymount,San Francisco,San Francisco,2026-01-08,-1.3,0.549850391629389,137.101784240151
San Francisco,Loyola Marymount,San Francisco,2026-01-08,-1.3,0.549850391629389,137.101784240151
San Francisco,Loyola Marymount,Loyola Marymount,2026-01-08,1.3,0.450149608370611,137.101784240151
Louisiana Tech,Liberty,Louisiana Tech,2026-01-08,2.3,0.412275392339722,134.947445126122
Louisiana Tech,Liberty,Liberty,2026-01-08,-2.3,0.587724607660278,134.947445126122
Liberty,Louisiana Tech,Liberty,2026-01-08,-2.3,0.587724607660278,134.947445126122
Liberty,Louisiana Tech,Louisiana Tech,2026-01-08,2.3,0.412275392339722,134.947445126122
Towson,Hofstra,Towson,2026-01-08,-2.4,0.591481629777757,134.302255267402
Towson,Hofstra,Hofstra,2026-01-08,2.4,0.408518370222243,134.302255267402
Hofstra,Towson,Hofstra,2026-01-08,2.4,0.408518370222243,134.302255267402
Hofstra,Towson,Towson,2026-01-08,-2.4,0.591481629777757,134.302255267402
Northeastern,UNC Wilmington,Northeastern,2026-01-08,2.9,0.392989357551802,141.586341582807
Northeastern,UNC Wilmington,UNC Wilmington,2026-01-08,-2.9,0.607010642448198,141.586341582807
UNC Wilmington,Northeastern,UNC Wilmington,2026-01-08,-2.9,0.607010642448198,141.586341582807
UNC Wilmington,Northeastern,Northeastern,2026-01-08,2.9,0.392989357551802,141.586341582807
Oregon State,Seattle,Oregon State,2026-01-08,-0.5,0.519555901518254,137.543602083063
Oregon State,Seattle,Seattle,2026-01-08,0.5,0.480444098481746,137.543602083063
Seattle,Oregon State,Seattle,2026-01-08,0.5,0.480444098481746,137.543602083063
Seattle,Oregon State,Oregon State,2026-01-08,-0.5,0.519555901518254,137.543602083063
UC Santa Barbara,UC Davis,UC Santa Barbara,2026-01-08,-5.4,0.692241444966571,147.745227778123
UC Santa Barbara,UC Davis,UC Davis,2026-01-08,5.4,0.307758555033429,147.745227778123
UC Davis,UC Santa Barbara,UC Davis,2026-01-08,5.4,0.307758555033429,147.745227778123
UC Davis,UC Santa Barbara,UC Santa Barbara,2026-01-08,-5.4,0.692241444966571,147.745227778123
New Mexico State,Western Kentucky,New Mexico State,2026-01-08,-5.3,0.686277714323478,148.18212166069
New Mexico State,Western Kentucky,Western Kentucky,2026-01-08,5.3,0.313722285676522,148.18212166069
Western Kentucky,New Mexico State,Western Kentucky,2026-01-08,5.3,0.313722285676522,148.18212166069
Western Kentucky,New Mexico State,New Mexico State,2026-01-08,-5.3,0.686277714323478,148.18212166069
Monmouth,William & Mary,Monmouth,2026-01-08,-0.1,0.504462836464446,157.199785488417
Monmouth,William & Mary,William & Mary,2026-01-08,0.1,0.495537163535554,157.199785488417
William & Mary,Monmouth,William & Mary,2026-01-08,0.1,0.495537163535554,157.199785488417
William & Mary,Monmouth,Monmouth,2026-01-08,-0.1,0.504462836464446,157.199785488417
Northern Colorado,Idaho State,Northern Colorado,2026-01-08,-3.8,0.639025063462327,142.489508353822
Northern Colorado,Idaho State,Idaho State,2026-01-08,3.8,0.360974936537673,142.489508353822
Idaho State,Northern Colorado,Idaho State,2026-01-08,3.8,0.360974936537673,142.489508353822
Idaho State,Northern Colorado,Northern Colorado,2026-01-08,-3.8,0.639025063462327,142.489508353822
Utah Valley,Southern Utah,Utah Valley,2026-01-08,-23,0.977589124717888,152.762230935811
Utah Valley,Southern Utah,Southern Utah,2026-01-08,23,0.0224108752821117,152.762230935811
Southern Utah,Utah Valley,Southern Utah,2026-01-08,23,0.0224108752821117,152.762230935811
Southern Utah,Utah Valley,Utah Valley,2026-01-08,-23,0.977589124717888,152.762230935811
UC San Diego,Cal State Fullerton,UC San Diego,2026-01-08,-14.1,0.892054778282421,162.208045108221
UC San Diego,Cal State Fullerton,Cal State Fullerton,2026-01-08,14.1,0.107945221717579,162.208045108221
Cal State Fullerton,UC San Diego,Cal State Fullerton,2026-01-08,14.1,0.107945221717579,162.208045108221
Cal State Fullerton,UC San Diego,UC San Diego,2026-01-08,-14.1,0.892054778282421,162.208045108221
Portland,Pacific,Portland,2026-01-08,4.4,0.342082993189523,145.384847505546
Portland,Pacific,Pacific,2026-01-08,-4.4,0.657917006810477,145.384847505546
Pacific,Portland,Pacific,2026-01-08,-4.4,0.657917006810477,145.384847505546
Pacific,Portland,Portland,2026-01-08,4.4,0.342082993189523,145.384847505546
Sam Houston State,Delaware,Sam Houston State,2026-01-08,-11.9,0.859433491740004,153.172973761643
Sam Houston State,Delaware,Delaware,2026-01-08,11.9,0.140566508259996,153.172973761643
Delaware,Sam Houston State,Delaware,2026-01-08,11.9,0.140566508259996,153.172973761643
Delaware,Sam Houston State,Sam Houston State,2026-01-08,-11.9,0.859433491740004,153.172973761643
Florida Gulf Coast,Austin Peay,Florida Gulf Coast,2026-01-08,-3.8,0.638110135573863,148.941034154338
Florida Gulf Coast,Austin Peay,Austin Peay,2026-01-08,3.8,0.361889864426137,148.941034154338
Austin Peay,Florida Gulf Coast,Austin Peay,2026-01-08,3.8,0.361889864426137,148.941034154338
Austin Peay,Florida Gulf Coast,Florida Gulf Coast,2026-01-08,-3.8,0.638110135573863,148.941034154338
UC Irvine,Long Beach State,UC Irvine,2026-01-08,-12.4,0.874858180136825,138.70027555101
UC Irvine,Long Beach State,Long Beach State,2026-01-08,12.4,0.125141819863175,138.70027555101
Long Beach State,UC Irvine,Long Beach State,2026-01-08,12.4,0.125141819863175,138.70027555101
Long Beach State,UC Irvine,UC Irvine,2026-01-08,-12.4,0.874858180136825,138.70027555101
Idaho,Montana,Idaho,2026-01-08,-4.6,0.664125014362636,154.447597984175
Idaho,Montana,Montana,2026-01-08,4.6,0.335874985637364,154.447597984175
Montana,Idaho,Montana,2026-01-08,4.6,0.335874985637364,154.447597984175
Montana,Idaho,Idaho,2026-01-08,-4.6,0.664125014362636,154.447597984175
California Baptist,Utah Tech,California Baptist,2026-01-08,-8.9,0.798718465669974,139.512363988202
California Baptist,Utah Tech,Utah Tech,2026-01-08,8.9,0.201281534330026,139.512363988202
Utah Tech,California Baptist,Utah Tech,2026-01-08,8.9,0.201281534330026,139.512363988202
Utah Tech,California Baptist,California Baptist,2026-01-08,-8.9,0.798718465669974,139.512363988202
Eastern Washington,Montana State,Eastern Washington,2026-01-08,-0.5,0.517812115486562,147.950691150586
Eastern Washington,Montana State,Montana State,2026-01-08,0.5,0.482187884513438,147.950691150586
Montana State,Eastern Washington,Montana State,2026-01-08,0.5,0.482187884513438,147.950691150586
Montana State,Eastern Washington,Eastern Washington,2026-01-08,-0.5,0.517812115486562,147.950691150586
UTEP,Middle Tennessee,UTEP,2026-01-08,0.2,0.491253766199575,138.683215267574
UTEP,Middle Tennessee,Middle Tennessee,2026-01-08,-0.2,0.508746233800425,138.683215267574
Middle Tennessee,UTEP,Middle Tennessee,2026-01-08,-0.2,0.508746233800425,138.683215267574
Middle Tennessee,UTEP,UTEP,2026-01-08,0.2,0.491253766199575,138.683215267574
South Dakota State,Denver,South Dakota State,2026-01-08,-12.4,0.869151446976709,154.310669923585
South Dakota State,Denver,Denver,2026-01-08,12.4,0.130848553023291,154.310669923585
Denver,South Dakota State,Denver,2026-01-08,12.4,0.130848553023291,154.310669923585
Denver,South Dakota State,South Dakota State,2026-01-08,-12.4,0.869151446976709,154.310669923585
Stetson,Lipscomb,Stetson,2026-01-08,7.7,0.241431542443728,145.707990888277
Stetson,Lipscomb,Lipscomb,2026-01-08,-7.7,0.758568457556272,145.707990888277
Lipscomb,Stetson,Lipscomb,2026-01-08,-7.7,0.758568457556272,145.707990888277
Lipscomb,Stetson,Stetson,2026-01-08,7.7,0.241431542443728,145.707990888277
Missouri-Kansas City,North Dakota State,Missouri-Kansas City,2026-01-08,6.9,0.261782731305723,141.44106915905
Missouri-Kansas City,North Dakota State,North Dakota State,2026-01-08,-6.9,0.738217268694277,141.44106915905
North Dakota State,Missouri-Kansas City,North Dakota State,2026-01-08,-6.9,0.738217268694277,141.44106915905
North Dakota State,Missouri-Kansas City,Missouri-Kansas City,2026-01-08,6.9,0.261782731305723,141.44106915905
Coastal Carolina,Old Dominion,Coastal Carolina,2026-01-08,-1.6,0.558107739276339,145.246242647978
Coastal Carolina,Old Dominion,Old Dominion,2026-01-08,1.6,0.441892260723661,145.246242647978
Old Dominion,Coastal Carolina,Old Dominion,2026-01-08,1.6,0.441892260723661,145.246242647978
Old Dominion,Coastal Carolina,Coastal Carolina,2026-01-08,-1.6,0.558107739276339,145.246242647978
Tarleton State,Abilene Christian,Tarleton State,2026-01-08,-4.5,0.659626618285575,140.693139653677
Tarleton State,Abilene Christian,Abilene Christian,2026-01-08,4.5,0.340373381714425,140.693139653677
Abilene Christian,Tarleton State,Abilene Christian,2026-01-08,4.5,0.340373381714425,140.693139653677
Abilene Christian,Tarleton State,Tarleton State,2026-01-08,-4.5,0.659626618285575,140.693139653677
