"spread","result","cover_prob","push_prob","not_cover_prob"
-60,-22,0,7.2294467247916135e-6,0.9999927705532752
-60,-21,0,4.295500309090019e-6,0.9999957044996909
-60,-20,0,2.509732242098162e-6,0.9999974902677579
-60,-19,0,1.442388391372474e-6,0.9999985576116086
-60,-18,0,8.156888193905157e-7,0.9999991843111806
-60,-17,0,4.5405220345656443e-7,0.9999995459477965
-60,-16,0,2.4887303033079486e-7,0.9999997511269697
-60,-15,0,1.3436551357523157e-7,0.9999998656344864
-60,-14,0,7.147823427474382e-8,0.9999999285217658
-60,-13,0,3.7476675666425165e-8,0.9999999625233243
-60,-12,0,1.937130942010435e-8,0.9999999806286906
-60,-11,0,9.873228914681063e-9,0.9999999901267711
-60,-10,0,4.9628893037853636e-9,0.9999999950371107
-60,-9,0,2.460589423498334e-9,0.9999999975394106
-60,-8,0,1.2033972648626027e-9,0.9999999987966027
-60,-7,0,5.805827745762319e-10,0.9999999994194172
-60,-6,0,2.76319020272017e-10,0.999999999723681
-60,-5,0,1.2973120804551892e-10,0.9999999998702688
-60,-4,0,6.0083243716905e-11,0.9999999999399167
-60,-3,0,2.7448700070160915e-11,0.9999999999725513
-60,-2,0,1.2368965657256835e-11,0.999999999987631
-60,-1,0,5.4976134350394e-12,0.9999999999945024
-60,1,0,1.0421064984036934e-12,0.999999999998958
-60,2,0,4.444359625241746e-13,0.9999999999995556
-60,3,0,1.869543163942122e-13,0.999999999999813
-60,4,0,7.757200034341108e-14,0.9999999999999224
-60,5,0,3.1749287750852513e-14,0.9999999999999682
-60,6,0,1.2818529585223617e-14,0.9999999999999872
-60,7,0,5.1053965571670375e-15,0.9999999999999949
-60,8,0,2.0059137699750665e-15,0.999999999999998
-60,9,0,7.774640162099331e-16,0.9999999999999992
-60,10,0,2.972443702821277e-16,0.9999999999999997
-60,11,0,1.1209239818609664e-16,0.9999999999999999
-60,12,0,4.168826661010859e-17,1
-60,13,0,1.5288110905751075e-17,1
-60,14,0,5.527191157798283e-18,1
-60,15,0,1.9695018391744743e-18,1
-60,16,0,6.914874702441273e-19,1
-60,17,0,2.391388694525959e-19,1
-60,18,0,8.14341933115452e-20,1
-60,19,0,2.729621388494883e-20,1
-60,20,0,9.00296349178979e-21,1
-60,21,0,2.920853390964198e-21,1
-60,22,0,9.318348968706698e-22,1
-60,23,0,2.922476836005685e-22,1
-60,24,0,9.008273050414904e-23,1
-60,25,0,2.7285101167142463e-23,1
-60,26,0,8.119685696623353e-24,1
-60,27,0,2.3737747902380875e-24,1
-60,28,0,6.817164988594996e-25,1
-60,29,0,1.9232192588401864e-25,1
-60,30,0,5.3300301325228e-26,1
-60,31,0,1.4512412846294422e-26,1
-60,32,0,3.882489898095204e-27,1
-60,33,0,1.0207353177441086e-27,1
-60,34,0,2.637795714857564e-28,1
-60,35,0,6.702114546812188e-29,1
-60,36,0,1.674825937452518e-29,1
-60,37,0,4.1180190796419636e-30,1
-60,38,0,9.967174708075734e-31,1
-60,39,0,2.3760492747419833e-31,1
-60,40,0,5.582154822499299e-32,1
-60,41,0,1.2933033169383989e-32,1
-60,42,0,2.957066450845893e-33,1
-60,43,0,6.677434468270795e-34,1
-60,44,0,1.4903259828706265e-34,1
-60,45,0,3.290142385235045e-35,1
-60,46,0,7.190288458053664e-36,1
-60,47,0,1.556701015103168e-36,1
-60,48,0,3.3412494234095623e-37,1
-60,49,0,7.114757197688067e-38,1
-60,50,0,1.5039879117738616e-38,1
-60,51,0,3.1581203983804356e-39,1
-60,52,0,6.591144343405484e-40,1
