Game,Game Time,Opening Odds Time,Team,total_category,market_spread,Consensus Spread,model_spread,Predicted Outcome,Spread Cover Probability,Opening Spread,Edge For Covering Spread,Opening Spread Edge,Spread Std. Dev.,spread_barttorvik,spread_kenpom,spread_evanmiya,spread_hasla,Moneyline Win Probability,Opening Moneyline,Current Moneyline,Devigged Probability,Moneyline Edge,Opening Moneyline Edge,Moneyline Std. Dev.,win_prob_barttorvik,win_prob_kenpom,win_prob_evanmiya,spread_category,market_total,model_total,average_total,Opening Total,theoddsapi_total,Totals Std. Dev.,projected_total_barttorvik,projected_total_kenpom,projected_total_evanmiya,projected_total_hasla,Over Cover Probability,Under Cover Probability,Over Total Edge,Under Total Edge,Opening Over Edge,Opening Under Edge,spread_consensus_flag,moneyline_consensus_flag,over_consensus_flag,under_consensus_flag
Sacramento St Hornets vs. Northern Arizona Lumberjacks,Jan 15 10:02PM ET,2026-01-16 05:00:04 UTC,Northern Arizona Lumberjacks,,13.5,13.5,2.0,9.0,,14.5,,,1.3,,2.0,4.2,2.0,,,,0.0,0.0,,0.044,,0.41,0.347239420485002,3,,151.831483079166,60.5,,,1.7,,152.0,151.831483079166,148.95,,,,,,,0,0,0,0
Sacramento St Hornets vs. Northern Arizona Lumberjacks,Jan 15 10:02PM ET,2026-01-16 05:00:04 UTC,Sacramento St Hornets,,-13.5,-13.5,-2.0,-9.0,,-14.5,,,1.3,,-2.0,-4.2,-2.0,,,,0.0,0.0,,0.044,,0.59,0.652760579514998,3,,151.831483079166,60.5,,,1.7,,152.0,151.831483079166,148.95,,,,,,,0,0,0,0
UC San Diego Tritons vs. CSU Northridge Matadors,Jan 15 10:02PM ET,2026-01-16 05:00:04 UTC,UC San Diego Tritons,,3.5,3.5,-9.4,-1.5,,3.5,,,1.3,,-9.0,-9.4,-11.4,0.5904356363824386,2000,154,0.3712871287128713,0.19673484898086374,0.19673484898086374,0.001,,0.81,0.809168288104012,2,,159.093096120679,63.5,,,1.3,,161.0,159.093096120679,158.56,,,,,,,0,0,0,0
UC San Diego Tritons vs. CSU Northridge Matadors,Jan 15 10:02PM ET,2026-01-16 05:00:04 UTC,CSU Northridge Matadors,,-3.5,-3.5,9.4,1.5,,-3.5,,,1.3,,9.0,9.4,11.4,0.4095643636175613,-8500,-200,0.6287128712871286,-0.2571023030491053,-0.2571023030491053,0.001,,0.19,0.190831711895988,2,,159.093096120679,63.5,,,1.3,,161.0,159.093096120679,158.56,,,,,,,0,0,0,0
Seattle Redhawks vs. San Diego Toreros,Jan 15 10:02PM ET,2026-01-16 05:00:04 UTC,Seattle Redhawks,,-11.0,-11.0,-8.5,-10.0,,-11.5,,,0.4,,-8.0,-8.5,-8.7,,,,0.0,0.0,,0.009,,0.78,0.793157261185826,3,,144.0,57.5,,,1.7,,144.0,145.252358884415,141.88,,,,,,,0,0,0,0
Seattle Redhawks vs. San Diego Toreros,Jan 15 10:02PM ET,2026-01-16 05:00:04 UTC,San Diego Toreros,,11.0,11.0,8.5,10.0,,11.5,,,0.4,,8.0,8.5,8.7,,,,0.0,0.0,,0.009,,0.22,0.206842738814174,3,,144.0,57.5,,,1.7,,144.0,145.252358884415,141.88,,,,,,,0,0,0,0
Cal Poly Mustangs vs. Hawai'i Rainbow Warriors,Jan 15 10:02PM ET,2026-01-16 05:00:04 UTC,Cal Poly Mustangs,,20.5,20.5,6.7,15.0,,20.5,,,1.6,,8.0,6.7,4.8,0.14185204884809471,,3300,0.028848900314195947,0.11244028414221235,,0.021,,0.24,0.269710394763987,3,,151.13,60.5,,,3.9,,150.0,157.330602036186,151.13,,,,,,,0,0,0,0
Cal Poly Mustangs vs. Hawai'i Rainbow Warriors,Jan 15 10:02PM ET,2026-01-16 05:00:04 UTC,Hawai'i Rainbow Warriors,,-20.5,-20.5,-6.7,-15.0,,-20.5,,,1.6,,-8.0,-6.7,-4.8,0.8581479511519053,,-10000,0.9711510996858042,-0.13195105874908475,,0.021,,0.76,0.730289605236013,3,,151.13,60.5,,,3.9,,150.0,157.330602036186,151.13,,,,,,,0,0,0,0
Long Beach St 49ers vs. UC Riverside Highlanders,Jan 15 10:02PM ET,2026-01-16 05:00:04 UTC,Long Beach St 49ers,3,-16.5,-16.5,-4.5,-11.5,0.3438321735135687,-16.5,-0.17997735029595513,-0.17997735029595513,0.9,,-3.0,-4.5,-4.5,0.8092854971704544,,-10000,0.9711510996858042,-0.1808135127305357,,0.025,,0.63,0.664839789310209,3,159.0,149.0,155.0,,159.0,1.8,,149.0,146.0766271266,149.26,0.4326025980025118,0.5525217518430833,0.4034763844102788,-0.007917808596477172,,,0,0,0,0
Long Beach St 49ers vs. UC Riverside Highlanders,Jan 15 10:02PM ET,2026-01-16 05:00:04 UTC,UC Riverside Highlanders,3,16.5,16.5,4.5,11.5,0.6561678264864312,16.5,0.11071328103188582,0.11071328103188582,0.9,,3.0,4.5,4.5,0.19071450282954572,,3300,0.028848900314195947,0.16130273812366336,,0.025,,0.37,0.335160210689791,3,159.0,149.0,155.0,,159.0,1.8,,149.0,146.0766271266,149.26,0.4326025980025118,0.5525217518430833,0.4034763844102788,-0.007917808596477172,,,0,0,0,0
