Game,Game Time,Opening Odds Time,Team,total_category,market_spread,Consensus Spread,model_spread,Predicted Outcome,Spread Cover Probability,Opening Spread,Edge For Covering Spread,Opening Spread Edge,Spread Std. Dev.,spread_barttorvik,spread_kenpom,spread_evanmiya,spread_hasla,Moneyline Win Probability,Opening Moneyline,Current Moneyline,Devigged Probability,Moneyline Edge,Opening Moneyline Edge,Moneyline Std. Dev.,win_prob_barttorvik,win_prob_kenpom,win_prob_evanmiya,spread_category,market_total,model_total,average_total,Opening Total,theoddsapi_total,Totals Std. Dev.,projected_total_barttorvik,projected_total_kenpom,projected_total_evanmiya,projected_total_hasla,Over Cover Probability,Under Cover Probability,Over Total Edge,Under Total Edge,Opening Over Edge,Opening Under Edge,spread_consensus_flag,moneyline_consensus_flag,over_consensus_flag,under_consensus_flag
Baylor Bears vs. Oklahoma Sooners,Apr 04 01:30PM ET,2026-04-02 17:46:56 UTC,Baylor Bears,3,1.5,1.5,1.4,1.5,0.5,,-0.041284403669724745,,0.5,0.9,,1.9,1.4,0.46854903049480373,,-105,0.49018324607329844,-0.04364609145641579,,0.033,0.47,,0.423829629832618,1,157.5,158.299834392594,158.0,,157.5,4.7,165.0,,158.299834392594,155.99,0.5085510713084638,0.4914489286915363,-0.01525845250106006,-0.032360595117987556,,,0,0,0,0
Baylor Bears vs. Oklahoma Sooners,Apr 04 01:30PM ET,2026-04-02 17:46:56 UTC,Oklahoma Sooners,3,-1.5,-1.5,-1.4,-1.5,0.5,,-0.009803921568627416,,0.5,-0.9,,-1.9,-1.4,0.5314509695051963,,-114,0.5098167539267016,-0.0012593108686353993,,0.033,0.53,,0.576170370167382,1,157.5,158.299834392594,158.0,,157.5,4.7,165.0,,158.299834392594,155.99,0.5085510713084638,0.4914489286915363,-0.01525845250106006,-0.032360595117987556,,,0,0,0,0
UConn Huskies vs. Illinois Fighting Illini,Apr 04 06:09PM ET,2026-03-30 03:02:10 UTC,UConn Huskies,2,1.5,1.5,2.8,2.0,0.4831483753809493,1.5,-0.025451133218559352,-0.0233782604384206,2.4,2.8,,0.2,5.0,0.4493254308954242,114,110,0.4572564612326044,-0.02686504529505196,-0.0089397976076098,0.073,0.39,,0.492788801116488,1,139.5,142.0,140.5,139.5,139.5,1.7,142.0,,143.843632977101,140.54000000000002,0.5170982144352251,0.4829017855647749,-0.008968136275675387,-0.038629314913693924,0.0103555120713323,-0.05797455969038,0,0,0,0
UConn Huskies vs. Illinois Fighting Illini,Apr 04 06:09PM ET,2026-03-30 03:02:10 UTC,Illinois Fighting Illini,2,-1.5,-1.5,-2.8,-2.0,0.5168516246190507,-1.5,-0.02125461094676917,-0.0254511332185593,2.4,-2.8,,-0.2,-5.0,0.5506745691045758,-135,-130,0.5427435387673957,-0.014542822199771988,-0.0317312868467414,0.073,0.61,,0.507211198883512,1,139.5,142.0,140.5,139.5,139.5,1.7,142.0,,143.843632977101,140.54000000000002,0.5170982144352251,0.4829017855647749,-0.008968136275675387,-0.038629314913693924,0.0103555120713323,-0.05797455969038,0,0,0,0
Arizona Wildcats vs. Michigan Wolverines,Apr 04 08:49PM ET,2026-03-29 22:24:43 UTC,Arizona Wildcats,3,1.5,1.5,2.0,1.5,0.5,1.5,-0.031615925058548044,-0.0314770851199761,1.5,0.4,,3.3,2.0,0.45368550760775017,-105,102,0.47290204635253885,-0.04021693141664007,-0.0316736911977009,0.079,0.49,,0.378937937725923,1,157.5,161.0,159.0,157.5,157.5,3.3,161.0,,161.257032811003,155.37,0.5256375066113239,0.4743624933886761,0.0018279828018000766,-0.04944703042084775,-0.0009740747214014,-0.0465099791411074,0,0,0,0
Arizona Wildcats vs. Michigan Wolverines,Apr 04 08:49PM ET,2026-03-29 22:24:43 UTC,Michigan Wolverines,3,-1.5,-1.5,-2.0,-1.5,0.5,-1.5,-0.0157384987893463,-0.0160342270972184,1.5,-0.4,,-3.3,-2.0,0.5463144923922498,-115,-122,0.5270979536474613,-0.004190558112800669,-0.0154051516837511,0.079,0.51,,0.621062062274077,1,157.5,161.0,159.0,157.5,157.5,3.3,161.0,,161.257032811003,155.37,0.5256375066113239,0.4743624933886761,0.0018279828018000766,-0.04944703042084775,-0.0009740747214014,-0.0465099791411074,0,0,0,0
