Game,Game Time,Team,total_category,market_spread,model_spread,Predicted Outcome,Spread Cover Probability,Opening Spread,Edge For Covering Spread,Spread Std. Dev.,spread_barttorvik,spread_kenpom,spread_evanmiya,spread_hasla,Moneyline Win Probability,Opening Moneyline,Devigged Probability,Moneyline Edge,Moneyline Std. Dev.,win_prob_barttorvik,win_prob_kenpom,win_prob_evanmiya,spread_category,market_total,model_total,average_total,theoddsapi_total,Totals Std. Dev.,projected_total_barttorvik,projected_total_kenpom,projected_total_evanmiya,projected_total_hasla,Over Cover Probability,Under Cover Probability,Over Total Edge,Under Total Edge,spread_consensus_flag,moneyline_consensus_flag,over_consensus_flag,under_consensus_flag
Kentucky Wildcats vs. Michigan St Spartans,Nov 18 06:30PM ET,Kentucky Wildcats,3,-5.0,-4.75,-5.0,0.5,-5.0,-0.01807228915662651,3.3,-2.2,-6.0,-3.5,-9.7,0.6498781855201403,-245,0.6772415578169415,-0.06020584809330509,0.077,0.58,0.73,0.622514813223339,2,153.5,151.5889298870335,152.5,153.5,1.1,150.0,152.0,151.177859774067,152.55,0.4844445857059503,0.5155554142940497,-0.039364938103573555,-0.008254109515474117,0,0,0,1
Kentucky Wildcats vs. Michigan St Spartans,Nov 18 06:30PM ET,Michigan St Spartans,3,5.0,4.75,5.0,0.5,5.0,-0.02941176470588236,3.3,2.2,6.0,3.5,9.7,0.3501218144798597,195,0.32275844218305844,0.011711370137211963,0.077,0.42,0.27,0.377485186776661,2,153.5,151.5889298870335,152.5,153.5,1.1,150.0,152.0,151.177859774067,152.55,0.4844445857059503,0.5155554142940497,-0.039364938103573555,-0.008254109515474117,0,0,0,1
Buffalo Bulls vs. Vermont Catamounts,Nov 18 06:30PM ET,Vermont Catamounts,2,-2.5,-1.65,-2.0,0.4831483753809493,-2.5,-0.04626338932493307,1.7,-2.3,-1.0,-0.6,-4.3,0.5605974842767296,-160,0.5911949685534591,-0.05478713110788591,0.038,0.59,0.53,0.52028820578744,1,142.5,145.7783113602915,144.0,142.5,3.9,140.0,149.0,147.096622720583,144.45999999999998,0.5256375066113239,0.4743624933886761,0.0018279828018000766,-0.04944703042084775,0,1,0,0
Buffalo Bulls vs. Vermont Catamounts,Nov 18 06:30PM ET,Buffalo Bulls,2,2.5,1.65,2.0,0.5168516246190507,2.5,-5.658794133578393e-05,1.7,2.3,1.0,0.6,4.3,0.4394025157232704,135,0.4088050314465408,0.013870600829653357,0.038,0.41,0.47,0.47971179421256,1,142.5,145.7783113602915,144.0,142.5,3.9,140.0,149.0,147.096622720583,144.45999999999998,0.5256375066113239,0.4743624933886761,0.0018279828018000766,-0.04944703042084775,0,1,0,0
Rutgers Scarlet Knights vs. American Eagles,Nov 18 06:30PM ET,American Eagles,2,16.0,17.700000000000003,16.5,0.4831483753809493,16.0,-0.040661148428574545,1.1,17.8,18.0,17.6,15.6,0.07260881892138873,991,0.08741594620557158,-0.01905784774527794,0.016,0.0799999999999999,0.05,0.0578016916372059,3,145.5,147.0,146.0,145.5,1.9,148.0,146.0,149.418375198289,145.1,0.5075229437220032,0.4924770562779967,-0.016286580087520597,-0.03133246753152713,0,1,0,0
Rutgers Scarlet Knights vs. American Eagles,Nov 18 06:30PM ET,Rutgers Scarlet Knights,2,-16.0,-17.700000000000003,-16.5,0.5168516246190507,-16.0,-0.006957899190473182,1.1,-17.8,-18.0,-17.6,-15.6,0.9273911810786113,-2223,0.9125840537944285,-0.029568525881095598,0.016,0.92,0.95,0.942198308362794,3,145.5,147.0,146.0,145.5,1.9,148.0,146.0,149.418375198289,145.1,0.5075229437220032,0.4924770562779967,-0.016286580087520597,-0.03133246753152713,0,1,0,0
Morgan St Bears vs. North Carolina A&T Aggies,Nov 18 07:00PM ET,North Carolina A&T Aggies,3,-1.0,1.2000000000000002,-0.0,0.4679574367889025,-1.0,-0.046605670007213995,2.2,1.3,-1.0,1.1,4.4,0.4840107482534725,-112,0.505415721064576,-0.04533587411640566,0.037,0.4499999999999999,0.52,0.462605775442369,1,159.0,159.698729382372,159.5,159.0,2.2,157.0,159.0,160.397458764744,162.07999999999998,0.5000019640908513,0.4828998214739237,-0.01922880513991798,-0.04090970233560015,0,0,0,0
Columbia Lions vs. Boston Univ. Terriers,Nov 18 07:00PM ET,Columbia Lions,3,-6.5,-5.55,-6.0,0.4839657729027816,-6.5,-0.03059733389333491,1.1,-4.9,-5.0,-6.1,-7.3,0.6878260869565218,-267,0.6956521739130436,-0.039446640316205484,0.023,0.68,0.67,0.714406634598741,2,147.5,148.0,147.5,147.5,2.4,147.0,149.0,144.578575357184,149.89999999999998,0.5,0.5,-0.023809523809523836,-0.023809523809523836,0,0,0,0
Iona Gaels vs. Princeton Tigers,Nov 18 07:00PM ET,Iona Gaels,3,-4.0,-5.5,-4.5,0.5160342270972185,-4.0,-0.0077752967123053685,0.9,-6.8,-5.0,-6.0,-4.8,0.6572637539790349,-182,0.6175871570624177,0.011273779041691467,0.036,0.72,0.65,0.696940350895652,2,152.5,156.6654585992265,154.0,152.5,8.7,169.0,157.0,156.330917198453,147.73000000000002,0.5233257307867316,0.4766742692132683,-0.0004837930227922227,-0.04713525459625556,1,1,0,0
James Madison Dukes vs. Towson Tigers,Nov 18 07:00PM ET,Towson Tigers,1,-2.5,0.5,-1.5,0.4652972649083076,-2.5,-0.05851225890121625,2.4,1.8,-1.0,-0.8,4.0,0.553020286450701,-150,0.574468085106383,-0.046979713549298974,0.065,0.43,0.55,0.531572487795019,1,135.5,138.5,136.5,135.5,1.6,138.0,139.0,140.232007701823,136.39,0.5170982144352251,0.4829017855647749,0.004903092484005556,-0.05198193536545759,0,1,1,0
