Game,Game Time,Opening Odds Time,Team,total_category,market_spread,model_spread,Predicted Outcome,Spread Cover Probability,Opening Spread,Edge For Covering Spread,Opening Spread Edge,Spread Std. Dev.,spread_barttorvik,spread_kenpom,spread_evanmiya,spread_hasla,Moneyline Win Probability,Opening Moneyline,Current Moneyline,Devigged Probability,Moneyline Edge,Opening Moneyline Edge,Moneyline Std. Dev.,win_prob_barttorvik,win_prob_kenpom,win_prob_evanmiya,spread_category,market_total,model_total,average_total,Opening Total,theoddsapi_total,Totals Std. Dev.,projected_total_barttorvik,projected_total_kenpom,projected_total_evanmiya,projected_total_hasla,Over Cover Probability,Under Cover Probability,Over Total Edge,Under Total Edge,Opening Over Edge,Opening Under Edge,spread_consensus_flag,moneyline_consensus_flag,over_consensus_flag,under_consensus_flag
Western Carolina Catamounts vs. Wofford Terriers,Dec 31 01:00PM ET,2025-12-30 19:49:10 UTC,Western Carolina Catamounts,3,1.0,-0.9,0.0,0.5320425632110974,1.5,0.005976212500196976,0.0082330394015736,1.5,,-1.0,-0.9,1.6,0.49775426157654484,-107,102,0.4739134147382802,0.002704756626049798,0.0,0.016,,0.51,0.533190216829619,1,153.5,153.0,153.5,154.0,153.5,3.3,,153.0,154.985515068734,148.59,0.5,0.5,-0.023809523809523836,-0.023809523809523836,-0.0409097023356001,-0.0238075597186725,0,0,0,0
Western Carolina Catamounts vs. Wofford Terriers,Dec 31 01:00PM ET,2025-12-30 19:49:10 UTC,Wofford Terriers,3,-1.0,0.9,-0.0,0.4679574367889025,-1.5,-0.05242625625666103,-0.0558520870206213,1.5,,1.0,0.9,-1.6,0.5022457384234551,-112,-122,0.5260865852617197,-0.0473038111260945,0.0,0.016,,0.49,0.466809783170381,1,153.5,153.0,153.5,154.0,153.5,3.3,,153.0,154.985515068734,148.59,0.5,0.5,-0.023809523809523836,-0.023809523809523836,-0.0409097023356001,-0.0238075597186725,0,0,0,0
Navy Midshipmen vs. Boston Univ. Terriers,Dec 31 01:00PM ET,2025-12-30 20:50:52 UTC,Boston Univ. Terriers,2,5.5,7.2,6.0,0.4831483753809493,6.0,-0.038382725097519554,-0.0360823938498199,1.0,8.0,6.0,7.9,6.5,0.28218543046357614,210,175,0.34437086092715236,-0.08145093317278751,0.0,0.035,0.2199999999999999,0.28,0.21897257610566,2,140.5,141.980669092931,141.0,141.0,140.5,2.6,144.0,144.0,139.961338185862,138.98000000000002,0.50777918595249,0.49222081404751,-0.022737245972392572,-0.01997430790370952,-0.0293102864309588,-0.0293102864309588,1,1,0,0
Navy Midshipmen vs. Boston Univ. Terriers,Dec 31 01:00PM ET,2025-12-30 20:50:52 UTC,Navy Midshipmen,2,-5.5,-7.2,-6.0,0.5168516246190507,-6.0,-0.006957899190473182,-0.0023791446117186,1.0,-8.0,-6.0,-7.9,-6.5,0.7178145695364238,-260,-225,0.6556291390728476,0.025506877228731573,0.0,0.035,0.78,0.72,0.78102742389434,2,140.5,141.980669092931,141.0,141.0,140.5,2.6,144.0,144.0,139.961338185862,138.98000000000002,0.50777918595249,0.49222081404751,-0.022737245972392572,-0.01997430790370952,-0.0293102864309588,-0.0293102864309588,1,1,0,0
Northern Illinois Huskies vs. Buffalo Bulls,Dec 31 01:00PM ET,2025-12-30 20:04:48 UTC,Northern Illinois Huskies,3,6.5,5.95,6.5,0.5,6.5,-0.023809523809523836,-0.0238095238095238,1.5,3.3,6.0,6.8,5.9,0.3140909090909091,227,200,0.3181818181818181,-0.019242424242424228,-0.0038569597580334,0.06,0.38,0.31,0.259793898479471,2,152.75,153.17687844686202,153.0,153.25,152.75,2.1,153.0,154.0,153.353756893724,149.28,0.49222081404751,0.49222081404751,-0.031588709762013834,-0.031588709762013834,-0.0293102864309588,-0.0315887097620138,0,0,0,0
American Eagles vs. Loyola (MD) Greyhounds,Dec 31 01:00PM ET,2025-12-30 20:50:52 UTC,Loyola (MD) Greyhounds,3,8.5,8.0,8.5,0.5,8.0,-0.023809523809523836,-0.0192307692307692,2.2,11.8,8.0,8.0,,0.23676010955230692,315,285,0.24897607242940284,-0.023023966021242293,0.0,0.048,0.15,0.24,0.224544146675211,2,155.5,156.0,155.5,157.0,155.5,2.7,159.0,156.0,153.712764298654,,0.5,0.5,-0.023809523809523836,-0.023809523809523836,-0.0370879935779836,-0.0215296216730037,0,1,0,0
Florida Atlantic Owls vs. UTSA Roadrunners,Dec 31 01:00PM ET,2025-12-30 19:49:10 UTC,Florida Atlantic Owls,3,-15.5,-16.15,-16.0,0.5160342270972185,-15.0,-0.0077752967123053685,-0.018849493833014,3.7,-16.8,-14.0,-15.5,-22.5,0.9036353156994472,-1749,-1716,0.8972706313988943,-0.04130516049102895,0.0,0.011,0.91,0.9,0.922053070941507,3,154.5,152.5,153.5,152.5,154.5,3.2,153.0,152.0,153.093187343078,146.4,0.4849567874384211,0.5150432125615789,-0.047753492935410646,0.0028480906103593995,-0.0238095238095238,-0.0238095238095238,0,1,0,1
American Eagles vs. Loyola (MD) Greyhounds,Dec 31 01:00PM ET,2025-12-30 20:50:52 UTC,American Eagles,3,-8.5,-8.0,-8.5,0.5,-8.0,-0.023809523809523836,-0.0192307692307692,2.2,-11.8,-8.0,-8.0,,0.7632398904476931,-412,-362,0.7510239275705972,-0.020385840546458978,0.0,0.048,0.85,0.76,0.775455853324789,2,155.5,156.0,155.5,157.0,155.5,2.7,159.0,156.0,153.712764298654,,0.5,0.5,-0.023809523809523836,-0.023809523809523836,-0.0370879935779836,-0.0215296216730037,0,1,0,0
Louisiana Ragin' Cajuns vs. South Alabama Jaguars,Dec 31 01:00PM ET,2025-12-30 19:49:10 UTC,Louisiana Ragin' Cajuns,1,3.5,2.95,3.5,0.5,3.0,-0.026066350710900466,-0.0192307692307692,1.0,1.7,4.0,2.7,3.2,0.4038111819229117,-1800,130,0.41406884296634444,-0.03097142677274045,0.0,0.035,0.42,0.35,0.393553520879479,2,128.5,125.1354617267335,127.0,126.5,128.5,3.3,122.0,128.0,127.930923453467,122.34,0.4766742692132684,0.5233257307867316,-0.04713525459625545,-0.0004837930227922227,-0.0293102864309588,-0.0137519145259789,0,0,0,1
Northern Illinois Huskies vs. Buffalo Bulls,Dec 31 01:00PM ET,2025-12-30 20:04:48 UTC,Buffalo Bulls,3,-6.5,-5.95,-6.5,0.5,-6.5,-0.023809523809523836,-0.0238095238095238,1.5,-3.3,-6.0,-6.8,-5.9,0.6859090909090909,-280,-250,0.6818181818181819,-0.0283766233766235,-0.0383008823998087,0.06,0.62,0.69,0.740206101520529,2,152.75,153.17687844686202,153.0,153.25,152.75,2.1,153.0,154.0,153.353756893724,149.28,0.49222081404751,0.49222081404751,-0.031588709762013834,-0.031588709762013834,-0.0293102864309588,-0.0315887097620138,0,0,0,0
Florida Atlantic Owls vs. UTSA Roadrunners,Dec 31 01:00PM ET,2025-12-30 19:49:10 UTC,UTSA Roadrunners,3,15.5,16.15,16.0,0.4839657729027816,15.0,-0.03984375090674225,-0.0282293490484379,3.7,16.8,14.0,15.5,22.5,0.09636468430055276,958,824,0.10272936860110563,-0.011822450202371215,0.0,0.011,0.0899999999999999,0.1,0.0779469290584928,3,154.5,152.5,153.5,152.5,154.5,3.2,153.0,152.0,153.093187343078,146.4,0.4849567874384211,0.5150432125615789,-0.047753492935410646,0.0028480906103593995,-0.0238095238095238,-0.0238095238095238,0,1,0,1
Louisiana Ragin' Cajuns vs. South Alabama Jaguars,Dec 31 01:00PM ET,2025-12-30 19:49:10 UTC,South Alabama Jaguars,1,-3.5,-2.95,-3.5,0.5,-3.0,-0.016908212560386437,-0.0192307692307692,1.0,-1.7,-4.0,-2.7,-3.2,0.5961888180770882,920,-160,0.5859311570336555,-0.01905350526734384,0.0,0.035,0.58,0.65,0.606446479120521,2,128.5,125.1354617267335,127.0,126.5,128.5,3.3,122.0,128.0,127.930923453467,122.34,0.4766742692132684,0.5233257307867316,-0.04713525459625545,-0.0004837930227922227,-0.0293102864309588,-0.0137519145259789,0,0,0,1
La Salle Explorers vs. George Mason Patriots,Dec 31 02:00PM ET,2025-12-30 20:04:48 UTC,George Mason Patriots,1,-8.5,-7.15,-8.0,0.4826321819260377,-7.5,-0.04117734188348615,-0.0192307692307692,1.6,-6.3,-8.0,-5.2,-8.7,0.7581775700934579,-350,-400,0.7663551401869159,-0.04182242990654217,0.0,0.04,0.75,0.77,0.69366187128716,2,136.5,136.20499999999998,136.5,138.0,136.5,3.3,132.0,138.0,139.31902430471,134.41,0.5,0.5,-0.023809523809523836,-0.023809523809523836,-0.0370879935779836,-0.0215296216730037,0,0,0,0
UNC Asheville Bulldogs vs. High Point Panthers,Dec 31 02:00PM ET,2025-12-30 20:50:52 UTC,UNC Asheville Bulldogs,3,10.5,7.25,9.0,0.547999242711806,10.0,0.024189718902282165,0.0198474412598779,2.0,6.5,8.0,4.0,8.6,0.23558823529411765,400,400,0.19117647058823528,0.03558823529411764,0.0,0.06,0.28,0.23,0.34904353426966,3,155.0,155.605,155.0,157.0,155.0,2.4,154.0,158.0,153.158956851295,157.20999999999998,0.4924770562779967,0.4924770562779967,-0.03133246753152713,-0.03133246753152713,-0.0370879935779836,-0.0215296216730037,1,1,0,0
UNC Asheville Bulldogs vs. High Point Panthers,Dec 31 02:00PM ET,2025-12-30 20:50:52 UTC,High Point Panthers,3,-10.5,-7.25,-9.0,0.452000757288194,-10.0,-0.07180876652132984,-0.0581089139219979,2.0,-6.5,-8.0,-4.0,-8.6,0.7644117647058823,-550,-550,0.8088235294117646,-0.0817420814479638,0.0,0.06,0.72,0.77,0.65095646573034,3,155.0,155.605,155.0,157.0,155.0,2.4,154.0,158.0,153.158956851295,157.20999999999998,0.4924770562779967,0.4924770562779967,-0.03133246753152713,-0.03133246753152713,-0.0370879935779836,-0.0215296216730037,1,1,0,0
La Salle Explorers vs. George Mason Patriots,Dec 31 02:00PM ET,2025-12-30 20:04:48 UTC,La Salle Explorers,1,8.5,7.15,8.0,0.5173678180739623,7.5,-0.006441705735561576,-0.0192307692307692,1.6,6.3,8.0,5.2,8.7,0.24182242990654207,260,310,0.2336448598130841,-0.0020800091178481694,0.0,0.04,0.25,0.23,0.30633812871284,2,136.5,136.20499999999998,136.5,138.0,136.5,3.3,132.0,138.0,139.31902430471,134.41,0.5,0.5,-0.023809523809523836,-0.023809523809523836,-0.0370879935779836,-0.0215296216730037,0,0,0,0
Old Dominion Monarchs vs. Appalachian St Mountaineers,Dec 31 02:00PM ET,2025-12-30 20:04:48 UTC,Appalachian St Mountaineers,2,2.5,3.6,3.0,0.4831483753809493,1.5,-0.040661148428574545,-0.0420918976532688,0.3,3.4,4.0,3.7,3.5,0.4039915215826379,110,114,0.4479830431652758,-0.062211477765329926,0.0,0.002,0.36,0.36,0.356907787693082,1,138.0,134.5,136.5,136.0,138.0,1.9,133.0,136.0,136.603000149109,132.98000000000002,0.4658290826658605,0.5171040958885084,-0.06905463826437203,0.004908973937288841,-0.0386312790045451,-0.0215291363876175,1,1,0,1
Monmouth Hawks vs. Campbell Fighting Camels,Dec 31 02:00PM ET,2025-12-30 20:04:48 UTC,Monmouth Hawks,3,-2.5,-3.8,-3.0,0.5160342270972185,-1.0,-0.0077752967123053685,0.0128117939803281,2.5,-6.4,-2.0,-5.6,-1.6,0.6205857971185073,-130,-130,0.5390828775767775,0.056191857724567806,0.0,0.07,0.72,0.59,0.702088716660237,1,152.5,153.8,153.0,155.0,152.5,0.8,155.0,154.0,153.170254661266,153.6,0.5085510713084638,0.4914489286915363,-0.0036440506427557473,-0.039067503233346346,-0.0386312790045451,-0.0215291363876175,0,1,1,0
Elon Phoenix vs. Charleston Cougars,Dec 31 02:00PM ET,2025-12-30 20:04:48 UTC,Elon Phoenix,3,-4.0,-6.6,-5.0,0.5320425632110974,-2.5,0.008233039401573605,0.0287684734810367,3.4,-10.4,-5.0,-2.6,-8.2,0.6067460317460318,-142,-142,0.5634920634920635,0.019969172241899535,0.0,0.11,0.81,0.65,0.598344388616349,2,156.0,158.72179424063802,157.0,156.0,156.0,1.6,160.0,157.0,157.503588481276,159.94,0.5077821418769288,0.4766713132888295,-0.013748958601540018,-0.047138210520694335,-0.0129761036946738,-0.047172532565124,0,1,1,0
Elon Phoenix vs. Charleston Cougars,Dec 31 02:00PM ET,2025-12-30 20:04:48 UTC,Charleston Cougars,3,4.0,6.6,5.0,0.4679574367889025,2.5,-0.05585208702062133,-0.0672300119425752,3.4,10.4,5.0,2.6,8.2,0.3932539682539682,120,120,0.43650793650793646,-0.06129148629148634,0.0,0.11,0.1899999999999999,0.35,0.401655611383651,2,156.0,158.72179424063802,157.0,156.0,156.0,1.6,160.0,157.0,157.503588481276,159.94,0.5077821418769288,0.4766713132888295,-0.013748958601540018,-0.047138210520694335,-0.0129761036946738,-0.047172532565124,0,1,1,0
Old Dominion Monarchs vs. Appalachian St Mountaineers,Dec 31 02:00PM ET,2025-12-30 20:04:48 UTC,Old Dominion Monarchs,2,-2.5,-3.6,-3.0,0.5168516246190507,-1.5,-0.006957899190473182,0.0041863031668097,0.3,-3.4,-4.0,-3.7,-3.5,0.5960084784173622,-130,-135,0.5520169568347243,0.021540393310979122,0.0,0.002,0.64,0.64,0.643092212306918,1,138.0,134.5,136.5,136.0,138.0,1.9,133.0,136.0,136.603000149109,132.98000000000002,0.4658290826658605,0.5171040958885084,-0.06905463826437203,0.004908973937288841,-0.0386312790045451,-0.0215291363876175,1,1,0,1
Troy Trojans vs. Texas State Bobcats,Dec 31 02:00PM ET,2025-12-30 20:04:48 UTC,Troy Trojans,2,-9.0,-9.5,-9.0,0.5,-9.0,-0.023809523809523836,-0.0192307692307692,1.9,-10.0,-9.0,-9.0,-13.0,0.7902894421802529,-425,-412,0.7705788843605058,-0.014472462581652024,0.0,0.007,0.82,0.81,0.805447936764032,2,144.0,140.5,142.5,143.0,144.0,1.3,140.0,141.0,142.421334638086,139.55,0.4689083823942211,0.5155598439676844,-0.05490114141530272,-0.008249679841839441,-0.033132608279798,-0.0249281384969028,0,1,0,1
Troy Trojans vs. Texas State Bobcats,Dec 31 02:00PM ET,2025-12-30 20:04:48 UTC,Texas State Bobcats,2,9.0,9.5,9.0,0.5,9.0,-0.023809523809523836,-0.0192307692307692,1.9,10.0,9.0,9.0,13.0,0.20971055781974707,330,317,0.22942111563949416,-0.02988772051597746,0.0,0.007,0.18,0.19,0.194552063235968,2,144.0,140.5,142.5,143.0,144.0,1.3,140.0,141.0,142.421334638086,139.55,0.4689083823942211,0.5155598439676844,-0.05490114141530272,-0.008249679841839441,-0.033132608279798,-0.0249281384969028,0,1,0,1
Monmouth Hawks vs. Campbell Fighting Camels,Dec 31 02:00PM ET,2025-12-30 20:04:48 UTC,Campbell Fighting Camels,3,2.5,3.8,3.0,0.4839657729027816,1.0,-0.03984375090674225,-0.0512733324418667,2.5,6.4,2.0,5.6,1.6,0.3794142028814928,110,107,0.4609171224232226,-0.10314393665339094,0.0,0.07,0.28,0.41,0.297911283339763,1,152.5,153.8,153.0,155.0,152.5,0.8,155.0,154.0,153.170254661266,153.6,0.5085510713084638,0.4914489286915363,-0.0036440506427557473,-0.039067503233346346,-0.0386312790045451,-0.0215291363876175,0,1,1,0
Tulsa Golden Hurricane vs. Rice Owls,Dec 31 02:00PM ET,2025-12-30 20:04:48 UTC,Rice Owls,3,13.0,15.45,14.0,0.4679574367889025,13.5,-0.05585208702062133,-0.0234233896587948,2.1,15.9,15.0,13.2,18.3,0.11627881478151553,710,650,0.12790697674418605,-0.017054518551817804,0.0,0.016,0.1099999999999999,0.08,0.104650652818845,3,151.5,152.925218980276,152.0,152.5,151.5,1.6,156.0,153.0,152.850437960552,152.76,0.5075229437220032,0.4924770562779967,-0.016286580087520597,-0.03133246753152713,-0.0215311004784688,-0.0215311004784688,1,1,1,0
South Carolina Upstate Spartans vs. Radford Highlanders,Dec 31 02:00PM ET,2025-12-30 20:50:52 UTC,Radford Highlanders,3,-1.0,3.55,1.0,0.4361212503344439,0.0,-0.07844185646167262,-0.0672300119425752,2.6,4.2,2.0,2.9,7.9,0.4498353253500864,-110,-112,0.5043297540699688,-0.07846656144236641,0.0,0.036,0.35,0.42,0.395340896630204,1,159.5,158.225993192412,159.0,158.0,159.5,3.4,160.0,158.0,158.451986384824,152.3,0.4914489286915362,0.5085510713084638,-0.03236059511798761,-0.01525845250106006,-0.0412613516822955,-0.0012528502601636,1,1,0,0
Dayton Flyers vs. Fordham Rams,Dec 31 02:00PM ET,2025-12-30 20:04:48 UTC,Fordham Rams,1,16.0,13.25,15.0,0.5347027350916924,17.0,0.01089321128216858,0.0312040468018538,1.2,13.5,13.0,12.7,15.3,0.10108761711825778,1248,938,0.09217523423651557,0.0047913208219615006,0.0,0.001,0.1099999999999999,0.11,0.112164234032499,3,137.5,135.5,136.5,138.5,137.5,2.5,134.0,137.0,138.125229691968,132.7,0.4849567874384211,0.5150432125615789,-0.03885273637110276,-0.008766311247944913,-0.0365743130400477,-0.0064878879168899,1,1,0,0
Holy Cross Crusaders vs. Bucknell Bison,Dec 31 02:00PM ET,2025-12-30 20:50:52 UTC,Bucknell Bison,2,0.0,0.75,0.5,0.4831483753809493,0.0,-0.040661148428574545,-0.0360823938498199,0.9,0.5,1.0,0.2,2.2,0.495577094742028,-110,-110,0.5,-0.028232429067495846,0.0,0.01,0.48,0.5,0.491154189484056,,138.0,140.4833102680985,139.0,140.75,138.0,1.9,137.0,141.0,140.966620536197,140.0,,,,,-0.0036401251674245,-0.0583517124604869,1,0,0,0
Holy Cross Crusaders vs. Bucknell Bison,Dec 31 02:00PM ET,2025-12-30 20:50:52 UTC,Holy Cross Crusaders,2,0.0,-0.75,-0.5,0.5168516246190507,0.0,-0.006957899190473182,-0.0023791446117186,0.9,-0.5,-1.0,-0.2,-2.2,0.5044229052579721,-110,-110,0.5,-0.01938661855155177,0.0,0.01,0.52,0.5,0.508845810515944,,138.0,140.4833102680985,139.0,140.75,138.0,1.9,137.0,141.0,140.966620536197,140.0,,,,,-0.0036401251674245,-0.0583517124604869,1,0,0,0
Pennsylvania Quakers vs. NJIT Highlanders,Dec 31 02:00PM ET,2025-12-30 20:50:52 UTC,NJIT Highlanders,3,15.5,13.6,14.5,0.5320425632110974,14.0,0.008233039401573605,-0.0192307692307692,2.3,14.2,13.0,12.7,17.8,0.11254822919665995,800,812,0.10509645839331991,0.0029386195870503423,0.0,0.006,0.1099999999999999,0.12,0.120137492737632,3,148.5,149.5,149.0,147.0,148.5,1.1,150.0,149.0,150.230609617166,147.76,0.5075229437220032,0.4924770562779967,-0.011707825508766034,-0.03133246753152713,-0.0140054833005037,-0.0440919084236615,0,1,0,0
Pennsylvania Quakers vs. NJIT Highlanders,Dec 31 02:00PM ET,2025-12-30 20:50:52 UTC,Pennsylvania Quakers,3,-15.5,-13.6,-14.5,0.4679574367889025,-14.0,-0.046605670007213995,-0.0192307692307692,2.3,-14.2,-13.0,-12.7,-17.8,0.88745177080334,-1400,-1400,0.8949035416066802,-0.045881562529993314,0.0,0.006,0.89,0.88,0.879862507262368,3,148.5,149.5,149.0,147.0,148.5,1.1,150.0,149.0,150.230609617166,147.76,0.5075229437220032,0.4924770562779967,-0.011707825508766034,-0.03133246753152713,-0.0140054833005037,-0.0440919084236615,0,1,0,0
Virginia Tech Hokies vs. Virginia Cavaliers,Dec 31 02:00PM ET,2025-12-30 18:57:13 UTC,Virginia Tech Hokies,3,5.5,3.9,5.0,0.5160342270972185,4.5,-0.0077752967123053685,-0.0238095238095238,3.0,3.8,4.0,2.9,9.4,0.35317593790426904,165,185,0.33635187580853815,0.002298744921812923,0.0,0.016,0.36,0.37,0.391402836710517,2,152.5,153.5,153.0,153.5,152.5,2.4,154.0,156.0,150.170213764449,153.0,0.50777918595249,0.49222081404751,-0.016030337857033783,-0.031588709762013834,-0.0238095238095238,-0.0238095238095238,0,1,0,0
Virginia Tech Hokies vs. Virginia Cavaliers,Dec 31 02:00PM ET,2025-12-30 18:57:13 UTC,Virginia Cavaliers,3,-5.5,-3.9,-5.0,0.4839657729027816,-4.5,-0.03984375090674225,-0.0238095238095238,3.0,-3.8,-4.0,-2.9,-9.4,0.6468240620957308,-200,-225,0.6636481241914617,-0.045483630211961334,0.0,0.016,0.64,0.63,0.608597163289483,2,152.5,153.5,153.0,153.5,152.5,2.4,154.0,156.0,150.170213764449,153.0,0.50777918595249,0.49222081404751,-0.016030337857033783,-0.031588709762013834,-0.0238095238095238,-0.0238095238095238,0,1,0,0
Syracuse Orange vs. Clemson Tigers,Dec 31 02:00PM ET,2025-12-30 18:45:02 UTC,Syracuse Orange,2,1.5,1.55,1.5,0.5,1.5,-0.023809523809523836,-0.0238095238095238,0.9,1.1,2.0,1.1,2.9,0.45707578553659023,105,110,0.4572564612326044,-0.019114690653885935,-0.027234171279568,0.016,0.4599999999999999,0.43,0.456895109840576,1,142.25,138.50560888159401,141.0,141.5,142.25,2.5,137.0,142.0,140.011217763188,136.7,0.4743585679133448,0.508554996783795,-0.05282819331596961,-0.009517292372831498,-0.0409077382447489,-0.0067113093742987,0,0,0,1
