Game,Game Time,Team,total_category,market_spread,model_spread,Predicted Outcome,Spread Cover Probability,Opening Spread,Edge For Covering Spread,Spread Std. Dev.,spread_barttorvik,spread_kenpom,spread_evanmiya,spread_hasla,Moneyline Win Probability,Opening Moneyline,Devigged Probability,Moneyline Edge,Moneyline Std. Dev.,win_prob_barttorvik,win_prob_kenpom,win_prob_evanmiya,spread_category,market_total,model_total,average_total,theoddsapi_total,Totals Std. Dev.,projected_total_barttorvik,projected_total_kenpom,projected_total_evanmiya,projected_total_hasla,Over Cover Probability,Under Cover Probability,Over Total Edge,Under Total Edge,spread_consensus_flag,moneyline_consensus_flag,over_consensus_flag,under_consensus_flag
Princeton Tigers vs. Saint Joseph's Hawks,Nov 30 01:00PM ET,Saint Joseph's Hawks,3,-3.0,-3.95,-3.5,0.5160342270972185,-3.0,-0.0077752967123053685,1.1,-5.1,-4.0,-2.4,-3.9,0.6358849557522124,-170,0.6017699115044248,0.006255326122582727,0.055,0.69,0.67,0.586775543494473,2,147.5,148.65840553812302,148.0,147.5,1.2,147.0,148.0,149.316811076246,149.44,0.50777918595249,0.49222081404751,-0.016030337857033783,-0.031588709762013834,0,0,0,0
Princeton Tigers vs. Saint Joseph's Hawks,Nov 30 01:00PM ET,Princeton Tigers,3,3.0,3.95,3.5,0.4839657729027816,3.0,-0.03984375090674225,1.1,5.1,4.0,2.4,3.9,0.3641150442477876,140,0.3982300884955753,-0.05255162241887912,0.055,0.31,0.3299999999999999,0.413224456505527,2,147.5,148.65840553812302,148.0,147.5,1.2,147.0,148.0,149.316811076246,149.44,0.50777918595249,0.49222081404751,-0.016030337857033783,-0.031588709762013834,0,0,0,0
UNC Asheville Bulldogs vs. Appalachian St Mountaineers,Nov 30 01:30PM ET,Appalachian St Mountaineers,2,3.5,1.25,2.5,0.5336731946043589,3.5,0.009863670794835078,3.1,-0.7,1.0,6.6,1.5,0.44411504424778764,140,0.3982300884955753,0.027448377581120897,0.143,0.53,0.49,0.264170741322927,2,138.5,137.628818780783,138.0,138.5,4.1,133.0,143.0,138.327637561566,136.93,0.49222081404751,0.5077791859524899,-0.031588709762013834,-0.016030337857033894,0,0,0,0
UNC Asheville Bulldogs vs. Appalachian St Mountaineers,Nov 30 01:30PM ET,UNC Asheville Bulldogs,2,-3.5,-1.25,-2.5,0.4663268053956411,-3.5,-0.05748271841388275,3.1,0.7,-1.0,-6.6,-1.5,0.5558849557522124,-170,0.6017699115044248,-0.07374467387741723,0.143,0.47,0.51,0.735829258677073,2,138.5,137.628818780783,138.0,138.5,4.1,133.0,143.0,138.327637561566,136.93,0.49222081404751,0.5077791859524899,-0.031588709762013834,-0.016030337857033894,0,0,0,0
UTSA Roadrunners vs. South Alabama Jaguars,Nov 30 02:00PM ET,South Alabama Jaguars,2,-2.5,1.2,-1.0,0.4495651839673769,-2.5,-0.07424433984214696,0.4,1.4,1.0,0.6,1.5,0.5067460317460317,-142,0.5634920634920635,-0.08003082775810055,0.02,0.4399999999999999,0.4499999999999999,0.478534682324618,1,138.25,140.0685307094435,139.0,138.25,4.0,138.0,147.0,139.517061418887,140.62,0.508554996783795,0.4743585679133448,-0.015254527025728826,-0.04945095589617904,1,1,0,0
Chattanooga Mocs vs. Tennessee St Tigers,Nov 30 02:00PM ET,Tennessee St Tigers,3,8.5,4.75,7.0,0.547999242711806,8.5,0.024189718902282165,1.2,6.7,5.0,4.5,3.9,0.291578947368421,260,0.2631578947368421,0.013801169590643203,0.033,0.28,0.3199999999999999,0.346270995545085,2,158.5,156.09,157.5,158.5,3.5,159.0,159.0,152.69876640865,153.18,0.4844445857059503,0.5155554142940497,-0.039364938103573555,-0.008254109515474117,1,1,0,0
Chattanooga Mocs vs. Tennessee St Tigers,Nov 30 02:00PM ET,Chattanooga Mocs,3,-8.5,-4.75,-7.0,0.452000757288194,-8.5,-0.07180876652132984,1.2,-6.7,-5.0,-4.5,-3.9,0.708421052631579,-350,0.7368421052631579,-0.06935672514619884,0.033,0.72,0.68,0.653729004454915,2,158.5,156.09,157.5,158.5,3.5,159.0,159.0,152.69876640865,153.18,0.4844445857059503,0.5155554142940497,-0.039364938103573555,-0.008254109515474117,1,1,0,0
Bucknell Bison vs. Cornell Big Red,Nov 30 02:00PM ET,Cornell Big Red,3,-5.5,-3.15,-4.5,0.4679574367889025,-5.5,-0.06365848826964554,0.9,-1.6,-3.0,-3.3,-3.7,0.6309073359073359,-240,0.6718146718146719,-0.07497501703384057,0.027,0.56,0.59,0.614349531640775,2,157.5,157.626989087534,157.5,157.5,2.8,157.0,161.0,158.253978175068,154.38,0.5,0.5,-0.023809523809523836,-0.023809523809523836,1,1,0,0
Bucknell Bison vs. Cornell Big Red,Nov 30 02:00PM ET,Bucknell Bison,3,5.5,3.15,4.5,0.5320425632110974,5.5,0.019847441259877918,0.9,1.6,3.0,3.3,3.7,0.36909266409266406,190,0.3281853281853282,0.024265077885767483,0.027,0.4399999999999999,0.41,0.385650468359225,2,157.5,157.626989087534,157.5,157.5,2.8,157.0,161.0,158.253978175068,154.38,0.5,0.5,-0.023809523809523836,-0.023809523809523836,1,1,0,0
Fairfield Stags vs. New Hampshire Wildcats,Nov 30 02:00PM ET,Fairfield Stags,3,-10.5,-9.45,-10.0,0.4839657729027816,-10.5,-0.03984375090674225,1.3,-8.7,-8.0,-10.7,-10.2,0.8129129129129129,-625,0.8258258258258258,-0.049156052604328426,0.021,0.8,0.79,0.830344092758815,3,146.5,146.855,146.5,146.5,1.0,147.0,148.0,145.554390162257,146.70999999999998,0.5,0.5,-0.023809523809523836,-0.023809523809523836,0,0,0,0
Fairfield Stags vs. New Hampshire Wildcats,Nov 30 02:00PM ET,New Hampshire Wildcats,3,10.5,9.45,10.0,0.5160342270972185,10.5,-0.0077752967123053685,1.3,8.7,8.0,10.7,10.2,0.18708708708708705,450,0.1741741741741742,0.005268905268905222,0.021,0.1999999999999999,0.2099999999999999,0.169655907241185,3,146.5,146.855,146.5,146.5,1.0,147.0,148.0,145.554390162257,146.70999999999998,0.5,0.5,-0.023809523809523836,-0.023809523809523836,0,0,0,0
Quinnipiac Bobcats vs. Stonehill Skyhawks,Nov 30 02:00PM ET,Quinnipiac Bobcats,3,-15.5,-12.55,-14.5,0.4679574367889025,-15.5,-0.05585208702062133,2.5,-12.3,-8.0,-12.8,-13.6,0.8819774011299435,-1600,0.9039548022598869,-0.059199069458291786,0.056,0.86,0.77,0.872205996157584,3,148.5,148.405,148.5,148.5,1.7,148.0,146.0,150.181464764051,148.81,0.5,0.5,-0.023809523809523836,-0.023809523809523836,1,1,0,0
Quinnipiac Bobcats vs. Stonehill Skyhawks,Nov 30 02:00PM ET,Stonehill Skyhawks,3,15.5,12.55,14.5,0.5320425632110974,15.5,0.008233039401573605,2.5,12.3,8.0,12.8,13.6,0.1180225988700565,900,0.096045197740113,0.0180225988700565,0.056,0.14,0.2299999999999999,0.127794003842416,3,148.5,148.405,148.5,148.5,1.7,148.0,146.0,150.181464764051,148.81,0.5,0.5,-0.023809523809523836,-0.023809523809523836,1,1,0,0
William & Mary Tribe vs. Old Dominion Monarchs,Nov 30 02:00PM ET,Old Dominion Monarchs,3,6.0,7.65,6.5,0.4839657729027816,6.0,-0.03984375090674225,1.0,8.3,7.0,8.9,7.0,0.274090909090909,200,0.3181818181818181,-0.05924242424242432,0.028,0.2299999999999999,0.27,0.215339881240464,2,162.0,160.48,161.5,162.0,1.5,161.0,163.0,159.726242849048,159.95999999999998,0.4844431069004852,0.5000014788054651,-0.03936641690903864,-0.023808045004058753,1,1,0,0
William & Mary Tribe vs. Old Dominion Monarchs,Nov 30 02:00PM ET,William & Mary Tribe,3,-6.0,-7.65,-6.5,0.5160342270972185,-6.0,-0.0077752967123053685,1.0,-8.3,-7.0,-8.9,-7.0,0.725909090909091,-250,0.6818181818181819,0.011623376623376536,0.028,0.77,0.73,0.784660118759536,2,162.0,160.48,161.5,162.0,1.5,161.0,163.0,159.726242849048,159.95999999999998,0.4844431069004852,0.5000014788054651,-0.03936641690903864,-0.023808045004058753,1,1,0,0
Vermont Catamounts vs. Yale Bulldogs,Nov 30 02:00PM ET,Yale Bulldogs,3,-6.5,-5.85,-6.0,0.4839657729027816,-6.5,-0.044336113889671236,0.6,-6.3,-6.0,-5.7,-4.8,0.7140701462412804,-299,0.7181402924825607,-0.03530171305520202,0.007,0.72,0.71,0.707262265169157,2,151.5,151.5,151.5,151.5,3.8,150.0,158.0,149.743178307451,153.0,0.5,0.5,-0.023809523809523836,-0.023809523809523836,1,0,0,0
Vermont Catamounts vs. Yale Bulldogs,Nov 30 02:00PM ET,Vermont Catamounts,3,6.5,5.85,6.0,0.5160342270972185,6.5,-0.003196542133550806,0.6,6.3,6.0,5.7,4.8,0.2859298537587196,240,0.28185970751743916,-0.00818779330010394,0.007,0.28,0.29,0.292737734830843,2,151.5,151.5,151.5,151.5,3.8,150.0,158.0,149.743178307451,153.0,0.5,0.5,-0.023809523809523836,-0.023809523809523836,1,0,0,0
UTSA Roadrunners vs. South Alabama Jaguars,Nov 30 02:00PM ET,UTSA Roadrunners,2,2.5,-1.2,1.0,0.5504348160326231,2.5,0.026625292223099284,0.4,-1.4,-1.0,-0.6,-1.5,0.4932539682539683,120,0.43650793650793646,0.03870851370851375,0.02,0.56,0.55,0.521465317675382,1,138.25,140.0685307094435,139.0,138.25,4.0,138.0,147.0,139.517061418887,140.62,0.508554996783795,0.4743585679133448,-0.015254527025728826,-0.04945095589617904,1,1,0,0
