Game,Game Time,Opening Odds Time,Team,total_category,market_spread,model_spread,Predicted Outcome,Spread Cover Probability,Opening Spread,Edge For Covering Spread,Opening Spread Edge,Spread Std. Dev.,spread_barttorvik,spread_kenpom,spread_evanmiya,spread_hasla,Moneyline Win Probability,Opening Moneyline,Current Moneyline,Devigged Probability,Moneyline Edge,Opening Moneyline Edge,Moneyline Std. Dev.,win_prob_barttorvik,win_prob_kenpom,win_prob_evanmiya,spread_category,market_total,model_total,average_total,Opening Total,theoddsapi_total,Totals Std. Dev.,projected_total_barttorvik,projected_total_kenpom,projected_total_evanmiya,projected_total_hasla,Over Cover Probability,Under Cover Probability,Over Total Edge,Under Total Edge,Opening Over Edge,Opening Under Edge,spread_consensus_flag,moneyline_consensus_flag,over_consensus_flag,under_consensus_flag
Iona Gaels vs. Siena Saints,Jan 02 07:00PM ET,2026-01-01 19:23:35 UTC,Siena Saints,3,1.5,2.8,2.0,0.4839657729027816,1.5,-0.03984375090674225,-0.0360823938498199,0.5,3.6,3.0,2.6,2.6,0.4287992469880998,102,110,0.4532304725168756,-0.04739122920237637,0.0,0.027,0.36,0.41,0.404368021459324,1,147.5,146.5,147.0,145.5,147.5,1.5,146.0,147.0,147.09349870548,143.91,0.4914489286915362,0.5085510713084638,-0.0390675032333464,-0.0036440506427557473,-0.0327102803738317,-0.0098039215686274,1,1,0,1
Saint Peter's Peacocks vs. Marist Red Foxes,Jan 02 07:00PM ET,2026-01-01 19:23:35 UTC,Saint Peter's Peacocks,1,2.5,3.6,3.0,0.4826321819260377,4.5,-0.04117734188348615,-0.001862951156807,1.0,3.5,5.0,2.7,3.7,0.39229736403481696,142,120,0.4345947280696339,-0.062482997722288935,0.0,0.033,0.35,0.33,0.395304046111499,1,131.5,128.5,130.5,128.5,131.5,0.7,128.0,129.0,129.431945463928,127.96,0.4829017855647749,0.5170982144352251,-0.040907738244748915,-0.006711309374298757,-0.0327102803738317,-0.0098039215686274,1,1,0,1
Saint Peter's Peacocks vs. Marist Red Foxes,Jan 02 07:00PM ET,2026-01-01 19:23:35 UTC,Marist Red Foxes,1,-2.5,-3.6,-3.0,0.5173678180739623,-4.5,-0.006441705735561576,-0.0365985873047315,1.0,-3.5,-5.0,-2.7,-3.7,0.607702635965183,-172,-145,0.565405271930366,0.01603596929851636,0.0,0.033,0.65,0.67,0.604695953888501,1,131.5,128.5,130.5,128.5,131.5,0.7,128.0,129.0,129.431945463928,127.96,0.4829017855647749,0.5170982144352251,-0.040907738244748915,-0.006711309374298757,-0.0327102803738317,-0.0098039215686274,1,1,0,1
Manhattan Jaspers vs. Quinnipiac Bobcats,Jan 02 07:00PM ET,2026-01-01 19:23:35 UTC,Quinnipiac Bobcats,3,-6.5,-7.5,-7.0,0.5160342270972185,-6.5,-0.01884949383301404,-0.0077752967123053,2.1,-7.0,-8.0,-4.8,-9.8,0.7197717842323651,-285,-285,0.7095435684647302,-0.020487956027375187,0.0,0.054,0.73,0.78,0.671589308676466,2,156.5,159.19,157.5,156.5,156.5,1.4,161.0,160.0,157.907330706245,158.38,0.5155554142940497,0.4844445857059503,-0.008254109515474117,-0.039364938103573555,-0.0082541095154741,-0.0393649381035735,0,0,1,0
Delaware Blue Hens vs. Jacksonville St Gamecocks,Jan 02 07:00PM ET,2026-01-01 19:23:35 UTC,Delaware Blue Hens,1,2.5,1.0,2.0,0.5173678180739623,1.5,0.0016293192846159599,-0.0192307692307692,1.6,-0.1,1.0,1.0,3.6,0.4438556270358561,105,123,0.4278279001217443,-0.0035739053152009093,0.0,0.026,0.5,0.45,0.459883353949968,1,131.0,130.0,130.5,132.5,131.0,3.6,129.0,131.0,134.337494794177,125.69,0.4828998214739237,0.5000019640908513,-0.04090970233560015,-0.023807559718672544,-0.0471686070897927,0.004106406132855,0,1,0,0
Detroit Mercy Titans vs. Robert Morris Colonials,Jan 02 07:00PM ET,2026-01-01 19:23:35 UTC,Robert Morris Colonials,3,-2.0,-0.5,-1.5,0.4839657729027816,-2.0,-0.03984375090674225,-0.0398437509067422,0.9,-0.3,-2.0,0.2,-0.7,0.5342583619355272,-148,-143,0.5585167238710546,-0.054156272210814205,0.0,0.041,0.51,0.57,0.490842919272618,1,148.5,147.319182832623,148.0,147.0,148.5,2.5,151.0,148.0,146.638365665246,145.06,0.4914489286915362,0.5085510713084638,-0.03236059511798761,-0.01525845250106006,-0.0323605951179876,-0.0323605951179876,0,0,0,0
LIU Sharks vs. Central Connecticut St Blue Devils,Jan 02 07:00PM ET,2026-01-01 22:04:51 UTC,LIU Sharks,3,-4.5,-7.800000000000001,-6.0,0.547999242711806,-4.5,0.02305862513460888,0.0199183841077404,2.1,-9.4,-6.0,-6.2,-9.9,0.6759658563691793,-191,-191,0.6305216678011064,0.019612526184956347,0.0,0.058,0.81,0.7,0.721410044937252,2,146.0,148.5,147.0,145.0,146.0,2.3,149.0,148.0,145.488191385817,150.91,0.5077821418769288,0.4766713132888295,-0.01602738193259501,-0.04255945594193977,-0.0059712565107844,-0.0526227180842478,1,1,0,0
LIU Sharks vs. Central Connecticut St Blue Devils,Jan 02 07:00PM ET,2026-01-01 22:04:51 UTC,Central Connecticut St Blue Devils,3,4.5,7.800000000000001,6.0,0.452000757288194,4.5,-0.07180876652132984,-0.0578239785941995,2.1,9.4,6.0,6.2,9.9,0.3240341436308207,160,160,0.3694783321988935,-0.06058124098456391,0.0,0.058,0.1899999999999999,0.3,0.278589955062748,2,146.0,148.5,147.0,145.0,146.0,2.3,149.0,148.0,145.488191385817,150.91,0.5077821418769288,0.4766713132888295,-0.01602738193259501,-0.04255945594193977,-0.0059712565107844,-0.0526227180842478,1,1,0,0
Delaware Blue Hens vs. Jacksonville St Gamecocks,Jan 02 07:00PM ET,2026-01-01 19:23:35 UTC,Jacksonville St Gamecocks,1,-2.5,-1.0,-2.0,0.4826321819260377,-1.5,-0.046779582779844675,-0.0192307692307692,1.6,0.1,-1.0,-1.0,-3.6,0.5561443729641438,-125,-149,0.5721720998782557,-0.04224272381004979,0.0,0.026,0.5,0.55,0.540116646050032,1,131.0,130.0,130.5,132.5,131.0,3.6,129.0,131.0,134.337494794177,125.69,0.4828998214739237,0.5000019640908513,-0.04090970233560015,-0.023807559718672544,-0.0471686070897927,0.004106406132855,0,1,0,0
Chicago St Cougars vs. Wagner Seahawks,Jan 02 07:00PM ET,2026-01-01 22:04:51 UTC,Chicago St Cougars,3,-0.5,1.3,0.0,0.4839657729027816,0.0,-0.023423389658794813,-0.0242407871806271,0.8,0.8,2.0,0.4,1.8,0.485,-110,-110,0.5,-0.03880952380952385,0.0,0.023,0.47,0.44,0.48464402628601,1,146.5,147.5,147.0,145.5,146.5,3.9,147.0,148.0,145.808829196617,154.44,0.5085510713084638,0.4914489286915363,-0.01525845250106006,-0.032360595117987556,-0.01525845250106,-0.0323605951179875,0,1,0,0
Chicago St Cougars vs. Wagner Seahawks,Jan 02 07:00PM ET,2026-01-01 22:04:51 UTC,Wagner Seahawks,3,0.5,-1.3,-0.0,0.5160342270972185,0.0,-0.014482204827664158,-0.0136648073058319,0.8,-0.8,-2.0,-0.4,-1.8,0.515,-110,-110,0.5,-0.008809523809523823,0.0,0.023,0.53,0.56,0.51535597371399,1,146.5,147.5,147.0,145.5,146.5,3.9,147.0,148.0,145.808829196617,154.44,0.5085510713084638,0.4914489286915363,-0.01525845250106006,-0.032360595117987556,-0.01525845250106,-0.0323605951179875,0,1,0,0
Detroit Mercy Titans vs. Robert Morris Colonials,Jan 02 07:00PM ET,2026-01-01 19:23:35 UTC,Detroit Mercy Titans,3,2.0,0.5,1.5,0.5160342270972185,2.0,-0.0077752967123053685,-0.0077752967123053,0.9,0.3,2.0,-0.2,0.7,0.4657416380644727,123,115,0.44148327612894545,0.0006253589947052829,0.0,0.041,0.49,0.43,0.509157080727382,1,148.5,147.319182832623,148.0,147.0,148.5,2.5,151.0,148.0,146.638365665246,145.06,0.4914489286915362,0.5085510713084638,-0.03236059511798761,-0.01525845250106006,-0.0323605951179876,-0.0323605951179876,0,0,0,0
St. Francis (PA) Red Flash vs. Le Moyne Dolphins,Jan 02 07:00PM ET,2026-01-01 22:04:51 UTC,St. Francis (PA) Red Flash,3,6.5,5.0,6.0,0.5160342270972185,6.5,-0.0077752967123053685,-0.0031965421335508,1.2,3.0,5.0,5.0,,0.3105540307273441,220,225,0.29556650246305427,0.002861723035036401,0.0,0.042,0.39,0.31,0.325541558991634,2,156.5,157.646822674661,157.0,156.5,156.5,1.0,159.0,157.0,157.646822674661,,0.50777918595249,0.49222081404751,-0.016030337857033783,-0.031588709762013834,-0.0137519145259787,-0.0293102864309588,0,1,0,0
St. Francis (PA) Red Flash vs. Le Moyne Dolphins,Jan 02 07:00PM ET,2026-01-01 22:04:51 UTC,Le Moyne Dolphins,3,-6.5,-5.0,-6.0,0.4839657729027816,-6.5,-0.03984375090674225,-0.0352649963279876,1.2,-3.0,-5.0,-5.0,,0.689445969272656,-275,-275,0.7044334975369458,-0.04388736406067728,0.0,0.042,0.61,0.69,0.674458441008366,2,156.5,157.646822674661,157.0,156.5,156.5,1.0,159.0,157.0,157.646822674661,,0.50777918595249,0.49222081404751,-0.016030337857033783,-0.031588709762013834,-0.0137519145259787,-0.0293102864309588,0,1,0,0
Michigan Wolverines vs. USC Trojans,Jan 02 07:00PM ET,2026-01-01 19:23:35 UTC,Michigan Wolverines,3,-22.0,-22.9,-22.5,0.5160342270972185,-20.75,-0.008906390479978654,0.0071019456339003,3.9,-22.6,-18.0,-23.2,-27.5,0.9500723633833337,-4236,-5836,0.9501447267666674,-0.03308146152691216,-0.0311671630452806,0.017,0.95,0.95,0.978904498454901,3,170.0,167.225,169.0,167.5,170.0,3.4,173.0,166.0,165.765332286985,168.45,0.4774391920548072,0.5075256171779651,-0.04637033175471661,-0.016283906631558764,-0.0238095238095238,-0.0215311004784688,0,0,0,0
Michigan Wolverines vs. USC Trojans,Jan 02 07:00PM ET,2026-01-01 19:23:35 UTC,USC Trojans,3,22.0,22.9,22.5,0.4839657729027816,20.75,-0.03984375090674225,-0.050114852367724,3.9,22.6,18.0,23.2,27.5,0.04992763661666629,1548,1838,0.04985527323333258,-0.0016596649706352856,-0.0064299144919907,0.017,0.05,0.05,0.0210955015450985,3,170.0,167.225,169.0,167.5,170.0,3.4,173.0,166.0,165.765332286985,168.45,0.4774391920548072,0.5075256171779651,-0.04637033175471661,-0.016283906631558764,-0.0238095238095238,-0.0215311004784688,0,0,0,0
McNeese Cowboys vs. Lamar Cardinals,Jan 02 07:00PM ET,2026-01-01 19:48:47 UTC,McNeese Cowboys,2,-15.0,-16.1,-15.5,0.5168516246190507,-15.5,-0.006957899190473182,-0.0238095238095238,2.1,-16.4,-15.0,-15.8,-19.8,0.9139123828817421,-2000,-1838,0.9078247657634844,-0.03450031553095623,-0.0366847498493069,0.011,0.92,0.91,0.931299442507378,3,141.5,140.0,141.0,142.5,141.5,1.6,139.0,141.0,141.416226194389,138.18,0.4924770562779967,0.5075229437220032,-0.03133246753152713,-0.016286580087520597,-0.0388527363711027,-0.0087663112479449,0,1,0,1
Liberty Flames vs. Kennesaw St Owls,Jan 02 07:00PM ET,2026-01-01 19:23:35 UTC,Kennesaw St Owls,3,8.0,9.0,8.5,0.4839657729027816,8.5,-0.03984375090674225,-0.0192307692307692,0.5,8.9,8.0,9.1,9.2,0.22959371614301186,370,285,0.2491874322860238,-0.03014654359724786,0.0,0.021,0.2099999999999999,0.24,0.199143011933382,2,153.5,155.84506254102502,154.5,158.0,153.5,2.5,156.0,160.0,155.69012508205,154.2,0.5155554142940497,0.4844445857059503,-0.008254109515474117,-0.039364938103573555,-0.0448597871896394,-0.01374895860154,0,1,1,0
Liberty Flames vs. Kennesaw St Owls,Jan 02 07:00PM ET,2026-01-01 19:23:35 UTC,Liberty Flames,3,-8.0,-9.0,-8.5,0.5160342270972185,-8.5,-0.0077752967123053685,-0.0192307692307692,0.5,-8.9,-8.0,-9.1,-9.2,0.7704062838569881,-495,-360,0.7508125677139762,-0.012202411795185886,0.0,0.021,0.79,0.76,0.800856988066618,2,153.5,155.84506254102502,154.5,158.0,153.5,2.5,156.0,160.0,155.69012508205,154.2,0.5155554142940497,0.4844445857059503,-0.008254109515474117,-0.039364938103573555,-0.0448597871896394,-0.01374895860154,0,1,1,0
McNeese Cowboys vs. Lamar Cardinals,Jan 02 07:00PM ET,2026-01-01 19:48:47 UTC,Lamar Cardinals,2,15.0,16.1,15.5,0.4831483753809493,15.5,-0.040661148428574545,-0.0238095238095238,2.1,16.4,15.0,15.8,19.8,0.08608761711825774,980,938,0.09217523423651557,-0.01020867917803854,-0.0082887951242382,0.011,0.0799999999999999,0.09,0.0687005574926217,3,141.5,140.0,141.0,142.5,141.5,1.6,139.0,141.0,141.416226194389,138.18,0.4924770562779967,0.5075229437220032,-0.03133246753152713,-0.016286580087520597,-0.0388527363711027,-0.0087663112479449,0,1,0,1
Maryland Terrapins vs. Oregon Ducks,Jan 02 07:30PM ET,2026-01-01 19:23:35 UTC,Oregon Ducks,3,-1.5,-1.8,-1.5,0.5,1.5,-0.028301886792452824,0.0241897189022821,1.8,-1.0,1.0,-2.6,-3.1,0.54818853974122,105,-140,0.5563770794824399,-0.03514479359211342,0.0111897024008549,0.059,0.54,0.48,0.598741094257074,1,151.5,150.40505894095952,151.0,146.5,151.5,1.1,151.0,151.0,149.810117881919,148.7,0.4914489286915362,0.5085510713084638,-0.03236059511798761,-0.01525845250106006,0.0018279828018,-0.0494470304208477,0,0,0,1
Mercyhurst Lakers vs. Fairleigh Dickinson Knights,Jan 02 07:30PM ET,2026-01-01 22:04:51 UTC,Mercyhurst Lakers,1,-6.5,-7.949999999999999,-7.0,0.5173678180739623,-6.5,-0.0018629511568070134,-0.001862951156807,3.7,-7.7,-7.0,-8.2,-15.0,0.7334888986099745,-275,-250,0.6818181818181819,0.019203184324260048,0.0,0.028,0.79,0.74,0.785159615401767,2,136.25,136.84578115970652,136.5,136.5,136.25,2.3,136.0,139.0,137.691562319413,133.62,0.5000014788054652,0.4844431069004852,-0.01922929042530408,-0.04162324381041527,-0.0215311004784688,-0.0215311004784688,1,1,0,0
Maryland Terrapins vs. Oregon Ducks,Jan 02 07:30PM ET,2026-01-01 19:23:35 UTC,Maryland Terrapins,3,1.5,1.8,1.5,0.5,-1.5,-0.01807228915662651,-0.0718087665213298,1.8,1.0,-1.0,2.6,3.1,0.45181146025877994,-126,115,0.44362292051756,-0.013304818810987495,-0.0562901201909296,0.059,0.4599999999999999,0.52,0.401258905742926,1,151.5,150.40505894095952,151.0,146.5,151.5,1.1,151.0,151.0,149.810117881919,148.7,0.4914489286915362,0.5085510713084638,-0.03236059511798761,-0.01525845250106006,0.0018279828018,-0.0494470304208477,0,0,0,1
Middle Tennessee Blue Raiders vs. Louisiana Tech Bulldogs,Jan 02 07:30PM ET,2026-01-01 19:23:35 UTC,Louisiana Tech Bulldogs,1,5.0,5.9,5.5,0.4826321819260377,5.0,-0.04117734188348615,-0.0411773418834861,3.8,6.8,5.0,3.7,12.3,0.3090909090909091,210,200,0.3181818181818181,-0.024242424242424232,0.0,0.069,0.2199999999999999,0.3,0.358157397408322,2,133.5,129.05,131.5,131.0,133.5,3.2,125.0,131.0,131.809684997652,127.1,0.4689128120678558,0.5310871879321442,-0.043282309883363734,0.0005707560072615303,-0.0393664169090386,-0.0238080450040587,0,0,0,1
Middle Tennessee Blue Raiders vs. Louisiana Tech Bulldogs,Jan 02 07:30PM ET,2026-01-01 19:23:35 UTC,Middle Tennessee Blue Raiders,1,-5.0,-5.9,-5.5,0.5173678180739623,-5.0,-0.006441705735561576,-0.0064417057355615,3.8,-6.8,-5.0,-3.7,-12.3,0.6909090909090909,-260,-250,0.6818181818181819,-0.023376623376623495,0.0,0.069,0.78,0.7,0.641842602591678,2,133.5,129.05,131.5,131.0,133.5,3.2,125.0,131.0,131.809684997652,127.1,0.4689128120678558,0.5310871879321442,-0.043282309883363734,0.0005707560072615303,-0.0393664169090386,-0.0238080450040587,0,0,0,1
Mercyhurst Lakers vs. Fairleigh Dickinson Knights,Jan 02 07:30PM ET,2026-01-01 22:04:51 UTC,Fairleigh Dickinson Knights,1,6.5,7.949999999999999,7.0,0.4826321819260377,6.5,-0.04566970486641514,-0.0365985873047315,3.7,7.7,7.0,8.2,15.0,0.26651110139002554,220,200,0.3181818181818181,-0.06682223194330777,0.0,0.028,0.2099999999999999,0.26,0.214840384598233,2,136.25,136.84578115970652,136.5,136.5,136.25,2.3,136.0,139.0,137.691562319413,133.62,0.5000014788054652,0.4844431069004852,-0.01922929042530408,-0.04162324381041527,-0.0215311004784688,-0.0215311004784688,1,1,0,0
Stanford Cardinal vs. Louisville Cardinals,Jan 02 08:00PM ET,2026-01-01 19:34:33 UTC,Louisville Cardinals,3,-8.5,-9.35,-9.0,0.5160342270972185,-9.0,-0.0077752967123053685,-0.0031965421335508,1.9,-8.7,-10.0,-7.8,-12.1,0.7711646234676007,-465,-420,0.7723292469352014,-0.03652768422470709,0.0,0.031,0.77,0.82,0.762676948415805,2,158.0,158.80394183741998,158.5,157.5,158.0,3.0,162.0,160.0,157.60788367484,154.96,0.5000014788054652,0.4844431069004852,-0.023808045004058642,-0.03936641690903864,-0.0098039215686274,-0.0327102803738317,0,0,0,0
Stanford Cardinal vs. Louisville Cardinals,Jan 02 08:00PM ET,2026-01-01 19:34:33 UTC,Stanford Cardinal,3,8.5,9.35,9.0,0.4839657729027816,9.0,-0.03984375090674225,-0.0352649963279876,1.9,8.7,10.0,7.8,12.1,0.22883537653239924,355,320,0.2276707530647986,-0.00925986156283884,0.0,0.031,0.2299999999999999,0.18,0.237323051584195,2,158.0,158.80394183741998,158.5,157.5,158.0,3.0,162.0,160.0,157.60788367484,154.96,0.5000014788054652,0.4844431069004852,-0.023808045004058642,-0.03936641690903864,-0.0098039215686274,-0.0327102803738317,0,0,0,0
Missouri St Bears vs. UTEP Miners,Jan 02 08:00PM ET,2026-01-01 19:34:33 UTC,UTEP Miners,1,3.0,3.15,3.0,0.5,3.0,-0.023809523809523836,-0.0192307692307692,0.6,4.0,3.0,3.3,2.6,0.39405822936916535,125,129,0.41656789343026274,-0.04263132059269581,0.0,0.04,0.3299999999999999,0.41,0.371548565308068,2,132.5,130.55,131.5,131.0,132.5,1.9,128.0,131.0,132.642598068634,130.1,0.4844445857059503,0.5155554142940497,-0.039364938103573555,-0.008254109515474117,-0.0370879935779836,-0.0215296216730037,0,1,0,0
