Game,Game Time,Opening Odds Time,Team,total_category,market_spread,Consensus Spread,model_spread,Predicted Outcome,Spread Cover Probability,Opening Spread,Edge For Covering Spread,Opening Spread Edge,Spread Std. Dev.,spread_barttorvik,spread_kenpom,spread_evanmiya,spread_hasla,Moneyline Win Probability,Opening Moneyline,Current Moneyline,Devigged Probability,Moneyline Edge,Opening Moneyline Edge,Moneyline Std. Dev.,win_prob_barttorvik,win_prob_kenpom,win_prob_evanmiya,spread_category,market_total,model_total,average_total,Opening Total,theoddsapi_total,Totals Std. Dev.,projected_total_barttorvik,projected_total_kenpom,projected_total_evanmiya,projected_total_hasla,Over Cover Probability,Under Cover Probability,Over Total Edge,Under Total Edge,Opening Over Edge,Opening Under Edge,spread_consensus_flag,moneyline_consensus_flag,over_consensus_flag,under_consensus_flag
USC Trojans vs. Illinois Fighting Illini,Feb 18 06:10PM ET,2026-02-19 05:08:54 UTC,USC Trojans,3,34.5,34.5,8.6,24.0,0.8007368592406343,34.5,0.2769273354311105,0.2769273354311105,0.7,8.2,8.0,9.0,9.4,0.12442445015709792,,3300,0.028848900314195947,0.09501268545121558,,0.016,0.2199999999999999,0.22,0.19172851827304,3,162.5,151.611549488187,158.0,161.5,162.5,1.7,152.0,154.0,151.223098976374,149.95,0.4326131783459364,0.5673868216540636,-0.08194992845018012,0.011831266098508042,-0.08194992845018012,0.011831266098508042,1,1,0,1
USC Trojans vs. Illinois Fighting Illini,Feb 18 06:10PM ET,2026-02-19 05:08:54 UTC,Illinois Fighting Illini,3,-34.5,-34.5,-8.6,-24.0,0.1992631407593657,-34.5,-0.3678364263402014,-0.3678364263402014,0.7,-8.2,-8.0,-9.0,-9.4,0.8755755498429021,,-10000,0.9711510996858042,-0.114523460058088,,0.016,0.78,0.78,0.80827148172696,3,162.5,151.611549488187,158.0,161.5,162.5,1.7,152.0,154.0,151.223098976374,149.95,0.4326131783459364,0.5673868216540636,-0.08194992845018012,0.011831266098508042,-0.08194992845018012,0.011831266098508042,1,1,0,1
Portland Pilots vs. Pepperdine Waves,Feb 18 10:04PM ET,2026-02-19 05:08:54 UTC,Portland Pilots,,8.5,8.5,-7.1,2.5,,,,,1.9,-9.6,-6.0,-5.6,-8.2,0.4477708832927377,4000,476,0.16554176658547537,0.27428543876087297,0.27428543876087297,0.06,0.82,0.73,0.706534882615348,2,,144.24,57.5,,,1.5,144.0,144.0,147.220522699853,144.48000000000002,,,,,,,0,1,0,0
Portland Pilots vs. Pepperdine Waves,Feb 18 10:04PM ET,2026-02-19 05:08:54 UTC,Pepperdine Waves,,-8.5,-8.5,7.1,-2.5,,,,,1.9,9.6,6.0,5.6,8.2,0.5522291167072623,-100000,-697,0.8344582334145245,-0.3222713827932372,-0.3222713827932372,0.06,0.18,0.27,0.293465117384652,2,,144.24,57.5,,,1.5,144.0,144.0,147.220522699853,144.48000000000002,,,,,,,0,1,0,0
Utah State Aggies vs. Boise State Broncos,Feb 18 10:48PM ET,2026-02-19 05:08:54 UTC,Utah State Aggies,1,-14.5,-14.5,-9.55,-12.5,0.4308566188612561,-14.5,-0.09855514584462627,-0.09855514584462627,1.0,-9.9,-11.0,-9.2,-8.8,0.8890170976390747,-100000,-13344,0.9580341952781494,-0.10354484512236561,-0.10354484512236561,0.007,0.82,0.83,0.817048280879152,3,129.0,151.3150322099795,138.0,129.5,129.0,1.0,152.0,151.0,151.630064419959,149.75,0.6257628539762247,0.3600335052445259,0.0855329689187534,-0.16826838154792695,0.0855329689187534,-0.16826838154792695,1,1,1,0
Utah State Aggies vs. Boise State Broncos,Feb 18 10:48PM ET,2026-02-19 05:08:54 UTC,Boise State Broncos,1,14.5,14.5,9.55,12.5,0.5691433811387439,14.5,0.028913496081272583,0.028913496081272583,1.0,9.9,11.0,9.2,8.8,0.11098290236092535,4000,2200,0.04196580472185071,0.06750464149136014,0.06750464149136014,0.007,0.18,0.17,0.182951719120848,3,129.0,151.3150322099795,138.0,129.5,129.0,1.0,152.0,151.0,151.630064419959,149.75,0.6257628539762247,0.3600335052445259,0.0855329689187534,-0.16826838154792695,0.0855329689187534,-0.16826838154792695,1,1,1,0
San Francisco Dons vs. Gonzaga Bulldogs,Feb 18 11:07PM ET,2026-02-19 05:08:54 UTC,San Francisco Dons,3,17.5,17.5,13.6,16.0,0.547999242711806,17.5,0.024189718902282165,0.024189718902282165,1.1,11.7,14.0,13.2,14.2,0.07200649018352231,2000,2223,0.04159532239623363,0.028966197143229275,0.028966197143229275,0.022,0.14,0.1,0.102417657970811,3,151.5,149.5,150.5,151.5,151.5,0.8,149.0,150.0,150.441003500181,148.8,0.4849567874384211,0.5150432125615789,-0.04110956327247939,-0.028335782872211057,-0.04110956327247939,-0.028335782872211057,1,1,0,1
San Francisco Dons vs. Gonzaga Bulldogs,Feb 18 11:07PM ET,2026-02-19 05:08:54 UTC,Gonzaga Bulldogs,3,-17.5,-17.5,-13.6,-16.0,0.452000757288194,-17.5,-0.09345378816635141,-0.09345378816635141,1.1,-11.7,-14.0,-13.2,-14.2,0.9279935098164775,-8500,-11946,0.9584046776037662,-0.06370497450609558,-0.06370497450609558,0.022,0.86,0.9,0.897582342029189,3,151.5,149.5,150.5,151.5,151.5,0.8,149.0,150.0,150.441003500181,148.8,0.4849567874384211,0.5150432125615789,-0.04110956327247939,-0.028335782872211057,-0.04110956327247939,-0.028335782872211057,1,1,0,1
UNLV Rebels vs. Colorado St Rams,Feb 18 11:17PM ET,2026-02-17 19:34:16 UTC,UNLV Rebels,3,7.0,7.0,-1.75,3.5,0.6108053684643127,-1.5,0.0847390177534122,0.0110837320477135,1.6,-2.5,-1.0,-2.5,0.9,0.42994600683276696,-125,259,0.26125967628430685,0.15130823593493414,0.0187871523046071,0.057,0.6,0.5,0.598632337381227,2,151.5,149.836004578748,151.0,148.5,151.5,1.7,150.0,153.0,149.672009157496,149.07999999999998,0.49222081404751,0.5077791859524899,-0.04800907100996127,-0.021632578753392417,-0.01525845250106,-0.0323605951179875,1,1,0,0
UNLV Rebels vs. Colorado St Rams,Feb 18 11:17PM ET,2026-02-17 19:34:16 UTC,Colorado St Rams,3,-7.0,-7.0,1.75,-3.5,0.3891946315356873,1.5,-0.15208977213403746,-0.0573186307669431,1.6,2.5,1.0,2.5,-0.9,0.570053993167233,105,-371,0.7387403237156932,-0.2178247947115548,-0.0621475859089432,0.057,0.4,0.5,0.401367662618773,2,151.5,149.836004578748,151.0,148.5,151.5,1.7,150.0,153.0,149.672009157496,149.07999999999998,0.49222081404751,0.5077791859524899,-0.04800907100996127,-0.021632578753392417,-0.01525845250106,-0.0323605951179875,1,1,0,0
