Game,Game Time,Opening Odds Time,Team,total_category,market_spread,Consensus Spread,model_spread,Predicted Outcome,Spread Cover Probability,Opening Spread,Edge For Covering Spread,Opening Spread Edge,Spread Std. Dev.,spread_barttorvik,spread_kenpom,spread_evanmiya,spread_hasla,Moneyline Win Probability,Opening Moneyline,Current Moneyline,Devigged Probability,Moneyline Edge,Opening Moneyline Edge,Moneyline Std. Dev.,win_prob_barttorvik,win_prob_kenpom,win_prob_evanmiya,spread_category,market_total,model_total,average_total,Opening Total,theoddsapi_total,Totals Std. Dev.,projected_total_barttorvik,projected_total_kenpom,projected_total_evanmiya,projected_total_hasla,Over Cover Probability,Under Cover Probability,Over Total Edge,Under Total Edge,Opening Over Edge,Opening Under Edge,spread_consensus_flag,moneyline_consensus_flag,over_consensus_flag,under_consensus_flag
Eastern Washington Eagles vs. Weber State Wildcats,Mar 09 10:15PM ET,2026-03-10 04:22:39 UTC,Eastern Washington Eagles,,-4.5,-4.5,-2.8499999999999996,-4.0,,-4.5,,,0.5,-2.9,-2.0,-2.8,-3.0,0.7525456858304117,,-2589,0.9050913716608234,-0.21026895947851276,,0.02,0.6,0.57,0.60678518835073,2,,159.085,63.5,,,1.5,161.0,160.0,157.808128683764,158.17000000000002,,,,,,,1,1,0,0
Eastern Washington Eagles vs. Weber State Wildcats,Mar 09 10:15PM ET,2026-03-10 04:22:39 UTC,Weber State Wildcats,,4.5,4.5,2.8499999999999996,4.0,,4.5,,,0.5,2.9,2.0,2.8,3.0,0.2474543141695883,,890,0.09490862833917657,0.14649277570804983,,0.02,0.4,0.43,0.39321481164927,2,,159.085,63.5,,,1.5,161.0,160.0,157.808128683764,158.17000000000002,,,,,,,1,1,0,0
Saint Mary's Gaels vs. Santa Clara Broncos,Mar 09 11:48PM ET,2026-03-09 10:05:08 UTC,Saint Mary's Gaels,2,-6.5,-6.5,-3.2,-5.0,0.4495651839673769,-3.5,-0.09588936148716853,-0.0402298850574712,1.1,-1.4,-3.0,-3.4,-3.9,0.654299989733411,-185,-290,0.7085999794668218,-0.08928975385633264,-0.025927523941579,0.041,0.55,0.6,0.631161548800986,2,142.5,151.62,146.0,147.5,142.5,1.6,152.0,153.0,149.300813929495,151.24,0.5542890996828796,0.4457109003171203,0.022673174624331605,-0.09239533524869953,-0.0082541095154741,-0.0393649381035735,1,1,1,0
Saint Mary's Gaels vs. Santa Clara Broncos,Mar 09 11:48PM ET,2026-03-09 10:05:08 UTC,Santa Clara Broncos,2,6.5,6.5,3.2,5.0,0.5504348160326231,3.5,0.026625292223099284,-0.0085995085995086,1.1,1.4,3.0,3.4,3.9,0.34570001026658914,154,227,0.2914000205331782,0.03991102800701862,-0.0205510412377736,0.041,0.4499999999999999,0.4,0.368838451199014,2,142.5,151.62,146.0,147.5,142.5,1.6,152.0,153.0,149.300813929495,151.24,0.5542890996828796,0.4457109003171203,0.022673174624331605,-0.09239533524869953,-0.0082541095154741,-0.0393649381035735,1,1,1,0
Stanford Cardinal vs. Pittsburgh Panthers,Mar 10 02:00PM ET,2026-03-09 14:19:24 UTC,Pittsburgh Panthers,2,5.5,5.5,4.199999999999999,5.0,0.5168516246190507,4.5,-0.006957899190473182,-0.0238095238095238,0.1,4.3,4.0,4.1,4.3,0.3422353085721572,170,175,0.34851396099914145,-0.021521305184456496,-0.0262193378147717,0.016,0.3299999999999999,0.36,0.335956656145173,2,138.5,139.771405746676,139.0,139.5,138.5,1.2,140.0,142.0,139.542811493352,139.36,0.50777918595249,0.49222081404751,-0.018287164758410412,-0.029310286430958843,-0.0315887097620138,-0.0315887097620138,1,0,1,0
Stanford Cardinal vs. Pittsburgh Panthers,Mar 10 02:00PM ET,2026-03-09 14:19:24 UTC,Stanford Cardinal,2,-5.5,-5.5,-4.199999999999999,-5.0,0.4831483753809493,-4.5,-0.040661148428574545,-0.0238095238095238,0.1,-4.3,-4.0,-4.1,-4.3,0.6577646914278428,-205,-212,0.6514860390008587,-0.022214827261353487,-0.0142191410001953,0.016,0.67,0.64,0.664043343854827,2,138.5,139.771405746676,139.0,139.5,138.5,1.2,140.0,142.0,139.542811493352,139.36,0.50777918595249,0.49222081404751,-0.018287164758410412,-0.029310286430958843,-0.0315887097620138,-0.0315887097620138,1,0,1,0
Cincinnati Bearcats vs. Utah Utes,Mar 10 03:00PM ET,2026-03-09 14:19:24 UTC,Utah Utes,2,11.5,11.5,9.9,11.0,0.5168516246190507,10.5,-0.006957899190473182,-0.0145631067961164,0.6,9.8,10.0,10.9,9.5,0.16995094632380275,410,462,0.16990189264760547,-0.007914666324418562,-0.0194117647058823,0.026,0.17,0.19,0.137840192019041,3,138.5,142.0,140.0,141.5,138.5,0.2,142.0,142.0,142.467367142979,141.99,0.5225581344892309,0.477441865510769,-0.0068536302166514185,-0.040630423645857505,-0.0294102859004171,-0.0336291822561413,1,0,1,0
Cincinnati Bearcats vs. Utah Utes,Mar 10 03:00PM ET,2026-03-09 14:19:24 UTC,Cincinnati Bearcats,2,-11.5,-11.5,-9.9,-11.0,0.4831483753809493,-10.5,-0.040661148428574545,-0.0348837209302325,0.6,-9.8,-10.0,-10.9,-9.5,0.8300490536761972,-550,-663,0.8300981073523944,-0.03895779563887125,-0.0267420814479638,0.026,0.83,0.81,0.862159807980959,3,138.5,142.0,140.0,141.5,138.5,0.2,142.0,142.0,142.467367142979,141.99,0.5225581344892309,0.477441865510769,-0.0068536302166514185,-0.040630423645857505,-0.0294102859004171,-0.0336291822561413,1,0,1,0
SMU Mustangs vs. Syracuse Orange,Mar 10 04:30PM ET,2026-03-09 14:19:24 UTC,SMU Mustangs,3,-5.5,-5.5,-4.65,-5.0,0.4839657729027816,,-0.03984375090674225,,1.5,-4.3,-5.0,-2.6,-6.3,0.643293809670465,,-195,0.6365876193409301,-0.017723139482077488,,0.036,0.65,0.67,0.59988295372756,2,155.5,157.6898034492255,156.5,,155.5,1.9,160.0,159.0,156.379606898451,156.2,0.5155554142940497,0.4844445857059503,-0.008254109515474117,-0.039364938103573555,,,0,0,1,0
SMU Mustangs vs. Syracuse Orange,Mar 10 04:30PM ET,2026-03-09 14:19:24 UTC,Syracuse Orange,3,5.5,5.5,4.65,5.0,0.5160342270972185,,-0.0077752967123053685,,1.5,4.3,5.0,2.6,6.3,0.35670619032953493,,165,0.3634123806590699,-0.02065230023650283,,0.036,0.35,0.33,0.40011704627244,2,155.5,157.6898034492255,156.5,,155.5,1.9,160.0,159.0,156.379606898451,156.2,0.5155554142940497,0.4844445857059503,-0.008254109515474117,-0.039364938103573555,,,0,0,1,0
