Game,Game Time,Team,total_category,market_spread,model_spread,Predicted Outcome,Spread Cover Probability,Opening Spread,Edge For Covering Spread,Spread Std. Dev.,spread_barttorvik,spread_kenpom,spread_evanmiya,spread_hasla,Moneyline Win Probability,Opening Moneyline,Devigged Probability,Moneyline Edge,Moneyline Std. Dev.,win_prob_barttorvik,win_prob_kenpom,win_prob_evanmiya,spread_category,market_total,model_total,average_total,theoddsapi_total,Totals Std. Dev.,projected_total_barttorvik,projected_total_kenpom,projected_total_evanmiya,projected_total_hasla,Over Cover Probability,Under Cover Probability,Over Total Edge,Under Total Edge,spread_consensus_flag,moneyline_consensus_flag,over_consensus_flag,under_consensus_flag
UC Irvine Anteaters vs. UC Riverside Highlanders,Dec 04 10:00PM ET,UC Riverside Highlanders,2,12.5,11.8,12.0,0.5168516246190507,12.5,-0.006957899190473182,1.6,14.6,,11.8,11.7,0.12432518666000035,660,0.12552301255230125,-0.007253760708420695,0.033,0.0999999999999999,,0.146254721535399,3,142.5,142.319161554978,142.5,142.5,2.8,140.0,,142.319161554978,145.62,0.5,0.5,-0.027186761229314405,-0.023809523809523836,0,0,0,0
UC Irvine Anteaters vs. UC Riverside Highlanders,Dec 04 10:00PM ET,UC Irvine Anteaters,2,-12.5,-11.8,-12.0,0.4831483753809493,-12.5,-0.040661148428574545,1.6,-14.6,,-11.8,-11.7,0.8756748133399996,-1100,0.8744769874476986,-0.040991853326666994,0.033,0.9,,0.853745278464601,3,142.5,142.319161554978,142.5,142.5,2.8,140.0,,142.319161554978,145.62,0.5,0.5,-0.027186761229314405,-0.023809523809523836,0,0,0,0
CSU Northridge Matadors vs. CSU Bakersfield Roadrunners,Dec 04 10:00PM ET,CSU Northridge Matadors,3,-3.5,-4.8,-4.0,0.5160342270972185,-3.5,-0.0077752967123053685,1.4,-4.8,,-3.4,-6.2,0.6337895966765665,-192,0.6240615595164675,-0.023704548522496593,0.037,0.67,,0.617035267673331,2,156.5,156.771220341255,156.5,156.5,2.2,159.0,,156.771220341255,154.57999999999998,0.5,0.5,-0.023809523809523836,-0.023809523809523836,0,0,0,0
CSU Northridge Matadors vs. CSU Bakersfield Roadrunners,Dec 04 10:00PM ET,CSU Bakersfield Roadrunners,3,3.5,4.8,4.0,0.4839657729027816,3.5,-0.03756532757568726,1.4,4.8,,3.4,6.2,0.36621040332343346,152,0.37593844048353253,-0.02986802804911559,0.037,0.3299999999999999,,0.382964732326669,2,156.5,156.771220341255,156.5,156.5,2.2,159.0,,156.771220341255,154.57999999999998,0.5,0.5,-0.023809523809523836,-0.023809523809523836,0,0,0,0
CSU Fullerton Titans vs. Cal Poly Mustangs,Dec 04 10:00PM ET,CSU Fullerton Titans,3,1.5,-0.1,1.0,0.5160342270972185,1.5,-0.0077752967123053685,2.9,2.5,,-3.2,-0.1,0.4832299983060943,110,0.45401629802095467,0.0070395221156181464,0.131,0.42,,0.604887397182468,1,177.5,175.0,176.5,177.5,4.0,175.0,,176.542389330179,169.01,0.4829017855647749,0.5170982144352251,-0.040907738244748915,-0.006711309374298757,0,0,0,0
CSU Fullerton Titans vs. Cal Poly Mustangs,Dec 04 10:00PM ET,Cal Poly Mustangs,3,-1.5,0.1,-1.0,0.4839657729027816,-1.5,-0.03984375090674225,2.9,-2.5,,3.2,0.1,0.5167700016939057,-134,0.5459837019790454,-0.05587957095566687,0.131,0.58,,0.395112602817532,1,177.5,175.0,176.5,177.5,4.0,175.0,,176.542389330179,169.01,0.4829017855647749,0.5170982144352251,-0.040907738244748915,-0.006711309374298757,0,0,0,0
Hawai'i Rainbow Warriors vs. UC Davis Aggies,Dec 05 12:00AM ET,UC Davis Aggies,2,9.5,9.5,9.5,0.5,9.5,-0.02941176470588236,2.3,10.7,,9.5,6.3,0.19326563699429417,370,0.2036831727712398,-0.019524402620872794,0.018,0.17,,0.195696202434697,2,145.0,143.664632633511,144.5,145.0,0.6,144.0,,143.664632633511,142.87,0.4844431069004852,0.5000014788054651,-0.042743654328829206,-0.023808045004058753,0,0,0,0
Hawai'i Rainbow Warriors vs. UC Davis Aggies,Dec 05 12:00AM ET,Hawai'i Rainbow Warriors,2,-9.5,-9.5,-9.5,0.5,-9.5,-0.01807228915662651,2.3,-10.7,,-9.5,-6.3,0.8067343630057059,-495,0.7963168272287603,-0.025186540949096337,0.018,0.83,,0.804303797565303,2,145.0,143.664632633511,144.5,145.0,0.6,144.0,,143.664632633511,142.87,0.4844431069004852,0.5000014788054651,-0.042743654328829206,-0.023808045004058753,0,0,0,0
Michigan St Spartans vs. Duke Blue Devils,Dec 06 12:00PM ET,Michigan St Spartans,2,-0.0,-0.44999999999999996,-0.0,0.5,-0.25,-0.023809523809523836,1.8,-1.7,,0.8,,0.5099207687106198,-110,0.5,-0.013888755098904082,0.071,0.57,,0.469683074842479,,139.5,139.2029195141875,139.5,139.5,1.7,138.0,,140.405839028375,,,,,,0,0,0,0
Michigan St Spartans vs. Duke Blue Devils,Dec 06 12:00PM ET,Duke Blue Devils,2,0.0,0.44999999999999996,0.0,0.5,0.25,-0.04337899543378998,1.8,1.7,,-0.8,,0.49007923128938025,-110,0.5,-0.03373029252014359,0.071,0.43,,0.530316925157521,,139.5,139.2029195141875,139.5,139.5,1.7,138.0,,140.405839028375,,,,,,0,0,0,0
