Game,Game Time,Team,total_category,market_spread,model_spread,Predicted Outcome,Spread Cover Probability,Opening Spread,Edge For Covering Spread,Spread Std. Dev.,spread_barttorvik,spread_kenpom,spread_evanmiya,spread_hasla,Moneyline Win Probability,Opening Moneyline,Devigged Probability,Moneyline Edge,Moneyline Std. Dev.,win_prob_barttorvik,win_prob_kenpom,win_prob_evanmiya,spread_category,market_total,model_total,average_total,theoddsapi_total,Totals Std. Dev.,projected_total_barttorvik,projected_total_kenpom,projected_total_evanmiya,projected_total_hasla,Over Cover Probability,Under Cover Probability,Over Total Edge,Under Total Edge,spread_consensus_flag,moneyline_consensus_flag,over_consensus_flag,under_consensus_flag
High Point Panthers vs. UIC Flames,Nov 20 03:00PM ET,UIC Flames,3,8.5,5.55,7.5,0.5320425632110974,8.5,0.008233039401573605,1.1,6.8,6.0,4.2,5.1,0.2577560224981429,324,0.22551204499628574,0.022168439349584124,0.043,0.27,0.29,0.353286781988234,2,156.5,153.78,155.5,156.5,1.4,156.0,154.0,152.702898442186,153.56,0.4844445857059503,0.5155554142940497,-0.039364938103573555,-0.008254109515474117,1,1,0,1
High Point Panthers vs. UIC Flames,Nov 20 03:00PM ET,High Point Panthers,3,-8.5,-5.55,-7.5,0.4679574367889025,-8.5,-0.05585208702062133,1.1,-6.8,-6.0,-4.2,-5.1,0.7422439775018572,-424,0.7744879550037144,-0.06684693158905175,0.043,0.73,0.71,0.646713218011766,2,156.5,153.78,155.5,156.5,1.4,156.0,154.0,152.702898442186,153.56,0.4844445857059503,0.5155554142940497,-0.039364938103573555,-0.008254109515474117,1,1,0,1
Indiana Hoosiers vs. Lindenwood Lions,Nov 20 06:00PM ET,Indiana Hoosiers,3,-34.5,-29.2,-32.5,0.4361212503344439,-34.5,-0.08768827347507996,1.5,-28.6,-29.0,-31.9,-29.4,0.9835755498429021,-10000,0.9711510996858042,-0.006523460058088015,0.01,0.98,0.996,0.997068324137294,3,160.0,155.7632387797575,158.5,160.0,1.7,157.0,153.0,156.106477559515,155.42000000000002,0.4699309502034306,0.5150472191818924,-0.053878573606093216,-0.00876230462763139,1,1,0,1
St. Bonaventure Bonnies vs. Robert Morris Colonials,Nov 20 06:00PM ET,St. Bonaventure Bonnies,3,-10.5,-10.3,-10.5,0.5,-10.5,-0.023809523809523836,1.2,-8.3,-10.0,-10.6,-11.1,0.8194064354300408,-640,0.8288128708600814,-0.04543374721836102,0.02,0.79,0.81,0.829274271186579,3,146.75,146.24654317419999,146.5,146.75,2.5,144.0,150.0,146.6830863484,145.81,0.4849554499972073,0.5000013374412138,-0.038854073812316536,-0.021529763037255067,0,0,0,0
St. Bonaventure Bonnies vs. Robert Morris Colonials,Nov 20 06:00PM ET,Robert Morris Colonials,3,10.5,10.3,10.5,0.5,10.5,-0.023809523809523836,1.2,8.3,10.0,10.6,11.1,0.1805935645699593,460,0.17118712913991865,0.001965175415254372,0.02,0.2099999999999999,0.1899999999999999,0.170725728813421,3,146.75,146.24654317419999,146.5,146.75,2.5,144.0,150.0,146.6830863484,145.81,0.4849554499972073,0.5000013374412138,-0.038854073812316536,-0.021529763037255067,0,0,0,0
Indiana Hoosiers vs. Lindenwood Lions,Nov 20 06:00PM ET,Lindenwood Lions,3,34.5,29.2,32.5,0.5638787496655561,34.5,0.04006922585603223,1.5,28.6,29.0,31.9,29.4,0.016424450157097974,3300,0.028848900314195947,-0.012987314548784379,0.01,0.02,0.004,0.0029316758627061,3,160.0,155.7632387797575,158.5,160.0,1.7,157.0,153.0,156.106477559515,155.42000000000002,0.4699309502034306,0.5150472191818924,-0.053878573606093216,-0.00876230462763139,1,1,0,1
Memphis Tigers vs. Purdue Boilermakers,Nov 20 06:00PM ET,Purdue Boilermakers,3,-16.5,-11.4,-14.5,0.4361212503344439,-16.5,-0.08768827347507996,1.6,-10.6,-12.0,-14.1,-10.8,0.8914315352697095,-2000,0.9128630705394191,-0.06094941711124291,0.035,0.83,0.87,0.898883929901214,3,158.5,155.93688536063098,157.5,158.5,2.7,157.0,160.0,154.873770721262,153.92000000000002,0.4849567874384211,0.5150432125615789,-0.03885273637110276,-0.008766311247944913,1,1,0,0
Memphis Tigers vs. Purdue Boilermakers,Nov 20 06:00PM ET,Memphis Tigers,3,16.5,11.4,14.5,0.5638787496655561,16.5,0.04006922585603223,1.6,10.6,12.0,14.1,10.8,0.10856846473029046,1000,0.08713692946058091,0.017659373821199545,0.035,0.17,0.13,0.101116070098786,3,158.5,155.93688536063098,157.5,158.5,2.7,157.0,160.0,154.873770721262,153.92000000000002,0.4849567874384211,0.5150432125615789,-0.03885273637110276,-0.008766311247944913,1,1,0,0
Stony Brook Seawolves vs. Brown Bears,Nov 20 06:31PM ET,Brown Bears,1,5.0,2.95,4.0,0.5347027350916924,5.0,0.01089321128216858,2.1,1.9,4.0,5.1,0.4,0.36126238690219736,180,0.34252477380439467,0.0041195297593402125,0.051,0.42,0.38,0.319588986371768,2,135.75,138.6047175507905,137.0,135.75,1.9,138.0,142.0,138.129435101581,139.07999999999998,0.5077821418769288,0.4766713132888295,-0.01602738193259501,-0.047138210520694335,0,0,1,0
Stony Brook Seawolves vs. Brown Bears,Nov 20 06:31PM ET,Stony Brook Seawolves,1,-5.0,-2.95,-4.0,0.4652972649083076,-5.0,-0.05851225890121625,2.1,-1.9,-4.0,-5.1,-0.4,0.6387376130978026,-218,0.6574752261956054,-0.046796978097165876,0.051,0.58,0.62,0.680411013628232,2,135.75,138.6047175507905,137.0,135.75,1.9,138.0,142.0,138.129435101581,139.07999999999998,0.5077821418769288,0.4766713132888295,-0.01602738193259501,-0.047138210520694335,0,0,1,0
