Game,Game Time,Opening Odds Time,Team,total_category,market_spread,Consensus Spread,model_spread,Predicted Outcome,Spread Cover Probability,Opening Spread,Edge For Covering Spread,Opening Spread Edge,Spread Std. Dev.,spread_barttorvik,spread_kenpom,spread_evanmiya,spread_hasla,Moneyline Win Probability,Opening Moneyline,Current Moneyline,Devigged Probability,Moneyline Edge,Opening Moneyline Edge,Moneyline Std. Dev.,win_prob_barttorvik,win_prob_kenpom,win_prob_evanmiya,spread_category,market_total,model_total,average_total,Opening Total,theoddsapi_total,Totals Std. Dev.,projected_total_barttorvik,projected_total_kenpom,projected_total_evanmiya,projected_total_hasla,Over Cover Probability,Under Cover Probability,Over Total Edge,Under Total Edge,Opening Over Edge,Opening Under Edge,spread_consensus_flag,moneyline_consensus_flag,over_consensus_flag,under_consensus_flag
San Diego St Aztecs vs. Colorado St Rams,Jan 28 10:30PM ET,2026-01-29 05:20:19 UTC,San Diego St Aztecs,1,-19.5,-19.5,-9.0,-15.5,0.3637746330926998,-19.5,-0.17218824393746263,-0.17218824393746263,0.8,,-9.0,-9.1,-7.6,0.8848464849981811,,-10000,0.9711510996858042,-0.10525252490280901,,0.026,,0.78,0.817083740621116,3,134.5,141.56,137.5,134.5,134.5,2.1,,145.0,141.191018120926,141.56,0.5450442010288012,0.4549557989711987,0.004814315971329974,-0.07445596573468366,0.004814315971329974,-0.07445596573468366,0,0,0,0
San Diego St Aztecs vs. Colorado St Rams,Jan 28 10:30PM ET,2026-01-29 05:20:19 UTC,Colorado St Rams,1,19.5,19.5,9.0,15.5,0.6362253669073001,19.5,0.10134164597706763,0.10134164597706763,0.8,,9.0,9.1,7.6,0.11515351500181897,,3300,0.028848900314195947,0.08574175029593661,,0.026,,0.22,0.182916259378884,3,134.5,141.56,137.5,134.5,134.5,2.1,,145.0,141.191018120926,141.56,0.5450442010288012,0.4549557989711987,0.004814315971329974,-0.07445596573468366,0.004814315971329974,-0.07445596573468366,0,0,0,0
Oregon Ducks vs. UCLA Bruins,Jan 28 11:10PM ET,2026-01-29 05:20:19 UTC,Oregon Ducks,1,16.0,16.0,3.1,11.0,0.6683945142214726,15.5,0.13028827865565273,0.13028827865565273,2.0,,2.0,5.8,3.1,0.18968070105973187,2000,2404,0.03868139154691269,0.14974214499214356,0.14974214499214356,0.084,,0.4,0.281360021145102,3,126.0,141.54000000000002,132.0,125.5,126.0,2.7,,142.0,137.033157699372,141.54000000000002,0.5821832075518142,0.4031512328075125,0.04947292717798246,-0.13173248812271998,0.04947292717798246,-0.13173248812271998,0,0,0,0
Oregon Ducks vs. UCLA Bruins,Jan 28 11:10PM ET,2026-01-29 05:20:19 UTC,UCLA Bruins,1,-16.0,-16.0,-3.1,-11.0,0.3316054857785274,-15.5,-0.20001043928002066,-0.20001043928002066,2.0,,-2.0,-5.8,-3.1,0.8103192989402682,-8500,-13344,0.9613186084530874,-0.18224264382117206,-0.18224264382117206,0.084,,0.6,0.718639978854898,3,126.0,141.54000000000002,132.0,125.5,126.0,2.7,,142.0,137.033157699372,141.54000000000002,0.5821832075518142,0.4031512328075125,0.04947292717798246,-0.13173248812271998,0.04947292717798246,-0.13173248812271998,0,0,0,0
Santa Clara Broncos vs. San Francisco Dons,Jan 28 11:15PM ET,2026-01-29 05:20:19 UTC,Santa Clara Broncos,2,-9.0,-9.0,-9.0,-9.0,0.5,-9.5,-0.023809523809523836,-0.023809523809523836,2.6,,-9.0,-6.6,-11.8,0.8063846060403175,-920,-856,0.8481962138349805,-0.08904023056098964,-0.08904023056098964,0.036,,0.79,0.739145996491309,2,144.0,149.0,146.0,145.5,144.0,0.8,,149.0,149.087356712047,147.64,0.5233316291629,0.4611572532986117,-0.009378651210931732,-0.07587978373842541,-0.009378651210931732,-0.07587978373842541,0,0,0,0
Santa Clara Broncos vs. San Francisco Dons,Jan 28 11:15PM ET,2026-01-29 05:20:19 UTC,San Francisco Dons,2,9.0,9.0,9.0,9.0,0.5,9.5,-0.045454545454545414,-0.045454545454545414,2.6,,9.0,6.6,11.8,0.19361539395968258,550,524,0.15180378616501963,0.033358983703272366,0.033358983703272366,0.036,,0.21,0.260854003508691,2,144.0,149.0,146.0,145.5,144.0,0.8,,149.0,149.087356712047,147.64,0.5233316291629,0.4611572532986117,-0.009378651210931732,-0.07587978373842541,-0.009378651210931732,-0.07587978373842541,0,0,0,0
Furman Paladins vs. Samford Bulldogs,Jan 29 05:00PM ET,2026-01-28 21:25:37 UTC,Samford Bulldogs,3,6.5,6.5,6.9,6.5,0.5,6.5,-0.004950495049504955,-0.0049504950495049,2.6,11.3,,6.7,6.9,0.2388242741133753,240,250,0.2744483029013106,-0.04712343830492527,-0.0471234383049252,0.075,0.15,,0.25640049065088,2,148.5,143.75,146.5,148.5,148.5,1.5,143.0,,145.888870840669,143.75,0.4689128120678558,0.5310871879321442,-0.05489671174166805,0.00727766412262032,-0.0659709088623767,0.0188920659809246,0,0,0,0
Furman Paladins vs. Samford Bulldogs,Jan 29 05:00PM ET,2026-01-28 21:25:37 UTC,Furman Paladins,3,-6.5,-6.5,-6.9,-6.5,0.5,-6.5,-0.04337899543378998,-0.0412844036697247,2.6,-11.3,,-6.7,-6.9,0.7611757258866247,-298,-310,0.7255516970986895,0.005223344934243812,0.0052233449342438,0.075,0.85,,0.74359950934912,2,148.5,143.75,146.5,148.5,148.5,1.5,143.0,,145.888870840669,143.75,0.4689128120678558,0.5310871879321442,-0.05489671174166805,0.00727766412262032,-0.0659709088623767,0.0188920659809246,0,0,0,0
New Hampshire Wildcats vs. UMass Lowell River Hawks,Jan 29 06:00PM ET,2026-01-29 00:50:26 UTC,New Hampshire Wildcats,2,-3.0,-3.0,-6.1,-4.0,0.5336731946043589,-2.5,0.009863670794835078,0.0266252922230992,2.4,-6.1,,-3.5,-8.3,0.628689488369452,,-152,0.57684040838259,0.025514885194848902,,0.07,0.73,,0.631077136712628,2,142.5,142.54000000000002,142.5,142.5,142.5,2.3,142.0,,146.181030096653,142.54000000000002,0.5,0.5,-0.023809523809523836,-0.023809523809523836,0.0018279828018,-0.0494470304208477,0,0,0,0
Binghamton Bearcats vs. Bryant Bulldogs,Jan 29 06:00PM ET,2026-01-29 00:50:26 UTC,Bryant Bulldogs,1,1.5,1.5,0.6,1.0,0.5173678180739623,-1.5,0.01736781807396226,-0.0347027350916924,2.1,0.6,,1.8,-2.2,0.46208103881535584,114,102,0.4739134147382802,-0.03296846613513921,-0.0201622950951722,0.028,0.47,,0.430497325784863,1,131.5,132.436187149753,132.0,131.5,131.5,1.1,131.0,,132.436187149753,133.14,0.5085510713084638,0.4914489286915363,-0.01525845250106006,-0.032360595117987556,-0.0036440506427557,-0.0434347922386962,0,0,0,0
