Game,Game Time,Team,total_category,market_spread,model_spread,Predicted Outcome,Spread Cover Probability,Opening Spread,Edge For Covering Spread,Spread Std. Dev.,spread_barttorvik,spread_kenpom,spread_evanmiya,spread_hasla,Moneyline Win Probability,Opening Moneyline,Devigged Probability,Moneyline Edge,Moneyline Std. Dev.,win_prob_barttorvik,win_prob_kenpom,win_prob_evanmiya,spread_category,market_total,model_total,average_total,theoddsapi_total,Totals Std. Dev.,projected_total_barttorvik,projected_total_kenpom,projected_total_evanmiya,projected_total_hasla,Over Cover Probability,Under Cover Probability,Over Total Edge,Under Total Edge,spread_consensus_flag,moneyline_consensus_flag,over_consensus_flag,under_consensus_flag
CSU Fullerton Titans vs. Pepperdine Waves,Nov 29 05:00PM ET,CSU Fullerton Titans,3,3.5,0.75,2.5,0.5320425632110974,3.5,0.008233039401573605,2.9,0.7,5.0,-2.0,0.8,0.4381060366124026,140,0.39621207322480523,0.021439369945735864,0.126,0.48,0.3199999999999999,0.568764191907875,2,160.5,156.63,159.0,160.5,2.2,155.0,155.0,159.124441408952,158.26,0.4766742692132684,0.5233257307867316,-0.04713525459625545,-0.0004837930227922227,0,0,0,1
Utah Tech Trailblazers vs. UC Riverside Highlanders,Nov 29 05:00PM ET,UC Riverside Highlanders,2,4.5,2.75,4.0,0.5168516246190507,4.5,-0.006957899190473182,2.6,3.3,4.0,2.2,-1.9,0.3664494847131635,162,0.36289896942632704,-0.014537452877547707,0.041,0.37,0.3399999999999999,0.420213241723518,2,145.5,143.6766725510655,145.0,145.5,1.9,141.0,144.0,143.353345102131,145.49,0.49222081404751,0.5077791859524899,-0.031588709762013834,-0.016030337857033894,1,0,0,1
Utah Tech Trailblazers vs. UC Riverside Highlanders,Nov 29 05:00PM ET,Utah Tech Trailblazers,2,-4.5,-2.75,-4.0,0.4831483753809493,-4.5,-0.040661148428574545,2.6,-3.3,-4.0,-2.2,1.9,0.6335505152868365,-202,0.637101030573673,-0.0353055328795564,0.041,0.63,0.66,0.579786758276482,2,145.5,143.6766725510655,145.0,145.5,1.9,141.0,144.0,143.353345102131,145.49,0.49222081404751,0.5077791859524899,-0.031588709762013834,-0.016030337857033894,1,0,0,1
Penn State Nittany Lions vs. Sacred Heart Pioneers,Nov 29 06:00PM ET,Sacred Heart Pioneers,3,15.0,15.6,15.0,0.5,15.0,-0.023809523809523836,0.7,15.7,17.0,15.4,15.5,0.09507548468311877,774,0.10889427094868676,-0.019303600284201486,0.025,0.1099999999999999,0.06,0.0812566984175508,3,161.0,158.8553979125145,160.0,161.0,1.8,158.0,157.0,159.710795825029,161.13,0.4774391920548072,0.5075256171779651,-0.04637033175471661,-0.016283906631558764,1,0,0,0
Penn State Nittany Lions vs. Sacred Heart Pioneers,Nov 29 06:00PM ET,Penn State Nittany Lions,3,-15.0,-15.6,-15.0,0.5,-15.0,-0.023809523809523836,0.7,-15.7,-17.0,-15.4,-15.5,0.9049245153168811,-1462,0.8911057290513132,-0.031064651147667433,0.025,0.89,0.94,0.918743301582449,3,161.0,158.8553979125145,160.0,161.0,1.8,158.0,157.0,159.710795825029,161.13,0.4774391920548072,0.5075256171779651,-0.04637033175471661,-0.016283906631558764,1,0,0,0
Canisius Golden Griffins vs. Buffalo Bulls,Nov 29 06:00PM ET,Buffalo Bulls,2,-7.0,-4.75,-6.0,0.4663268053956411,-7.0,-0.05748271841388275,2.2,-0.9,-6.0,-5.1,-4.4,0.7007445207002058,-300,0.7183098591549295,-0.049255479299794236,0.088,0.54,0.7,0.683179182245482,2,140.5,147.53617183189948,143.5,140.5,2.8,143.0,148.0,147.072343663799,149.69,0.5465717879888221,0.4534282120111779,0.022762264179298275,-0.07038131179834595,1,1,1,0
Canisius Golden Griffins vs. Buffalo Bulls,Nov 29 06:00PM ET,Canisius Golden Griffins,2,7.0,4.75,6.0,0.5336731946043589,7.0,0.009863670794835078,2.2,0.9,6.0,5.1,4.4,0.29925547929979424,240,0.28169014084507044,0.005137832240970697,0.088,0.4599999999999999,0.3,0.316820817754518,2,140.5,147.53617183189948,143.5,140.5,2.8,143.0,148.0,147.072343663799,149.69,0.5465717879888221,0.4534282120111779,0.022762264179298275,-0.07038131179834595,1,1,1,0
Akron Zips vs. Milwaukee Panthers,Nov 29 07:00PM ET,Akron Zips,3,-14.5,-17.3,-15.5,0.5320425632110974,-14.5,0.008233039401573605,2.0,-17.3,-14.0,-18.6,-17.3,0.8965648854961832,-1300,0.8931297709923663,-0.03200654307524542,0.031,0.9,0.89,0.94849798939277,3,169.5,167.702898169808,169.0,169.5,1.9,169.0,168.0,167.405796339616,164.65,0.4924770562779967,0.5075229437220032,-0.03133246753152713,-0.016286580087520597,0,0,0,1
Southern Illinois Salukis vs. Arkansas-Little Rock Trojans,Nov 29 07:00PM ET,Arkansas-Little Rock Trojans,2,13.5,9.75,12.0,0.5504348160326231,13.5,0.0382396940814036,2.9,7.8,9.0,10.5,14.4,0.16697746274082148,674,0.12395492548164302,0.03781079607415483,0.032,0.2299999999999999,0.2099999999999999,0.167426449515242,3,143.5,146.90195439609852,145.0,143.5,3.3,147.0,153.0,146.803908792197,145.75,0.5225581344892309,0.477441865510769,-0.001251389320292895,-0.04636765829875483,0,1,1,0
Akron Zips vs. Milwaukee Panthers,Nov 29 07:00PM ET,Milwaukee Panthers,3,14.5,17.3,15.5,0.4679574367889025,14.5,-0.05585208702062133,2.0,17.3,14.0,18.6,17.3,0.10343511450381673,800,0.10687022900763357,-0.007675996607294372,0.031,0.0999999999999999,0.1099999999999999,0.0515020106072303,3,169.5,167.702898169808,169.0,169.5,1.9,169.0,168.0,167.405796339616,164.65,0.4924770562779967,0.5075229437220032,-0.03133246753152713,-0.016286580087520597,0,0,0,1
Southern Illinois Salukis vs. Arkansas-Little Rock Trojans,Nov 29 07:00PM ET,Southern Illinois Salukis,2,-13.5,-9.75,-12.0,0.4495651839673769,-13.5,-0.07650116674352359,2.9,-7.8,-9.0,-10.5,-14.4,0.8330225372591785,-1048,0.876045074518357,-0.07985625061960933,0.032,0.77,0.79,0.832573550484758,3,143.5,146.90195439609852,145.0,143.5,3.3,147.0,153.0,146.803908792197,145.75,0.5225581344892309,0.477441865510769,-0.001251389320292895,-0.04636765829875483,0,1,1,0
Fordham Rams vs. Albany Great Danes,Nov 29 07:30PM ET,Albany Great Danes,2,5.0,4.05,4.5,0.5168516246190507,5.25,-0.01145026217340217,2.0,6.8,2.0,3.9,4.2,0.34102253362720847,195,0.3248577923187719,0.0016495109064721958,0.091,0.25,0.43,0.357187274935645,2,138.75,140.813592207458,139.5,138.75,2.0,141.0,144.0,140.627184414916,139.29,0.5000014788054652,0.4844431069004852,-0.029410285900417166,-0.03362918225614131,0,0,1,0
Fordham Rams vs. Albany Great Danes,Nov 29 07:30PM ET,Fordham Rams,2,-5.0,-4.05,-4.5,0.4831483753809493,-5.25,-0.03608239384981998,2.0,-6.8,-2.0,-3.9,-4.2,0.6589774663727916,-239,0.6751422076812281,-0.04633130935851937,0.091,0.75,0.57,0.642812725064355,2,138.75,140.813592207458,139.5,138.75,2.0,141.0,144.0,140.627184414916,139.29,0.5000014788054652,0.4844431069004852,-0.029410285900417166,-0.03362918225614131,0,0,1,0
Pacific Tigers vs. Sacramento St Hornets,Nov 29 10:00PM ET,Pacific Tigers,3,-10.5,-11.55,-11.0,0.5160342270972185,-10.5,-0.0077752967123053685,2.3,-10.8,-8.0,-12.3,-13.4,0.8151333668847509,-585,0.8102667337695018,-0.03897803895079277,0.048,0.82,0.77,0.866909351377859,3,146.5,150.815686685945,148.0,146.5,6.5,157.0,154.0,147.63137337189,142.46,0.5225581344892309,0.477441865510769,-0.001251389320292895,-0.04636765829875483,0,0,0,0
Pacific Tigers vs. Sacramento St Hornets,Nov 29 10:00PM ET,Sacramento St Hornets,3,10.5,11.55,11.0,0.4839657729027816,10.5,-0.03984375090674225,2.3,10.8,8.0,12.3,13.4,0.18486663311524915,400,0.18973326623049827,-0.015133366884750865,0.048,0.18,0.2299999999999999,0.133090648622141,3,146.5,150.815686685945,148.0,146.5,6.5,157.0,154.0,147.63137337189,142.46,0.5225581344892309,0.477441865510769,-0.001251389320292895,-0.04636765829875483,0,0,0,0
Oregon St Beavers vs. Cal Baptist Lancers,Nov 29 10:00PM ET,Cal Baptist Lancers,1,1.0,1.7999999999999998,1.5,0.4826321819260377,1.25,-0.04117734188348615,1.4,2.3,4.0,1.3,0.9,0.4464724097170246,-106,0.4929448194340492,-0.06924053587396972,0.046,0.4,0.36,0.452084070136067,1,137.5,138.8336732776295,138.0,137.5,4.3,136.0,146.0,138.717346555259,138.95,0.5085510713084638,0.4914489286915363,-0.01525845250106006,-0.032360595117987556,0,1,0,0
Oregon St Beavers vs. Cal Baptist Lancers,Nov 29 10:00PM ET,Oregon St Beavers,1,-1.0,-1.7999999999999998,-1.5,0.5173678180739623,-1.25,-0.005305212952290694,1.4,-2.3,-4.0,-1.3,-0.9,0.5535275902829754,-113,0.5070551805659508,0.023052554462408836,0.046,0.6,0.64,0.547915929863933,1,137.5,138.8336732776295,138.0,137.5,4.3,136.0,146.0,138.717346555259,138.95,0.5085510713084638,0.4914489286915363,-0.01525845250106006,-0.032360595117987556,0,1,0,0
Indiana Hoosiers vs. Bethune-Cookman Wildcats,Nov 29 12:00PM ET,Bethune-Cookman Wildcats,3,26.0,22.6,24.5,0.547999242711806,26.0,0.03580412076058648,1.4,23.1,20.0,22.3,22.9,0.032240966236815466,2728,0.03448193247363093,-0.0031188352520182747,0.01,0.04,0.03,0.0209365372611858,3,149.5,151.4504226293675,150.5,149.5,1.5,151.0,154.0,151.900845258735,150.63,0.5150432125615789,0.4849567874384211,-0.008766311247944913,-0.03885273637110276,1,0,1,0
Navy Midshipmen vs. SE Louisiana Lions,Nov 29 12:00PM ET,Navy Midshipmen,2,-5.5,-3.1,-4.5,0.4663268053956411,-5.5,-0.05748271841388275,2.3,-3.2,-3.0,-6.7,-1.3,0.6611862621154656,-265,0.6923725242309313,-0.06484113514480838,0.058,0.63,0.63,0.730825893714475,2,139.5,140.9200822716,140.0,139.5,1.0,141.0,141.0,140.8401645432,138.94,0.50777918595249,0.49222081404751,-0.016030337857033783,-0.031588709762013834,0,0,0,0
Navy Midshipmen vs. SE Louisiana Lions,Nov 29 12:00PM ET,SE Louisiana Lions,2,5.5,3.1,4.5,0.5336731946043589,5.5,0.009863670794835078,2.3,3.2,3.0,6.7,1.3,0.33881373788453434,210,0.3076274757690687,0.016233092723244025,0.058,0.37,0.37,0.269174106285525,2,139.5,140.9200822716,140.0,139.5,1.0,141.0,141.0,140.8401645432,138.94,0.50777918595249,0.49222081404751,-0.016030337857033783,-0.031588709762013834,0,0,0,0
Indiana Hoosiers vs. Bethune-Cookman Wildcats,Nov 29 12:00PM ET,Indiana Hoosiers,3,-26.0,-22.6,-24.5,0.452000757288194,-26.0,-0.07630112950425882,1.4,-23.1,-20.0,-22.3,-22.9,0.9677590337631845,-10000,0.9655180675263692,-0.022339976137805584,0.01,0.96,0.97,0.979063462738814,3,149.5,151.4504226293675,150.5,149.5,1.5,151.0,154.0,151.900845258735,150.63,0.5150432125615789,0.4849567874384211,-0.008766311247944913,-0.03885273637110276,1,0,1,0
Hawai'i Rainbow Warriors vs. North Dakota Fighting Hawks,Nov 29 12:06AM ET,North Dakota Fighting Hawks,3,18.0,15.3,17.0,0.5320425632110974,18.0,0.008233039401573605,2.4,,17.0,15.3,12.3,0.07936694938425322,1100,0.07975460122699385,-0.003966383949080096,0.013,,0.0699999999999999,0.0879585950830253,3,149.5,147.0,148.5,149.5,2.5,,147.0,149.578562427522,144.49,0.4849567874384211,0.5150432125615789,-0.04665913762012697,-0.001864999998807515,0,0,0,0
Hawai'i Rainbow Warriors vs. North Dakota Fighting Hawks,Nov 29 12:06AM ET,Hawai'i Rainbow Warriors,3,-18.0,-15.3,-17.0,0.4679574367889025,-18.0,-0.05585208702062133,2.4,,-17.0,-15.3,-12.3,0.9206330506157469,-2500,0.9202453987730062,-0.04090541092271471,0.013,,0.93,0.912041404916975,3,149.5,147.0,148.5,149.5,2.5,,147.0,149.578562427522,144.49,0.4849567874384211,0.5150432125615789,-0.04665913762012697,-0.001864999998807515,0,0,0,0
