Game,Game Time,Opening Odds Time,Team,total_category,market_spread,Consensus Spread,model_spread,Predicted Outcome,Spread Cover Probability,Opening Spread,Edge For Covering Spread,Opening Spread Edge,Spread Std. Dev.,spread_barttorvik,spread_kenpom,spread_evanmiya,spread_hasla,Moneyline Win Probability,Opening Moneyline,Current Moneyline,Devigged Probability,Moneyline Edge,Opening Moneyline Edge,Moneyline Std. Dev.,win_prob_barttorvik,win_prob_kenpom,win_prob_evanmiya,spread_category,market_total,model_total,average_total,Opening Total,theoddsapi_total,Totals Std. Dev.,projected_total_barttorvik,projected_total_kenpom,projected_total_evanmiya,projected_total_hasla,Over Cover Probability,Under Cover Probability,Over Total Edge,Under Total Edge,Opening Over Edge,Opening Under Edge,spread_consensus_flag,moneyline_consensus_flag,over_consensus_flag,under_consensus_flag
Wyoming Cowboys vs. Nevada Wolf Pack,Mar 03 10:19PM ET,2026-03-04 05:22:00 UTC,Wyoming Cowboys,,-8.5,-8.5,-0.6,-5.5,,-8.5,,,1.8,-0.5,-1.0,-0.7,2.8,0.7464601913410087,,-50000,0.9729203826820173,-0.2515438006749593,,0.004,0.52,0.52,0.52616272083873,2,,142.9237923155795,57.0,,,1.1,143.0,145.0,142.847584631159,142.42,,,,,,,1,1,0,0
Wyoming Cowboys vs. Nevada Wolf Pack,Mar 03 10:19PM ET,2026-03-04 05:22:00 UTC,Nevada Wolf Pack,,8.5,8.5,0.6,5.5,,8.5,,,1.8,0.5,1.0,0.7,-2.8,0.2535398086589914,,3500,0.02707961731798281,0.22576203088121363,,0.004,0.48,0.48,0.47383727916127,2,,142.9237923155795,57.0,,,1.1,143.0,145.0,142.847584631159,142.42,,,,,,,1,1,0,0
UNLV Rebels vs. Utah State Aggies,Mar 03 11:15PM ET,2026-03-04 05:22:00 UTC,UNLV Rebels,2,-3.5,-3.5,8.9,1.5,0.3363179067001236,-2.5,-0.17824520009599287,-0.17824520009599287,0.6,8.1,9.0,8.8,9.6,0.3941057731126363,-145,-155,0.5882115462252725,-0.21373736414226563,-0.21373736414226563,0.024,0.24,0.2,0.198332282680415,2,139.5,160.972294488534,148.0,139.5,139.5,2.1,164.0,161.0,160.944588977068,159.0,0.6298714797611227,0.3701285202388773,0.10606195595159884,-0.1753260252156681,0.10606195595159884,-0.1753260252156681,1,1,1,0
UNLV Rebels vs. Utah State Aggies,Mar 03 11:15PM ET,2026-03-04 05:22:00 UTC,Utah State Aggies,2,3.5,3.5,-8.9,-1.5,0.6636820932998764,2.5,0.1081265377443208,0.1081265377443208,0.6,-8.1,-9.0,-8.8,-9.6,0.6058942268873637,114,135,0.4117884537747275,0.1803623119937467,0.1803623119937467,0.024,0.76,0.8,0.801667717319585,2,139.5,160.972294488534,148.0,139.5,139.5,2.1,164.0,161.0,160.944588977068,159.0,0.6298714797611227,0.3701285202388773,0.10606195595159884,-0.1753260252156681,0.10606195595159884,-0.1753260252156681,1,1,1,0
UCLA Bruins vs. Nebraska Cornhuskers,Mar 03 11:16PM ET,2026-03-04 05:22:00 UTC,UCLA Bruins,1,-9.5,-9.5,1.8,-5.0,0.3475528171982749,-9.5,-0.1873309037319576,-0.1873309037319576,1.2,1.6,2.0,0.5,3.4,0.6361438474870017,-810,-810,0.8422876949740034,-0.25396604262288835,-0.25396604262288835,0.041,0.43,0.4,0.481446460190961,2,129.5,140.6334774172615,134.0,132.5,129.5,0.9,140.0,142.0,140.836954834523,140.43,0.5696593135140748,0.4303406864859251,0.024204768059529425,-0.09346883732359873,0.024204768059529425,-0.09346883732359873,1,1,1,0
UCLA Bruins vs. Nebraska Cornhuskers,Mar 03 11:16PM ET,2026-03-04 05:22:00 UTC,Nebraska Cornhuskers,1,9.5,9.5,-1.8,5.0,0.6524471828017251,9.5,0.11756346187149258,0.11756346187149258,1.2,-1.6,-2.0,-0.5,-3.4,0.36385615251299824,500,500,0.15771230502599654,0.19718948584633159,0.19718948584633159,0.041,0.57,0.6,0.518553539809039,2,129.5,140.6334774172615,134.0,132.5,129.5,0.9,140.0,142.0,140.836954834523,140.43,0.5696593135140748,0.4303406864859251,0.024204768059529425,-0.09346883732359873,0.024204768059529425,-0.09346883732359873,1,1,1,0
Florida Gulf Coast Eagles vs. North Alabama Lions,Mar 04 02:30PM ET,2026-03-03 23:48:38 UTC,Florida Gulf Coast Eagles,2,-6.5,-6.5,-6.6,-6.5,0.5,-7.5,-0.045454545454545414,-0.0218021196685556,0.9,-7.0,-7.0,-6.2,-5.1,0.7404358068315665,-305,-340,0.740871613663133,-0.032291465895706195,-0.032291465895706195,0.013,0.76,0.74,0.734789672521059,2,143.5,143.4217457639825,143.5,143.5,143.5,1.8,143.0,145.0,143.843491527965,140.74,0.5,0.5,-0.028301886792452824,-0.019230769230769273,-0.0283018867924528,-0.0192307692307692,0,0,0,0
Florida Gulf Coast Eagles vs. North Alabama Lions,Mar 04 02:30PM ET,2026-03-03 23:48:38 UTC,North Alabama Lions,2,6.5,6.5,6.6,6.5,0.5,7.5,-0.004950495049504955,-0.024432779050674,0.9,7.0,7.0,6.2,5.1,0.2595641931684335,245,270,0.2591283863368669,-0.010706077101836797,-0.010706077101836797,0.013,0.24,0.26,0.265210327478941,2,143.5,143.4217457639825,143.5,143.5,143.5,1.8,143.0,145.0,143.843491527965,140.74,0.5,0.5,-0.028301886792452824,-0.019230769230769273,-0.0283018867924528,-0.0192307692307692,0,0,0,0
Eastern Kentucky Colonels vs. Stetson Hatters,Mar 04 05:00PM ET,2026-03-03 23:48:38 UTC,Eastern Kentucky Colonels,3,-4.5,-4.5,-2.25,-3.5,0.4679574367889025,-4.5,-0.05585208702062133,-0.044237685162317,0.9,-2.5,-2.0,-3.8,-1.9,0.6203521126760563,-192,-210,0.6507042253521127,-0.05706724216265335,-0.05706724216265335,0.036,0.59,0.58,0.646220868178711,2,156.5,155.45326267950298,156.0,156.5,156.5,1.3,156.0,156.0,154.906525359006,153.19,0.49222081404751,0.5077791859524899,-0.031588709762013834,-0.016030337857033894,-0.0270099551832592,-0.0205227008399628,1,1,0,1
Eastern Kentucky Colonels vs. Stetson Hatters,Mar 04 05:00PM ET,2026-03-03 23:48:38 UTC,Stetson Hatters,3,4.5,4.5,2.25,3.5,0.5320425632110974,4.5,0.008233039401573605,-0.002841157719135,0.9,2.5,2.0,3.8,1.9,0.37964788732394367,160,175,0.34929577464788736,0.01601152368758002,0.01601152368758002,0.036,0.41,0.42,0.353779131821289,2,156.5,155.45326267950298,156.0,156.5,156.5,1.3,156.0,156.0,154.906525359006,153.19,0.49222081404751,0.5077791859524899,-0.031588709762013834,-0.016030337857033894,-0.0270099551832592,-0.0205227008399628,1,1,0,1
