Game,Game Time,Opening Odds Time,Team,total_category,market_spread,Consensus Spread,model_spread,Predicted Outcome,Spread Cover Probability,Opening Spread,Edge For Covering Spread,Opening Spread Edge,Spread Std. Dev.,spread_barttorvik,spread_kenpom,spread_evanmiya,spread_hasla,Moneyline Win Probability,Opening Moneyline,Current Moneyline,Devigged Probability,Moneyline Edge,Opening Moneyline Edge,Moneyline Std. Dev.,win_prob_barttorvik,win_prob_kenpom,win_prob_evanmiya,spread_category,market_total,model_total,average_total,Opening Total,theoddsapi_total,Totals Std. Dev.,projected_total_barttorvik,projected_total_kenpom,projected_total_evanmiya,projected_total_hasla,Over Cover Probability,Under Cover Probability,Over Total Edge,Under Total Edge,Opening Over Edge,Opening Under Edge,spread_consensus_flag,moneyline_consensus_flag,over_consensus_flag,under_consensus_flag
USC Trojans vs. Maryland Terrapins,Jan 13 10:45PM ET,2026-01-14 05:10:55 UTC,USC Trojans,3,-6.5,-6.5,-11.0,-8.5,0.5638787496655561,-8.5,0.04580646050892956,0.04580646050892956,1.7,,-11.0,-9.6,-12.9,0.799097768840382,-600,-454,0.7644090466926069,-0.02025706986929543,-0.02025706986929543,0.023,,0.85,0.817572981976314,2,168.0,150.898175668456,161.0,169.5,168.0,2.0,,151.0,150.898175668456,147.55,0.384927853493512,0.6000828529086087,-0.15530203156395928,0.07067108820272638,-0.15530203156395928,0.07067108820272638,0,0,0,0
USC Trojans vs. Maryland Terrapins,Jan 13 10:45PM ET,2026-01-14 05:10:55 UTC,Maryland Terrapins,3,6.5,6.5,11.0,8.5,0.4361212503344439,8.5,-0.11444054741836512,-0.11444054741836512,1.7,,11.0,9.6,12.9,0.200902231159618,390,296,0.235590953307393,-0.05162302136563454,-0.05162302136563454,0.023,,0.15,0.182427018023686,2,168.0,150.898175668456,161.0,169.5,168.0,2.0,,151.0,150.898175668456,147.55,0.384927853493512,0.6000828529086087,-0.15530203156395928,0.07067108820272638,-0.15530203156395928,0.07067108820272638,0,0,0,0
San Francisco Dons vs. Saint Mary's Gaels,Jan 13 11:07PM ET,2026-01-14 05:10:55 UTC,San Francisco Dons,2,14.5,14.5,5.0,10.5,0.6323284382824823,14.5,0.10851891447295847,0.10851891447295847,1.8,,5.0,2.1,5.4,0.22499847366992537,2500,1131,0.07679012809536973,0.14374847366992538,0.14374847366992538,0.061,,0.33,0.416413638488962,3,145.5,141.0,143.5,144.5,145.5,1.0,,141.0,139.573859747113,141.55,0.4699349568237442,0.5300650431762558,-0.05387456698577964,-0.013313952257534178,-0.05387456698577964,-0.013313952257534178,0,0,0,0
San Francisco Dons vs. Saint Mary's Gaels,Jan 13 11:07PM ET,2026-01-14 05:10:55 UTC,Saint Mary's Gaels,2,-14.5,-14.5,-5.0,-10.5,0.3676715617175177,-14.5,-0.17778298373702772,-0.17778298373702772,1.8,,-5.0,-2.1,-5.4,0.7750015263300747,-15000,-4216,0.9232098719046302,-0.20182718789073406,-0.20182718789073406,0.061,,0.67,0.583586361511038,3,145.5,141.0,143.5,144.5,145.5,1.0,,141.0,139.573859747113,141.55,0.4699349568237442,0.5300650431762558,-0.05387456698577964,-0.013313952257534178,-0.05387456698577964,-0.013313952257534178,0,0,0,0
UNLV Rebels vs. Boise State Broncos,Jan 13 11:18PM ET,2026-01-14 05:10:55 UTC,UNLV Rebels,3,-1.0,-1.0,4.8,1.5,0.420344059833398,-1.5,-0.1145396610968345,-0.1145396610968345,0.6,,4.0,4.8,5.1,0.42684779322662714,-115,-118,0.5114194865947553,-0.11536884201326392,-0.11536884201326392,0.025,,0.36,0.324552199716998,1,159.5,148.44,155.0,159.5,159.5,1.6,,148.0,150.987072351023,148.44,0.4235092491561656,0.5764907508438344,-0.11672063590130566,0.048188864051381564,-0.11672063590130566,0.048188864051381564,0,0,0,0
UNLV Rebels vs. Boise State Broncos,Jan 13 11:18PM ET,2026-01-14 05:10:55 UTC,Boise State Broncos,3,1.0,1.0,-4.8,-1.5,0.5796559401666019,1.5,0.0436930631364395,0.0436930631364395,0.6,,-4.0,-4.8,-5.1,0.5731522067733729,-115,-107,0.4885805134052448,0.05514988389300124,0.05514988389300124,0.025,,0.64,0.675447800283002,1,159.5,148.44,155.0,159.5,159.5,1.6,,148.0,150.987072351023,148.44,0.4235092491561656,0.5764907508438344,-0.11672063590130566,0.048188864051381564,-0.11672063590130566,0.048188864051381564,0,0,0,0
Rhode Island Rams vs. VCU Rams,Jan 14 06:00PM ET,2026-01-13 20:24:43 UTC,VCU Rams,3,-4.5,-4.5,-3.3,-4.0,0.4839657729027816,-4.5,-0.03410651625384492,-0.0352649963279876,2.0,-2.1,-4.0,-2.6,-6.5,0.6185906682270697,-197,-199,0.6381665486188404,-0.04695743020693488,-0.0463463317649781,0.047,0.58,0.67,0.599014787835299,2,148.5,146.0,147.5,148.0,148.5,2.4,146.0,146.0,150.125021066169,144.67000000000002,0.4844445857059503,0.5155554142940497,-0.05043913522428223,0.0033602923428301956,-0.0414009758677971,-0.0194046193523855,0,0,0,0
Rhode Island Rams vs. VCU Rams,Jan 14 06:00PM ET,2026-01-13 20:24:43 UTC,Rhode Island Rams,3,4.5,4.5,3.3,4.0,0.5160342270972185,4.5,-0.013377537608663892,-0.0077752967123053,2.0,2.1,4.0,2.6,6.5,0.38140933177293024,164,165,0.3618334513811595,0.004050841206892475,0.0038196946111377,0.047,0.42,0.33,0.400985212164701,2,148.5,146.0,147.5,148.0,148.5,2.4,146.0,146.0,150.125021066169,144.67000000000002,0.4844445857059503,0.5155554142940497,-0.05043913522428223,0.0033602923428301956,-0.0414009758677971,-0.0194046193523855,0,0,0,0
Western Carolina Catamounts vs. East Tennessee St Buccaneers,Jan 14 06:00PM ET,2026-01-13 20:24:43 UTC,East Tennessee St Buccaneers,3,-6.5,-6.5,-6.3,-6.5,0.5,-6.75,-0.03488372093023251,-0.0341065162538449,2.2,-5.6,-7.0,-4.6,-9.6,0.7047717842323651,-320,-285,0.7095435684647302,-0.0354879560273752,-0.0482390428461241,0.041,0.7,0.75,0.669252198367025,2,147.5,149.0,148.0,148.5,147.5,2.9,149.0,149.0,150.377068962093,143.87,0.50777918595249,0.49222081404751,-0.016030337857033783,-0.031588709762013834,-0.0238095238095238,-0.0238095238095238,0,0,0,0
Wofford Terriers vs. Chattanooga Mocs,Jan 14 06:00PM ET,2026-01-13 20:24:43 UTC,Wofford Terriers,3,-5.0,-5.0,-6.199999999999999,-5.5,0.5160342270972185,-5.5,-0.0077752967123053685,-0.0077752967123053,1.3,-7.7,-5.0,-5.3,-7.1,0.6841719247829424,-262,-235,0.6721030284284228,-0.01705438513901958,-0.0289422909189993,0.042,0.76,0.68,0.696240821137462,2,154.5,153.286952125496,154.0,154.25,154.5,2.3,152.0,155.0,154.573904250992,150.17000000000002,0.49222081404751,0.5077791859524899,-0.024687398512876435,-0.022737245972392683,-0.0336291822561413,-0.0271852824238493,0,1,0,0
