Game,Game Time,Opening Odds Time,Team,total_category,market_spread,Consensus Spread,model_spread,Predicted Outcome,Spread Cover Probability,Opening Spread,Edge For Covering Spread,Opening Spread Edge,Spread Std. Dev.,spread_barttorvik,spread_kenpom,spread_evanmiya,spread_hasla,Moneyline Win Probability,Opening Moneyline,Current Moneyline,Devigged Probability,Moneyline Edge,Opening Moneyline Edge,Moneyline Std. Dev.,win_prob_barttorvik,win_prob_kenpom,win_prob_evanmiya,spread_category,market_total,model_total,average_total,Opening Total,theoddsapi_total,Totals Std. Dev.,projected_total_barttorvik,projected_total_kenpom,projected_total_evanmiya,projected_total_hasla,Over Cover Probability,Under Cover Probability,Over Total Edge,Under Total Edge,Opening Over Edge,Opening Under Edge,spread_consensus_flag,moneyline_consensus_flag,over_consensus_flag,under_consensus_flag
BYU Cougars vs. Texas Tech Red Raiders,Mar 07 08:45PM ET,2026-03-08 05:00:18 UTC,BYU Cougars,3,-1.5,-1.5,0.19999999999999996,-1.0,0.4839657729027816,-1.5,-0.048744507471050136,-0.048744507471050136,2.0,2.8,-1.0,-1.4,1.4,0.540792101992912,-140,-132,0.5415842039858241,-0.028652342451532364,-0.028652342451532364,0.085,0.4,0.54,0.553160005788742,1,165.0,161.39,163.5,164.5,165.0,3.2,163.0,163.0,156.232203337908,159.78,0.4658290826658605,0.5171040958885084,-0.07120795437117661,-0.01560618448532336,-0.07120795437117661,-0.01560618448532336,0,0,0,1
BYU Cougars vs. Texas Tech Red Raiders,Mar 07 08:45PM ET,2026-03-08 05:00:18 UTC,Texas Tech Red Raiders,3,1.5,1.5,-0.19999999999999996,1.0,0.5160342270972185,1.5,-0.021002809939818623,-0.021002809939818623,2.0,-2.8,1.0,1.4,-1.4,0.45920789800708794,110,107,0.4584157960141759,-0.02278977911254043,-0.02278977911254043,0.085,0.6,0.46,0.446839994211258,1,165.0,161.39,163.5,164.5,165.0,3.2,163.0,163.0,156.232203337908,159.78,0.4658290826658605,0.5171040958885084,-0.07120795437117661,-0.01560618448532336,-0.07120795437117661,-0.01560618448532336,0,0,0,1
Nevada Wolf Pack vs. Air Force Falcons,Mar 07 10:00PM ET,2026-03-08 05:00:18 UTC,Air Force Falcons,,19.0,19.0,24.45,21.0,,17.5,,,1.5,24.9,24.0,22.5,26.0,,,,0.0,0.0,,0.011,0.03,0.01,0.0137284465225928,3,,139.67836711225152,56.0,,,0.4,139.0,140.0,139.766734224503,139.59,,,,,,,1,1,0,0
Nevada Wolf Pack vs. Air Force Falcons,Mar 07 10:00PM ET,2026-03-08 05:00:18 UTC,Nevada Wolf Pack,,-19.0,-19.0,-24.45,-21.0,,-17.5,,,1.5,-24.9,-24.0,-22.5,-26.0,,,,0.0,0.0,,0.011,0.97,0.99,0.986271553477407,3,,139.67836711225152,56.0,,,0.4,139.0,140.0,139.766734224503,139.59,,,,,,,1,1,0,0
Idaho Vandals vs. Sacramento St Hornets,Mar 07 10:16PM ET,2026-03-08 05:00:18 UTC,Idaho Vandals,1,-21.5,-21.5,-6.05,-15.5,0.3006328994859517,-21.5,-0.2664666676136154,-0.2664666676136154,0.6,-6.0,-5.0,-6.3,-6.1,0.835575549842902,,-10000,0.9711510996858042,-0.15452346005808804,,0.024,0.7,0.68,0.72716370062188,3,113.5,158.885,131.5,,113.5,0.6,160.0,159.0,158.71962004146,158.77,0.7513994765212938,0.2486005234787062,0.27520900033081763,-0.33473280985462717,,,1,1,1,0
Idaho Vandals vs. Sacramento St Hornets,Mar 07 10:16PM ET,2026-03-08 05:00:18 UTC,Sacramento St Hornets,1,21.5,21.5,6.05,15.5,0.6993671005140483,21.5,0.19936710051404827,0.19936710051404827,0.6,6.0,5.0,6.3,6.1,0.16442445015709797,,3300,0.028848900314195947,0.1350126854512156,,0.024,0.3,0.32,0.27283629937812,3,113.5,158.885,131.5,,113.5,0.6,160.0,159.0,158.71962004146,158.77,0.7513994765212938,0.2486005234787062,0.27520900033081763,-0.33473280985462717,,,1,1,1,0
St. Thomas (MN) Tommies vs. North Dakota Fighting Hawks,Mar 07 10:44PM ET,2026-03-08 05:00:18 UTC,St. Thomas (MN) Tommies,2,-10.0,-10.0,-11.7,-10.5,0.5168516246190507,-9.5,-0.004679475859418192,-0.004679475859418192,1.2,-10.9,-11.0,-13.4,-12.4,0.863783038930602,-1300,-1248,0.877566077861204,-0.06204113689357382,-0.06204113689357382,0.037,0.83,0.85,0.90252955337078,2,141.5,156.648465656338,147.5,143.5,141.5,1.2,157.0,157.0,156.296931312676,154.45999999999998,0.5925110663595023,0.4074889336404976,0.07328029712873307,-0.1430728641123114,0.07328029712873307,-0.1430728641123114,1,0,1,0
St. Thomas (MN) Tommies vs. North Dakota Fighting Hawks,Mar 07 10:44PM ET,2026-03-08 05:00:18 UTC,North Dakota Fighting Hawks,2,10.0,10.0,11.7,10.5,0.4831483753809493,9.5,-0.06436293683624533,-0.06436293683624533,1.2,10.9,11.0,13.4,12.4,0.136216961069398,700,674,0.12243392213879604,0.007050294402731361,0.007050294402731361,0.037,0.17,0.15,0.0974704466292203,2,141.5,156.648465656338,147.5,143.5,141.5,1.2,157.0,157.0,156.296931312676,154.45999999999998,0.5925110663595023,0.4074889336404976,0.07328029712873307,-0.1430728641123114,0.07328029712873307,-0.1430728641123114,1,0,1,0
Colorado Buffaloes vs. Arizona Wildcats,Mar 07 11:10PM ET,2026-03-06 16:45:59 UTC,Arizona Wildcats,3,-7.0,-7.0,-14.05,-10.0,0.5953061616817894,-17.5,0.060422440751556894,-0.0718087665213298,0.4,-14.1,-14.0,-13.6,-14.6,0.8259709463355994,-1100,-427,0.7619418926711988,0.015548664215204067,-0.033363324764353,0.006,0.89,0.89,0.900879737543815,2,156.0,158.0,157.0,155.5,156.0,1.8,158.0,158.0,158.449199914922,154.53,0.5077821418769288,0.4766713132888295,-0.02710157905330368,-0.05821240764140301,-0.0162865800875205,-0.0313324675315271,1,1,0,0
Colorado Buffaloes vs. Arizona Wildcats,Mar 07 11:10PM ET,2026-03-06 16:45:59 UTC,Colorado Buffaloes,3,7.0,7.0,14.05,10.0,0.4046938383182106,17.5,-0.1301898826120219,0.0241897189022821,0.4,14.1,14.0,13.6,14.6,0.17402905366440047,700,295,0.23805810732880103,-0.07917607454072773,-0.0123355999668297,0.006,0.1099999999999999,0.11,0.099120262456185,2,156.0,158.0,157.0,155.5,156.0,1.8,158.0,158.0,158.449199914922,154.53,0.5077821418769288,0.4766713132888295,-0.02710157905330368,-0.05821240764140301,-0.0162865800875205,-0.0313324675315271,1,1,0,0
