Game,Game Time,Opening Odds Time,Team,total_category,market_spread,Consensus Spread,model_spread,Predicted Outcome,Spread Cover Probability,Opening Spread,Edge For Covering Spread,Opening Spread Edge,Spread Std. Dev.,spread_barttorvik,spread_kenpom,spread_evanmiya,spread_hasla,Moneyline Win Probability,Opening Moneyline,Current Moneyline,Devigged Probability,Moneyline Edge,Opening Moneyline Edge,Moneyline Std. Dev.,win_prob_barttorvik,win_prob_kenpom,win_prob_evanmiya,spread_category,market_total,model_total,average_total,Opening Total,theoddsapi_total,Totals Std. Dev.,projected_total_barttorvik,projected_total_kenpom,projected_total_evanmiya,projected_total_hasla,Over Cover Probability,Under Cover Probability,Over Total Edge,Under Total Edge,Opening Over Edge,Opening Under Edge,spread_consensus_flag,moneyline_consensus_flag,over_consensus_flag,under_consensus_flag
Cal Baptist Lancers vs. UT-Arlington Mavericks,Feb 26 10:02PM ET,2026-02-27 05:02:05 UTC,Cal Baptist Lancers,,-12.5,-12.5,-5.2,-9.5,,-12.5,,,0.7,-6.5,-5.0,-5.4,-5.0,,,,0.0,0.0,,0.042,0.77,0.69,0.705749722160458,3,,127.45,51.0,,,2.4,125.0,127.0,130.86578174139,127.9,,,,,,,1,1,0,0
Cal Baptist Lancers vs. UT-Arlington Mavericks,Feb 26 10:02PM ET,2026-02-27 05:02:05 UTC,UT-Arlington Mavericks,,12.5,12.5,5.2,9.5,,12.5,,,0.7,6.5,5.0,5.4,5.0,,,,0.0,0.0,,0.042,0.2299999999999999,0.31,0.294250277839542,3,,127.45,51.0,,,2.4,125.0,127.0,130.86578174139,127.9,,,,,,,1,1,0,0
UC San Diego Tritons vs. CSU Bakersfield Roadrunners,Feb 26 10:02PM ET,2026-02-27 05:02:05 UTC,UC San Diego Tritons,,-10.5,-10.5,-17.0,-13.0,,-10.5,,,2.3,-19.1,-16.0,-14.0,-18.0,,,,0.0,0.0,,0.011,0.93,0.93,0.91163388686917,3,,147.5,59.0,,,1.6,147.0,148.0,148.444917344921,144.77,,,,,,,1,1,0,0
UC San Diego Tritons vs. CSU Bakersfield Roadrunners,Feb 26 10:02PM ET,2026-02-27 05:02:05 UTC,CSU Bakersfield Roadrunners,,10.5,10.5,17.0,13.0,,10.5,,,2.3,19.1,16.0,14.0,18.0,,,,0.0,0.0,,0.011,0.0699999999999999,0.07,0.0883661131308299,3,,147.5,59.0,,,1.6,147.0,148.0,148.444917344921,144.77,,,,,,,1,1,0,0
CSU Northridge Matadors vs. UC Irvine Anteaters,Feb 26 10:04PM ET,2026-02-27 05:02:05 UTC,CSU Northridge Matadors,,-1.5,-1.5,-1.05,-1.5,,,,,1.4,-1.7,1.0,-0.4,-2.1,0.7205346382385885,-2800,-2800,0.926208651399491,-0.24498260314072184,-0.24498260314072184,0.05,0.57,0.47,0.514860625077686,1,,150.04,60.0,,,2.2,150.0,149.0,153.890266964975,150.07999999999998,,,,,,,0,1,0,0
CSU Northridge Matadors vs. UC Irvine Anteaters,Feb 26 10:04PM ET,2026-02-27 05:02:05 UTC,UC Irvine Anteaters,,1.5,1.5,1.05,1.5,,,,,1.4,1.7,-1.0,0.4,2.1,0.27946536176141146,1200,1200,0.0737913486005089,0.20254228483833453,0.20254228483833453,0.05,0.43,0.53,0.485139374922314,1,,150.04,60.0,,,2.2,150.0,149.0,153.890266964975,150.07999999999998,,,,,,,0,1,0,0
Cal Poly Mustangs vs. Long Beach St 49ers,Feb 26 10:06PM ET,2026-02-27 05:02:05 UTC,Cal Poly Mustangs,3,-14.5,-14.5,-5.55,-11.0,0.3891946315356873,-14.5,-0.19672669351607258,-0.19672669351607258,1.1,-6.1,-4.0,-5.0,-6.5,0.826055059931746,,-10000,0.9711510996858042,-0.1640439499692441,,0.02,0.7,0.66,0.680959020177688,3,191.5,160.9503498563315,179.5,,191.5,1.4,162.0,160.0,161.900699712663,159.31,0.3254183316615958,0.6745816683384042,-0.22413121788795382,0.1553508991076349,,,1,1,0,1
Cal Poly Mustangs vs. Long Beach St 49ers,Feb 26 10:06PM ET,2026-02-27 05:02:05 UTC,Long Beach St 49ers,3,14.5,14.5,5.55,11.0,0.6108053684643127,14.5,0.13233646894278156,0.13233646894278156,1.1,6.1,4.0,5.0,6.5,0.17394494006825398,,3300,0.028848900314195947,0.14453317536237162,,0.02,0.3,0.34,0.319040979822312,3,191.5,160.9503498563315,179.5,,191.5,1.4,162.0,160.0,161.900699712663,159.31,0.3254183316615958,0.6745816683384042,-0.22413121788795382,0.1553508991076349,,,1,1,0,1
Western Michigan Broncos vs. Miami (OH) RedHawks,Feb 27 06:00PM ET,2026-02-25 21:00:45 UTC,Western Michigan Broncos,3,12.5,12.5,11.3,12.0,0.5160342270972185,12.5,-0.013377537608663892,-0.0077752967123053,0.6,11.6,11.0,10.3,11.6,0.14715451647207806,625,625,0.1322834645669291,0.009223481989319438,0.0092234819893194,0.005,0.17,0.16,0.162025568377227,3,161.5,161.44,161.5,164.5,161.5,2.5,165.0,163.0,159.764105549477,159.88,0.5,0.5,-0.023809523809523836,-0.023809523809523836,-0.0649487641064883,0.0178699212250362,1,1,0,0
Cornell Big Red vs. Yale Bulldogs,Feb 27 06:00PM ET,2026-02-26 20:04:22 UTC,Yale Bulldogs,3,-3.5,-3.5,-4.2,-4.0,0.5160342270972185,,-0.003196542133550806,,1.8,-2.6,-5.0,-6.6,-3.4,0.6457298352006182,,-169,0.6014596704012365,0.01789364261622417,,0.081,0.58,0.69,0.737139862034433,2,165.5,172.965,168.5,,165.5,3.8,177.0,175.0,168.599493477376,170.93,0.5465717879888221,0.4534282120111779,0.022762264179298275,-0.07038131179834595,,,0,0,1,0
