Game,Game Time,Team,total_category,market_spread,model_spread,Predicted Outcome,Spread Cover Probability,Opening Spread,Edge For Covering Spread,Spread Std. Dev.,spread_barttorvik,spread_kenpom,spread_evanmiya,spread_hasla,Moneyline Win Probability,Opening Moneyline,Devigged Probability,Moneyline Edge,Moneyline Std. Dev.,win_prob_barttorvik,win_prob_kenpom,win_prob_evanmiya,spread_category,market_total,model_total,average_total,theoddsapi_total,Totals Std. Dev.,projected_total_barttorvik,projected_total_kenpom,projected_total_evanmiya,projected_total_hasla,Over Cover Probability,Under Cover Probability,Over Total Edge,Under Total Edge,spread_consensus_flag,moneyline_consensus_flag,over_consensus_flag,under_consensus_flag
Saint Peter's Peacocks vs. Niagara Purple Eagles,Dec 07 02:00PM ET,Saint Peter's Peacocks,1,-5.5,-6.3,-6.0,0.5173678180739623,-5.5,-0.006441705735561576,2.2,-6.5,-4.0,-6.1,-9.3,0.69318723671889,-232,0.667746072501036,-0.005907785905544305,0.061,0.76,0.64,0.718628400936744,2,131.5,132.018562778613,131.5,131.5,1.0,130.0,132.0,132.037125557226,132.07,0.5,0.5,-0.023809523809523836,-0.023809523809523836,0,0,0,0
UT Rio Grande Valley Vaqueros vs. Austin Peay Governors,Dec 07 02:00PM ET,UT Rio Grande Valley Vaqueros,3,-1.0,-2.25,-1.5,0.5160342270972185,-1.25,-0.006638803929034487,1.0,-3.3,-1.0,-2.6,-1.9,0.549725203207666,-112,0.505415721064576,0.020378580837787874,0.035,0.62,0.55,0.594034685350756,1,150.5,150.0443715253715,150.5,150.5,1.1,151.0,149.0,150.988743050743,149.10000000000002,0.5,0.5,-0.023809523809523836,-0.023809523809523836,0,1,0,0
UT Rio Grande Valley Vaqueros vs. Austin Peay Governors,Dec 07 02:00PM ET,Austin Peay Governors,3,1.0,2.25,1.5,0.4839657729027816,1.25,-0.04544599180310077,1.0,3.3,1.0,2.6,1.9,0.45027479679233395,-107,0.49458427893542395,-0.06772752608803767,0.035,0.38,0.4499999999999999,0.405965314649244,1,150.5,150.0443715253715,150.5,150.5,1.1,151.0,149.0,150.988743050743,149.10000000000002,0.5,0.5,-0.023809523809523836,-0.023809523809523836,0,1,0,0
Marist Red Foxes vs. Manhattan Jaspers,Dec 07 02:00PM ET,Marist Red Foxes,2,-8.0,-9.65,-8.5,0.5168516246190507,-8.0,-0.006957899190473182,1.4,-8.6,-10.0,-11.8,-9.3,0.7912057877813505,-375,0.752411575562701,0.001732103570824206,0.032,0.8,0.83,0.863324600710269,2,140.5,138.64,140.0,140.5,1.9,139.0,138.0,142.080066493017,138.28,0.49222081404751,0.5077791859524899,-0.031588709762013834,-0.016030337857033894,1,1,0,0
Quinnipiac Bobcats vs. Rider Broncs,Dec 07 02:00PM ET,Quinnipiac Bobcats,3,-14.5,-15.35,-15.0,0.5160342270972185,-14.5,-0.0077752967123053685,3.0,-14.5,-14.0,-16.2,-20.6,0.8992595009187995,-1248,0.8885190018375989,-0.026564674905376395,0.018,0.89,0.91,0.925717206643523,3,149.0,148.5478401641695,149.0,149.0,0.8,148.0,148.0,149.095680328339,149.57999999999998,0.4924770562779967,0.4924770562779967,-0.03133246753152713,-0.03133246753152713,0,1,0,0
Sacred Heart Pioneers vs. Iona Gaels,Dec 07 02:00PM ET,Sacred Heart Pioneers,3,0.0,1.65,0.5,0.4839657729027816,0.0,-0.03984375090674225,1.3,1.3,2.0,0.1,3.1,0.4807977026164645,-111,0.5015954052329291,-0.04636527525073875,0.039,0.4599999999999999,0.42,0.49794857544586,,163.5,163.8447715010235,163.5,163.5,3.2,169.0,164.0,163.689543002047,161.43,,,,,1,1,0,0
Sacred Heart Pioneers vs. Iona Gaels,Dec 07 02:00PM ET,Iona Gaels,3,0.0,-1.65,-0.5,0.5160342270972185,0.0,-0.0077752967123053685,1.3,-1.3,-2.0,-0.1,-3.1,0.5192022973835354,-110,0.49840459476707083,-0.004607226425988431,0.039,0.54,0.5800000000000001,0.50205142455414,,163.5,163.8447715010235,163.5,163.5,3.2,169.0,164.0,163.689543002047,161.43,,,,,1,1,0,0
Florida Gulf Coast Eagles vs. Florida Atlantic Owls,Dec 07 02:00PM ET,Florida Gulf Coast Eagles,3,2.0,1.75,2.0,0.5,2.0,-0.028301886792452824,2.6,-0.7,2.0,1.5,5.6,0.4489911412927271,117,0.4379822825854542,-0.01083972551488388,0.045,0.53,0.46,0.445206156564704,1,154.75,153.89892887629549,154.5,154.75,1.7,155.0,156.0,152.797857752591,152.55,0.4828998214739237,0.5000019640908513,-0.04428693975539072,-0.021529136387617553,0,1,0,0
Quinnipiac Bobcats vs. Rider Broncs,Dec 07 02:00PM ET,Rider Broncs,3,14.5,15.35,15.0,0.4839657729027816,14.5,-0.03984375090674225,3.0,14.5,14.0,16.2,20.6,0.10074049908120053,761,0.11148099816240115,-0.015421117080415644,0.018,0.1099999999999999,0.0899999999999999,0.0742827933564769,3,149.0,148.5478401641695,149.0,149.0,0.8,148.0,148.0,149.095680328339,149.57999999999998,0.4924770562779967,0.4924770562779967,-0.03133246753152713,-0.03133246753152713,0,1,0,0
Siena Saints vs. Canisius Golden Griffins,Dec 07 02:00PM ET,Siena Saints,1,-17.0,-17.049999999999997,-17.0,0.5,-17.0,-0.023809523809523836,1.5,-18.6,-15.0,-16.7,-17.4,0.9328598477256702,-2668,0.9202956773260486,-0.03101112001626527,0.016,0.95,0.92,0.945424018125292,3,128.5,130.655,129.5,128.5,2.4,129.0,129.0,133.784720071786,132.31,0.5150432125615789,0.4849567874384211,-0.008766311247944913,-0.03885273637110276,0,0,1,0
Siena Saints vs. Canisius Golden Griffins,Dec 07 02:00PM ET,Canisius Golden Griffins,1,17.0,17.049999999999997,17.0,0.5,17.0,-0.023809523809523836,1.5,18.6,15.0,16.7,17.4,0.06714015227432968,1098,0.07970432267395147,-0.016338108595235545,0.016,0.05,0.0799999999999999,0.0545759818747079,3,128.5,130.655,129.5,128.5,2.4,129.0,129.0,133.784720071786,132.31,0.5150432125615789,0.4849567874384211,-0.008766311247944913,-0.03885273637110276,0,0,1,0
Marist Red Foxes vs. Manhattan Jaspers,Dec 07 02:00PM ET,Manhattan Jaspers,2,8.0,9.65,8.5,0.4831483753809493,8.0,-0.040661148428574545,1.4,8.6,10.0,11.8,9.3,0.20879421221864952,285,0.247588424437299,-0.05098986335489969,0.032,0.1999999999999999,0.17,0.136675399289731,2,140.5,138.64,140.0,140.5,1.9,139.0,138.0,142.080066493017,138.28,0.49222081404751,0.5077791859524899,-0.031588709762013834,-0.016030337857033894,1,1,0,0
Yale Bulldogs vs. UIC Flames,Dec 07 02:00PM ET,UIC Flames,3,13.5,13.95,13.5,0.5,13.5,-0.019230769230769273,1.9,16.0,12.0,12.8,15.1,0.12178251463624151,662,0.12519240636223702,-0.009400281062683202,0.02,0.0999999999999999,0.14,0.118372622910246,3,152.0,151.289876009032,151.5,152.0,1.7,150.0,152.0,150.579752018064,153.84,0.4849554499972073,0.5000013374412138,-0.038854073812316536,-0.023808186368310058,0,0,0,0
Florida Gulf Coast Eagles vs. Florida Atlantic Owls,Dec 07 02:00PM ET,Florida Atlantic Owls,3,-2.0,-1.75,-2.0,0.5,-2.0,-0.01807228915662651,2.6,0.7,-2.0,-1.5,-5.6,0.551008858707273,-144,0.5620177174145459,-0.03904490473358724,0.045,0.47,0.54,0.554793843435296,1,154.75,153.89892887629549,154.5,154.75,1.7,155.0,156.0,152.797857752591,152.55,0.4828998214739237,0.5000019640908513,-0.04428693975539072,-0.021529136387617553,0,1,0,0
Saint Peter's Peacocks vs. Niagara Purple Eagles,Dec 07 02:00PM ET,Niagara Purple Eagles,1,5.5,6.3,6.0,0.4826321819260377,5.5,-0.04117734188348615,2.2,6.5,4.0,6.1,9.3,0.30681276328110996,187,0.33225392749896393,-0.041039626313566335,0.061,0.24,0.36,0.281371599063256,2,131.5,132.018562778613,131.5,131.5,1.0,130.0,132.0,132.037125557226,132.07,0.5,0.5,-0.023809523809523836,-0.023809523809523836,0,0,0,0
Yale Bulldogs vs. UIC Flames,Dec 07 02:00PM ET,Yale Bulldogs,3,-13.5,-13.95,-13.5,0.5,-13.5,-0.026066350710900466,1.9,-16.0,-12.0,-12.8,-15.1,0.8782174853637585,-1100,0.874807593637763,-0.038449181302908086,0.02,0.9,0.86,0.881627377089754,3,152.0,151.289876009032,151.5,152.0,1.7,150.0,152.0,150.579752018064,153.84,0.4849554499972073,0.5000013374412138,-0.038854073812316536,-0.023808186368310058,0,0,0,0
Davidson Wildcats vs. Saint Mary's Gaels,Dec 07 02:00PM ET,Saint Mary's Gaels,1,-9.5,-7.45,-8.5,0.4652972649083076,-9.5,-0.05851225890121625,1.6,-6.4,-8.0,-6.9,-10.1,0.7623994638069704,-425,0.774798927613941,-0.0471243457168391,0.005,0.75,0.75,0.741990094959385,2,136.5,139.0507899637575,137.5,136.5,2.0,136.0,140.0,138.101579927515,140.32,0.5155554142940497,0.4844445857059503,-0.011631346935264686,-0.039364938103573555,0,1,0,0
Davidson Wildcats vs. Saint Mary's Gaels,Dec 07 02:00PM ET,Davidson Wildcats,1,9.5,7.45,8.5,0.5347027350916924,9.5,0.01089321128216858,1.6,6.4,8.0,6.9,10.1,0.23760053619302948,325,0.22520107238605896,0.002306418545970662,0.005,0.25,0.25,0.258009905040615,2,136.5,139.0507899637575,137.5,136.5,2.0,136.0,140.0,138.101579927515,140.32,0.5155554142940497,0.4844445857059503,-0.011631346935264686,-0.039364938103573555,0,1,0,0
Charlotte 49ers vs. Utah State Aggies,Dec 07 02:00PM ET,Charlotte 49ers,2,10.0,8.1,9.0,0.5336731946043589,10.0,0.009863670794835078,1.0,6.1,8.0,8.2,8.2,0.20601096973851513,400,0.19117647058823528,0.006010969738515115,0.029,0.27,0.22,0.220845468888795,2,141.5,142.750240981035,142.0,141.5,0.8,142.0,144.0,142.63048196207,142.87,0.50777918595249,0.49222081404751,-0.016030337857033783,-0.031588709762013834,1,1,1,0
Charlotte 49ers vs. Utah State Aggies,Dec 07 02:00PM ET,Utah State Aggies,2,-10.0,-8.1,-9.0,0.4663268053956411,-10.0,-0.05748271841388275,1.0,-6.1,-8.0,-8.2,-8.2,0.7939890302614848,-550,0.8088235294117646,-0.05216481589236133,0.029,0.73,0.78,0.779154531111205,2,141.5,142.750240981035,142.0,141.5,0.8,142.0,144.0,142.63048196207,142.87,0.50777918595249,0.49222081404751,-0.016030337857033783,-0.031588709762013834,1,1,1,0
Alabama Crimson Tide vs. UTSA Roadrunners,Dec 07 02:00PM ET,UTSA Roadrunners,3,33.5,32.65,33.0,0.5160342270972185,33.5,-0.0077752967123053685,2.5,34.3,29.0,31.2,34.1,,,0.0,0.0,0.005,0.01,0.0,0.0046437170874036,3,169.5,166.90518757587398,168.5,169.5,3.0,170.0,163.0,165.940375151748,167.87,0.4849567874384211,0.5150432125615789,-0.03885273637110276,-0.008766311247944913,0,0,0,0
Alabama Crimson Tide vs. UTSA Roadrunners,Dec 07 02:00PM ET,Alabama Crimson Tide,3,-33.5,-32.65,-33.0,0.4839657729027816,-33.5,-0.04210057780811888,2.5,-34.3,-29.0,-31.2,-34.1,,,0.0,0.0,0.005,0.99,1.0,0.995356282912596,3,169.5,166.90518757587398,168.5,169.5,3.0,170.0,163.0,165.940375151748,167.87,0.4849567874384211,0.5150432125615789,-0.03885273637110276,-0.008766311247944913,0,1,0,0
Radford Highlanders vs. St. Francis (PA) Red Flash,Dec 07 02:30PM ET,St. Francis (PA) Red Flash,3,11.0,11.8,11.5,0.4839657729027816,10.75,-0.03756532757568726,0.9,12.7,11.0,11.8,,0.17015249725445802,405,0.18944620792780506,-0.027886718431816532,0.021,0.14,0.18,0.150858786581111,3,154.5,156.404849005975,155.5,154.5,6.2,165.0,153.0,156.404849005975,,0.5150432125615789,0.4849567874384211,-0.008766311247944913,-0.03885273637110276,0,1,0,0
Radford Highlanders vs. St. Francis (PA) Red Flash,Dec 07 02:30PM ET,Radford Highlanders,3,-11.0,-11.8,-11.5,0.5160342270972185,-10.75,-0.013377537608663892,0.9,-12.7,-11.0,-11.8,,0.829847502745542,-555,0.8105537920721949,-0.01747184457380535,0.021,0.86,0.82,0.849141213418889,3,154.5,156.404849005975,155.5,154.5,6.2,165.0,153.0,156.404849005975,,0.5150432125615789,0.4849567874384211,-0.008766311247944913,-0.03885273637110276,0,1,0,0
Saint Louis Billikens vs. Central Michigan Chippewas,Dec 07 03:00PM ET,Saint Louis Billikens,3,-25.0,-25.2,-25.0,0.5,-25.0,-0.023809523809523836,2.5,-25.7,-24.0,-24.7,-29.7,0.9785463616581285,-17000,0.9728183118741058,-0.015605685125497204,0.01,0.97,0.99,0.984274411442151,3,156.5,155.315,156.0,156.5,1.8,155.0,152.0,155.703295286577,155.63,0.4924770562779967,0.5075229437220032,-0.03133246753152713,-0.016286580087520597,0,0,0,1
Saint Louis Billikens vs. Central Michigan Chippewas,Dec 07 03:00PM ET,Central Michigan Chippewas,3,25.0,25.2,25.0,0.5,25.0,-0.023809523809523836,2.5,25.7,24.0,24.7,29.7,0.021453638341871466,3500,0.02718168812589413,-0.006324139435906307,0.01,0.03,0.01,0.0157255885578488,3,156.5,155.315,156.0,156.5,1.8,155.0,152.0,155.703295286577,155.63,0.4924770562779967,0.5075229437220032,-0.03133246753152713,-0.016286580087520597,0,0,0,1
Texas Tech Red Raiders vs. LSU Tigers,Dec 07 03:00PM ET,LSU Tigers,3,6.5,-0.9,3.5,0.5953061616817894,6.5,0.07149663787226557,1.2,-1.1,-1.0,-0.8,1.5,0.4243343926311202,200,0.3194444444444444,0.0910010592977869,0.01,0.54,0.52,0.529224340817796,2,151.75,152.580654904484,152.0,151.75,0.6,153.0,153.0,152.161309808968,151.82,0.49222081404751,0.49222081404751,-0.031588709762013834,-0.031588709762013834,1,1,1,0
Stephen F. Austin Lumberjacks vs. UL Monroe Warhawks,Dec 07 03:00PM ET,Stephen F. Austin Lumberjacks,2,-20.0,-20.9,-20.5,0.5168516246190507,-20.0,-0.006957899190473182,1.7,-20.4,-18.0,-21.4,-21.6,0.9427754677754678,-3000,0.9355509355509356,-0.02496646770840316,0.012,0.95,0.95,0.971366926503443,3,142.5,143.281087087099,143.0,142.5,1.7,141.0,144.0,142.562174174198,144.89,0.5075229437220032,0.4924770562779967,-0.02188882098387912,-0.02905404420047214,0,1,0,0
Stephen F. Austin Lumberjacks vs. UL Monroe Warhawks,Dec 07 03:00PM ET,UL Monroe Warhawks,2,20.0,20.9,20.5,0.4831483753809493,20.0,-0.038382725097519554,1.7,20.4,18.0,21.4,21.6,0.05722453222453223,1400,0.06444906444906445,-0.009442134442134438,0.012,0.05,0.05,0.0286330734965571,3,142.5,143.281087087099,143.0,142.5,1.7,141.0,144.0,142.562174174198,144.89,0.5075229437220032,0.4924770562779967,-0.02188882098387912,-0.02905404420047214,0,1,0,0
Tenn-Martin Skyhawks vs. Alabama St Hornets,Dec 07 03:00PM ET,Alabama St Hornets,2,5.5,5.15,5.5,0.5,5.5,-0.023809523809523836,2.2,1.8,4.0,6.6,6.3,0.344559019581816,182,0.339118039163632,-0.009451005480840657,0.079,0.43,0.35,0.271602555592167,2,143.5,144.61,144.0,143.5,0.9,144.0,144.0,145.849781806553,145.22,0.50777918595249,0.49222081404751,-0.018287164758410412,-0.0349659471818044,0,0,1,0
Texas Tech Red Raiders vs. LSU Tigers,Dec 07 03:00PM ET,Texas Tech Red Raiders,3,-6.5,0.9,-3.5,0.4046938383182106,-6.5,-0.11453693091255868,1.2,1.1,1.0,0.8,-1.5,0.5756656073688797,-245,0.6805555555555556,-0.1344793201673522,0.01,0.4599999999999999,0.48,0.470775659182204,2,151.75,152.580654904484,152.0,151.75,0.6,153.0,153.0,152.161309808968,151.82,0.49222081404751,0.49222081404751,-0.031588709762013834,-0.031588709762013834,1,1,1,0
Tenn-Martin Skyhawks vs. Alabama St Hornets,Dec 07 03:00PM ET,Tenn-Martin Skyhawks,2,-5.5,-5.15,-5.5,0.5,-5.5,-0.023809523809523836,2.2,-1.8,-4.0,-6.6,-6.3,0.655440980418184,-222,0.660881960836368,-0.03446286573566204,0.079,0.57,0.65,0.728397444407833,2,143.5,144.61,144.0,143.5,0.9,144.0,144.0,145.849781806553,145.22,0.50777918595249,0.49222081404751,-0.018287164758410412,-0.0349659471818044,0,0,1,0
Stanford Cardinal vs. UNLV Rebels,Dec 07 04:00PM ET,Stanford Cardinal,3,-9.5,-9.95,-9.5,0.5,-9.5,-0.023809523809523836,2.5,-7.4,-9.0,-10.9,-13.1,0.7933050847457627,-500,0.7966101694915253,-0.04002824858757059,0.052,0.73,0.79,0.834524941851226,2,162.5,162.9617577622795,162.5,162.5,3.2,167.0,163.0,162.923515524559,159.22,0.5,0.5,-0.022673031026252954,-0.026066350710900466,0,0,0,0
UCF Knights vs. Towson Tigers,Dec 07 04:00PM ET,UCF Knights,3,-8.5,-10.05,-9.0,0.5160342270972185,-8.5,-0.012267659695234356,0.9,-10.1,-10.0,-8.7,-10.8,0.7948735511064278,-377,0.7597471022128557,0.004303375667831233,0.021,0.83,0.83,0.792909456967837,2,147.5,144.74,146.5,147.5,2.3,142.0,144.0,147.471286279691,145.48,0.4844445857059503,0.5155554142940497,-0.039364938103573555,-0.008254109515474117,1,1,0,1
Pittsburgh Panthers vs. Hofstra Pride,Dec 07 04:00PM ET,Pittsburgh Panthers,1,-9.0,-6.1,-8.0,0.4652972649083076,-9.0,-0.05851225890121625,1.4,-8.9,-6.0,-6.1,-6.1,0.7507823515062183,-445,0.7802824805911516,-0.06571596499209831,0.055,0.81,0.71,0.721282222421285,2,135.5,135.6918320530075,135.5,135.5,1.5,133.0,136.0,135.383664106015,136.3,0.5,0.5,-0.030516431924882625,-0.012195121951219523,1,0,0,0
Stanford Cardinal vs. UNLV Rebels,Dec 07 04:00PM ET,UNLV Rebels,3,9.5,9.95,9.5,0.5,9.5,-0.023809523809523836,2.5,7.4,9.0,10.9,13.1,0.20669491525423725,370,0.2033898305084746,-0.006071042192571263,0.052,0.27,0.2099999999999999,0.165475058148774,2,162.5,162.9617577622795,162.5,162.5,3.2,167.0,163.0,162.923515524559,159.22,0.5,0.5,-0.022673031026252954,-0.026066350710900466,0,0,0,0
Pittsburgh Panthers vs. Hofstra Pride,Dec 07 04:00PM ET,Hofstra Pride,1,9.0,6.1,8.0,0.5347027350916924,9.0,0.01089321128216858,1.4,8.9,6.0,6.1,6.1,0.2492176484937818,335,0.21971751940884857,0.019302215089976316,0.055,0.1899999999999999,0.29,0.278717777578715,2,135.5,135.6918320530075,135.5,135.5,1.5,133.0,136.0,135.383664106015,136.3,0.5,0.5,-0.030516431924882625,-0.012195121951219523,1,0,0,0
Mississippi St Bulldogs vs. San Francisco Dons,Dec 07 04:00PM ET,San Francisco Dons,3,4.0,2.6,3.5,0.5160342270972185,4.0,-0.0077752967123053685,1.9,0.4,5.0,2.7,2.5,0.3911022640309122,150,0.3812709030100334,-0.008897735969087828,0.075,0.48,0.3299999999999999,0.400933625051791,2,147.75,149.0,148.0,147.75,1.0,149.0,149.0,149.206416407868,147.07999999999998,0.49222081404751,0.49222081404751,-0.031588709762013834,-0.031588709762013834,0,0,0,0
UCF Knights vs. Towson Tigers,Dec 07 04:00PM ET,Towson Tigers,3,8.5,10.05,9.0,0.4839657729027816,8.5,-0.035264996327987685,0.9,10.1,10.0,8.7,10.8,0.20512644889357218,300,0.24025289778714434,-0.04487355110642782,0.021,0.17,0.17,0.207090543032163,2,147.5,144.74,146.5,147.5,2.3,142.0,144.0,147.471286279691,145.48,0.4844445857059503,0.5155554142940497,-0.039364938103573555,-0.008254109515474117,1,1,0,1
Mississippi St Bulldogs vs. San Francisco Dons,Dec 07 04:00PM ET,Mississippi St Bulldogs,3,-4.0,-2.6,-3.5,0.4839657729027816,-4.0,-0.03756532757568726,1.9,-0.4,-5.0,-2.7,-2.5,0.6088977359690877,-185,0.6187290969899665,-0.040225071048456185,0.075,0.52,0.67,0.599066374948209,2,147.75,149.0,148.0,147.75,1.0,149.0,149.0,149.206416407868,147.07999999999998,0.49222081404751,0.49222081404751,-0.031588709762013834,-0.031588709762013834,0,0,0,0
SE Louisiana Lions vs. Northwestern St Demons,Dec 07 04:30PM ET,SE Louisiana Lions,2,-9.0,-6.449999999999999,-8.0,0.4663268053956411,-8.75,-0.05973954531525938,0.8,-6.1,-6.0,-7.7,-6.8,0.7494639652032649,-405,0.7689279304065297,-0.05249681911046067,0.033,0.73,0.7,0.765904310017243,2,138.5,138.00866947086251,138.5,138.5,2.4,138.0,138.0,138.017338941725,142.87,0.5,0.5,-0.023809523809523836,-0.023809523809523836,1,1,0,0
SE Louisiana Lions vs. Northwestern St Demons,Dec 07 04:30PM ET,Northwestern St Demons,2,9.0,6.449999999999999,8.0,0.5336731946043589,8.75,0.01444242537358964,0.8,6.1,6.0,7.7,6.8,0.2505360347967352,315,0.23107206959347038,0.009537196236921036,0.033,0.27,0.3,0.234095689982757,2,138.5,138.00866947086251,138.5,138.5,2.4,138.0,138.0,138.017338941725,142.87,0.5,0.5,-0.023809523809523836,-0.023809523809523836,1,1,0,0
Middle Tennessee Blue Raiders vs. Belmont Bruins,Dec 07 04:30PM ET,Middle Tennessee Blue Raiders,3,2.0,0.09999999999999998,1.0,0.5320425632110974,2.0,0.008233039401573605,1.8,-0.9,1.0,2.9,-0.8,0.44891087522588285,113,0.4478217504517657,-0.020583041190974816,0.067,0.53,0.45,0.397853244637838,1,152.5,151.3623997168045,152.0,152.5,1.9,149.0,151.0,151.724799433609,153.71,0.4914489286915362,0.5085510713084638,-0.03236059511798761,-0.01525845250106006,0,0,0,0
Middle Tennessee Blue Raiders vs. Belmont Bruins,Dec 07 04:30PM ET,Belmont Bruins,3,-2.0,-0.09999999999999998,-1.0,0.4679574367889025,-2.0,-0.05585208702062133,1.8,0.9,-1.0,-2.9,0.8,0.5510891247741172,-137,0.5521782495482344,-0.027811584445740944,0.067,0.47,0.55,0.602146755362162,1,152.5,151.3623997168045,152.0,152.5,1.9,149.0,151.0,151.724799433609,153.71,0.4914489286915362,0.5085510713084638,-0.03236059511798761,-0.01525845250106006,0,0,0,0
