Game,Game Time,Opening Odds Time,Team,total_category,market_spread,Consensus Spread,model_spread,Predicted Outcome,Spread Cover Probability,Opening Spread,Edge For Covering Spread,Opening Spread Edge,Spread Std. Dev.,spread_barttorvik,spread_kenpom,spread_evanmiya,spread_hasla,Moneyline Win Probability,Opening Moneyline,Current Moneyline,Devigged Probability,Moneyline Edge,Opening Moneyline Edge,Moneyline Std. Dev.,win_prob_barttorvik,win_prob_kenpom,win_prob_evanmiya,spread_category,market_total,model_total,average_total,Opening Total,theoddsapi_total,Totals Std. Dev.,projected_total_barttorvik,projected_total_kenpom,projected_total_evanmiya,projected_total_hasla,Over Cover Probability,Under Cover Probability,Over Total Edge,Under Total Edge,Opening Over Edge,Opening Under Edge,spread_consensus_flag,moneyline_consensus_flag,over_consensus_flag,under_consensus_flag
IUPUI Jaguars vs. Milwaukee Panthers,Feb 10 06:30PM ET,2026-02-09 20:27:58 UTC,Milwaukee Panthers,3,-1.5,-1.5,0.6000000000000001,-0.5,0.4679574367889025,-1.5,-0.05585208702062133,-0.0198474412598779,2.5,3.6,-1.0,-1.5,2.2,0.5201630118033418,-105,-114,0.5103260236066836,-0.01363398884869027,-0.0088095238095238,0.095,0.38,0.53,0.555939134400788,1,162.5,165.0116180668105,163.5,161.5,162.5,3.5,167.0,165.0,165.023236133621,158.92,0.5170982144352251,0.4829017855647749,-0.006711309374298757,-0.040907738244748915,-0.0067113093742987,-0.0409077382447489,0,0,0,0
IUPUI Jaguars vs. Milwaukee Panthers,Feb 10 06:30PM ET,2026-02-09 20:27:58 UTC,IUPUI Jaguars,3,1.5,1.5,-0.6000000000000001,0.5,0.5320425632110974,1.5,-0.013411982243447973,-0.0235129923444581,2.5,-3.6,1.0,1.5,-2.2,0.4798369881966582,-115,-105,0.4896739763933164,-0.03235813375456131,-0.0388095238095238,0.095,0.62,0.47,0.444060865599212,1,162.5,165.0116180668105,163.5,161.5,162.5,3.5,167.0,165.0,165.023236133621,158.92,0.5170982144352251,0.4829017855647749,-0.006711309374298757,-0.040907738244748915,-0.0067113093742987,-0.0409077382447489,0,0,0,0
Nebraska Cornhuskers vs. Purdue Boilermakers,Feb 10 07:00PM ET,2026-02-09 19:15:29 UTC,Nebraska Cornhuskers,3,-2.5,-2.5,-2.3,-2.5,0.5,-2.5,-0.012195121951219523,-0.0294117647058823,0.8,-3.1,-2.0,-1.2,-2.6,0.5694044701696261,-125,-139,0.5588089403392523,-0.013013495447418921,0.0006782106782106,0.036,0.62,0.58,0.548215519569293,1,147.5,145.0104088204825,146.5,145.5,147.5,1.4,143.0,146.0,145.670817640965,144.35000000000002,0.4829017855647749,0.5170982144352251,-0.043164565146125544,-0.004432886043243767,-0.0465119432319586,-0.0180703250657752,0,0,0,1
SMU Mustangs vs. Notre Dame Fighting Irish,Feb 10 07:00PM ET,2026-02-09 20:06:58 UTC,Notre Dame Fighting Irish,3,11.5,11.5,11.2,11.5,0.5,12.5,-0.008599508599508643,-0.0252501765725062,0.9,12.1,10.0,11.3,11.1,0.1383371298405467,575,600,0.13667425968109334,-0.0045200130165961305,-0.0060757331067858,0.019,0.14,0.17,0.134245211529925,3,154.5,151.945,153.5,152.5,154.5,0.1,152.0,152.0,151.768685352237,151.89,0.4849567874384211,0.5150432125615789,-0.04110956327247939,-0.006487887916889923,-0.0238095238095238,-0.0238095238095238,0,0,0,1
Florida St Seminoles vs. Virginia Cavaliers,Feb 10 07:00PM ET,2026-02-09 20:06:58 UTC,Virginia Cavaliers,3,-8.0,-8.0,-8.55,-8.0,0.5,-7.5,-0.023809523809523836,-0.0100321236136819,1.2,-8.1,-9.0,-7.2,-9.9,0.7615441718200384,-325,-370,0.7530883436400769,-0.02559350933938187,-0.0199858572286303,0.022,0.77,0.8,0.758164935638114,2,151.5,153.0,152.0,151.5,151.5,2.0,153.0,153.0,153.773275487975,149.42000000000002,0.50777918595249,0.49222081404751,-0.016030337857033783,-0.031588709762013834,-0.0160303378570337,-0.0315887097620138,0,1,0,0
Florida St Seminoles vs. Virginia Cavaliers,Feb 10 07:00PM ET,2026-02-09 20:06:58 UTC,Florida St Seminoles,3,8.0,8.0,8.55,8.0,0.5,7.5,-0.023809523809523836,-0.0375653275756872,1.2,8.1,9.0,7.2,9.9,0.23845582817996147,260,287,0.24691165635992307,-0.01961942989529658,-0.0241979431471205,0.022,0.2299999999999999,0.2,0.241835064361886,2,151.5,153.0,152.0,151.5,151.5,2.0,153.0,153.0,153.773275487975,149.42000000000002,0.50777918595249,0.49222081404751,-0.016030337857033783,-0.031588709762013834,-0.0160303378570337,-0.0315887097620138,0,1,0,0
GW Revolutionaries vs. Rhode Island Rams,Feb 10 07:00PM ET,2026-02-09 20:06:58 UTC,GW Revolutionaries,3,-5.5,-5.5,-7.1,-6.0,0.5160342270972185,-4.5,0.007434718497709825,0.002630798505215,1.4,-8.6,-6.0,-5.9,-8.2,0.6922881074702139,,-225,0.6675191815856776,-1.9584837478325845e-05,,0.052,0.79,0.69,0.71705703335475,2,150.5,149.5,150.0,149.5,150.5,1.7,149.0,150.0,151.766310728615,147.77,0.49222081404751,0.5077791859524899,-0.023517684741836298,-0.023836739106058102,-0.0260663507109004,-0.0215311004784688,1,1,0,0
GW Revolutionaries vs. Rhode Island Rams,Feb 10 07:00PM ET,2026-02-09 20:06:58 UTC,Rhode Island Rams,3,5.5,5.5,7.1,6.0,0.4839657729027816,4.5,-0.054140462663038236,-0.052426256256661,1.4,8.6,6.0,5.9,8.2,0.30771189252978615,,190,0.33248081841432225,-0.03711569367711043,,0.052,0.2099999999999999,0.31,0.28294296664525,2,150.5,149.5,150.0,149.5,150.5,1.7,149.0,150.0,151.766310728615,147.77,0.49222081404751,0.5077791859524899,-0.023517684741836298,-0.023836739106058102,-0.0260663507109004,-0.0215311004784688,1,1,0,0
Richmond Spiders vs. George Mason Patriots,Feb 10 07:00PM ET,2026-02-09 20:06:58 UTC,Richmond Spiders,2,4.5,4.5,2.0,3.5,0.5336731946043589,4.5,-0.009705800829431066,0.0156009054477324,1.0,0.7,3.0,2.5,1.5,0.3917061903295349,,165,0.3634123806590699,0.014347699763497146,,0.036,0.47,0.42,0.400737711573146,2,140.5,140.94981810794349,140.5,139.5,140.5,1.1,141.0,143.0,140.899636215887,140.79,0.5,0.5,-0.023809523809523836,-0.023809523809523836,-0.0294102859004171,-0.0336291822561413,1,1,1,0
Richmond Spiders vs. George Mason Patriots,Feb 10 07:00PM ET,2026-02-09 20:06:58 UTC,George Mason Patriots,2,-4.5,-4.5,-2.0,-3.5,0.4663268053956411,-4.5,-0.03862368965386387,-0.0630849593102412,1.0,-0.7,-3.0,-2.5,-1.5,0.6082938096704651,,-195,0.6365876193409301,-0.05272313948207741,,0.036,0.53,0.58,0.599262288426854,2,140.5,140.94981810794349,140.5,139.5,140.5,1.1,141.0,143.0,140.899636215887,140.79,0.5,0.5,-0.023809523809523836,-0.023809523809523836,-0.0294102859004171,-0.0336291822561413,1,1,1,0
Miami Hurricanes vs. North Carolina Tar Heels,Feb 10 07:00PM ET,2026-02-09 19:45:58 UTC,North Carolina Tar Heels,3,-1.5,-1.5,0.45,-0.5,0.4679574367889025,1.5,-0.0394317257726739,-0.0327102803738317,2.5,-0.0,1.0,0.9,-4.2,0.508682062858135,-118,-118,0.5173641257162701,-0.03260234081158975,-0.0326023408115897,0.021,0.5,0.5,0.463891081371215,1,157.5,156.62172725550948,157.0,158.5,157.5,1.5,159.0,157.0,156.243454511019,155.62,0.4914489286915362,0.5085510713084638,-0.03236059511798761,-0.01525845250106006,-0.0409077382447489,-0.0067113093742987,0,1,0,0
Miami Hurricanes vs. North Carolina Tar Heels,Feb 10 07:00PM ET,2026-02-09 19:45:58 UTC,Miami Hurricanes,3,1.5,1.5,-0.9,0.5,0.5320425632110974,-1.5,-0.009241840458627304,0.0014711203011019,3.0,,-1.0,-0.9,4.2,0.4913179371418649,-102,-102,0.4826358742837298,-0.013632557907640064,-0.01363255790764,0.021,0.5,0.5,0.536108918628785,1,157.5,156.62172725550948,157.0,158.5,157.5,1.5,159.0,157.0,156.243454511019,155.62,0.4914489286915362,0.5085510713084638,-0.03236059511798761,-0.01525845250106006,-0.0409077382447489,-0.0067113093742987,0,1,0,0
Baylor Bears vs. BYU Cougars,Feb 10 07:00PM ET,2026-02-09 19:45:58 UTC,BYU Cougars,3,-3.5,-3.5,-1.65,-3.0,0.4839657729027816,-1.5,-0.024633735696727055,-0.0348837209302325,0.9,-0.3,-2.0,-2.2,-1.3,0.5716879680959045,-155,-162,0.593375936191809,-0.04704841534636128,-0.0413468167315985,0.037,0.51,0.55,0.584123648820609,2,161.5,163.134066596238,162.0,162.5,161.5,2.3,165.0,164.0,162.268133192476,159.79000000000002,0.50777918595249,0.49222081404751,-0.021632578753392306,-0.025851475109116506,-0.0238095238095238,-0.0238095238095238,1,1,0,0
Baylor Bears vs. BYU Cougars,Feb 10 07:00PM ET,2026-02-09 19:45:58 UTC,Baylor Bears,3,3.5,3.5,1.65,3.0,0.5160342270972185,1.5,-0.022072008468601356,-0.0121951219512195,0.9,0.3,2.0,2.2,1.3,0.4283120319040955,130,136,0.40662406380819105,0.004309157308335532,-0.0012789292189555,0.037,0.49,0.45,0.415876351179391,2,161.5,163.134066596238,162.0,162.5,161.5,2.3,165.0,164.0,162.268133192476,159.79000000000002,0.50777918595249,0.49222081404751,-0.021632578753392306,-0.025851475109116506,-0.0238095238095238,-0.0238095238095238,1,1,0,0
