Game,Game Time,Opening Odds Time,Team,total_category,market_spread,model_spread,Predicted Outcome,Spread Cover Probability,Opening Spread,Edge For Covering Spread,Opening Spread Edge,Spread Std. Dev.,spread_barttorvik,spread_kenpom,spread_evanmiya,spread_hasla,Moneyline Win Probability,Opening Moneyline,Current Moneyline,Devigged Probability,Moneyline Edge,Opening Moneyline Edge,Moneyline Std. Dev.,win_prob_barttorvik,win_prob_kenpom,win_prob_evanmiya,spread_category,market_total,model_total,average_total,Opening Total,theoddsapi_total,Totals Std. Dev.,projected_total_barttorvik,projected_total_kenpom,projected_total_evanmiya,projected_total_hasla,Over Cover Probability,Under Cover Probability,Over Total Edge,Under Total Edge,Opening Over Edge,Opening Under Edge,spread_consensus_flag,moneyline_consensus_flag,over_consensus_flag,under_consensus_flag
Stanford Cardinal vs. CSU Northridge Matadors,Dec 27 08:00PM ET,2025-12-24 03:46:20 UTC,Stanford Cardinal,3,-16.5,-16.3,-16.5,0.5,-15.5,-0.023809523809523836,-0.0238095238095238,1.3,-17.6,,-16.3,-15.1,0.9151637762118775,-2500,-1800,0.915929203539823,-0.032204644840754026,0.0,0.02,0.9,,0.928796697767864,3,165.0,166.57999999999998,165.5,161.5,165.0,4.5,172.0,,163.139781221104,166.57999999999998,0.5000013374412138,0.4849554499972073,-0.023808186368310058,-0.038854073812316536,-0.0064878879168899,-0.0365743130400477,0,0,0,0
Stanford Cardinal vs. CSU Northridge Matadors,Dec 27 08:00PM ET,2025-12-24 03:46:20 UTC,CSU Northridge Matadors,3,16.5,16.3,16.5,0.5,15.5,-0.023809523809523836,-0.0238095238095238,1.3,17.6,,16.3,15.1,0.08483622378812242,1100,1050,0.08407079646017698,-0.0021202979510080155,0.0,0.02,0.0999999999999999,,0.0712033022321358,3,165.0,166.57999999999998,165.5,161.5,165.0,4.5,172.0,,163.139781221104,166.57999999999998,0.5000013374412138,0.4849554499972073,-0.023808186368310058,-0.038854073812316536,-0.0064878879168899,-0.0365743130400477,0,0,0,0
