Game,Game Time,Team,total_category,market_spread,model_spread,Predicted Outcome,Spread Cover Probability,Opening Spread,Edge For Covering Spread,Spread Std. Dev.,spread_barttorvik,spread_kenpom,spread_evanmiya,spread_hasla,Moneyline Win Probability,Opening Moneyline,Devigged Probability,Moneyline Edge,Moneyline Std. Dev.,win_prob_barttorvik,win_prob_kenpom,win_prob_evanmiya,spread_category,market_total,model_total,average_total,theoddsapi_total,Totals Std. Dev.,projected_total_barttorvik,projected_total_kenpom,projected_total_evanmiya,projected_total_hasla,Over Cover Probability,Under Cover Probability,Over Total Edge,Under Total Edge,spread_consensus_flag,moneyline_consensus_flag,over_consensus_flag,under_consensus_flag
Marquette Golden Eagles vs. Central Michigan Chippewas,Nov 22 02:00PM ET,Central Michigan Chippewas,3,22.5,23.35,23.0,0.4839657729027816,22.5,-0.036417920142781945,1.3,24.0,21.0,23.7,23.0,0.03604397919185258,2200,0.04208795838370517,-0.007434281677712637,0.01,0.04,0.03,0.020067190282365,3,153.5,153.72,153.5,153.5,0.6,154.0,153.0,154.489899402236,153.44,0.5,0.5,-0.023809523809523836,-0.023809523809523836,0,1,0,0
Kent State Golden Flashes vs. Cleveland St Vikings,Nov 22 02:00PM ET,Cleveland St Vikings,3,13.5,14.35,14.0,0.4839657729027816,13.5,-0.03984375090674225,2.0,15.7,13.0,15.8,11.8,0.12000000000000001,700,0.12000000000000002,-0.0049999999999999906,0.021,0.12,0.12,0.0843425396294969,3,173.5,170.5776556329125,172.5,173.5,6.4,171.0,173.0,170.155311265825,158.72,0.4849567874384211,0.5150432125615789,-0.03885273637110276,-0.008766311247944913,0,1,0,1
Illinois Fighting Illini vs. LIU Sharks,Nov 22 02:00PM ET,LIU Sharks,3,34.5,29.7,32.5,0.5638787496655561,34.5,0.04234764918708722,1.8,30.4,29.0,32.7,28.9,,,0.0,0.0,0.01,0.02,0.004,0.0026254498246969,3,162.5,159.0,161.0,162.5,3.0,159.0,159.0,159.837753592506,153.34,0.477441865510769,0.5225581344892309,-0.04636765829875483,-0.001251389320292895,1,1,0,1
Illinois Fighting Illini vs. LIU Sharks,Nov 22 02:00PM ET,Illinois Fighting Illini,3,-34.5,-29.7,-32.5,0.4361212503344439,-34.5,-0.08768827347507996,1.8,-30.4,-29.0,-32.7,-28.9,,,0.0,0.0,0.01,0.98,0.996,0.997374550175303,3,162.5,159.0,161.0,162.5,3.0,159.0,159.0,159.837753592506,153.34,0.477441865510769,0.5225581344892309,-0.04636765829875483,-0.001251389320292895,1,1,0,1
Dayton Flyers vs. North Carolina Central Eagles,Nov 22 02:00PM ET,North Carolina Central Eagles,3,28.0,23.7,26.5,0.547999242711806,28.25,0.024189718902282165,1.3,24.4,23.0,24.8,22.0,,,0.0,0.0,0.009,0.03,0.02,0.0124895744403415,3,148.5,145.715,147.5,148.5,1.8,143.0,145.0,146.987628693014,146.43,0.4849567874384211,0.5150432125615789,-0.04992693349181143,0.0028480906103593995,1,1,0,1
Marquette Golden Eagles vs. Central Michigan Chippewas,Nov 22 02:00PM ET,Marquette Golden Eagles,3,-22.5,-23.35,-23.0,0.5160342270972185,-22.5,-0.0077752967123053685,1.3,-24.0,-21.0,-23.7,-23.0,0.9639560208081475,-9474,0.9579120416162948,-0.025598978647842108,0.01,0.96,0.97,0.979932809717635,3,153.5,153.72,153.5,153.5,0.6,154.0,153.0,154.489899402236,153.44,0.5,0.5,-0.023809523809523836,-0.023809523809523836,0,1,0,0
Eastern Kentucky Colonels vs. Mercer Bears,Nov 22 03:00PM ET,Mercer Bears,3,3.5,6.75,5.0,0.452000757288194,3.5,-0.06953034319027485,2.5,8.8,3.0,6.0,7.5,0.34411098609240576,148,0.3853022188004635,-0.058383344973353846,0.09,0.2199999999999999,0.4,0.302919753384348,2,166.25,159.5,163.5,166.25,3.4,158.0,161.0,161.393077469791,154.09,0.4534208516464412,0.5310945482968809,-0.07038867216308264,0.007285024487357017,0,0,0,1
Eastern Kentucky Colonels vs. Mercer Bears,Nov 22 03:00PM ET,Eastern Kentucky Colonels,3,-3.5,-6.75,-5.0,0.547999242711806,-3.5,0.024189718902282165,2.5,-8.8,-3.0,-6.0,-7.5,0.6558890139075941,-179,0.6146977811995363,0.013763533753944901,0.09,0.78,0.6,0.697080246615652,2,166.25,159.5,163.5,166.25,3.4,158.0,161.0,161.393077469791,154.09,0.4534208516464412,0.5310945482968809,-0.07038867216308264,0.007285024487357017,0,0,0,1
Penn State Nittany Lions vs. Providence Friars,Nov 22 04:00PM ET,Penn State Nittany Lions,3,4.0,1.5,3.0,0.5320425632110974,4.0,0.008233039401573605,1.3,2.8,2.0,-0.1,1.0,0.3882456444880857,162,0.3664912889761714,0.0065440127864539455,0.057,0.4,0.41,0.502883291786052,2,160.5,161.8302304355205,161.0,160.5,1.3,161.0,164.0,161.610460871041,162.05,0.50777918595249,0.49222081404751,-0.016030337857033783,-0.0349659471818044,1,1,1,0
Duquesne Dukes vs. Northeastern Huskies,Nov 22 04:00PM ET,Duquesne Dukes,3,-8.5,-6.8,-8.0,0.4839657729027816,-8.5,-0.03984375090674225,1.3,-8.1,-7.0,-4.9,-6.6,0.7544639652032649,-405,0.7689279304065297,-0.047496819110460664,0.049,0.77,0.74,0.67395333961529,2,150.5,149.384898195553,150.0,150.5,4.2,152.0,149.0,149.769796391106,142.20999999999998,0.49222081404751,0.5077791859524899,-0.03384553666339046,-0.016030337857033894,1,0,0,0
Penn State Nittany Lions vs. Providence Friars,Nov 22 04:00PM ET,Providence Friars,3,-4.0,-1.5,-3.0,0.4679574367889025,-4.0,-0.05585208702062133,1.3,-2.8,-2.0,0.1,-1.0,0.6117543555119144,-194,0.6335087110238288,-0.04804661648530839,0.057,0.6,0.59,0.497116708213948,2,160.5,161.8302304355205,161.0,160.5,1.3,161.0,164.0,161.610460871041,162.05,0.50777918595249,0.49222081404751,-0.016030337857033783,-0.0349659471818044,1,1,1,0
CSU Bakersfield Roadrunners vs. Miss Valley St Delta Devils,Nov 22 04:00PM ET,CSU Bakersfield Roadrunners,2,-24.5,-19.0,-22.5,0.4328930850299983,-24.5,-0.08863801544847055,2.3,-19.0,-19.0,-22.5,-17.0,0.9613032210292484,-10000,0.9626064420584968,-0.028795788871741723,0.013,0.95,0.96,0.976342387879522,3,140.75,142.165,141.5,140.75,1.7,143.0,141.0,144.685628701642,141.32999999999998,0.5000013374412138,0.4849554499972073,-0.012193784510005745,-0.04884408380232652,1,0,1,0
CSU Bakersfield Roadrunners vs. Miss Valley St Delta Devils,Nov 22 04:00PM ET,Miss Valley St Delta Devils,2,24.5,19.0,22.5,0.5671069149700017,24.5,0.043297391160477816,2.3,19.0,19.0,22.5,17.0,0.03869677897075158,2500,0.03739355794150315,0.0002352405092131138,0.013,0.05,0.04,0.0236576121204779,3,140.75,142.165,141.5,140.75,1.7,143.0,141.0,144.685628701642,141.32999999999998,0.5000013374412138,0.4849554499972073,-0.012193784510005745,-0.04884408380232652,1,0,1,0
Duquesne Dukes vs. Northeastern Huskies,Nov 22 04:00PM ET,Northeastern Huskies,3,8.5,6.8,8.0,0.5160342270972185,8.5,-0.0077752967123053685,1.3,8.1,7.0,4.9,6.6,0.2455360347967352,315,0.23107206959347038,0.004537196236921032,0.049,0.2299999999999999,0.26,0.32604666038471,2,150.5,149.384898195553,150.0,150.5,4.2,152.0,149.0,149.769796391106,142.20999999999998,0.49222081404751,0.5077791859524899,-0.03384553666339046,-0.016030337857033894,1,0,0,0
Missouri St Bears vs. UT Rio Grande Valley Vaqueros,Nov 22 05:00PM ET,UT Rio Grande Valley Vaqueros,3,1.5,3.65,2.5,0.4679574367889025,1.5,-0.05585208702062133,1.5,4.0,1.0,3.3,4.5,0.42716782558364774,105,0.4675324675324675,-0.060637052465132735,0.051,0.35,0.4499999999999999,0.386803183634828,1,150.0,150.5,150.0,150.0,2.9,150.0,151.0,155.42270361303,148.64,0.4914489286915362,0.4914489286915362,-0.03236059511798761,-0.03236059511798761,0,1,0,0
Missouri St Bears vs. UT Rio Grande Valley Vaqueros,Nov 22 05:00PM ET,Missouri St Bears,3,-1.5,-3.65,-2.5,0.5320425632110974,-1.5,0.008233039401573605,1.5,-4.0,-1.0,-3.3,-4.5,0.5728321744163523,-125,0.5324675324675325,0.017276618860796678,0.051,0.65,0.55,0.613196816365172,1,150.0,150.5,150.0,150.0,2.9,150.0,151.0,155.42270361303,148.64,0.4914489286915362,0.4914489286915362,-0.03236059511798761,-0.03236059511798761,0,1,0,0
Tenn-Martin Skyhawks vs. Prairie View Panthers,Nov 22 05:00PM ET,Tenn-Martin Skyhawks,3,-8.5,-6.8,-8.0,0.4839657729027816,-8.5,-0.03984375090674225,3.1,-2.7,-6.0,-7.6,-10.1,0.757570373541689,-490,0.7951407470833779,-0.07288939657325344,0.076,0.6,0.72,0.740935489024804,2,156.5,153.0,155.0,156.5,4.3,154.0,152.0,157.842549509102,147.55,0.4766742692132684,0.5233257307867316,-0.04713525459625545,-0.0004837930227922227,0,1,0,0
Tenn-Martin Skyhawks vs. Prairie View Panthers,Nov 22 05:00PM ET,Prairie View Panthers,3,8.5,6.8,8.0,0.5160342270972185,8.5,-0.0077752967123053685,3.1,2.7,6.0,7.6,10.1,0.24242962645831104,367,0.20485925291662205,0.028470816389661174,0.076,0.4,0.28,0.259064510975196,2,156.5,153.0,155.0,156.5,4.3,154.0,152.0,157.842549509102,147.55,0.4766742692132684,0.5233257307867316,-0.04713525459625545,-0.0004837930227922227,0,1,0,0
Lipscomb Bisons vs. Western Carolina Catamounts,Nov 22 05:00PM ET,Lipscomb Bisons,3,-2.5,-2.85,-2.5,0.5,-2.5,-0.023809523809523836,2.6,-4.7,-1.0,-1.0,-6.2,0.5537000932476326,-149,0.572920486208472,-0.0453678803985188,0.083,0.67,0.52,0.534479700286793,1,154.5,150.79500000000002,153.0,154.5,1.1,149.0,151.0,151.578406508261,150.59,0.4743624933886761,0.5256375066113239,-0.04944703042084775,0.0018279828018000766,0,0,0,1
Southern Indiana Screaming Eagles vs. UIC Flames,Nov 22 05:00PM ET,UIC Flames,3,-7.0,-8.75,-7.5,0.5160342270972185,-7.0,-0.002038062059408041,0.6,-7.6,-9.0,-8.9,-8.6,0.7553365196469006,-322,0.7290351753113401,-0.007968802481950865,0.02,0.76,0.8,0.781637863982461,2,155.0,153.5,154.5,155.0,1.3,154.0,153.0,155.258965051272,152.14,0.4844431069004852,0.5000014788054651,-0.03936641690903864,-0.023808045004058753,1,1,0,0
Nevada Wolf Pack vs. UC Santa Barbara Gauchos,Nov 22 05:00PM ET,Nevada Wolf Pack,3,-6.0,-4.7,-5.5,0.4839657729027816,-6.0,-0.03984375090674225,2.0,-2.2,-6.0,-3.4,-6.4,0.6531248939433678,-250,0.6836010459469556,-0.0611608203423466,0.051,0.59,0.69,0.62264874193978,2,148.5,148.524892234412,148.5,148.5,3.4,144.0,152.0,149.409784468824,147.64,0.5,0.5,-0.023809523809523836,-0.023809523809523836,0,0,0,0
Nevada Wolf Pack vs. UC Santa Barbara Gauchos,Nov 22 05:00PM ET,UC Santa Barbara Gauchos,3,6.0,4.7,5.5,0.5160342270972185,6.0,-0.0077752967123053685,2.0,2.2,6.0,3.4,6.4,0.3468751060566322,202,0.31639895405304436,0.016274013160457346,0.051,0.41,0.31,0.37735125806022,2,148.5,148.524892234412,148.5,148.5,3.4,144.0,152.0,149.409784468824,147.64,0.5,0.5,-0.023809523809523836,-0.023809523809523836,0,0,0,0
Southern Indiana Screaming Eagles vs. UIC Flames,Nov 22 05:00PM ET,Southern Indiana Screaming Eagles,3,7.0,8.75,7.5,0.4839657729027816,7.0,-0.040974844674415534,0.6,7.6,9.0,8.9,8.6,0.24466348035309943,252,0.27096482468865984,-0.03903873292657861,0.02,0.24,0.1999999999999999,0.218362136017539,2,155.0,153.5,154.5,155.0,1.3,154.0,153.0,155.258965051272,152.14,0.4844431069004852,0.5000014788054651,-0.03936641690903864,-0.023808045004058753,1,1,0,0
Lipscomb Bisons vs. Western Carolina Catamounts,Nov 22 05:00PM ET,Western Carolina Catamounts,3,2.5,2.85,2.5,0.5,2.5,-0.023809523809523836,2.6,4.7,1.0,1.0,6.2,0.4462999067523675,124,0.42707951379152803,-0.0002710661343948151,0.083,0.3299999999999999,0.48,0.465520299713207,1,154.5,150.79500000000002,153.0,154.5,1.1,149.0,151.0,151.578406508261,150.59,0.4743624933886761,0.5256375066113239,-0.04944703042084775,0.0018279828018000766,0,0,0,1
Minnesota Golden Gophers vs. San Francisco Dons,Nov 22 05:30PM ET,San Francisco Dons,2,-2.5,-1.9500000000000002,-2.5,0.5,-2.5,-0.02494061757719712,1.1,-1.7,-1.0,-2.2,-3.7,0.5678014184397162,-145,0.5656028368794326,-0.024035316254161332,0.045,0.57,0.5,0.582738433664723,1,141.5,139.5,140.5,141.5,2.5,138.0,141.0,141.300757315425,136.13,0.4829017855647749,0.5170982144352251,-0.04650997914110744,-0.005574816591027876,0,0,0,1
Minnesota Golden Gophers vs. San Francisco Dons,Nov 22 05:30PM ET,Minnesota Golden Gophers,2,2.5,1.9500000000000002,2.5,0.5,2.5,-0.023809523809523836,1.1,1.7,1.0,2.2,3.7,0.4321985815602837,120,0.43439716312056736,-0.02234687298517085,0.045,0.43,0.5,0.417261566335277,1,141.5,139.5,140.5,141.5,2.5,138.0,141.0,141.300757315425,136.13,0.4829017855647749,0.5170982144352251,-0.04650997914110744,-0.005574816591027876,0,0,0,1
CSU Fullerton Titans vs. St. Thomas (MN) Tommies,Nov 22 05:30PM ET,St. Thomas (MN) Tommies,3,-10.5,-10.55,-10.5,0.5,-10.5,-0.023809523809523836,1.9,-12.8,-10.0,-8.2,-11.1,0.8211037263020267,-670,0.8322074526040533,-0.04902614382784343,0.06,0.88,0.81,0.759553283441862,3,156.5,152.5,155.0,156.5,2.9,151.0,154.0,156.551500427955,150.35,0.477441865510769,0.5225581344892309,-0.057441855419463506,0.010363012538011418,0,0,0,0
CSU Fullerton Titans vs. St. Thomas (MN) Tommies,Nov 22 05:30PM ET,CSU Fullerton Titans,3,10.5,10.55,10.5,0.5,10.5,-0.023809523809523836,1.9,12.8,10.0,8.2,11.1,0.17889627369797337,470,0.16779254739594684,0.0034576772067453077,0.06,0.12,0.1899999999999999,0.240446716558138,3,156.5,152.5,155.0,156.5,2.9,151.0,154.0,156.551500427955,150.35,0.477441865510769,0.5225581344892309,-0.057441855419463506,0.010363012538011418,0,0,0,0
Morehead St Eagles vs. UL Monroe Warhawks,Nov 22 07:00PM ET,Morehead St Eagles,3,-6.0,-4.8,-5.5,0.4839657729027816,-6.0,-0.040974844674415534,2.3,-4.6,-5.0,-4.4,-9.3,0.6782644071944206,-255,0.6865288143888413,-0.03998956105954765,0.016,0.67,0.68,0.647931228938603,2,147.5,148.0,147.5,147.5,2.8,147.0,149.0,150.70409249669,144.22,0.5,0.5,-0.023809523809523836,-0.023809523809523836,0,1,0,0
North Dakota Fighting Hawks vs. Coastal Carolina Chanticleers,Nov 22 07:00PM ET,North Dakota Fighting Hawks,3,-2.5,3.5,-0.0,0.420344059833398,-2.5,-0.11236622054043371,2.3,5.8,5.0,2.0,1.0,0.4545178136452016,-153,0.5790356272904033,-0.15016968635479844,0.07,0.29,0.3299999999999999,0.426846011870306,1,147.5,147.1859525754,147.5,147.5,4.2,148.0,149.0,146.3719051508,139.60000000000002,0.5,0.5,-0.023809523809523836,-0.023809523809523836,0,1,0,0
North Dakota Fighting Hawks vs. Coastal Carolina Chanticleers,Nov 22 07:00PM ET,Coastal Carolina Chanticleers,3,2.5,-3.5,0.0,0.5796559401666019,2.5,0.0558464163570781,2.3,-5.8,-5.0,-2.0,-1.0,0.5454821863547984,127,0.4209643727095967,0.10586865978475013,0.07,0.71,0.67,0.573153988129694,1,147.5,147.1859525754,147.5,147.5,4.2,148.0,149.0,146.3719051508,139.60000000000002,0.5,0.5,-0.023809523809523836,-0.023809523809523836,0,1,0,0
Morehead St Eagles vs. UL Monroe Warhawks,Nov 22 07:00PM ET,UL Monroe Warhawks,3,6.0,4.8,5.5,0.5160342270972185,6.0,-0.0077752967123053685,2.3,4.6,5.0,4.4,9.3,0.3217355928055793,205,0.31347118561115866,-0.00622139644173253,0.016,0.3299999999999999,0.3199999999999999,0.352068771061397,2,147.5,148.0,147.5,147.5,2.8,147.0,149.0,150.70409249669,144.22,0.5,0.5,-0.023809523809523836,-0.023809523809523836,0,1,0,0
Richmond Spiders vs. Gardner-Webb Bulldogs,Nov 22 07:00PM ET,Richmond Spiders,3,-21.0,-20.299999999999997,-20.5,0.4839657729027816,-21.0,-0.03984375090674225,1.6,-21.8,-18.0,-20.7,-19.9,0.9457681497861085,-4236,0.941536299572217,-0.031167163045280666,0.008,0.95,0.95,0.963858180992037,3,154.5,153.5,154.0,154.5,4.2,151.0,156.0,156.006922499515,147.3,0.4924770562779967,0.5075229437220032,-0.03133246753152713,-0.016286580087520597,0,1,0,0
Stetson Hatters vs. VMI Keydets,Nov 22 07:00PM ET,VMI Keydets,3,-2.5,-0.7,-2.0,0.4839657729027816,-2.5,-0.028229349048437935,2.0,-1.2,-3.0,1.8,-0.2,0.5708955938054641,-163,0.5917911876109282,-0.048826789074813526,0.074,0.55,0.58,0.43899076736563,1,150.5,148.655,150.0,150.5,2.1,147.0,149.0,151.857039987444,148.31,0.4914489286915362,0.5085510713084638,-0.0368529581009166,-0.010679697922305498,0,1,0,0
Wichita St Shockers vs. Milwaukee Panthers,Nov 22 07:00PM ET,Wichita St Shockers,3,-10.5,-12.1,-11.0,0.5160342270972185,-10.5,-0.0077752967123053685,1.1,-11.2,-12.0,-13.8,-12.2,0.8432763995591315,-627,0.8265527991182631,-0.019264932514557742,0.03,0.83,0.86,0.889799210343886,3,161.5,157.5,160.0,161.5,1.0,157.0,158.0,158.126262490058,155.95,0.477441865510769,0.5225581344892309,-0.0497448957185454,-0.001251389320292895,1,1,0,1
Wichita St Shockers vs. Milwaukee Panthers,Nov 22 07:00PM ET,Milwaukee Panthers,3,10.5,12.1,11.0,0.4839657729027816,10.5,-0.03984375090674225,1.1,11.2,12.0,13.8,12.2,0.15672360044086853,452,0.173447200881737,-0.02427558055831247,0.03,0.17,0.14,0.110200789656114,3,161.5,157.5,160.0,161.5,1.0,157.0,158.0,158.126262490058,155.95,0.477441865510769,0.5225581344892309,-0.0497448957185454,-0.001251389320292895,1,1,0,1
Indiana St Sycamores vs. Ball State Cardinals,Nov 22 07:00PM ET,Ball State Cardinals,3,8.0,8.2,8.0,0.5,8.0,-0.023809523809523836,2.2,4.8,8.0,8.4,10.1,0.23693557912640856,310,0.2338711582528171,-0.006966859897981681,0.055,0.3299999999999999,0.24,0.230912670271255,2,151.5,154.258041308048,152.5,151.5,1.5,155.0,152.0,153.516082616096,155.18,0.5155554142940497,0.4844445857059503,-0.008254109515474117,-0.04496717899993208,0,0,1,0
Indiana St Sycamores vs. Ball State Cardinals,Nov 22 07:00PM ET,Indiana St Sycamores,3,-8.0,-8.2,-8.0,0.5,-8.0,-0.023809523809523836,2.2,-4.8,-8.0,-8.4,-10.1,0.7630644208735915,-397,0.766128841747183,-0.03592547811630753,0.055,0.67,0.76,0.769087329728745,2,151.5,154.258041308048,152.5,151.5,1.5,155.0,152.0,153.516082616096,155.18,0.5155554142940497,0.4844445857059503,-0.008254109515474117,-0.04496717899993208,0,0,1,0
Richmond Spiders vs. Gardner-Webb Bulldogs,Nov 22 07:00PM ET,Gardner-Webb Bulldogs,3,21.0,20.299999999999997,20.5,0.5160342270972185,21.0,0.0014711203011019691,1.6,21.8,18.0,20.7,19.9,0.0542318502138916,1548,0.058463700427783184,-0.0064299144919907555,0.008,0.05,0.05,0.0361418190079634,3,154.5,153.5,154.0,154.5,4.2,151.0,156.0,156.006922499515,147.3,0.4924770562779967,0.5075229437220032,-0.03133246753152713,-0.016286580087520597,0,1,0,0
Stetson Hatters vs. VMI Keydets,Nov 22 07:00PM ET,Stetson Hatters,3,2.5,0.7,2.0,0.5160342270972185,2.5,-0.01884949383301404,2.0,1.2,3.0,-1.8,0.2,0.4291044061945358,134,0.4082088123890718,0.0016290682332643636,0.074,0.4499999999999999,0.42,0.56100923263437,1,150.5,148.655,150.0,150.5,2.1,147.0,149.0,151.857039987444,148.31,0.4914489286915362,0.5085510713084638,-0.0368529581009166,-0.010679697922305498,0,1,0,0
Incarnate Word Cardinals vs. High Point Panthers,Nov 22 07:30PM ET,Incarnate Word Cardinals,3,11.5,8.65,10.5,0.5320425632110974,11.5,-0.013411982243447973,1.1,8.3,10.0,7.5,9.0,0.1922727272727272,520,0.15454545454545454,0.03098240469208205,0.029,0.2299999999999999,0.1899999999999999,0.246300957439431,3,161.5,155.6554358414875,159.0,161.5,4.9,161.0,158.0,153.310871682975,149.88,0.4624387191675257,0.5375612808324742,-0.06137080464199812,0.013751757022950395,1,1,0,1
Incarnate Word Cardinals vs. High Point Panthers,Nov 22 07:30PM ET,High Point Panthers,3,-11.5,-8.65,-10.5,0.4679574367889025,-11.5,-0.03699305826060245,1.1,-8.3,-10.0,-7.5,-9.0,0.8077272727272726,-750,0.8454545454545453,-0.07462566844919793,0.029,0.77,0.81,0.753699042560569,3,161.5,155.6554358414875,159.0,161.5,4.9,161.0,158.0,153.310871682975,149.88,0.4624387191675257,0.5375612808324742,-0.06137080464199812,0.013751757022950395,1,1,0,1
VCU Rams vs. Coppin St Eagles,Nov 22 07:30PM ET,Coppin St Eagles,3,32.5,31.85,32.0,0.5160342270972185,32.5,0.0014711203011019691,1.3,32.7,31.0,30.9,33.5,,,0.0,0.0,0.004,0.01,0.002,0.0039253043753941,3,150.0,150.77804520373502,150.5,150.0,3.4,155.0,149.0,152.55609040747,147.43,0.5000013374412138,0.4849554499972073,-0.023808186368310058,-0.038854073812316536,0,1,0,0
