Game,Game Time,Team,total_category,market_spread,model_spread,Predicted Outcome,Spread Cover Probability,Opening Spread,Edge For Covering Spread,Spread Std. Dev.,spread_barttorvik,spread_kenpom,spread_evanmiya,spread_hasla,Moneyline Win Probability,Opening Moneyline,Devigged Probability,Moneyline Edge,Moneyline Std. Dev.,win_prob_barttorvik,win_prob_kenpom,win_prob_evanmiya,spread_category,market_total,model_total,average_total,theoddsapi_total,Totals Std. Dev.,projected_total_barttorvik,projected_total_kenpom,projected_total_evanmiya,projected_total_hasla,Over Cover Probability,Under Cover Probability,Over Total Edge,Under Total Edge,spread_consensus_flag,moneyline_consensus_flag,over_consensus_flag,under_consensus_flag
Seton Hall Pirates vs. Monmouth Hawks,Nov 13 07:00PM ET,Monmouth Hawks,2,13.0,13.5,13.0,0.5,13.0,-0.023809523809523836,3.1,11.0,14.0,13.0,18.3,0.1273779289944784,625,0.13173652694610777,-0.010553105488280229,0.026,0.16,0.1099999999999999,0.123019331042849,3,138.5,142.50218948534,140.0,138.5,1.7,143.0,140.0,142.00437897068,144.05,0.5225581344892309,0.477441865510769,-0.0035082162216695245,-0.04636765829875483,0,0,1,0
Howard Bison vs. Alcorn St Braves,Nov 13 07:00PM ET,Alcorn St Braves,3,6.5,6.1,6.5,0.5,6.5,-0.014563106796116498,1.8,4.3,5.0,8.2,7.2,0.30584507042253517,240,0.28169014084507044,0.011727423363711631,0.058,0.35,0.3299999999999999,0.240239493362438,2,157.0,154.6104072024625,156.0,157.0,3.4,159.0,155.0,154.220814404925,150.66,0.4766713132888294,0.5077821418769288,-0.047138210520694446,-0.01602738193259501,0,0,0,0
Alabama Crimson Tide vs. Purdue Boilermakers,Nov 13 07:00PM ET,Purdue Boilermakers,3,4.0,2.15,3.5,0.5160342270972185,4.0,-0.0077752967123053685,1.4,2.6,1.0,1.7,4.3,0.4098996619079557,154,0.3775334481388264,0.016198874506380856,0.04,0.41,0.49,0.442265875677085,2,175.5,167.0839484506615,172.0,175.5,2.8,167.0,171.0,167.167896901323,164.07,0.4457109003171203,0.5542890996828796,-0.07809862349240354,0.030479575873355813,0,1,0,1
Seton Hall Pirates vs. Monmouth Hawks,Nov 13 07:00PM ET,Seton Hall Pirates,2,-13.0,-13.5,-13.0,0.5,-13.0,-0.023809523809523836,3.1,-11.0,-14.0,-13.0,-18.3,0.8726220710055216,-1000,0.8682634730538922,-0.03646883808538759,0.026,0.84,0.89,0.876980668957151,3,138.5,142.50218948534,140.0,138.5,1.7,143.0,140.0,142.00437897068,144.05,0.5225581344892309,0.477441865510769,-0.0035082162216695245,-0.04636765829875483,0,0,1,0
Wichita St Shockers vs. Loyola (Chi) Ramblers,Nov 13 07:30PM ET,Loyola (Chi) Ramblers,3,4.5,5.15,5.0,0.4839657729027816,4.5,-0.029416222231038403,1.5,4.3,6.0,7.4,4.2,0.31675572519083967,180,0.34351145038167935,-0.040387131952017485,0.042,0.3399999999999999,0.29,0.257522879825214,2,151.5,150.5435722423535,151.0,151.5,1.2,149.0,152.0,150.727144484707,150.36,0.49222081404751,0.5077791859524899,-0.031588709762013834,-0.016030337857033894,0,1,0,0
Wichita St Shockers vs. Loyola (Chi) Ramblers,Nov 13 07:30PM ET,Wichita St Shockers,3,-4.5,-5.15,-5.0,0.5160342270972185,-4.5,-0.017765306702315353,1.5,-4.3,-6.0,-7.4,-4.2,0.6832442748091603,-215,0.6564885496183206,0.0007045922694777218,0.042,0.66,0.71,0.742477120174786,2,151.5,150.5435722423535,151.0,151.5,1.2,149.0,152.0,150.727144484707,150.36,0.49222081404751,0.5077791859524899,-0.031588709762013834,-0.016030337857033894,0,1,0,0
Grambling St Tigers vs. Southern Miss Golden Eagles,Nov 13 07:30PM ET,Grambling St Tigers,3,1.5,-1.4000000000000001,0.5,0.5320425632110974,1.5,0.008233039401573605,2.3,-3.6,1.0,-3.1,0.3,0.5445024349678779,-102,0.4826358742837298,0.039551939918372914,0.081,0.63,0.48,0.606368995652026,1,152.5,150.042273171493,151.5,152.5,2.2,154.0,149.0,149.964546342986,150.12,0.4829017855647749,0.5170982144352251,-0.040907738244748915,-0.006711309374298757,0,0,0,0
Grambling St Tigers vs. Southern Miss Golden Eagles,Nov 13 07:30PM ET,Southern Miss Golden Eagles,3,-1.5,1.4000000000000001,-0.5,0.4679574367889025,-1.5,-0.046605670007213995,2.3,3.6,-1.0,3.1,-0.3,0.455497565032122,-118,0.5173641257162701,-0.08578683863760272,0.081,0.37,0.52,0.393631004347974,1,152.5,150.042273171493,151.5,152.5,2.2,154.0,149.0,149.964546342986,150.12,0.4829017855647749,0.5170982144352251,-0.040907738244748915,-0.006711309374298757,0,0,0,0
LSU Tigers vs. Florida Int'l Golden Panthers,Nov 13 08:00PM ET,Florida Int'l Golden Panthers,3,21.5,20.8,21.0,0.5160342270972185,21.5,-0.0077752967123053685,1.8,18.3,20.0,22.3,21.6,0.04303698896820246,2000,0.04607397793640493,-0.0045820586508451555,0.027,0.0799999999999999,0.04,0.0293775875255088,3,159.5,155.40874552834,158.0,159.5,4.0,157.0,154.0,156.81749105668,148.39,0.477441865510769,0.5225581344892309,-0.04862448520013146,-0.001251389320292895,0,0,0,1
LSU Tigers vs. Florida Int'l Golden Panthers,Nov 13 08:00PM ET,LSU Tigers,3,-21.5,-20.8,-21.0,0.4839657729027816,-21.5,-0.03984375090674225,1.8,-18.3,-20.0,-22.3,-21.6,0.9569630110317975,-7000,0.953926022063595,-0.028952481925949014,0.027,0.92,0.96,0.970622412474491,3,159.5,155.40874552834,158.0,159.5,4.0,157.0,154.0,156.81749105668,148.39,0.477441865510769,0.5225581344892309,-0.04862448520013146,-0.001251389320292895,0,0,0,1
St. Thomas (MN) Tommies vs. Green Bay Phoenix,Nov 13 08:00PM ET,St. Thomas (MN) Tommies,3,-13.0,-11.850000000000001,-12.5,0.4839657729027816,-13.0,-0.043220988326532817,1.2,-12.6,-10.0,-12.4,-11.3,0.8591317365269461,-1000,0.8682634730538922,-0.049959172563963095,0.021,0.85,0.82,0.861172880029964,3,154.5,153.5505203556645,154.0,154.5,1.6,156.0,154.0,153.101040711329,152.37,0.4924770562779967,0.5075229437220032,-0.03133246753152713,-0.016286580087520597,1,1,0,0
St. Thomas (MN) Tommies vs. Green Bay Phoenix,Nov 13 08:00PM ET,Green Bay Phoenix,3,13.0,11.850000000000001,12.5,0.5160342270972185,13.0,-0.002038062059408041,1.2,12.6,10.0,12.4,11.3,0.14086826347305387,625,0.13173652694610777,0.0029372289902952486,0.021,0.15,0.18,0.138827119970036,3,154.5,153.5505203556645,154.0,154.5,1.6,156.0,154.0,153.101040711329,152.37,0.4924770562779967,0.5075229437220032,-0.03133246753152713,-0.016286580087520597,1,1,0,0
Alabama A&M Bulldogs vs. Charleston Southern Buccaneers,Nov 13 08:00PM ET,Alabama A&M Bulldogs,3,-1.5,-2.35,-2.0,0.5160342270972185,-1.5,-0.0077752967123053685,0.9,-2.9,-2.0,-2.7,-1.0,0.5548627665741843,-120,0.5217391304347826,0.009408221119638904,0.025,0.61,0.56,0.587986402713586,1,154.5,153.855,154.0,154.5,2.7,154.0,152.0,158.406515191392,153.70999999999998,0.4914489286915362,0.5085510713084638,-0.03236059511798761,-0.01525845250106006,0,1,0,0
Alabama A&M Bulldogs vs. Charleston Southern Buccaneers,Nov 13 08:00PM ET,Charleston Southern Buccaneers,3,1.5,2.35,2.0,0.4839657729027816,1.5,-0.03984375090674225,0.9,2.9,2.0,2.7,1.0,0.4451372334258157,-100,0.4782608695652174,-0.05486276657418432,0.025,0.39,0.4399999999999999,0.412013597286414,1,154.5,153.855,154.0,154.5,2.7,154.0,152.0,158.406515191392,153.70999999999998,0.4914489286915362,0.5085510713084638,-0.03236059511798761,-0.01525845250106006,0,1,0,0
Kansas St Wildcats vs. California Golden Bears,Nov 13 09:00PM ET,California Golden Bears,3,6.5,6.65,6.5,0.5,6.5,-0.023809523809523836,1.4,4.3,7.0,7.5,6.3,0.279402390438247,220,0.298804780876494,-0.033097609561753005,0.047,0.3399999999999999,0.26,0.258203368023283,2,162.5,154.0,159.0,162.5,2.1,153.0,155.0,155.168079029709,150.73,0.4457109003171203,0.5542890996828796,-0.07922971726007683,0.031616068656626695,0,0,0,1
Kansas St Wildcats vs. California Golden Bears,Nov 13 09:00PM ET,Kansas St Wildcats,3,-6.5,-6.65,-6.5,0.5,-6.5,-0.023809523809523836,1.4,-4.3,-7.0,-7.5,-6.3,0.720597609561753,-275,0.7011952191235059,-0.012735723771580276,0.047,0.66,0.74,0.741796631976717,2,162.5,154.0,159.0,162.5,2.1,153.0,155.0,155.168079029709,150.73,0.4457109003171203,0.5542890996828796,-0.07922971726007683,0.031616068656626695,0,0,0,1
South Alabama Jaguars vs. Central Michigan Chippewas,Nov 13 11:00AM ET,South Alabama Jaguars,2,-4.5,-5.15,-5.0,0.5168516246190507,-4.5,-0.006957899190473182,0.5,-5.3,-5.0,-6.0,-4.8,0.6829174258091646,-227,0.6649336249013442,-0.010864715378306133,0.015,0.71,0.68,0.700901226716985,2,142.5,141.92976864504948,142.5,142.5,3.6,137.0,145.0,143.669537290099,140.19,0.5,0.5,-0.032710280373831724,-0.016908212560386437,1,1,0,0
South Alabama Jaguars vs. Central Michigan Chippewas,Nov 13 11:00AM ET,Central Michigan Chippewas,2,4.5,5.15,5.0,0.4831483753809493,4.5,-0.040661148428574545,0.5,5.3,5.0,6.0,4.8,0.31708257419083535,186,0.3350663750986557,-0.032520842526675364,0.015,0.29,0.3199999999999999,0.299098773283015,2,142.5,141.92976864504948,142.5,142.5,3.6,137.0,145.0,143.669537290099,140.19,0.5,0.5,-0.032710280373831724,-0.016908212560386437,1,1,0,0
