Game,Game Time,Opening Odds Time,Team,total_category,market_spread,Consensus Spread,model_spread,Predicted Outcome,Spread Cover Probability,Opening Spread,Edge For Covering Spread,Opening Spread Edge,Spread Std. Dev.,spread_barttorvik,spread_kenpom,spread_evanmiya,spread_hasla,Moneyline Win Probability,Opening Moneyline,Current Moneyline,Devigged Probability,Moneyline Edge,Opening Moneyline Edge,Moneyline Std. Dev.,win_prob_barttorvik,win_prob_kenpom,win_prob_evanmiya,spread_category,market_total,model_total,average_total,Opening Total,theoddsapi_total,Totals Std. Dev.,projected_total_barttorvik,projected_total_kenpom,projected_total_evanmiya,projected_total_hasla,Over Cover Probability,Under Cover Probability,Over Total Edge,Under Total Edge,Opening Over Edge,Opening Under Edge,spread_consensus_flag,moneyline_consensus_flag,over_consensus_flag,under_consensus_flag
San Diego St Aztecs vs. Utah State Aggies,Feb 25 11:15PM ET,2026-02-24 18:19:18 UTC,San Diego St Aztecs,3,-7.5,-7.5,1.0,-4.0,0.3891946315356873,-1.5,-0.14568908939454522,-0.0258697237049246,1.4,-1.0,1.0,2.3,1.0,0.6034210526315789,-115,-350,0.7368421052631579,-0.17435672514619893,-0.0428019034104809,0.064,0.54,0.47,0.411863646231294,2,155.5,147.0,152.0,147.5,155.5,1.2,147.0,147.0,148.375640028224,145.55,0.4457109003171203,0.5542890996828796,-0.08917282061311221,0.021578819309047925,-0.0238095238095238,-0.0238095238095238,1,1,0,1
San Diego St Aztecs vs. Utah State Aggies,Feb 25 11:15PM ET,2026-02-24 18:19:18 UTC,Utah State Aggies,3,7.5,7.5,-1.0,4.0,0.6108053684643127,1.5,0.07592164753408015,-0.0205301437240256,1.4,1.0,-1.0,-2.3,-1.0,0.39657894736842103,-105,260,0.2631578947368421,0.11880116959064324,-0.0021034989145702,0.064,0.4599999999999999,0.53,0.588136353768706,2,155.5,147.0,152.0,147.5,155.5,1.2,147.0,147.0,148.375640028224,145.55,0.4457109003171203,0.5542890996828796,-0.08917282061311221,0.021578819309047925,-0.0238095238095238,-0.0238095238095238,1,1,0,1
St. Bonaventure Bonnies vs. Rhode Island Rams,Feb 26 05:00PM ET,2026-02-25 20:45:07 UTC,Rhode Island Rams,2,2.5,2.5,1.9,2.5,0.5,,-0.023809523809523836,,0.7,1.6,2.0,1.8,3.1,0.4304821863547983,,127,0.4209643727095967,-0.009131340215249972,,0.011,0.4399999999999999,0.45,0.428127001328155,1,145.0,144.0,144.5,,145.0,0.3,144.0,144.0,144.421131232406,143.75,0.4828998214739237,0.5000019640908513,-0.046511943231958675,-0.018070325065775217,,,0,1,0,1
Grambling St Tigers vs. Bethune-Cookman Wildcats,Feb 26 05:00PM ET,2026-02-26 01:34:55 UTC,Grambling St Tigers,2,1.5,1.5,0.1,1.0,0.5168516246190507,1.5,-0.014764300439497391,-0.0114502621734021,0.7,0.5,1.0,-0.6,-0.3,0.47804401594583845,102,101,0.476088031891677,-0.019480736529409126,-0.0194807365294091,0.026,0.48,0.48,0.525223544243512,1,141.5,139.075,140.5,142.5,141.5,2.0,137.0,139.0,141.757030944186,139.15,0.4829017855647749,0.5170982144352251,-0.04650997914110744,-0.00097407472140143,-0.0378326285625434,-0.0092462143189085,1,1,0,0
St. Bonaventure Bonnies vs. Rhode Island Rams,Feb 26 05:00PM ET,2026-02-25 20:45:07 UTC,St. Bonaventure Bonnies,2,-2.5,-2.5,-1.9,-2.5,0.5,,-0.023809523809523836,,0.7,-1.6,-2.0,-1.8,-3.1,0.5695178136452017,,-153,0.5790356272904033,-0.035169686354798335,,0.011,0.56,0.55,0.571872998671845,1,145.0,144.0,144.5,,145.0,0.3,144.0,144.0,144.421131232406,143.75,0.4828998214739237,0.5000019640908513,-0.046511943231958675,-0.018070325065775217,,,0,1,0,1
Grambling St Tigers vs. Bethune-Cookman Wildcats,Feb 26 05:00PM ET,2026-02-26 01:34:55 UTC,Bethune-Cookman Wildcats,2,-1.5,-1.5,-0.1,-1.0,0.4831483753809493,-1.5,-0.03259012340839701,-0.0360823938498199,0.7,-0.5,-1.0,0.6,0.3,0.5219559840541615,-122,-121,0.5239119681083231,-0.025546063447886014,-0.025546063447886,0.026,0.52,0.52,0.474776455756488,1,141.5,139.075,140.5,142.5,141.5,2.0,137.0,139.0,141.757030944186,139.15,0.4829017855647749,0.5170982144352251,-0.04650997914110744,-0.00097407472140143,-0.0378326285625434,-0.0092462143189085,1,1,0,0
Binghamton Bearcats vs. New Hampshire Wildcats,Feb 26 06:00PM ET,2026-02-26 03:37:43 UTC,Binghamton Bearcats,2,1.5,1.5,0.55,1.0,0.5168516246190507,,-0.02860292083549476,,1.0,0.8,2.0,-0.3,0.3,0.4763179371418649,,-102,0.4826358742837298,-0.028632557907640077,,0.041,0.47,0.43,0.512516902426161,1,140.5,139.8,140.0,,140.5,0.6,139.0,140.0,140.450464459675,139.6,0.4914489286915362,0.5085510713084638,-0.03236059511798761,-0.01525845250106006,,,0,0,0,1
UMBC Retrievers vs. Bryant Bulldogs,Feb 26 06:00PM ET,2026-02-26 01:34:55 UTC,Bryant Bulldogs,2,11.5,11.5,14.8,13.0,0.4495651839673769,11.5,-0.09171921970234787,-0.0853185369628556,1.4,16.5,13.0,14.8,14.8,0.11654743162488189,490,490,0.16290068313189698,-0.05294409379884692,-0.0529440937988469,0.032,0.06,0.12,0.0701941801178668,3,139.5,136.515,138.5,139.5,139.5,1.8,136.0,137.0,139.732735244939,136.03,0.4849567874384211,0.5150432125615789,-0.027238334512798446,-0.019840508368653587,-0.0272383345127984,-0.0198405083686535,1,1,0,0
Binghamton Bearcats vs. New Hampshire Wildcats,Feb 26 06:00PM ET,2026-02-26 03:37:43 UTC,New Hampshire Wildcats,2,-1.5,-1.5,-0.55,-1.0,0.4831483753809493,,-0.01685162461905071,,1.0,-0.8,-2.0,0.3,-0.3,0.5236820628581351,,-118,0.5173641257162701,-0.017602340811589623,,0.041,0.53,0.57,0.487483097573839,1,140.5,139.8,140.0,,140.5,0.6,139.0,140.0,140.450464459675,139.6,0.4914489286915362,0.5085510713084638,-0.03236059511798761,-0.01525845250106006,,,0,0,0,1
UMBC Retrievers vs. Bryant Bulldogs,Feb 26 06:00PM ET,2026-02-26 01:34:55 UTC,UMBC Retrievers,2,-11.5,-11.5,-14.8,-13.0,0.5504348160326231,-11.5,0.045484320983118165,0.0382396940814036,1.4,-16.5,-13.0,-14.8,-14.8,0.883452568375118,-675,-675,0.8370993168681029,0.012484826439634111,0.0124848264396341,0.032,0.94,0.88,0.929805819882133,3,139.5,136.515,138.5,139.5,139.5,1.8,136.0,137.0,139.732735244939,136.03,0.4849567874384211,0.5150432125615789,-0.027238334512798446,-0.019840508368653587,-0.0272383345127984,-0.0198405083686535,1,1,0,0
Albany Great Danes vs. Maine Black Bears,Feb 26 06:30PM ET,2026-02-26 03:37:43 UTC,Maine Black Bears,1,6.5,6.5,6.449999999999999,6.5,0.5,,-0.023809523809523836,,0.8,7.8,6.0,6.3,6.6,0.280768877316674,,220,0.298804780876494,-0.03173112268332601,,0.051,0.1999999999999999,0.3,0.262732973756854,2,135.5,130.13,133.5,,135.5,1.3,130.0,130.0,132.605785088501,130.26,0.4689128120678558,0.5310871879321442,-0.043282309883363734,-0.0037965329980883533,,,0,0,0,1
Albany Great Danes vs. Maine Black Bears,Feb 26 06:30PM ET,2026-02-26 03:37:43 UTC,Albany Great Danes,1,-6.5,-6.5,-6.449999999999999,-6.5,0.5,,-0.023809523809523836,,0.8,-7.8,-6.0,-6.3,-6.6,0.7192311226833259,,-275,0.7011952191235059,-0.014102210650007385,,0.051,0.8,0.7,0.737267026243146,2,135.5,130.13,133.5,,135.5,1.3,130.0,130.0,132.605785088501,130.26,0.4689128120678558,0.5310871879321442,-0.043282309883363734,-0.0037965329980883533,,,0,0,0,1
Towson Tigers vs. Elon Phoenix,Feb 26 07:00PM ET,2026-02-25 23:16:19 UTC,Towson Tigers,2,-5.5,-5.5,-5.3,-5.5,0.5,-6.5,-0.021531100478468845,-0.0360823938498199,0.9,-5.6,-5.0,-6.3,-4.2,0.6986921129530816,-245,-240,0.6773842259061633,-0.007126619471750639,-0.0071266194717506,0.041,0.72,0.66,0.737200906998089,2,144.0,142.784408515629,143.5,143.5,144.0,1.5,140.0,143.0,142.568817031258,143.18,0.4844431069004852,0.5000014788054651,-0.04496865780539716,-0.018070810351161426,-0.0426629068827225,-0.0044159359987295,0,0,0,1
Towson Tigers vs. Elon Phoenix,Feb 26 07:00PM ET,2026-02-25 23:16:19 UTC,Elon Phoenix,2,5.5,5.5,5.3,5.5,0.5,6.5,-0.026066350710900466,-0.0114502621734021,0.9,5.6,5.0,6.3,4.2,0.30130788704691835,200,197,0.3226157740938367,-0.03485030504347708,-0.034850305043477,0.041,0.28,0.34,0.262799093001911,2,144.0,142.784408515629,143.5,143.5,144.0,1.5,140.0,143.0,142.568817031258,143.18,0.4844431069004852,0.5000014788054651,-0.04496865780539716,-0.018070810351161426,-0.0426629068827225,-0.0044159359987295,0,0,0,1
LIU Sharks vs. Chicago St Cougars,Feb 26 07:00PM ET,2026-02-26 03:37:43 UTC,Chicago St Cougars,2,12.5,12.5,11.95,12.5,0.5,,-0.023809523809523836,,0.8,11.9,12.0,12.7,10.8,0.13877049180327872,,550,0.1475409836065574,-0.015075662042875138,,0.014,0.13,0.13,0.105972778235076,3,139.5,142.03,140.5,,139.5,0.9,142.0,142.0,143.72860682269,142.06,0.5150432125615789,0.4849567874384211,-0.008766311247944913,-0.03885273637110276,,,0,1,1,0
LIU Sharks vs. Chicago St Cougars,Feb 26 07:00PM ET,2026-02-26 03:37:43 UTC,LIU Sharks,2,-12.5,-12.5,-11.95,-12.5,0.5,,-0.023809523809523836,,0.8,-11.9,-12.0,-12.7,-10.8,0.8612295081967214,,-800,0.8524590163934427,-0.027659380692167446,,0.014,0.87,0.87,0.894027221764924,3,139.5,142.03,140.5,,139.5,0.9,142.0,142.0,143.72860682269,142.06,0.5150432125615789,0.4849567874384211,-0.008766311247944913,-0.03885273637110276,,,0,1,1,0
Gardner-Webb Bulldogs vs. UNC Asheville Bulldogs,Feb 26 07:00PM ET,2026-02-26 01:34:55 UTC,Gardner-Webb Bulldogs,2,13.5,13.5,11.9,13.0,0.5168516246190507,12.5,-0.012560140086831706,-0.0238095238095238,1.4,10.4,12.0,13.7,11.8,0.1349642893295392,490,540,0.14992857865907838,-0.02121004481089664,-0.0256480111062654,0.034,0.16,0.12,0.0927695610471943,3,145.5,143.5,144.5,146.5,145.5,2.2,143.0,144.0,146.632904960198,141.48000000000002,0.4849567874384211,0.5150432125615789,-0.03885273637110276,-0.008766311247944913,-0.0272383345127984,-0.0198405083686535,0,0,0,0
William & Mary Tribe vs. Northeastern Huskies,Feb 26 07:00PM ET,2026-02-25 23:57:07 UTC,William & Mary Tribe,3,-11.5,-11.5,-13.5,-12.5,0.5320425632110974,-12.5,-0.002841157719135068,0.0038391051459989,2.0,-15.9,-13.0,-11.0,-14.0,0.8561295048344565,-650,-650,0.832259009668913,-0.010537161832210207,-0.0105371618322102,0.023,0.88,0.89,0.846592987931126,3,164.5,166.31754503731048,165.0,167.5,164.5,2.5,170.0,165.0,167.635090074621,164.69,0.5075229437220032,0.4924770562779967,-0.018543406988897226,-0.02905404420047214,-0.0313324675315271,-0.0162865800875205,0,1,1,0
Monmouth Hawks vs. Stony Brook Seawolves,Feb 26 07:00PM ET,2026-02-26 03:37:43 UTC,Stony Brook Seawolves,2,4.5,4.5,4.0,4.5,0.5,,-0.012195121951219523,,0.7,3.8,3.0,4.2,4.7,0.3557228915662651,,165,0.3614457831325302,-0.021635598999772687,,0.022,0.35,0.38,0.338202282483435,2,143.5,138.515,141.5,,143.5,1.4,137.0,139.0,140.257671491079,138.03,0.4689128120678558,0.5310871879321442,-0.05489671174166805,0.00727766412262032,,,0,0,0,1
Radford Highlanders vs. South Carolina Upstate Spartans,Feb 26 07:00PM ET,2026-02-26 01:34:55 UTC,South Carolina Upstate Spartans,3,6.5,6.5,7.25,7.0,0.4839657729027816,6.5,-0.04544599180310077,-0.0443361138896712,1.4,7.8,5.0,6.7,8.1,0.2809405333745189,215,217,0.3015143690085768,-0.03403962535563981,-0.0340396253556398,0.042,0.24,0.32,0.260366697740461,2,154.5,152.5,153.5,154.5,154.5,2.1,154.0,151.0,154.381487352291,150.32,0.4844445857059503,0.5155554142940497,-0.03129391308339602,-0.016060510764498326,-0.0347861835248189,-0.0127464724984031,0,0,0,1
Radford Highlanders vs. South Carolina Upstate Spartans,Feb 26 07:00PM ET,2026-02-26 01:34:55 UTC,Radford Highlanders,3,-6.5,-6.5,-7.25,-7.0,0.5160342270972185,-6.5,-0.002038062059408041,-0.0031965421335508,1.4,-7.8,-5.0,-6.7,-8.1,0.7190594666254811,-265,-270,0.6984856309914232,-0.010620898671322432,-0.0106208986713224,0.042,0.76,0.68,0.739633302259539,2,154.5,152.5,153.5,154.5,154.5,2.1,154.0,151.0,154.381487352291,150.32,0.4844445857059503,0.5155554142940497,-0.03129391308339602,-0.016060510764498326,-0.0347861835248189,-0.0127464724984031,0,0,0,1
Monmouth Hawks vs. Stony Brook Seawolves,Feb 26 07:00PM ET,2026-02-26 03:37:43 UTC,Monmouth Hawks,2,-4.5,-4.5,-4.0,-4.5,0.5,,-0.03488372093023251,,0.7,-3.8,-3.0,-4.2,-4.7,0.6442771084337349,,-200,0.6385542168674698,-0.02238955823293176,,0.022,0.65,0.62,0.661797717516565,2,143.5,138.515,141.5,,143.5,1.4,137.0,139.0,140.257671491079,138.03,0.4689128120678558,0.5310871879321442,-0.05489671174166805,0.00727766412262032,,,0,0,0,1
Gardner-Webb Bulldogs vs. UNC Asheville Bulldogs,Feb 26 07:00PM ET,2026-02-26 01:34:55 UTC,UNC Asheville Bulldogs,2,-13.5,-13.5,-11.9,-13.0,0.4831483753809493,-12.5,-0.03492391377567722,-0.0238095238095238,1.4,-10.4,-12.0,-13.7,-11.8,0.8650357106704608,-675,-773,0.8500714213409216,-0.020448160297281137,-0.0157580931615761,0.034,0.84,0.88,0.907230438952806,3,145.5,143.5,144.5,146.5,145.5,2.2,143.0,144.0,146.632904960198,141.48000000000002,0.4849567874384211,0.5150432125615789,-0.03885273637110276,-0.008766311247944913,-0.0272383345127984,-0.0198405083686535,0,0,0,0
Vermont Catamounts vs. UMass Lowell River Hawks,Feb 26 07:00PM ET,2026-02-26 01:34:55 UTC,UMass Lowell River Hawks,3,10.5,10.5,9.45,10.0,0.5160342270972185,10.5,-0.010032123613681998,-0.0122676596952343,1.8,7.7,8.0,10.9,11.0,0.20590909090909087,,425,0.18181818181818185,0.01543290043290041,,0.054,0.2299999999999999,0.24,0.142610314918159,3,146.5,148.465,147.5,146.5,146.5,1.0,148.0,150.0,147.925415677089,148.93,0.5150432125615789,0.4849567874384211,-0.008766311247944913,-0.03885273637110276,-0.0087663112479449,-0.0388527363711027,0,0,1,0
Vermont Catamounts vs. UMass Lowell River Hawks,Feb 26 07:00PM ET,2026-02-26 01:34:55 UTC,Vermont Catamounts,3,-10.5,-10.5,-9.45,-10.0,0.4839657729027816,-10.5,-0.03756532757568726,-0.0352649963279876,1.8,-7.7,-8.0,-10.9,-11.0,0.7940909090909092,,-600,0.8181818181818182,-0.06305194805194791,,0.054,0.77,0.76,0.857389685081841,3,146.5,148.465,147.5,146.5,146.5,1.0,148.0,150.0,147.925415677089,148.93,0.5150432125615789,0.4849567874384211,-0.008766311247944913,-0.03885273637110276,-0.0087663112479449,-0.0388527363711027,0,0,1,0
Jacksonville St Gamecocks vs. Delaware Blue Hens,Feb 26 07:00PM ET,2026-02-25 23:45:04 UTC,Delaware Blue Hens,1,7.5,7.5,6.2,7.0,0.5173678180739623,7.5,-0.01751590285627025,-0.0175159028562702,0.9,6.4,6.0,4.7,6.7,0.28398646490947943,250,245,0.27797292981895894,-0.005929501477075161,-0.0059295014770751,0.033,0.25,0.29,0.314442984651033,2,134.0,132.895,133.5,134.5,134.0,1.9,131.0,134.0,135.015319851204,131.79000000000002,0.4844431069004852,0.5000014788054651,-0.04496865780539716,-0.018070810351161426,-0.0199743079037095,-0.0271045349777425,1,0,0,0
Jacksonville St Gamecocks vs. Delaware Blue Hens,Feb 26 07:00PM ET,2026-02-25 23:45:04 UTC,Jacksonville St Gamecocks,1,-7.5,-7.5,-6.2,-7.0,0.4826321819260377,-7.5,-0.02956294002518184,-0.0295629400251818,0.9,-6.4,-6.0,-4.7,-6.7,0.7160135350905206,-310,-305,0.7220270701810411,-0.03703524539728431,-0.0370352453972843,0.033,0.75,0.71,0.685557015348967,2,134.0,132.895,133.5,134.5,134.0,1.9,131.0,134.0,135.015319851204,131.79000000000002,0.4844431069004852,0.5000014788054651,-0.04496865780539716,-0.018070810351161426,-0.0199743079037095,-0.0271045349777425,1,0,0,0
Drexel Dragons vs. Campbell Fighting Camels,Feb 26 07:00PM ET,2026-02-25 23:45:04 UTC,Drexel Dragons,2,-1.5,-1.5,-2.65,-2.0,0.5168516246190507,-1.5,,0.0218021196685556,1.2,-3.6,-1.0,-3.3,-2.0,0.5698053272792344,-115,-115,0.5108342361863488,0.03492160634900188,0.0349216063490018,0.049,0.64,0.55,0.62877641837212,1,141.5,143.5165727095675,142.5,142.5,141.5,1.5,143.0,145.0,144.033145419135,141.55,0.5170982144352251,0.4829017855647749,-0.004432886043243767,-0.043164565146125544,-0.0036440506427557,-0.0434347922386962,0,1,1,0
William & Mary Tribe vs. Northeastern Huskies,Feb 26 07:00PM ET,2026-02-25 23:57:07 UTC,Northeastern Huskies,3,11.5,11.5,13.5,12.5,0.4679574367889025,12.5,-0.04423768516231702,-0.0509179480274509,2.0,15.9,13.0,11.0,14.0,0.1438704951655435,470,472,0.16774099033108703,-0.03080532481920098,-0.0308053248192009,0.023,0.12,0.11,0.153407012068874,3,164.5,166.31754503731048,165.0,167.5,164.5,2.5,170.0,165.0,167.635090074621,164.69,0.5075229437220032,0.4924770562779967,-0.018543406988897226,-0.02905404420047214,-0.0313324675315271,-0.0162865800875205,0,1,1,0
Chattanooga Mocs vs. UNC Greensboro Spartans,Feb 26 07:00PM ET,2026-02-25 20:45:07 UTC,Chattanooga Mocs,3,-3.5,-3.5,-4.5,-4.0,0.5160342270972185,-4.5,-0.0077752967123053685,-0.0238095238095238,0.8,-4.4,-4.0,-4.6,-5.9,0.6412332759305869,-185,-185,0.6224665518611737,-0.007889531086957002,-0.007889531086957,0.024,0.66,0.63,0.676462377010201,2,156.5,153.865,155.5,156.5,156.5,0.3,154.0,154.0,153.477942847716,153.73,0.4844445857059503,0.5155554142940497,-0.039364938103573555,-0.008254109515474117,-0.0393649381035735,-0.0082541095154741,1,1,0,1
Central Connecticut St Blue Devils vs. Mercyhurst Lakers,Feb 26 07:00PM ET,2026-02-26 01:34:55 UTC,Mercyhurst Lakers,1,3.5,3.5,2.0999999999999996,3.0,0.5173678180739623,2.5,-0.008698532636938205,-0.0121951219512195,0.8,2.3,1.0,3.0,1.9,0.4064547797768806,130,132,0.41290955955376113,-0.02370248201775399,-0.029765452777319,0.048,0.4,0.47,0.378275184918261,2,137.5,135.79788666496398,137.0,140.5,137.5,1.3,134.0,137.0,136.025773329928,135.57,0.49222081404751,0.5077791859524899,-0.025851475109116506,-0.021632578753392417,-0.0463601578320757,-0.0007186850493763,1,0,0,1
Charleston Southern Buccaneers vs. Winthrop Eagles,Feb 26 07:00PM ET,2026-02-26 01:34:55 UTC,Winthrop Eagles,3,-6.5,-6.5,-3.5,-5.5,0.4679574367889025,-6.5,-0.04064207181060614,-0.044237685162317,1.5,-2.5,-6.0,-3.5,-3.5,0.651247273278099,-238,-236,0.674618021730447,-0.05157000129577716,-0.0515700012957771,0.056,0.59,0.7,0.627876524825751,2,162.5,161.0,162.0,162.5,162.5,1.3,162.0,160.0,162.217721416746,159.77,0.49222081404751,0.5077791859524899,-0.03384553666339046,-0.013751914525978903,-0.0360810727449428,-0.0114515832782793,1,0,0,1
Stonehill Skyhawks vs. St. Francis (PA) Red Flash,Feb 26 07:00PM ET,2026-02-26 01:34:55 UTC,St. Francis (PA) Red Flash,2,5.5,5.5,3.8,5.0,0.5168516246190507,5.5,-0.009214726091849812,-0.0114502621734021,0.9,3.8,3.0,4.8,,0.346101127222835,180,180,0.34220225444567,-0.01104172992002217,-0.0110417299200221,0.025,0.35,0.37,0.320407121178706,2,140.5,137.0,139.0,140.5,140.5,2.5,137.0,137.0,141.3730506717,,0.4766742692132684,0.5233257307867316,-0.04485683126520046,-0.0027406199241688523,-0.0425565000175008,-0.0049761560057212,0,0,0,0
Stonehill Skyhawks vs. St. Francis (PA) Red Flash,Feb 26 07:00PM ET,2026-02-26 01:34:55 UTC,Stonehill Skyhawks,2,-5.5,-5.5,-3.8,-5.0,0.4831483753809493,-5.5,-0.038382725097519554,-0.0360823938498199,0.9,-3.8,-3.0,-4.8,,0.653898872777165,-218,-219,0.6577977455543299,-0.03261842282031935,-0.0326184228203193,0.025,0.65,0.63,0.679592878821294,2,140.5,137.0,139.0,140.5,140.5,2.5,137.0,137.0,141.3730506717,,0.4766742692132684,0.5233257307867316,-0.04485683126520046,-0.0027406199241688523,-0.0425565000175008,-0.0049761560057212,0,0,0,0
