Game,Game Time,Opening Odds Time,Team,total_category,market_spread,Consensus Spread,model_spread,Predicted Outcome,Spread Cover Probability,Opening Spread,Edge For Covering Spread,Opening Spread Edge,Spread Std. Dev.,spread_barttorvik,spread_kenpom,spread_evanmiya,spread_hasla,Moneyline Win Probability,Opening Moneyline,Current Moneyline,Devigged Probability,Moneyline Edge,Opening Moneyline Edge,Moneyline Std. Dev.,win_prob_barttorvik,win_prob_kenpom,win_prob_evanmiya,spread_category,market_total,model_total,average_total,Opening Total,theoddsapi_total,Totals Std. Dev.,projected_total_barttorvik,projected_total_kenpom,projected_total_evanmiya,projected_total_hasla,Over Cover Probability,Under Cover Probability,Over Total Edge,Under Total Edge,Opening Over Edge,Opening Under Edge,spread_consensus_flag,moneyline_consensus_flag,over_consensus_flag,under_consensus_flag
UC Riverside Highlanders vs. UC Santa Barbara Gauchos,Feb 12 10:02PM ET,2026-02-13 05:08:42 UTC,UC Riverside Highlanders,2,6.5,6.5,6.4,6.5,0.5,6.5,0.034883720930232565,0.034883720930232565,1.1,6.8,6.0,4.9,7.4,0.17434740882917465,,1100,0.07869481765834932,0.09101407549584134,,0.034,0.25,0.27,0.315799927599237,2,143.5,145.79818739265,144.5,143.5,143.5,0.8,145.0,146.0,145.5963747853,146.83999999999995,0.5155554142940497,0.4844445857059503,0.0033602923428301956,-0.0711109698496053,0.0033602923428301956,-0.0711109698496053,0,1,1,0
UC Riverside Highlanders vs. UC Santa Barbara Gauchos,Feb 12 10:02PM ET,2026-02-13 05:08:42 UTC,UC Santa Barbara Gauchos,2,-6.5,-6.5,-6.4,-6.5,0.5,-6.5,-0.09999999999999998,-0.09999999999999998,1.1,-6.8,-6.0,-4.9,-7.4,0.8256525911708253,,-4000,0.9213051823416507,-0.1499571649267356,,0.034,0.75,0.73,0.684200072400763,2,143.5,145.79818739265,144.5,143.5,143.5,0.8,145.0,146.0,145.5963747853,146.83999999999995,0.5155554142940497,0.4844445857059503,0.0033602923428301956,-0.0711109698496053,0.0033602923428301956,-0.0711109698496053,0,1,1,0
Long Beach St 49ers vs. CSU Fullerton Titans,Feb 12 10:02PM ET,2026-02-13 05:08:42 UTC,Long Beach St 49ers,,1.5,1.5,-1.75,0.0,,,,,1.4,-1.7,1.0,-2.0,-1.8,0.4070550515041954,1000,272,0.2541101030083907,0.13829603274517666,0.13829603274517666,0.062,0.56,0.46,0.574399051564082,1,,156.807481465659,62.5,,,1.7,157.0,157.0,156.614962931318,153.54,,,,,,,0,1,0,0
Long Beach St 49ers vs. CSU Fullerton Titans,Feb 12 10:02PM ET,2026-02-13 05:08:42 UTC,CSU Fullerton Titans,,-1.5,-1.5,1.75,-0.0,,,,,1.4,1.7,-1.0,2.0,1.8,0.5929449484958046,-2100,-374,0.7458898969916092,-0.19594394039308438,-0.19594394039308438,0.062,0.4399999999999999,0.54,0.425600948435918,1,,156.807481465659,62.5,,,1.7,157.0,157.0,156.614962931318,153.54,,,,,,,0,1,0,0
Niagara Purple Eagles vs. Manhattan Jaspers,Feb 13 06:30PM ET,2026-02-12 19:23:40 UTC,Manhattan Jaspers,1,2.5,2.5,2.6,2.5,0.5,,-0.023809523809523836,,0.9,3.1,1.0,2.7,2.5,0.4149483592634147,,120,0.43650793650793646,-0.03959709528203981,,0.052,0.37,0.47,0.393388782018893,1,137.5,138.588994873023,138.0,,137.5,2.4,137.0,141.0,140.177989746046,136.11,0.5085510713084638,0.4914489286915363,-0.0036440506427557473,-0.04343479223869623,,,0,0,0,0
Niagara Purple Eagles vs. Manhattan Jaspers,Feb 13 06:30PM ET,2026-02-12 19:23:40 UTC,Niagara Purple Eagles,1,-2.5,-2.5,-2.6,-2.5,0.5,,-0.023809523809523836,,0.9,-3.1,-1.0,-2.7,-2.5,0.5850516407365852,,-142,0.5634920634920635,-0.0017252187675470543,,0.052,0.63,0.53,0.606611217981107,1,137.5,138.588994873023,138.0,,137.5,2.4,137.0,141.0,140.177989746046,136.11,0.5085510713084638,0.4914489286915363,-0.0036440506427557473,-0.04343479223869623,,,0,0,0,0
Harvard Crimson vs. Brown Bears,Feb 13 07:00PM ET,2026-02-12 19:23:40 UTC,Brown Bears,1,8.5,8.5,9.35,9.0,0.4826321819260377,7.5,-0.052251539004194825,-0.0516109476520788,1.3,9.7,9.0,7.1,9.8,0.22281805159534757,320,325,0.22563610319069516,-0.012508637219713348,-0.012508637219713348,0.041,0.16,0.22,0.237284017843211,2,132.5,127.595,130.5,130.5,132.5,1.5,125.0,127.0,128.316288941312,128.19,0.4689128120678558,0.5310871879321442,-0.05489671174166805,0.00727766412262032,-0.0427436543288292,-0.0203822142400984,0,0,0,1
Princeton Tigers vs. Cornell Big Red,Feb 13 07:00PM ET,2026-02-12 19:23:40 UTC,Princeton Tigers,3,2.5,2.5,0.55,1.5,0.5320425632110974,,0.008233039401573605,,1.1,-0.7,1.0,0.1,1.8,0.4590691773520169,,130,0.42016806722689076,0.02428656865636475,,0.036,0.52,0.45,0.497970287477143,1,156.5,160.145,158.0,,156.5,2.0,163.0,161.0,158.518328021878,159.29000000000002,0.5256375066113239,0.4743624933886761,0.0018279828018000766,-0.04944703042084775,,,1,1,1,0
Princeton Tigers vs. Cornell Big Red,Feb 13 07:00PM ET,2026-02-12 19:23:40 UTC,Cornell Big Red,3,-2.5,-2.5,-0.55,-1.5,0.4679574367889025,,-0.05585208702062133,,1.1,0.7,-1.0,-0.1,-1.8,0.5409308226479831,,-150,0.5798319327731092,-0.05906917735201689,,0.036,0.48,0.55,0.502029712522857,1,156.5,160.145,158.0,,156.5,2.0,163.0,161.0,158.518328021878,159.29000000000002,0.5256375066113239,0.4743624933886761,0.0018279828018000766,-0.04944703042084775,,,1,1,1,0
Pennsylvania Quakers vs. Columbia Lions,Feb 13 07:00PM ET,2026-02-12 19:23:40 UTC,Pennsylvania Quakers,3,-3.5,-3.5,-2.95,-3.5,0.5,,-0.012195121951219523,,1.4,-5.7,-3.0,-2.9,-2.8,0.6006228499481776,,-160,0.5911949685534591,-0.014761765436437924,,0.061,0.71,0.6,0.610050731342896,2,148.5,149.5,149.0,,148.5,1.0,150.0,149.0,150.543219218304,148.43,0.50777918595249,0.49222081404751,-0.016030337857033783,-0.031588709762013834,,,0,1,0,0
