Game,Game Time,Opening Odds Time,Team,total_category,market_spread,Consensus Spread,model_spread,Predicted Outcome,Spread Cover Probability,Opening Spread,Edge For Covering Spread,Opening Spread Edge,Spread Std. Dev.,spread_barttorvik,spread_kenpom,spread_evanmiya,spread_hasla,Moneyline Win Probability,Opening Moneyline,Current Moneyline,Devigged Probability,Moneyline Edge,Opening Moneyline Edge,Moneyline Std. Dev.,win_prob_barttorvik,win_prob_kenpom,win_prob_evanmiya,spread_category,market_total,model_total,average_total,Opening Total,theoddsapi_total,Totals Std. Dev.,projected_total_barttorvik,projected_total_kenpom,projected_total_evanmiya,projected_total_hasla,Over Cover Probability,Under Cover Probability,Over Total Edge,Under Total Edge,Opening Over Edge,Opening Under Edge,spread_consensus_flag,moneyline_consensus_flag,over_consensus_flag,under_consensus_flag
Arkansas Razorbacks vs. Vanderbilt Commodores,Mar 15 01:00PM ET,2026-03-15 09:59:27 UTC,Arkansas Razorbacks,3,2.5,2.5,2.3,2.5,0.5,2.5,-0.012195121951219523,-0.012195121951219523,1.3,2.3,2.0,4.4,,0.4233677117121536,124,124,0.42673542342430726,-0.022068796224354315,-0.022068796224354315,0.05,0.42,0.43,0.338585744646857,1,166.5,170.0,168.0,166.5,166.5,1.8,172.0,170.0,168.396635517357,,0.5256375066113239,0.4743624933886761,0.004106406132855067,-0.05170385732222438,0.004106406132855067,-0.05170385732222438,0,0,0,0
Arkansas Razorbacks vs. Vanderbilt Commodores,Mar 15 01:00PM ET,2026-03-15 09:59:27 UTC,Vanderbilt Commodores,3,-2.5,-2.5,-2.3,-2.5,0.5,-2.5,-0.03488372093023251,-0.03488372093023251,1.3,-2.3,-2.0,-4.4,,0.5766322882878463,-148,-149,0.5732645765756927,-0.021754808486347255,-0.021754808486347255,0.05,0.58,0.57,0.661414255353143,1,166.5,170.0,168.0,166.5,166.5,1.8,172.0,170.0,168.396635517357,,0.5256375066113239,0.4743624933886761,0.004106406132855067,-0.05170385732222438,0.004106406132855067,-0.05170385732222438,0,0,0,0
VCU Rams vs. Dayton Flyers,Mar 15 01:00PM ET,2026-03-15 09:59:27 UTC,VCU Rams,2,-3.5,-3.5,-3.8,-3.5,0.5,-3.5,-0.012195121951219523,-0.012195121951219523,0.5,-3.0,-4.0,-3.8,,0.6161414763865459,-162,-161,0.5922829527730918,-0.0007111366492732474,-0.0007111366492732474,0.014,0.62,0.64,0.646608572838722,2,140.5,146.232703076637,143.0,140.5,140.5,0.5,147.0,146.0,146.232703076637,,0.5388368483252199,0.4611631516747801,0.017305747846751096,-0.06490319903612035,0.017305747846751096,-0.06490319903612035,0,1,0,0
VCU Rams vs. Dayton Flyers,Mar 15 01:00PM ET,2026-03-15 09:59:27 UTC,Dayton Flyers,2,3.5,3.5,3.8,3.5,0.5,3.5,-0.03488372093023251,-0.03488372093023251,0.5,3.0,4.0,3.8,,0.3838585236134541,136,135,0.4077170472269082,-0.040771840613015475,-0.040771840613015475,0.014,0.38,0.36,0.353391427161278,2,140.5,146.232703076637,143.0,140.5,140.5,0.5,147.0,146.0,146.232703076637,,0.5388368483252199,0.4611631516747801,0.017305747846751096,-0.06490319903612035,0.017305747846751096,-0.06490319903612035,0,1,0,0
South Florida Bulls vs. Wichita St Shockers,Mar 15 03:15PM ET,2026-03-15 09:59:27 UTC,South Florida Bulls,3,-6.0,-6.0,-4.0,-5.0,0.4679574367889025,-6.5,-0.05471559423735045,-0.05471559423735045,0.4,-3.4,-4.0,-4.2,,0.661268645472352,-245,-250,0.682537290944704,-0.053017068813362433,-0.053017068813362433,0.014,0.63,0.64,0.65813993762083,2,150.5,152.0,151.0,150.5,150.5,0.7,151.0,152.0,152.391513204906,,0.50777918595249,0.49222081404751,-0.016030337857033783,-0.031588709762013834,-0.016030337857033783,-0.031588709762013834,0,1,0,0
South Florida Bulls vs. Wichita St Shockers,Mar 15 03:15PM ET,2026-03-15 09:59:27 UTC,Wichita St Shockers,3,6.0,6.0,4.0,5.0,0.5320425632110974,6.5,0.0071019456339003195,0.0071019456339003195,0.4,3.4,4.0,4.2,,0.338731354527648,200,201,0.317462709055296,0.00650177395369661,0.00650177395369661,0.014,0.37,0.36,0.34186006237917,2,150.5,152.0,151.0,150.5,150.5,0.7,151.0,152.0,152.391513204906,,0.50777918595249,0.49222081404751,-0.016030337857033783,-0.031588709762013834,-0.016030337857033783,-0.031588709762013834,0,1,0,0
Michigan Wolverines vs. Purdue Boilermakers,Mar 15 03:30PM ET,2026-03-15 09:59:27 UTC,Michigan Wolverines,3,-6.5,-6.5,-6.0,-6.5,0.5,-6.5,-0.019230769230769273,-0.019230769230769273,1.2,-5.0,-6.0,-7.3,,0.6955976095617529,-265,-275,0.7011952191235059,-0.03773572377158041,-0.03773572377158041,0.044,0.68,0.69,0.761515135309177,2,150.5,155.0,152.5,150.5,150.5,0.7,155.0,156.0,154.697399063209,,0.5310871879321442,0.4689128120678558,0.00727766412262032,-0.05489671174166805,0.00727766412262032,-0.05489671174166805,0,0,0,0
Michigan Wolverines vs. Purdue Boilermakers,Mar 15 03:30PM ET,2026-03-15 09:59:27 UTC,Purdue Boilermakers,3,6.5,6.5,6.0,6.5,0.5,6.5,-0.028301886792452824,-0.028301886792452824,1.2,5.0,6.0,7.3,,0.304402390438247,215,220,0.298804780876494,-0.008097609561752983,-0.008097609561752983,0.044,0.3199999999999999,0.31,0.238484864690823,2,150.5,155.0,152.5,150.5,150.5,0.7,155.0,156.0,154.697399063209,,0.5310871879321442,0.4689128120678558,0.00727766412262032,-0.05489671174166805,0.00727766412262032,-0.05489671174166805,0,0,0,0
Yale Bulldogs vs. Pennsylvania Quakers,Mar 15 12:00PM ET,2026-03-15 09:59:27 UTC,Yale Bulldogs,2,-9.5,-9.5,-7.0,-8.5,0.4663268053956411,-9.5,-0.05973954531525938,-0.05973954531525938,1.9,-5.1,-7.0,-8.8,,0.7725274982447929,-500,-538,0.8050549964895858,-0.07060975665716784,-0.07060975665716784,0.059,0.69,0.74,0.80772735275815,2,142.5,147.0,144.5,142.5,142.5,1.8,147.0,149.0,145.380153519961,,0.5310871879321442,0.4689128120678558,0.00727766412262032,-0.05489671174166805,0.00727766412262032,-0.05489671174166805,0,0,0,0
Yale Bulldogs vs. Pennsylvania Quakers,Mar 15 12:00PM ET,2026-03-15 09:59:27 UTC,Pennsylvania Quakers,2,9.5,9.5,7.0,8.5,0.5336731946043589,9.5,0.012142094125890068,0.012142094125890068,1.9,5.1,7.0,8.8,,0.2274725017552071,380,390,0.19494500351041422,0.02330583508854045,0.02330583508854045,0.059,0.31,0.26,0.19227264724185,2,142.5,147.0,144.5,142.5,142.5,1.8,147.0,149.0,145.380153519961,,0.5310871879321442,0.4689128120678558,0.00727766412262032,-0.05489671174166805,0.00727766412262032,-0.05489671174166805,0,0,0,0
