Game,Game Time,Opening Odds Time,Team,total_category,market_spread,Consensus Spread,model_spread,Predicted Outcome,Spread Cover Probability,Opening Spread,Edge For Covering Spread,Opening Spread Edge,Spread Std. Dev.,spread_barttorvik,spread_kenpom,spread_evanmiya,spread_hasla,Moneyline Win Probability,Opening Moneyline,Current Moneyline,Devigged Probability,Moneyline Edge,Opening Moneyline Edge,Moneyline Std. Dev.,win_prob_barttorvik,win_prob_kenpom,win_prob_evanmiya,spread_category,market_total,model_total,average_total,Opening Total,theoddsapi_total,Totals Std. Dev.,projected_total_barttorvik,projected_total_kenpom,projected_total_evanmiya,projected_total_hasla,Over Cover Probability,Under Cover Probability,Over Total Edge,Under Total Edge,Opening Over Edge,Opening Under Edge,spread_consensus_flag,moneyline_consensus_flag,over_consensus_flag,under_consensus_flag
CSU Fullerton Titans vs. Long Beach St 49ers,Jan 22 10:03PM ET,2026-01-23 05:01:21 UTC,CSU Fullerton Titans,1,-11.5,-11.5,-4.0,-8.5,0.3969342276473124,-12.5,-0.09689293284651473,-0.09689293284651473,0.5,,-4.0,-3.4,-4.4,,,,0.0,0.0,,0.001,,0.62,0.622086072507692,3,137.5,160.66000000000005,147.0,,137.5,2.0,,164.0,160.582350247463,160.66000000000005,0.6399437644738432,0.3600562355261568,0.13994376447384316,-0.205161155778191,,,0,0,0,0
CSU Fullerton Titans vs. Long Beach St 49ers,Jan 22 10:03PM ET,2026-01-23 05:01:21 UTC,Long Beach St 49ers,1,11.5,11.5,4.0,8.5,0.6030657723526875,12.5,0.03317329923440793,0.03317329923440793,0.5,,4.0,3.4,4.4,,,,0.0,0.0,,0.001,,0.38,0.377913927492308,3,137.5,160.66000000000005,147.0,,137.5,2.0,,164.0,160.582350247463,160.66000000000005,0.6399437644738432,0.3600562355261568,0.13994376447384316,-0.205161155778191,,,0,0,0,0
UC Riverside Highlanders vs. UC Irvine Anteaters,Jan 22 10:18PM ET,2026-01-23 05:01:21 UTC,UC Riverside Highlanders,3,12.5,12.5,7.0,10.5,0.5638787496655561,12.5,0.04006922585603223,0.04006922585603223,1.4,,7.0,8.2,5.5,0.14772936299158224,,1732,0.052300406766054956,0.09313879227197926,,0.038,,0.27,0.216316638434219,3,153.0,142.14,148.5,153.5,153.0,0.8,,141.0,142.528104904865,142.14,0.4251978005735561,0.5599714438816834,-0.11713629553628374,0.032784682652369,-0.11713629553628374,0.032784682652369,0,0,0,0
UC Riverside Highlanders vs. UC Irvine Anteaters,Jan 22 10:18PM ET,2026-01-23 05:01:21 UTC,UC Irvine Anteaters,3,-12.5,-12.5,-7.0,-10.5,0.4361212503344439,-12.5,-0.1194343052211117,-0.1194343052211117,1.4,,-7.0,-8.2,-5.5,0.8522706370084177,,-9158,0.9476995932339449,-0.13692743743093883,,0.038,,0.73,0.783683361565781,3,153.0,142.14,148.5,153.5,153.0,0.8,,141.0,142.528104904865,142.14,0.4251978005735561,0.5599714438816834,-0.11713629553628374,0.032784682652369,-0.11713629553628374,0.032784682652369,0,0,0,0
Hawai'i Rainbow Warriors vs. CSU Bakersfield Roadrunners,Jan 22 11:59PM ET,2026-01-21 20:26:02 UTC,Hawai'i Rainbow Warriors,2,-17.5,-17.5,-17.0,-17.5,0.5,-15.5,-0.021531100478468845,0.0139702740544709,1.0,,-17.0,-15.5,-17.4,0.9259370206812555,-1600,-2642,0.9221447100007555,-0.03759083077763048,-0.0259766401007695,0.0,,0.93,0.929458662723511,3,144.5,143.0,144.0,146.5,144.5,2.3,,143.0,145.368062237166,140.72,0.4924770562779967,0.5075229437220032,-0.025595232878629803,-0.02188882098387912,-0.0486271586560932,-0.0140054833005037,0,0,0,0
Hawai'i Rainbow Warriors vs. CSU Bakersfield Roadrunners,Jan 22 11:59PM ET,2026-01-21 20:26:02 UTC,CSU Bakersfield Roadrunners,2,17.5,17.5,17.0,17.5,0.5,15.5,-0.026066350710900466,-0.0614543279169798,1.0,,17.0,15.5,17.4,0.07406297931874439,900,1129,0.07785528999924445,-0.007286227030461945,-0.0173388679206208,0.0,,0.07,0.0705413372764887,3,144.5,143.0,144.0,146.5,144.5,2.3,,143.0,145.368062237166,140.72,0.4924770562779967,0.5075229437220032,-0.025595232878629803,-0.02188882098387912,-0.0486271586560932,-0.0140054833005037,0,0,0,0
North Texas Mean Green vs. East Carolina Pirates,Jan 23 01:00PM ET,2026-01-22 20:53:31 UTC,North Texas Mean Green,1,-10.5,-10.5,-11.6,-11.0,0.5173678180739623,-9.5,0.0016293192846159599,-0.0064417057355615,1.0,-12.8,-12.0,-10.6,-11.2,0.8469732002101944,,-690,0.8339464004203888,-0.026444521308792934,,0.02,0.89,0.86,0.851843073644894,3,135.5,129.835,133.0,134.5,135.5,2.4,127.0,130.0,132.96044053647,129.67000000000002,0.4624387191675257,0.5375612808324742,-0.05909238131094313,0.011494930121573765,-0.0422601651274753,-0.0048186777539767,1,1,0,1
North Texas Mean Green vs. East Carolina Pirates,Jan 23 01:00PM ET,2026-01-22 20:53:31 UTC,East Carolina Pirates,1,10.5,10.5,11.6,11.0,0.4826321819260377,9.5,-0.04898374313251036,-0.0411773418834861,1.0,12.8,12.0,10.6,11.2,0.15302679978980557,,475,0.16605359957961113,-0.02088624368845529,,0.02,0.1099999999999999,0.14,0.148156926355106,3,135.5,129.835,133.0,134.5,135.5,2.4,127.0,130.0,132.96044053647,129.67000000000002,0.4624387191675257,0.5375612808324742,-0.05909238131094313,0.011494930121573765,-0.0422601651274753,-0.0048186777539767,1,1,0,1
Austin Peay Governors vs. Stetson Hatters,Jan 23 01:00PM ET,2026-01-23 02:41:03 UTC,Austin Peay Governors,3,-13.5,-13.5,-14.55,-14.0,0.5160342270972185,,-0.029420318357326947,,1.5,-16.6,-13.0,-14.3,-14.8,0.9048528558272391,,-1607,0.8997057116544781,-0.03657329018294764,,0.023,0.91,0.87,0.910869269392554,3,149.5,148.365,149.0,,149.5,1.7,147.0,147.0,150.043375070587,149.73000000000002,0.4924770562779967,0.5075229437220032,-0.03133246753152713,-0.016286580087520597,,,0,0,0,0
Austin Peay Governors vs. Stetson Hatters,Jan 23 01:00PM ET,2026-01-23 02:41:03 UTC,Stetson Hatters,3,13.5,13.5,14.55,14.0,0.4839657729027816,,-0.03984375090674225,,1.5,16.6,13.0,14.3,14.8,0.09514714417276085,,853,0.1002942883455218,-0.009797910772294097,,0.023,0.0899999999999999,0.13,0.0891307306074459,3,149.5,148.365,149.0,,149.5,1.7,147.0,147.0,150.043375070587,149.73000000000002,0.4924770562779967,0.5075229437220032,-0.03133246753152713,-0.016286580087520597,,,0,0,0,0
