Game,Game Time,Team,total_category,market_spread,model_spread,Predicted Outcome,Spread Cover Probability,Opening Spread,Edge For Covering Spread,Spread Std. Dev.,spread_barttorvik,spread_kenpom,spread_evanmiya,spread_hasla,Moneyline Win Probability,Opening Moneyline,Devigged Probability,Moneyline Edge,Moneyline Std. Dev.,win_prob_barttorvik,win_prob_kenpom,win_prob_evanmiya,spread_category,market_total,model_total,average_total,theoddsapi_total,Totals Std. Dev.,projected_total_barttorvik,projected_total_kenpom,projected_total_evanmiya,projected_total_hasla,Over Cover Probability,Under Cover Probability,Over Total Edge,Under Total Edge,spread_consensus_flag,moneyline_consensus_flag,over_consensus_flag,under_consensus_flag
Charleston Cougars vs. Massachusetts Minutemen,Nov 21 04:00PM ET,Massachusetts Minutemen,3,2.5,-0.15000000000000002,1.5,0.5320425632110974,2.5,0.008233039401573605,1.3,0.5,1.0,-1.8,-0.8,0.45276595744680853,125,0.4255319148936171,0.008321513002364112,0.047,0.48,0.48,0.561913295539306,1,157.5,160.6815764587385,159.0,157.5,0.6,161.0,161.0,160.363152917477,159.78,0.5256375066113239,0.4743624933886761,0.0018279828018000766,-0.04944703042084775,1,1,1,0
Charleston Cougars vs. Massachusetts Minutemen,Nov 21 04:00PM ET,Charleston Cougars,3,-2.5,0.15000000000000002,-1.5,0.4679574367889025,-2.5,-0.05585208702062133,1.3,-0.5,-1.0,1.8,0.8,0.5472340425531915,-150,0.574468085106383,-0.052765957446808454,0.047,0.52,0.52,0.438086704460694,1,157.5,160.6815764587385,159.0,157.5,0.6,161.0,161.0,160.363152917477,159.78,0.5256375066113239,0.4743624933886761,0.0018279828018000766,-0.04944703042084775,1,1,1,0
BYU Cougars vs. Wisconsin Badgers,Nov 21 04:00PM ET,Wisconsin Badgers,3,5.5,2.1,4.0,0.547999242711806,5.5,0.024189718902282165,1.6,2.2,2.0,1.7,5.1,0.3688137378845343,210,0.3076274757690687,0.046233092723243996,0.009,0.42,0.43,0.438233593435813,2,161.5,158.35776035213098,160.0,161.5,2.0,156.0,160.0,156.945520704262,159.76999999999998,0.4766742692132684,0.5233257307867316,-0.04713525459625545,-0.0004837930227922227,1,1,0,1
BYU Cougars vs. Wisconsin Badgers,Nov 21 04:00PM ET,BYU Cougars,3,-5.5,-2.1,-4.0,0.452000757288194,-5.5,-0.07180876652132984,1.6,-2.2,-2.0,-1.7,-5.1,0.6311862621154656,-265,0.6923725242309313,-0.09484113514480841,0.009,0.58,0.57,0.561766406564187,2,161.5,158.35776035213098,160.0,161.5,2.0,156.0,160.0,156.945520704262,159.76999999999998,0.4766742692132684,0.5233257307867316,-0.04713525459625545,-0.0004837930227922227,1,1,0,1
Virginia Cavaliers vs. Northwestern Wildcats,Nov 21 05:00PM ET,Northwestern Wildcats,3,4.5,1.3,3.0,0.547999242711806,4.5,0.01858747800592364,2.2,3.9,1.0,1.6,-1.5,0.4044228100711652,160,0.3690596562184025,0.01980742545578057,0.067,0.35,0.48,0.439785963923928,2,146.25,143.8672408533355,145.5,146.25,4.9,142.0,147.0,145.734481706671,136.07,0.4844431069004852,0.5000014788054651,-0.03936641690903864,-0.023808045004058753,1,0,0,0
Virginia Cavaliers vs. Northwestern Wildcats,Nov 21 05:00PM ET,Virginia Cavaliers,3,-4.5,-1.3,-3.0,0.452000757288194,-4.5,-0.0637377415011523,2.2,-3.9,-1.0,-1.6,1.5,0.5955771899288347,-192,0.6309403437815975,-0.061957056646507636,0.067,0.65,0.52,0.560214036076072,2,146.25,143.8672408533355,145.5,146.25,4.9,142.0,147.0,145.734481706671,136.07,0.4844431069004852,0.5000014788054651,-0.03936641690903864,-0.023808045004058753,1,0,0,0
Akron Zips vs. Iona Gaels,Nov 21 05:30PM ET,Iona Gaels,3,10.0,6.7,8.5,0.547999242711806,10.0,0.024189718902282165,1.3,7.0,9.0,6.4,6.2,0.2469009893513873,375,0.20168067226890757,0.03637467356191362,0.056,0.3,0.1999999999999999,0.292121306433867,2,171.0,168.9537660420535,170.0,171.0,9.3,185.0,169.0,168.907532084107,163.5,0.4766713132888294,0.5077821418769288,-0.049395037422071075,-0.013748958601540018,1,0,0,0
Akron Zips vs. Iona Gaels,Nov 21 05:30PM ET,Akron Zips,3,-10.0,-6.7,-8.5,0.452000757288194,-10.0,-0.07180876652132984,1.3,-7.0,-9.0,-6.4,-6.2,0.7530990106486126,-500,0.7983193277310924,-0.08023432268472064,0.056,0.7,0.8,0.707878693566133,2,171.0,168.9537660420535,170.0,171.0,9.3,185.0,169.0,168.907532084107,163.5,0.4766713132888294,0.5077821418769288,-0.049395037422071075,-0.013748958601540018,1,0,0,0
Lehigh Mountain Hawks vs. Columbia Lions,Nov 21 06:00PM ET,Columbia Lions,2,-2.5,0.6,-1.5,0.4663268053956411,-2.5,-0.05748271841388275,1.2,0.7,-1.0,2.0,0.5,0.5155446076675027,-145,0.5610892153350053,-0.07629212702637489,0.057,0.47,0.54,0.427373211452242,1,144.5,144.01773882421,144.5,144.5,1.8,143.0,143.0,145.03547764842,146.64,0.5,0.5,-0.023809523809523836,-0.023809523809523836,1,1,0,0
Lehigh Mountain Hawks vs. Columbia Lions,Nov 21 06:00PM ET,Lehigh Mountain Hawks,2,2.5,-0.6,1.5,0.5336731946043589,2.5,0.009863670794835078,1.2,-0.7,1.0,-2.0,-0.5,0.48445539233249735,116,0.4389107846649946,0.021492429369534383,0.057,0.53,0.4599999999999999,0.572626788547758,1,144.5,144.01773882421,144.5,144.5,1.8,143.0,143.0,145.03547764842,146.64,0.5,0.5,-0.023809523809523836,-0.023809523809523836,1,1,0,0
Air Force Falcons vs. SIU-Edwardsville Cougars,Nov 21 06:00PM ET,SIU-Edwardsville Cougars,1,-3.0,-3.15,-3.0,0.5,-3.0,-0.023809523809523836,0.8,-2.5,-3.0,-4.4,-3.3,0.6022340425531916,-150,0.574468085106383,0.0022340425531915953,0.025,0.61,0.63,0.659949007586094,2,131.5,132.23964231109449,132.0,131.5,1.6,131.0,131.0,133.479284622189,134.13,0.50777918595249,0.49222081404751,-0.016030337857033783,-0.031588709762013834,0,1,0,0
Florida St Seminoles vs. Georgia Southern Eagles,Nov 21 06:00PM ET,Georgia Southern Eagles,3,16.5,16.4,16.5,0.5,16.5,-0.023809523809523836,0.6,17.1,16.0,15.8,16.8,0.08894055721623276,1000,0.08713692946058091,-0.0019685336928581543,0.02,0.1099999999999999,0.0699999999999999,0.0907441849718846,3,176.5,170.13457996298348,174.0,176.5,5.8,175.0,170.0,170.269159925967,161.14,0.4624387191675257,0.5375612808324742,-0.06137080464199812,0.013751757022950395,0,0,0,1
Air Force Falcons vs. SIU-Edwardsville Cougars,Nov 21 06:00PM ET,Air Force Falcons,1,3.0,3.15,3.0,0.5,3.0,-0.023809523809523836,0.8,2.5,3.0,4.4,3.3,0.39776595744680854,125,0.4255319148936171,-0.04667848699763588,0.025,0.39,0.37,0.340050992413906,2,131.5,132.23964231109449,132.0,131.5,1.6,131.0,131.0,133.479284622189,134.13,0.50777918595249,0.49222081404751,-0.016030337857033783,-0.031588709762013834,0,1,0,0
Florida St Seminoles vs. Georgia Southern Eagles,Nov 21 06:00PM ET,Florida St Seminoles,3,-16.5,-16.4,-16.5,0.5,-16.5,-0.023809523809523836,0.6,-17.1,-16.0,-15.8,-16.8,0.911059442783767,-2000,0.9128630705394191,-0.04132150959718539,0.02,0.89,0.93,0.909255815028115,3,176.5,170.13457996298348,174.0,176.5,5.8,175.0,170.0,170.269159925967,161.14,0.4624387191675257,0.5375612808324742,-0.06137080464199812,0.013751757022950395,0,0,0,1
Stonehill Skyhawks vs. Lafayette Leopards,Nov 21 06:00PM ET,Stonehill Skyhawks,2,1.5,-2.9,-0.5,0.5671069149700017,1.5,0.043297391160477816,1.1,-2.0,-2.0,-4.0,-3.8,0.53195670736914,102,0.4739134147382802,0.03690720241864498,0.033,0.58,0.59,0.642158458342543,1,142.5,143.07,142.5,142.5,1.3,142.0,144.0,144.601044920981,142.14,0.5,0.5,-0.019230769230769273,-0.023809523809523836,1,1,0,0
Stonehill Skyhawks vs. Lafayette Leopards,Nov 21 06:00PM ET,Lafayette Leopards,2,-1.5,2.9,0.5,0.4328930850299983,-1.5,-0.09091643877952554,1.1,2.0,2.0,4.0,3.8,0.46804329263085986,-122,0.5260865852617197,-0.08150625691868973,0.033,0.42,0.41,0.357841541657457,1,142.5,143.07,142.5,142.5,1.3,142.0,144.0,144.601044920981,142.14,0.5,0.5,-0.019230769230769273,-0.023809523809523836,1,1,0,0
Eastern Michigan Eagles vs. Oakland Golden Grizzlies,Nov 21 06:30PM ET,Oakland Golden Grizzlies,3,-2.5,-0.9,-2.0,0.4839657729027816,-2.5,-0.04544599180310077,2.1,-0.8,-1.0,2.8,-2.0,0.5422340425531915,-150,0.574468085106383,-0.05776595744680846,0.07,0.53,0.51,0.400461338682271,1,153.5,148.421562736321,151.5,153.5,3.0,147.0,151.0,149.843125472642,144.43,0.4658349641191438,0.5341650358808562,-0.052237325037482685,0.004753271174973817,0,1,0,1
Rutgers Scarlet Knights vs. Central Connecticut St Blue Devils,Nov 21 06:30PM ET,Rutgers Scarlet Knights,1,-15.0,-16.35,-15.5,0.5173678180739623,-15.0,-0.006441705735561576,0.9,-17.3,-17.0,-15.5,-15.7,0.9124859497939304,-1448,0.8949718995878606,-0.02293071687273629,0.01,0.93,0.94,0.920976527574336,3,136.5,140.3000728580945,138.0,136.5,2.1,139.0,139.0,141.600145716189,143.22,0.5225581344892309,0.477441865510769,-0.001251389320292895,-0.04636765829875483,1,1,1,0
Rutgers Scarlet Knights vs. Central Connecticut St Blue Devils,Nov 21 06:30PM ET,Central Connecticut St Blue Devils,1,15.0,16.35,15.5,0.4826321819260377,15.0,-0.04117734188348615,0.9,17.3,17.0,15.5,15.7,0.08751405020606964,811,0.10502810041213938,-0.022260385884155923,0.01,0.0699999999999999,0.06,0.0790234724256637,3,136.5,140.3000728580945,138.0,136.5,2.1,139.0,139.0,141.600145716189,143.22,0.5225581344892309,0.477441865510769,-0.001251389320292895,-0.04636765829875483,1,1,1,0
Appalachian St Mountaineers vs. Charlotte 49ers,Nov 21 06:30PM ET,Appalachian St Mountaineers,1,-3.0,-2.1500000000000004,-2.5,0.4826321819260377,-2.75,-0.04117734188348615,0.9,-2.2,-1.0,-3.2,-2.1,0.5810298177802319,-148,0.5720596355604638,-0.01574437576815524,0.04,0.59,0.54,0.619755981461883,2,131.5,135.54500000000002,133.0,131.5,2.6,132.0,137.0,137.444906481705,134.09,0.5233257307867316,0.4766742692132683,-0.0004837930227922227,-0.04713525459625556,0,0,1,0
Appalachian St Mountaineers vs. Charlotte 49ers,Nov 21 06:30PM ET,Charlotte 49ers,1,3.0,2.1500000000000004,2.5,0.5173678180739623,2.75,-0.006441705735561576,0.9,2.2,1.0,3.2,2.1,0.41897018221976806,124,0.42794036443953615,-0.02745838920880339,0.04,0.41,0.4599999999999999,0.380244018538117,2,131.5,135.54500000000002,133.0,131.5,2.6,132.0,137.0,137.444906481705,134.09,0.5233257307867316,0.4766742692132683,-0.0004837930227922227,-0.04713525459625556,0,0,1,0
Cincinnati Bearcats vs. Louisville Cardinals,Nov 21 06:30PM ET,Louisville Cardinals,3,-8.5,-4.9,-7.0,0.452000757288194,-8.5,-0.07741100741768836,0.8,-6.0,-5.0,-4.0,-4.8,0.7184165781083953,-425,0.7768331562167907,-0.09110723141541421,0.038,0.71,0.66,0.635200136403563,2,163.5,158.7750555755975,161.5,163.5,4.6,158.0,161.0,159.550111151195,150.61,0.4689128120678558,0.5310871879321442,-0.05489671174166805,0.00727766412262032,1,1,0,1
Clemson Tigers vs. West Virginia Mountaineers,Nov 21 06:30PM ET,Clemson Tigers,1,-3.5,-2.8,-3.0,0.4826321819260377,-3.5,-0.04343416878486278,1.6,-0.7,-4.0,-1.9,-3.7,0.5957047887896337,-185,0.6187290969899665,-0.05341801822791015,0.061,0.53,0.65,0.572680480589301,2,134.5,134.76,134.5,134.5,3.5,129.0,136.0,136.891447530294,133.51999999999998,0.5,0.5,-0.023809523809523836,-0.026066350710900466,0,0,0,0
Eastern Michigan Eagles vs. Oakland Golden Grizzlies,Nov 21 06:30PM ET,Eastern Michigan Eagles,3,2.5,0.9,2.0,0.5160342270972185,2.5,0.002652231963398477,2.1,0.8,1.0,-2.8,2.0,0.45776595744680854,125,0.4255319148936171,0.013321513002364116,0.07,0.47,0.49,0.599538661317729,1,153.5,148.421562736321,151.5,153.5,3.0,147.0,151.0,149.843125472642,144.43,0.4658349641191438,0.5341650358808562,-0.052237325037482685,0.004753271174973817,0,1,0,1
Michigan St Spartans vs. Detroit Mercy Titans,Nov 21 06:30PM ET,Detroit Mercy Titans,3,30.5,28.65,30.0,0.5160342270972185,30.5,-0.0077752967123053685,1.8,30.7,29.0,28.3,26.3,0.017660104324743225,3300,0.028848900314195947,-0.011751660381139128,0.008,0.02,0.005,0.0064713083352905,3,148.5,150.0,149.0,148.5,3.0,151.0,149.0,151.947137075589,145.11,0.5075229437220032,0.4924770562779967,-0.019663817507311165,-0.02905404420047214,0,1,0,0
Michigan St Spartans vs. Detroit Mercy Titans,Nov 21 06:30PM ET,Michigan St Spartans,3,-30.5,-28.65,-30.0,0.4839657729027816,-30.5,-0.03984375090674225,1.8,-30.7,-29.0,-28.3,-26.3,0.9823398956752566,-10000,0.9711510996858042,-0.007759114225733499,0.008,0.98,0.995,0.993528691664709,3,148.5,150.0,149.0,148.5,3.0,151.0,149.0,151.947137075589,145.11,0.5075229437220032,0.4924770562779967,-0.019663817507311165,-0.02905404420047214,0,1,0,0
Cincinnati Bearcats vs. Louisville Cardinals,Nov 21 06:30PM ET,Cincinnati Bearcats,3,8.5,4.9,7.0,0.547999242711806,8.5,0.026468142233337155,0.8,6.0,5.0,4.0,4.8,0.2815834218916046,330,0.22316684378320936,0.049025282356720906,0.038,0.29,0.3399999999999999,0.364799863596437,2,163.5,158.7750555755975,161.5,163.5,4.6,158.0,161.0,159.550111151195,150.61,0.4689128120678558,0.5310871879321442,-0.05489671174166805,0.00727766412262032,1,1,0,1
Clemson Tigers vs. West Virginia Mountaineers,Nov 21 06:30PM ET,West Virginia Mountaineers,1,3.5,2.8,3.0,0.5173678180739623,3.5,0.0004596055135758226,1.6,0.7,4.0,1.9,3.7,0.4042952112103662,150,0.3812709030100334,0.00429521121036619,0.061,0.47,0.35,0.427319519410699,2,134.5,134.76,134.5,134.5,3.5,129.0,136.0,136.891447530294,133.51999999999998,0.5,0.5,-0.023809523809523836,-0.026066350710900466,0,0,0,0
West Georgia Wolves vs. South Carolina Upstate Spartans,Nov 21 07:00PM ET,South Carolina Upstate Spartans,3,4.0,3.35,3.5,0.5160342270972185,4.0,-0.003196542133550806,0.9,2.6,3.0,4.6,3.7,0.3722175597159458,155,0.37443511943189156,-0.019939303029152255,0.028,0.4,0.37,0.343649557037384,2,155.5,156.135,156.0,155.5,1.4,155.0,155.0,157.678666754775,157.26999999999998,0.50777918595249,0.49222081404751,-0.01145158327827922,-0.031588709762013834,0,0,0,0
Canisius Golden Griffins vs. Maryland-Eastern Shore Hawks,Nov 21 07:00PM ET,Canisius Golden Griffins,1,-3.0,-2.2,-2.5,0.4826321819260377,-3.0,-0.04117734188348615,0.3,-2.1,-2.0,-2.7,-2.3,0.5859046485272559,-157,0.5818092970545119,-0.025709227792502842,0.031,0.59,0.54,0.597391408442549,2,127.5,132.4044766386795,129.5,127.5,2.6,134.0,128.0,131.678953277359,133.13,0.5310871879321442,0.4689128120678558,0.00727766412262032,-0.05489671174166805,1,0,1,0
Old Dominion Monarchs vs. Morgan St Bears,Nov 21 07:00PM ET,Morgan St Bears,3,13.0,11.2,12.5,0.5160342270972185,13.0,-0.0077752967123053685,1.2,13.5,11.0,11.4,10.9,0.13169665809768638,675,0.12339331619537275,0.0026644000331702555,0.018,0.12,0.14,0.155970174361073,3,156.5,155.8882021291925,156.5,156.5,1.4,155.0,155.0,156.776404258385,157.8,0.5,0.5,-0.023809523809523836,-0.023809523809523836,0,0,0,0
Old Dominion Monarchs vs. Morgan St Bears,Nov 21 07:00PM ET,Old Dominion Monarchs,3,-13.0,-11.2,-12.5,0.4839657729027816,-13.0,-0.03984375090674225,1.2,-13.5,-11.0,-11.4,-10.9,0.8683033419023136,-1100,0.8766066838046273,-0.04836332476435301,0.018,0.88,0.86,0.844029825638927,3,156.5,155.8882021291925,156.5,156.5,1.4,155.0,155.0,156.776404258385,157.8,0.5,0.5,-0.023809523809523836,-0.023809523809523836,0,0,0,0
Radford Highlanders vs. UNC Wilmington Seahawks,Nov 21 07:00PM ET,Radford Highlanders,3,4.0,5.25,4.5,0.4839657729027816,4.0,-0.03984375090674225,3.0,0.4,6.0,4.5,7.2,0.36114076058103817,150,0.3824128429375824,-0.038859239418961855,0.103,0.48,0.28,0.339868678224494,2,150.5,152.412544212741,151.5,150.5,4.9,155.0,154.0,150.825088425482,144.13,0.5155554142940497,0.4844445857059503,-0.008254109515474117,-0.039364938103573555,0,0,0,0
Radford Highlanders vs. UNC Wilmington Seahawks,Nov 21 07:00PM ET,UNC Wilmington Seahawks,3,-4.0,-5.25,-4.5,0.5160342270972185,-4.0,-0.0077752967123053685,3.0,-0.4,-6.0,-4.5,-7.2,0.6388592394189618,-182,0.6175871570624177,-0.007130735518381615,0.103,0.52,0.72,0.660131321775506,2,150.5,152.412544212741,151.5,150.5,4.9,155.0,154.0,150.825088425482,144.13,0.5155554142940497,0.4844445857059503,-0.008254109515474117,-0.039364938103573555,0,0,0,0
Western Illinois Leathernecks vs. Coastal Carolina Chanticleers,Nov 21 07:00PM ET,Coastal Carolina Chanticleers,1,-3.5,-1.65,-3.0,0.4826321819260377,-3.5,-0.04117734188348615,1.7,-2.8,-3.0,-0.5,0.3,0.5822340425531916,-150,0.574468085106383,-0.017765957446808422,0.048,0.61,0.59,0.519535245287955,2,136.5,139.48436678595,137.5,136.5,3.2,141.0,141.0,137.9687335719,134.2,0.5155554142940497,0.4844445857059503,-0.008254109515474117,-0.039364938103573555,1,0,0,0
Sacred Heart Pioneers vs. Holy Cross Crusaders,Nov 21 07:00PM ET,Sacred Heart Pioneers,3,-6.0,-7.6,-6.5,0.5160342270972185,-6.0,0.0014711203011019691,1.3,-9.2,-6.0,-8.0,-7.2,0.7192647326663006,-238,0.6750312469954812,0.015122720831981074,0.045,0.8,0.71,0.76349821833712,2,150.5,152.2508855534865,151.0,150.5,2.3,155.0,150.0,153.581771106973,150.92,0.50777918595249,0.49222081404751,-0.016030337857033783,-0.031588709762013834,0,1,0,0
Sacred Heart Pioneers vs. Holy Cross Crusaders,Nov 21 07:00PM ET,Holy Cross Crusaders,3,6.0,7.6,6.5,0.4839657729027816,6.0,-0.03984375090674225,1.3,9.2,6.0,8.0,7.2,0.28073526733369936,195,0.3249687530045188,-0.058247783513758256,0.045,0.1999999999999999,0.29,0.23650178166288,2,150.5,152.2508855534865,151.0,150.5,2.3,155.0,150.0,153.581771106973,150.92,0.50777918595249,0.49222081404751,-0.016030337857033783,-0.031588709762013834,0,1,0,0
West Georgia Wolves vs. South Carolina Upstate Spartans,Nov 21 07:00PM ET,West Georgia Wolves,3,-4.0,-3.35,-3.5,0.4839657729027816,-4.0,-0.04210057780811888,0.9,-2.6,-3.0,-4.6,-3.7,0.6277824402840542,-190,0.6255648805681084,-0.02738997350904926,0.028,0.6,0.63,0.656350442962616,2,155.5,156.135,156.0,155.5,1.4,155.0,155.0,157.678666754775,157.26999999999998,0.50777918595249,0.49222081404751,-0.01145158327827922,-0.031588709762013834,0,0,0,0
East Tennessee St Buccaneers vs. Morehead St Eagles,Nov 21 07:00PM ET,East Tennessee St Buccaneers,2,-10.5,-9.8,-10.0,0.4831483753809493,-10.5,-0.040661148428574545,1.5,-9.6,-10.0,-11.6,-8.0,0.8211675126903553,-600,0.8223350253807106,-0.035975344452501834,0.017,0.82,0.82,0.850232538061253,3,144.5,146.0,145.0,144.5,2.9,146.0,146.0,147.419758485487,140.82,0.5075229437220032,0.4924770562779967,-0.016286580087520597,-0.03133246753152713,0,0,0,0
Drexel Dragons vs. Pennsylvania Quakers,Nov 21 07:00PM ET,Drexel Dragons,3,-5.5,-4.949999999999999,-5.5,0.5,-5.5,-0.023809523809523836,1.2,-5.3,-4.0,-6.7,-4.6,0.685907335907336,-240,0.6718146718146719,-0.019975017033840525,0.044,0.7,0.64,0.725929739739094,2,153.5,147.84087025666548,151.0,153.5,4.5,147.0,154.0,148.681740513331,143.14999999999998,0.4611631516747801,0.5388368483252198,-0.06264637213474372,0.015027324515695994,0,0,0,0
Drexel Dragons vs. Pennsylvania Quakers,Nov 21 07:00PM ET,Pennsylvania Quakers,3,5.5,4.949999999999999,5.5,0.5,5.5,-0.023809523809523836,1.2,5.3,4.0,6.7,4.6,0.3140926640926641,190,0.3281853281853282,-0.030734922114232455,0.044,0.3,0.36,0.274070260260906,2,153.5,147.84087025666548,151.0,153.5,4.5,147.0,154.0,148.681740513331,143.14999999999998,0.4611631516747801,0.5388368483252198,-0.06264637213474372,0.015027324515695994,0,0,0,0
Siena Saints vs. Albany Great Danes,Nov 21 07:00PM ET,Siena Saints,2,-10.5,-10.05,-10.5,0.5,-10.5,-0.023809523809523836,2.3,-13.7,-9.0,-11.1,-8.6,0.8288128923535758,-574,0.8135059482155355,-0.022835459294775817,0.04,0.88,0.8,0.844119836491616,3,142.5,143.6573445563145,143.0,142.5,2.5,147.0,143.0,144.314689112629,141.09,0.5075229437220032,0.4924770562779967,-0.016286580087520597,-0.03133246753152713,0,0,0,0
Siena Saints vs. Albany Great Danes,Nov 21 07:00PM ET,Albany Great Danes,2,10.5,10.05,10.5,0.5,10.5,-0.023809523809523836,2.3,13.7,9.0,11.1,8.6,0.1711871076464243,412,0.18649405178446465,-0.024050987591670903,0.04,0.12,0.1999999999999999,0.155880163508384,3,142.5,143.6573445563145,143.0,142.5,2.5,147.0,143.0,144.314689112629,141.09,0.5075229437220032,0.4924770562779967,-0.016286580087520597,-0.03133246753152713,0,0,0,0
