Game,Game Time,Team,total_category,market_spread,model_spread,Predicted Outcome,Spread Cover Probability,Opening Spread,Edge For Covering Spread,Spread Std. Dev.,spread_barttorvik,spread_kenpom,spread_evanmiya,spread_hasla,Moneyline Win Probability,Opening Moneyline,Devigged Probability,Moneyline Edge,Moneyline Std. Dev.,win_prob_barttorvik,win_prob_kenpom,win_prob_evanmiya,spread_category,market_total,model_total,average_total,theoddsapi_total,Totals Std. Dev.,projected_total_barttorvik,projected_total_kenpom,projected_total_evanmiya,projected_total_hasla,Over Cover Probability,Under Cover Probability,Over Total Edge,Under Total Edge,spread_consensus_flag,moneyline_consensus_flag,over_consensus_flag,under_consensus_flag
Bowling Green Falcons vs. William & Mary Tribe,Nov 19 07:00PM ET,Bowling Green Falcons,3,-7.0,-7.0,-7.0,0.5,-7.0,-0.023809523809523836,2.6,-6.0,-8.0,-11.1,-5.3,0.740597609561753,-275,0.7011952191235059,0.0072642762284197415,0.063,0.7,0.78,0.824791098044925,2,165.5,163.87591397340202,165.0,165.5,2.8,164.0,166.0,163.751827946804,159.42000000000002,0.49222081404751,0.5077791859524899,-0.031588709762013834,-0.016030337857033894,0,0,0,0
Bowling Green Falcons vs. William & Mary Tribe,Nov 19 07:00PM ET,William & Mary Tribe,3,7.0,7.0,7.0,0.5,7.0,-0.023809523809523836,2.6,6.0,8.0,11.1,5.3,0.2594023904382469,220,0.298804780876494,-0.05309760956175308,0.063,0.3,0.2199999999999999,0.175208901955075,2,165.5,163.87591397340202,165.0,165.5,2.8,164.0,166.0,163.751827946804,159.42000000000002,0.49222081404751,0.5077791859524899,-0.031588709762013834,-0.016030337857033894,0,0,0,0
Indiana St Sycamores vs. Louisiana Tech Bulldogs,Nov 19 07:00PM ET,Indiana St Sycamores,3,-3.5,0.8,-2.0,0.452000757288194,-3.5,-0.07851567463668863,6.1,6.8,5.0,-3.4,-5.5,0.4784966468503822,-172,0.6069932937007644,-0.15449998614625082,0.186,0.26,0.35,0.617968251634397,2,146.5,148.160356067044,147.0,146.5,1.5,147.0,147.0,149.320712134088,149.68,0.50777918595249,0.49222081404751,-0.016030337857033783,-0.031588709762013834,0,0,1,0
Duquesne Dukes vs. Loyola (MD) Greyhounds,Nov 19 07:00PM ET,Loyola (MD) Greyhounds,3,12.5,13.0,12.5,0.5,12.5,-0.023809523809523836,3.1,18.0,13.0,12.2,,0.12377049180327865,550,0.1475409836065574,-0.030075662042875206,0.026,0.0799999999999999,0.0999999999999999,0.13177298001558,3,148.5,149.0,148.5,148.5,2.5,152.0,149.0,146.989639978432,,0.5,0.5,-0.023809523809523836,-0.021531100478468845,0,1,0,0
Stetson Hatters vs. Howard Bison,Nov 19 07:00PM ET,Stetson Hatters,3,2.5,1.4,2.0,0.5160342270972185,2.5,-0.0077752967123053685,1.2,0.8,2.0,-0.5,2.1,0.45681146025878,115,0.44362292051756,-0.008304818810987435,0.043,0.47,0.43,0.516201771866873,1,149.5,151.6413857374725,150.5,149.5,2.4,149.0,154.0,153.292771474945,149.99,0.5170982144352251,0.4829017855647749,-0.004432886043243767,-0.040907738244748915,1,0,0,0
Notre Dame Fighting Irish vs. Bellarmine Knights,Nov 19 07:00PM ET,Bellarmine Knights,3,28.0,23.05,26.0,0.5638787496655561,27.75,0.04006922585603223,2.7,26.8,21.0,24.6,21.5,,,0.0,0.0,0.008,0.03,0.02,0.0137622028899562,3,150.0,152.621796441118,151.0,150.0,5.0,159.0,153.0,152.243592882236,146.74,0.5075256171779651,0.4774391920548073,-0.007037489618151427,-0.05417673300374076,1,1,0,0
Samford Bulldogs vs. Florida Gulf Coast Eagles,Nov 19 07:00PM ET,Samford Bulldogs,3,-3.0,-2.2,-2.5,0.4839657729027816,-3.0,-0.03984375090674225,2.0,-2.4,-2.0,-5.4,-0.8,0.5958849557522123,-170,0.6017699115044248,-0.03374467387741731,0.058,0.59,0.59,0.689664612842183,2,159.5,152.40346271229748,156.5,159.5,3.5,148.0,156.0,153.936925424595,150.87,0.4534282120111779,0.5465717879888221,-0.07038131179834595,0.022762264179298275,0,0,0,1
Indiana St Sycamores vs. Louisiana Tech Bulldogs,Nov 19 07:00PM ET,Louisiana Tech Bulldogs,3,3.5,-0.8,2.0,0.547999242711806,3.5,0.03580412076058648,6.1,-6.8,-5.0,3.4,5.5,0.5215033531496178,144,0.3930067062992357,0.1116604036241286,0.186,0.74,0.65,0.382031748365603,2,146.5,148.160356067044,147.0,146.5,1.5,147.0,147.0,149.320712134088,149.68,0.50777918595249,0.49222081404751,-0.016030337857033783,-0.031588709762013834,0,0,1,0
Ohio Bobcats vs. Bethune-Cookman Wildcats,Nov 19 07:00PM ET,Bethune-Cookman Wildcats,3,6.0,5.75,6.0,0.5,6.25,-0.023809523809523836,1.2,7.2,5.0,6.5,4.7,0.2968583463747501,210,0.30874785591766724,-0.0257222987865402,0.031,0.27,0.3299999999999999,0.284968836831833,2,159.5,160.533388435069,160.0,159.5,2.2,163.0,159.0,162.066776870138,158.49,0.50777918595249,0.49222081404751,-0.013751914525978792,-0.031588709762013834,0,0,0,0
Richmond Spiders vs. VMI Keydets,Nov 19 07:00PM ET,VMI Keydets,3,12.5,12.7,12.5,0.5,12.5,-0.023809523809523836,1.0,13.9,12.0,13.4,12.0,0.13674943566591424,525,0.15349887133182846,-0.02325056433408576,0.013,0.12,0.14,0.116471730318884,3,153.5,150.9079867694405,152.5,153.5,3.0,150.0,154.0,151.815973538881,146.97,0.4849567874384211,0.5150432125615789,-0.03885273637110276,-0.008766311247944913,0,1,0,0
Ohio Bobcats vs. Bethune-Cookman Wildcats,Nov 19 07:00PM ET,Ohio Bobcats,3,-6.0,-5.75,-6.0,0.5,-6.25,-0.023809523809523836,1.2,-7.2,-5.0,-6.5,-4.7,0.7031416536252498,-260,0.6912521440823327,-0.01908056859697238,0.031,0.73,0.67,0.715031163168167,2,159.5,160.533388435069,160.0,159.5,2.2,163.0,159.0,162.066776870138,158.49,0.50777918595249,0.49222081404751,-0.013751914525978792,-0.031588709762013834,0,0,0,0
Notre Dame Fighting Irish vs. Bellarmine Knights,Nov 19 07:00PM ET,Notre Dame Fighting Irish,3,-28.0,-23.05,-26.0,0.4361212503344439,-27.75,-0.08540985014402497,2.7,-26.8,-21.0,-24.6,-21.5,,,0.0,0.0,0.008,0.97,0.98,0.986237797110044,3,150.0,152.621796441118,151.0,150.0,5.0,159.0,153.0,152.243592882236,146.74,0.5075256171779651,0.4774391920548073,-0.007037489618151427,-0.05417673300374076,1,1,0,0
Wofford Terriers vs. North Florida Ospreys,Nov 19 07:00PM ET,Wofford Terriers,3,-8.0,-10.25,-9.0,0.5320425632110974,-8.0,0.010511462732628596,2.4,-13.5,-9.0,-11.5,-8.4,0.794531565579098,-375,0.759493670886076,0.0050578813685716595,0.035,0.87,0.8,0.82956946027212,2,161.0,160.17498396242001,160.5,161.0,3.8,165.0,161.0,159.34996792484,155.85,0.4844431069004852,0.5000014788054651,-0.03936641690903864,-0.021529621673003763,1,1,0,0
Wofford Terriers vs. North Florida Ospreys,Nov 19 07:00PM ET,North Florida Ospreys,3,8.0,10.25,9.0,0.4679574367889025,8.0,-0.05585208702062133,2.4,13.5,9.0,11.5,8.4,0.205468434420902,300,0.24050632911392406,-0.04453156557909799,0.035,0.13,0.1999999999999999,0.17043053972788,2,161.0,160.17498396242001,160.5,161.0,3.8,165.0,161.0,159.34996792484,155.85,0.4844431069004852,0.5000014788054651,-0.03936641690903864,-0.021529621673003763,1,1,0,0
Cleveland St Vikings vs. Valparaiso Beacons,Nov 19 07:00PM ET,Cleveland St Vikings,3,-2.5,-4.8,-3.5,0.5320425632110974,-2.5,0.008233039401573605,1.3,-5.5,-4.0,-4.1,-6.7,0.6055911005491474,-148,0.5720596355604638,0.008816907000760321,0.036,0.69,0.62,0.639122565537831,1,156.0,156.7760740114575,156.5,156.0,5.6,160.0,158.0,155.552148022915,147.26,0.5000019640908513,0.4828998214739237,-0.030514467834031334,-0.03633094775684559,1,1,0,0
Cleveland St Vikings vs. Valparaiso Beacons,Nov 19 07:00PM ET,Valparaiso Beacons,3,2.5,4.8,3.5,0.4679574367889025,2.5,-0.05585208702062133,1.3,5.5,4.0,4.1,6.7,0.39440889945085256,124,0.42794036443953615,-0.052019671977718895,0.036,0.31,0.38,0.360877434462169,1,156.0,156.7760740114575,156.5,156.0,5.6,160.0,158.0,155.552148022915,147.26,0.5000019640908513,0.4828998214739237,-0.030514467834031334,-0.03633094775684559,1,1,0,0
South Carolina St Bulldogs vs. Chattanooga Mocs,Nov 19 07:00PM ET,South Carolina St Bulldogs,3,10.0,5.2,8.0,0.5638787496655561,9.75,0.04234764918708722,4.7,3.4,7.0,1.9,12.5,0.2965834218916047,330,0.22316684378320936,0.06402528235672098,0.093,0.37,0.25,0.434063237949685,2,158.25,151.5822551388925,155.5,158.25,3.5,151.0,157.0,152.164510277785,148.57,0.4534208516464412,0.5310945482968809,-0.07376590958287321,0.013022259140254344,0,1,0,1
South Carolina St Bulldogs vs. Chattanooga Mocs,Nov 19 07:00PM ET,Chattanooga Mocs,3,-10.0,-5.2,-8.0,0.4361212503344439,-9.75,-0.08768827347507996,4.7,-3.4,-7.0,-1.9,-12.5,0.7034165781083954,-425,0.7768331562167907,-0.10610723141541412,0.093,0.63,0.75,0.565936762050316,2,158.25,151.5822551388925,155.5,158.25,3.5,151.0,157.0,152.164510277785,148.57,0.4534208516464412,0.5310945482968809,-0.07376590958287321,0.013022259140254344,0,1,0,1
South Carolina Upstate Spartans vs. Tennessee Tech Golden Eagles,Nov 19 07:00PM ET,South Carolina Upstate Spartans,3,-2.0,-3.35,-2.5,0.5160342270972185,-2.0,-0.003196542133550806,0.8,-3.7,-3.0,-4.5,-2.8,0.5913717693836978,-130,0.5427435387673957,0.02615437807935006,0.012,0.64,0.63,0.653815604981617,1,150.0,150.5274834359065,150.0,150.0,2.2,151.0,147.0,150.054966871813,152.21,0.4914489286915362,0.4914489286915362,-0.03236059511798761,-0.03008217178693262,1,1,0,0
South Carolina Upstate Spartans vs. Tennessee Tech Golden Eagles,Nov 19 07:00PM ET,Tennessee Tech Golden Eagles,3,2.0,3.35,2.5,0.4839657729027816,2.0,-0.03984375090674225,0.8,3.7,3.0,4.5,2.8,0.40862823061630216,110,0.4572564612326044,-0.067562245574174,0.012,0.36,0.37,0.346184395018383,1,150.0,150.5274834359065,150.0,150.0,2.2,151.0,147.0,150.054966871813,152.21,0.4914489286915362,0.4914489286915362,-0.03236059511798761,-0.03008217178693262,1,1,0,0
Richmond Spiders vs. VMI Keydets,Nov 19 07:00PM ET,Richmond Spiders,3,-12.5,-12.7,-12.5,0.5,-12.5,-0.023809523809523836,1.0,-13.9,-12.0,-13.4,-12.0,0.8632505643340858,-750,0.8465011286681716,-0.019102376842384805,0.013,0.88,0.86,0.883528269681116,3,153.5,150.9079867694405,152.5,153.5,3.0,150.0,154.0,151.815973538881,146.97,0.4849567874384211,0.5150432125615789,-0.03885273637110276,-0.008766311247944913,0,1,0,0
Virginia Tech Hokies vs. Bryant Bulldogs,Nov 19 07:00PM ET,Bryant Bulldogs,3,25.5,22.7,24.5,0.5320425632110974,25.5,0.008233039401573605,0.9,21.6,23.0,23.6,22.4,0.02069035209020317,4500,0.02138070418040634,-0.0010487783445794381,0.017,0.05,0.02,0.0195012803726092,3,147.75,150.53714258741252,149.0,147.75,1.8,149.0,153.0,149.634285174825,151.44,0.5075256171779651,0.4774391920548073,-0.016283906631558764,-0.04409190842366156,1,0,1,0
Duquesne Dukes vs. Loyola (MD) Greyhounds,Nov 19 07:00PM ET,Duquesne Dukes,3,-12.5,-13.0,-12.5,0.5,-12.5,-0.021531100478468845,3.1,-18.0,-13.0,-12.2,,0.8762295081967213,-800,0.8524590163934427,-0.012659380692167543,0.026,0.92,0.9,0.86822701998442,3,148.5,149.0,148.5,148.5,2.5,152.0,149.0,146.989639978432,,0.5,0.5,-0.023809523809523836,-0.021531100478468845,0,1,0,0
Toledo Rockets vs. Youngstown St Penguins,Nov 19 07:00PM ET,Youngstown St Penguins,3,1.0,0.6,1.0,0.5,1.0,-0.023809523809523836,0.8,0.8,-1.0,0.6,0.6,0.47801889945463216,-100,0.4782608695652174,-0.021981100545367838,0.027,0.47,0.52,0.477776929344047,1,162.75,158.97,161.0,162.75,2.0,159.0,163.0,158.927428013902,158.94,0.4573152641865706,0.525645335948283,-0.06075702497005592,-0.0015414252810314055,0,0,0,0
UConn Huskies vs. Arizona Wildcats,Nov 19 07:00PM ET,Arizona Wildcats,3,5.5,4.9,5.5,0.5,5.5,-0.01338199513381999,0.1,4.9,5.0,4.9,4.8,0.32036148970399747,207,0.31072297940799504,-0.0048632591061558705,0.006,0.3299999999999999,0.3199999999999999,0.331352729943203,2,156.5,156.32982194477552,156.5,156.5,2.4,156.0,161.0,156.489643889551,156.17000000000002,0.5,0.5,-0.023809523809523836,-0.023809523809523836,1,1,0,0
La Salle Explorers vs. Villanova Wildcats,Nov 19 07:00PM ET,La Salle Explorers,2,11.5,9.3,10.5,0.5336731946043589,11.5,0.009863670794835078,1.1,9.3,11.0,8.4,9.3,0.17443925233644852,500,0.1588785046728972,0.007772585669781867,0.036,0.1899999999999999,0.15,0.221125701658288,3,143.0,147.53,145.0,143.0,1.5,145.0,147.0,148.263298019635,148.06,0.5225634700046342,0.4624333836521225,-0.0012460538048896241,-0.06137614015740134,1,0,1,0
Virginia Tech Hokies vs. Bryant Bulldogs,Nov 19 07:00PM ET,Virginia Tech Hokies,3,-25.5,-22.7,-24.5,0.4679574367889025,-25.5,-0.05127333244186677,0.9,-21.6,-23.0,-23.6,-22.4,0.9793096479097969,-20000,0.9786192958195937,-0.01571522771209366,0.017,0.95,0.98,0.980498719627391,3,147.75,150.53714258741252,149.0,147.75,1.8,149.0,153.0,149.634285174825,151.44,0.5075256171779651,0.4774391920548073,-0.016283906631558764,-0.04409190842366156,1,0,1,0
Temple Owls vs. Hofstra Pride,Nov 19 07:00PM ET,Temple Owls,2,-5.5,-5.8,-5.5,0.5,-5.5,-0.012195121951219523,1.3,-8.1,-5.0,-6.0,-5.6,0.6854339529678318,-225,0.6636481241914617,-0.006873739339860352,0.044,0.78,0.7,0.707219781744202,2,145.5,146.87732251572902,146.0,145.5,2.6,146.0,151.0,147.754645031458,145.02999999999997,0.50777918595249,0.49222081404751,-0.016030337857033783,-0.031588709762013834,0,1,0,0
Temple Owls vs. Hofstra Pride,Nov 19 07:00PM ET,Hofstra Pride,2,5.5,5.8,5.5,0.5,5.5,-0.030516431924882625,1.3,8.1,5.0,6.0,5.6,0.31456604703216806,185,0.33635187580853815,-0.03631114595028806,0.044,0.2199999999999999,0.3,0.292780218255798,2,145.5,146.87732251572902,146.0,145.5,2.6,146.0,151.0,147.754645031458,145.02999999999997,0.50777918595249,0.49222081404751,-0.016030337857033783,-0.031588709762013834,0,1,0,0
Maryland Terrapins vs. Mt. St. Mary's Mountaineers,Nov 19 07:00PM ET,Maryland Terrapins,2,-19.5,-20.35,-20.0,0.5168516246190507,-19.5,-0.006957899190473182,4.1,-20.7,-20.0,-15.1,-25.1,0.9440350039086249,-4500,0.93807000781725,-0.03422586565659247,0.029,0.95,0.97,0.91348496505962,3,139.25,144.0786487161445,141.0,139.25,3.5,144.0,140.0,144.157297432289,148.47,0.5225634700046342,0.4624333836521225,-0.0012460538048896241,-0.06137614015740134,0,0,1,0
Maryland Terrapins vs. Mt. St. Mary's Mountaineers,Nov 19 07:00PM ET,Mt. St. Mary's Mountaineers,2,19.5,20.35,20.0,0.4831483753809493,19.5,-0.040661148428574545,4.1,20.7,20.0,15.1,25.1,0.055964996091374966,1448,0.06192999218274993,-0.00861833724195836,0.029,0.05,0.03,0.0865150349403805,3,139.25,144.0786487161445,141.0,139.25,3.5,144.0,140.0,144.157297432289,148.47,0.5225634700046342,0.4624333836521225,-0.0012460538048896241,-0.06137614015740134,0,0,1,0
La Salle Explorers vs. Villanova Wildcats,Nov 19 07:00PM ET,Villanova Wildcats,2,-11.5,-9.3,-10.5,0.4663268053956411,-11.5,-0.05748271841388275,1.1,-9.3,-11.0,-8.4,-9.3,0.8255607476635514,-750,0.8411214953271028,-0.0567921935129192,0.036,0.81,0.85,0.778874298341712,3,143.0,147.53,145.0,143.0,1.5,145.0,147.0,148.263298019635,148.06,0.5225634700046342,0.4624333836521225,-0.0012460538048896241,-0.06137614015740134,1,0,1,0
Stetson Hatters vs. Howard Bison,Nov 19 07:00PM ET,Howard Bison,3,-2.5,-1.4,-2.0,0.4839657729027816,-2.5,-0.03984375090674225,1.2,-0.8,-2.0,0.5,-2.1,0.54318853974122,-140,0.5563770794824399,-0.040144793592113426,0.043,0.53,0.57,0.483798228133127,1,149.5,151.6413857374725,150.5,149.5,2.4,149.0,154.0,153.292771474945,149.99,0.5170982144352251,0.4829017855647749,-0.004432886043243767,-0.040907738244748915,1,0,0,0
Toledo Rockets vs. Youngstown St Penguins,Nov 19 07:00PM ET,Toledo Rockets,3,-1.0,-0.6,-1.0,0.5,-1.0,-0.023809523809523836,0.8,-0.8,1.0,-0.6,-0.6,0.5219811005453678,-120,0.5217391304347826,-0.023473444909177577,0.027,0.53,0.48,0.522223070655953,1,162.75,158.97,161.0,162.75,2.0,159.0,163.0,158.927428013902,158.94,0.4573152641865706,0.525645335948283,-0.06075702497005592,-0.0015414252810314055,0,0,0,0
Sam Houston St Bearkats vs. Wyoming Cowboys,Nov 19 07:30PM ET,Sam Houston St Bearkats,3,-2.0,0.3,-1.0,0.4679574367889025,-2.25,-0.05585208702062133,2.7,,1.0,0.3,-3.9,0.5231930252019085,-140,0.5563770794824399,-0.0601403081314249,0.01,0.5,0.48,0.490008970921377,1,159.5,153.0,157.0,159.5,3.4,151.0,155.0,155.880320074877,148.65,0.4573230935235297,0.5426769064764703,-0.06648643028599416,0.01886738266694643,0,1,0,1
Marquette Golden Eagles vs. Dayton Flyers,Nov 19 07:30PM ET,Marquette Golden Eagles,3,-5.5,-7.15,-6.0,0.5160342270972185,-5.5,-0.014482204827664158,1.4,-7.4,-5.0,-6.9,-8.2,0.7035139408378411,-238,0.6750312469954812,-0.0006280709964784359,0.046,0.76,0.67,0.731996634680201,2,152.0,152.158177365918,152.0,152.0,1.8,151.0,155.0,151.496354731836,152.82,0.49222081404751,0.49222081404751,-0.031588709762013834,-0.031588709762013834,0,0,0,0
Sam Houston St Bearkats vs. Wyoming Cowboys,Nov 19 07:30PM ET,Wyoming Cowboys,3,2.0,-0.15,1.0,0.5320425632110974,2.25,0.008233039401573605,2.2,-0.0,-1.0,-0.3,3.9,0.47680697479809153,115,0.44362292051756,0.011690695728324096,0.01,0.5,0.52,0.509991029078623,1,159.5,153.0,157.0,159.5,3.4,151.0,155.0,155.880320074877,148.65,0.4573230935235297,0.5426769064764703,-0.06648643028599416,0.01886738266694643,0,1,0,1
Merrimack Warriors vs. Maine Black Bears,Nov 19 07:30PM ET,Maine Black Bears,1,5.5,5.25,5.5,0.5,5.5,-0.021531100478468845,1.3,6.0,4.0,6.8,4.5,0.2970450070856261,190,0.3281853281853282,-0.047782579121270485,0.062,0.26,0.37,0.265904685985924,2,128.75,131.855,130.0,128.75,1.1,132.0,134.0,131.537912304165,131.70999999999998,0.5077821418769288,0.4766713132888295,-0.01602738193259501,-0.047138210520694335,0,0,1,0
Merrimack Warriors vs. Maine Black Bears,Nov 19 07:30PM ET,Merrimack Warriors,1,-5.5,-5.25,-5.5,0.5,-5.5,-0.023809523809523836,1.3,-6.0,-4.0,-6.8,-4.5,0.7029549929143739,-240,0.6718146718146719,-0.0029273600268026057,0.062,0.74,0.63,0.734095314014076,2,128.75,131.855,130.0,128.75,1.1,132.0,134.0,131.537912304165,131.70999999999998,0.5077821418769288,0.4766713132888295,-0.01602738193259501,-0.047138210520694335,0,0,1,0
Marquette Golden Eagles vs. Dayton Flyers,Nov 19 07:30PM ET,Dayton Flyers,3,5.5,7.15,6.0,0.4839657729027816,5.5,-0.03410651625384492,1.4,7.4,5.0,6.9,8.2,0.29648605916215887,195,0.3249687530045188,-0.042496991685298746,0.046,0.24,0.3299999999999999,0.268003365319799,2,152.0,152.158177365918,152.0,152.0,1.8,151.0,155.0,151.496354731836,152.82,0.49222081404751,0.49222081404751,-0.031588709762013834,-0.031588709762013834,0,0,0,0
Western Carolina Catamounts vs. UNC Asheville Bulldogs,Nov 19 07:30PM ET,Western Carolina Catamounts,3,-1.0,0.3,-0.5,0.4839657729027816,-1.0,-0.035264996327987685,2.2,1.5,-3.0,-0.9,1.5,0.5274130885422323,-120,0.5217391304347826,-0.01804145691231307,0.08,0.4399999999999999,0.6,0.533087046649682,1,155.25,153.5467569484535,154.5,155.25,2.0,155.0,153.0,154.093513896907,150.29000000000002,0.4828998214739237,0.5000019640908513,-0.04428693975539072,-0.018070325065775217,0,0,0,1
Western Carolina Catamounts vs. UNC Asheville Bulldogs,Nov 19 07:30PM ET,UNC Asheville Bulldogs,3,1.0,-0.3,0.5,0.5160342270972185,1.0,-0.0077752967123053685,2.2,-1.5,3.0,0.9,-1.5,0.4725869114577677,-100,0.4782608695652174,-0.02741308854223229,0.08,0.56,0.4,0.466912953350318,1,155.25,153.5467569484535,154.5,155.25,2.0,155.0,153.0,154.093513896907,150.29000000000002,0.4828998214739237,0.5000019640908513,-0.04428693975539072,-0.018070325065775217,0,0,0,1
Oklahoma St Cowboys vs. South Florida Bulls,Nov 19 08:00PM ET,Oklahoma St Cowboys,3,-4.5,-6.55,-5.5,0.5320425632110974,-4.5,0.0071019456339003195,0.8,-6.8,-7.0,-5.3,-6.3,0.6791034952337721,-210,0.6482069904675443,0.0016841403950624834,0.031,0.71,0.73,0.668538331554507,2,181.5,168.7131327203505,176.5,181.5,6.3,179.0,169.0,168.426265440701,164.14999999999998,0.422693485842192,0.577306514157808,-0.10111603796733182,0.053496990348284146,1,1,0,1
