Game,Game Time,Opening Odds Time,Team,total_category,market_spread,Consensus Spread,model_spread,Predicted Outcome,Spread Cover Probability,Opening Spread,Edge For Covering Spread,Opening Spread Edge,Spread Std. Dev.,spread_barttorvik,spread_kenpom,spread_evanmiya,spread_hasla,Moneyline Win Probability,Opening Moneyline,Current Moneyline,Devigged Probability,Moneyline Edge,Opening Moneyline Edge,Moneyline Std. Dev.,win_prob_barttorvik,win_prob_kenpom,win_prob_evanmiya,spread_category,market_total,model_total,average_total,Opening Total,theoddsapi_total,Totals Std. Dev.,projected_total_barttorvik,projected_total_kenpom,projected_total_evanmiya,projected_total_hasla,Over Cover Probability,Under Cover Probability,Over Total Edge,Under Total Edge,Opening Over Edge,Opening Under Edge,spread_consensus_flag,moneyline_consensus_flag,over_consensus_flag,under_consensus_flag
Sacramento St Hornets vs. N Colorado Bears,Jan 17 10:02PM ET,2026-01-18 05:11:36 UTC,Sacramento St Hornets,3,1.5,1.5,4.4,2.5,0.4679574367889025,,-0.14742717859571292,,2.3,,,2.8,6.0,0.44388156250730676,100,-110,0.48987854251012153,-0.07992796130221708,-0.07992796130221708,,,,0.397884582504492,1,183.5,161.183804720904,174.5,,183.5,1.2,,,162.037609441808,160.33,0.3498046309180532,0.6501953690819468,-0.17400489289147064,0.10474082362740134,,,0,0,0,0
Sacramento St Hornets vs. N Colorado Bears,Jan 17 10:02PM ET,2026-01-18 05:11:36 UTC,N Colorado Bears,3,-1.5,-1.5,-4.4,-2.5,0.5320425632110974,,0.07749710866564291,,2.3,,,-2.8,-6.0,0.5561184374926933,-130,-120,0.5101214574898786,0.010663892038147882,0.010663892038147882,,,,0.602115417495508,1,183.5,161.183804720904,174.5,,183.5,1.2,,,162.037609441808,160.33,0.3498046309180532,0.6501953690819468,-0.17400489289147064,0.10474082362740134,,,0,0,0,0
Oklahoma St Cowboys vs. Kansas St Wildcats,Jan 17 10:10PM ET,2026-01-18 05:11:36 UTC,Oklahoma St Cowboys,3,1.5,1.5,-5.15,-1.0,0.5796559401666019,,0.17149267486047948,,1.3,,,-4.2,-6.1,0.5328553929903241,180,125,0.4193548387096773,0.08841094854587972,0.08841094854587972,,,,0.646355947270971,1,166.5,173.5115447290475,169.5,,166.5,0.6,,,173.953089458095,173.07,0.5511692441577363,0.4488307558422637,0.016285523227503762,-0.08605296508796884,,,0,0,0,0
Oklahoma St Cowboys vs. Kansas St Wildcats,Jan 17 10:10PM ET,2026-01-18 05:11:36 UTC,Kansas St Wildcats,3,-1.5,-1.5,5.15,1.0,0.420344059833398,,-0.23482835395970542,,1.3,,,4.2,6.1,0.4671446070096758,-238,-160,0.5806451612903226,-0.14824000837493972,-0.14824000837493972,,,,0.353644052729029,1,166.5,173.5115447290475,169.5,,166.5,0.6,,,173.953089458095,173.07,0.5511692441577363,0.4488307558422637,0.016285523227503762,-0.08605296508796884,,,0,0,0,0
Army Knights vs. American Eagles,Jan 18 01:00PM ET,2026-01-18 00:11:28 UTC,Army Knights,3,4.5,4.5,4.5,4.5,0.5,5.5,-0.008599508599508643,-0.018849493833014,1.4,4.7,,2.2,4.5,0.35543740205700697,180,182,0.339118039163632,0.0014273769943503045,0.0052369807115812,0.059,0.3299999999999999,,0.413513529900764,2,146.5,148.340977917408,147.0,148.5,146.5,3.0,150.0,,148.340977917408,144.08999999999995,0.50777918595249,0.49222081404751,-0.013751914525978792,-0.03384553666339046,-0.0315887097620138,-0.0315887097620138,0,0,0,0
Army Knights vs. American Eagles,Jan 18 01:00PM ET,2026-01-18 00:11:28 UTC,American Eagles,3,-4.5,-4.5,-4.5,-4.5,0.5,-5.5,-0.038106235565819824,-0.0282293490484379,1.4,-4.7,,-2.2,-4.5,0.644562597942993,-218,-222,0.660881960836368,-0.04534124821085306,-0.0453970626139497,0.059,0.67,,0.586486470099236,2,146.5,148.340977917408,147.0,148.5,146.5,3.0,150.0,,148.340977917408,144.08999999999995,0.50777918595249,0.49222081404751,-0.013751914525978792,-0.03384553666339046,-0.0315887097620138,-0.0315887097620138,0,0,0,0
South Florida Bulls vs. Wichita St Shockers,Jan 18 02:00PM ET,2026-01-17 23:24:10 UTC,South Florida Bulls,3,-7.0,-7.0,-6.9,-7.0,0.5,-7.5,-0.023809523809523836,-0.0443361138896712,1.1,-8.2,,-6.9,-6.0,0.7427527821024142,-310,-315,0.7292848507393286,-0.016248379337771568,-0.0227042224905382,0.019,0.77,,0.742441426931,2,157.0,155.900947917357,156.5,156.5,157.0,0.9,156.0,,155.900947917357,154.35000000000002,0.4844431069004852,0.5000014788054651,-0.03936641690903864,-0.023808045004058753,-0.0238095238095238,-0.0238095238095238,0,0,0,0
South Florida Bulls vs. Wichita St Shockers,Jan 18 02:00PM ET,2026-01-17 23:24:10 UTC,Wichita St Shockers,3,7.0,7.0,6.9,7.0,0.5,7.5,-0.023809523809523836,-0.0031965421335508,1.1,8.2,,6.9,6.0,0.25724721789758564,250,255,0.2707151492606714,-0.0244988138484461,-0.0210849960489174,0.019,0.2299999999999999,,0.257558573069,2,157.0,155.900947917357,156.5,156.5,157.0,0.9,156.0,,155.900947917357,154.35000000000002,0.4844431069004852,0.5000014788054651,-0.03936641690903864,-0.023808045004058753,-0.0238095238095238,-0.0238095238095238,0,0,0,0
Fort Wayne Mastodons vs. Milwaukee Panthers,Jan 18 02:00PM ET,2026-01-17 23:24:10 UTC,Milwaukee Panthers,3,3.5,3.5,2.9,3.5,0.5,3.5,-0.023809523809523836,-0.0192307692307692,0.5,3.6,,2.9,2.6,0.38793712583725865,140,142,0.3968352704183433,-0.024477840149135954,-0.0275007686731784,0.013,0.37,,0.388077962512348,2,149.5,150.0,149.5,148.5,149.5,3.8,150.0,,152.160507528359,144.85,0.5,0.5,-0.0157384987893463,-0.031615925058548044,-0.0193283066361827,-0.0277505362452692,0,0,0,0
Fort Wayne Mastodons vs. Milwaukee Panthers,Jan 18 02:00PM ET,2026-01-17 23:24:10 UTC,Fort Wayne Mastodons,3,-3.5,-3.5,-2.9,-3.5,0.5,-3.5,-0.023809523809523836,-0.0283018867924528,0.5,-3.6,,-2.9,-2.6,0.6120628741627412,-166,-168,0.6031647295816566,-0.014782015840043572,-0.016010787996273,0.013,0.63,,0.611922037487652,2,149.5,150.0,149.5,148.5,149.5,3.8,150.0,,152.160507528359,144.85,0.5,0.5,-0.0157384987893463,-0.031615925058548044,-0.0193283066361827,-0.0277505362452692,0,0,0,0
East Carolina Pirates vs. Charlotte 49ers,Jan 18 02:00PM ET,2026-01-17 23:24:10 UTC,Charlotte 49ers,2,-1.5,-1.5,-3.3,-2.0,0.5168516246190507,-1.5,-0.012560140086831706,-0.024432779050674,1.3,-3.5,,-1.1,-3.3,0.5704003348551159,-135,-135,0.5490953850609563,-0.004067750251267155,-0.002371076110509,0.068,0.64,,0.543410569298551,1,143.5,141.35,142.5,143.5,143.5,1.6,139.0,,141.946908955821,141.35,0.4829017855647749,0.5170982144352251,-0.040907738244748915,-0.006711309374298757,-0.0409077382447489,-0.0067113093742987,0,0,0,0
East Carolina Pirates vs. Charlotte 49ers,Jan 18 02:00PM ET,2026-01-17 23:24:10 UTC,East Carolina Pirates,2,1.5,1.5,3.3,2.0,0.4831483753809493,1.5,-0.03492391377567722,-0.0218021196685556,1.3,3.5,,1.1,3.3,0.42959966514488407,114,112,0.45090461493904366,-0.042140432763438096,-0.0393867286220422,0.068,0.36,,0.456589430701449,1,143.5,141.35,142.5,143.5,143.5,1.6,139.0,,141.946908955821,141.35,0.4829017855647749,0.5170982144352251,-0.040907738244748915,-0.006711309374298757,-0.0409077382447489,-0.0067113093742987,0,0,0,0
Green Bay Phoenix vs. Oakland Golden Grizzlies,Jan 18 02:00PM ET,2026-01-17 23:04:39 UTC,Oakland Golden Grizzlies,3,-3.5,-3.5,-3.3,-3.5,0.5,-4.5,-0.023809523809523836,-0.0398437509067422,2.7,1.1,,-3.3,-3.7,0.5743233411909187,-170,-170,0.6052252338805558,-0.05530628843871099,-0.0553062884387109,0.118,0.4599999999999999,,0.626842897002563,2,157.5,158.53,158.0,159.5,157.5,2.4,161.0,,156.184016542608,158.53,0.50777918595249,0.49222081404751,-0.013751914525978792,-0.03384553666339046,-0.0270099551832592,-0.0205227008399628,0,0,0,0
