Game,Game Time,Opening Odds Time,Team,total_category,market_spread,model_spread,Predicted Outcome,Spread Cover Probability,Opening Spread,Edge For Covering Spread,Opening Spread Edge,Spread Std. Dev.,spread_barttorvik,spread_kenpom,spread_evanmiya,spread_hasla,Moneyline Win Probability,Opening Moneyline,Current Moneyline,Devigged Probability,Moneyline Edge,Opening Moneyline Edge,Moneyline Std. Dev.,win_prob_barttorvik,win_prob_kenpom,win_prob_evanmiya,spread_category,market_total,model_total,average_total,Opening Total,theoddsapi_total,Totals Std. Dev.,projected_total_barttorvik,projected_total_kenpom,projected_total_evanmiya,projected_total_hasla,Over Cover Probability,Under Cover Probability,Over Total Edge,Under Total Edge,Opening Over Edge,Opening Under Edge,spread_consensus_flag,moneyline_consensus_flag,over_consensus_flag,under_consensus_flag
North Florida Ospreys vs. Columbia Lions,Dec 28 02:00PM ET,2025-12-26 20:24:10 UTC,North Florida Ospreys,3,14.0,12.1,13.0,0.5320425632110974,14.0,0.015134350650711004,0.0128117939803281,3.1,10.6,13.0,11.2,17.5,0.1345548770282418,800,725,0.11607142857142856,0.013342755816120572,0.0,0.025,0.18,0.13,0.153038325485055,3,162.0,160.45500000000004,161.5,164.0,162.0,1.4,159.0,161.0,162.172208708581,159.91000000000005,0.4849554499972073,0.5000013374412138,-0.038854073812316536,-0.021529763037255067,-0.0516001502750382,-0.0064838812965763,0,1,0,0
North Florida Ospreys vs. Columbia Lions,Dec 28 02:00PM ET,2025-12-26 20:24:10 UTC,Columbia Lions,3,-14.0,-12.1,-13.0,0.4679574367889025,-14.0,-0.05585208702062133,-0.0512733324418667,3.1,-10.6,-13.0,-11.2,-17.5,0.8654451229717581,-1300,-1200,0.8839285714285713,-0.057631800105165,0.0,0.025,0.82,0.87,0.846961674514945,3,162.0,160.45500000000004,161.5,164.0,162.0,1.4,159.0,161.0,162.172208708581,159.91000000000005,0.4849554499972073,0.5000013374412138,-0.038854073812316536,-0.021529763037255067,-0.0516001502750382,-0.0064838812965763,0,1,0,0
Texas Tech Red Raiders vs. Winthrop Eagles,Dec 28 02:00PM ET,2025-12-26 20:24:10 UTC,Winthrop Eagles,3,17.5,15.15,16.5,0.5320425632110974,17.5,0.008233039401573605,0.0128117939803281,1.6,17.6,16.0,14.3,14.3,0.07976611883691524,1382,1280,0.06953223767383059,0.007302350720973211,0.0,0.012,0.0899999999999999,0.07,0.0928130696334819,3,166.75,164.6982721971225,166.0,167.0,166.75,1.5,165.0,164.0,164.396544394245,167.43,0.4774391920548072,0.5075256171779651,-0.04409190842366162,-0.016283906631558764,-0.0440919084236616,-0.0140054833005037,0,1,0,0
Texas Tech Red Raiders vs. Winthrop Eagles,Dec 28 02:00PM ET,2025-12-26 20:24:10 UTC,Texas Tech Red Raiders,3,-17.5,-15.15,-16.5,0.4679574367889025,-17.5,-0.05585208702062133,-0.0512733324418667,1.6,-17.6,-16.0,-14.3,-14.3,0.9202338811630847,-3734,-3200,0.9304677623261693,-0.049463088533885036,0.0,0.012,0.91,0.93,0.907186930366518,3,166.75,164.6982721971225,166.0,167.0,166.75,1.5,165.0,164.0,164.396544394245,167.43,0.4774391920548072,0.5075256171779651,-0.04409190842366162,-0.016283906631558764,-0.0440919084236616,-0.0140054833005037,0,1,0,0
Georgia Tech Yellow Jackets vs. Florida A&M Rattlers,Dec 28 02:00PM ET,2025-12-26 20:24:10 UTC,Georgia Tech Yellow Jackets,3,-18.0,-16.3,-17.5,0.4839657729027816,-18.0,-0.03984375090674225,-0.0352649963279876,1.1,-15.6,-17.0,-17.0,-14.7,0.9355072678131942,-4000,-3000,0.9312638580931264,-0.03223466767067684,0.0,0.023,0.9,0.94,0.939750677533262,3,149.5,147.5,148.5,148.5,149.5,2.2,148.0,147.0,148.520859720732,143.72,0.4849567874384211,0.5150432125615789,-0.03885273637110276,-0.008766311247944913,-0.0290540442004721,-0.0140081567564656,1,0,0,1
Florida Int'l Golden Panthers vs. Liberty Flames,Dec 28 02:00PM ET,2025-12-26 18:25:07 UTC,Florida Int'l Golden Panthers,3,4.5,2.7,4.0,0.5160342270972185,4.5,-0.0077752967123053685,-0.0031965421335508,1.3,1.5,3.0,2.4,4.6,0.38852429349757067,164,160,0.36585365853658536,0.003908908882186035,0.0,0.025,0.4399999999999999,0.39,0.411194928458556,2,151.5,151.71539157819447,151.5,151.5,151.5,1.3,150.0,153.0,152.340783156389,151.08999999999995,0.5,0.5,-0.023809523809523836,-0.021531100478468845,-0.0215311004784688,-0.0215311004784688,0,1,0,0
Louisiana Ragin' Cajuns vs. Norfolk St Spartans,Dec 28 03:00PM ET,2025-12-26 20:24:10 UTC,Louisiana Ragin' Cajuns,1,-1.5,1.2,-0.5,0.4652972649083076,-1.0,-0.049265841887808914,-0.0539335043224616,1.0,-0.1,2.0,0.5,1.9,0.49997284040795453,-115,-120,0.5186609168173241,-0.04544413620168264,0.0,0.046,0.51,0.42,0.481284763998585,1,128.5,126.5,127.5,129.5,128.5,3.7,125.0,128.0,130.861422556054,122.24,0.4829017855647749,0.5170982144352251,-0.03166132123134158,-0.01778550649500743,-0.0386293149136939,-0.0044328860432437,0,1,0,0
Louisiana Ragin' Cajuns vs. Norfolk St Spartans,Dec 28 03:00PM ET,2025-12-26 20:24:10 UTC,Norfolk St Spartans,1,1.5,-1.2,0.5,0.5347027350916924,1.0,0.0009032012921585952,0.0154719658609231,1.0,0.1,-2.0,-0.5,-1.9,0.5000271595920455,-105,-102,0.4813390831826759,-0.0061426692134952665,0.0,0.046,0.49,0.58,0.518715236001415,1,128.5,126.5,127.5,129.5,128.5,3.7,125.0,128.0,130.861422556054,122.24,0.4829017855647749,0.5170982144352251,-0.03166132123134158,-0.01778550649500743,-0.0386293149136939,-0.0044328860432437,0,1,0,0
Colorado Buffaloes vs. N Colorado Bears,Dec 28 03:00PM ET,2025-12-26 18:25:07 UTC,Colorado Buffaloes,3,-14.5,-11.4,-13.5,0.4679574367889025,-14.5,-0.05585208702062133,-0.0512733324418667,1.4,-12.3,-13.0,-10.5,-10.1,0.8674398101051204,-1600,-1450,0.8948796202102408,-0.06804406086262149,0.0,0.024,0.84,0.88,0.836293043913895,3,158.5,160.33858982949948,159.0,158.0,158.5,1.3,162.0,161.0,159.677179658999,159.16,0.5075229437220032,0.4924770562779967,-0.016286580087520597,-0.03133246753152713,-0.0140054833005037,-0.0440919084236615,1,1,1,0
SMU Mustangs vs. CSU Fullerton Titans,Dec 28 03:00PM ET,2025-12-26 18:25:07 UTC,CSU Fullerton Titans,3,19.5,21.1,20.0,0.4839657729027816,20.0,-0.03059733389333491,-0.0352649963279876,4.9,24.5,20.0,22.2,13.2,0.0501794453507341,1548,1500,0.06035889070146819,-0.012320554649265902,0.0,0.012,0.05,0.04,0.0257603242844711,3,173.25,171.806118478514,172.5,174.0,173.25,2.1,174.0,170.0,170.232236957028,173.38,0.4849554499972073,0.5000013374412138,-0.038854073812316536,-0.021529763037255067,-0.0440919084236616,-0.0140054833005037,0,1,0,0
SMU Mustangs vs. CSU Fullerton Titans,Dec 28 03:00PM ET,2025-12-26 18:25:07 UTC,SMU Mustangs,3,-19.5,-21.1,-20.0,0.5160342270972185,-20.0,-0.01884949383301404,-0.0031965421335508,4.9,-24.5,-20.0,-22.2,-13.2,0.949820554649266,-4236,-3600,0.9396411092985318,-0.02315241832370707,0.0,0.012,0.95,0.96,0.974239675715529,3,173.25,171.806118478514,172.5,174.0,173.25,2.1,174.0,170.0,170.232236957028,173.38,0.4849554499972073,0.5000013374412138,-0.038854073812316536,-0.021529763037255067,-0.0440919084236616,-0.0140054833005037,0,1,0,0
Colorado Buffaloes vs. N Colorado Bears,Dec 28 03:00PM ET,2025-12-26 18:25:07 UTC,N Colorado Bears,3,14.5,11.4,13.5,0.5320425632110974,14.5,0.008233039401573605,0.0128117939803281,1.4,12.3,13.0,10.5,10.1,0.1325601898948796,880,810,0.10512037978975924,0.02267008000476972,0.0,0.024,0.16,0.12,0.163706956086105,3,158.5,160.33858982949948,159.0,158.0,158.5,1.3,162.0,161.0,159.677179658999,159.16,0.5075229437220032,0.4924770562779967,-0.016286580087520597,-0.03133246753152713,-0.0140054833005037,-0.0440919084236615,1,1,1,0
Richmond Spiders vs. Charleston Southern Buccaneers,Dec 28 04:00PM ET,2025-12-26 20:24:10 UTC,Richmond Spiders,3,-13.5,-13.649999999999999,-13.5,0.5,-13.0,-0.023809523809523836,-0.0031965421335508,0.8,-14.8,-13.0,-13.7,-13.6,0.8880379746835443,-1275,-1250,0.8860759493670887,-0.037887951242381646,0.0,0.008,0.88,0.89,0.895898098122166,3,154.5,155.02578687025948,154.5,152.0,154.5,0.9,156.0,155.0,155.051573740519,153.7,0.5,0.5,-0.021531100478468845,-0.023809523809523836,-0.0140054833005037,-0.0440919084236615,0,0,0,0
Richmond Spiders vs. Charleston Southern Buccaneers,Dec 28 04:00PM ET,2025-12-26 20:24:10 UTC,Charleston Southern Buccaneers,3,13.5,13.649999999999999,13.5,0.5,13.0,-0.023809523809523836,-0.0352649963279876,0.8,14.8,13.0,13.7,13.6,0.11196202531645569,769,740,0.11392405063291139,-0.007085593731163339,0.0,0.008,0.12,0.11,0.104101901877834,3,154.5,155.02578687025948,154.5,152.0,154.5,0.9,156.0,155.0,155.051573740519,153.7,0.5,0.5,-0.021531100478468845,-0.023809523809523836,-0.0140054833005037,-0.0440919084236615,0,0,0,0
Portland Pilots vs. Washington St Cougars,Dec 28 05:00PM ET,2025-12-26 18:25:07 UTC,Washington St Cougars,3,-5.5,-1.4500000000000002,-4.0,0.452000757288194,-4.5,-0.07180876652132984,-0.0512733324418667,1.0,-1.1,-3.0,-1.8,-0.8,0.6090293811628473,-217,-210,0.6507042253521127,-0.0683899736758623,0.0,0.035,0.54,0.61,0.567354536973582,2,153.5,153.0,153.5,154.0,153.5,2.6,153.0,153.0,155.330289989824,148.96,0.5,0.5,-0.023809523809523836,-0.021531100478468845,-0.0370879935779836,-0.0215296216730037,1,1,0,0
Portland Pilots vs. Washington St Cougars,Dec 28 05:00PM ET,2025-12-26 18:25:07 UTC,Portland Pilots,3,5.5,1.4500000000000002,4.0,0.547999242711806,4.5,0.024189718902282165,0.0128117939803281,1.0,1.1,3.0,1.8,0.8,0.3909706188371527,179,175,0.34929577464788736,0.027334255200789026,0.0,0.035,0.4599999999999999,0.39,0.432645463026418,2,153.5,153.0,153.5,154.0,153.5,2.6,153.0,153.0,155.330289989824,148.96,0.5,0.5,-0.023809523809523836,-0.021531100478468845,-0.0370879935779836,-0.0215296216730037,1,1,0,0
George Mason Patriots vs. Pennsylvania Quakers,Dec 28 05:00PM ET,2025-12-26 18:25:07 UTC,George Mason Patriots,3,-16.0,-15.35,-15.5,0.4839657729027816,-16.0,-0.04210057780811888,-0.046550659022101,0.6,-16.1,-15.0,-14.9,-15.7,0.9114315352697095,-2341,-2000,0.9128630705394191,-0.04094941711124289,0.0,0.01,0.9,0.91,0.920500722453525,3,148.75,148.0674154755965,148.5,149.0,148.75,1.5,148.0,151.0,148.134830951193,147.79,0.4849554499972073,0.5000013374412138,-0.04445631470867506,-0.015737161348132522,-0.0365756504812615,-0.021529763037255,0,0,0,0
George Mason Patriots vs. Pennsylvania Quakers,Dec 28 05:00PM ET,2025-12-26 18:25:07 UTC,Pennsylvania Quakers,3,16.0,15.35,15.5,0.5160342270972185,16.0,-0.0077752967123053685,0.008645064535642,0.6,16.1,15.0,14.9,15.7,0.08856846473029045,1148,1000,0.08713692946058091,-0.002340626178800459,0.0,0.01,0.0999999999999999,0.09,0.0794992775464751,3,148.75,148.0674154755965,148.5,149.0,148.75,1.5,148.0,151.0,148.134830951193,147.79,0.4849554499972073,0.5000013374412138,-0.04445631470867506,-0.015737161348132522,-0.0365756504812615,-0.021529763037255,0,0,0,0
Oregon St Beavers vs. Santa Clara Broncos,Dec 28 06:00PM ET,2025-12-26 18:25:07 UTC,Oregon St Beavers,3,6.5,4.5,5.5,0.5320425632110974,5.5,0.017479456414980943,0.008645064535642,1.6,5.0,4.0,2.3,6.2,0.324402390438247,222,220,0.298804780876494,0.01190239043824698,0.0,0.046,0.3199999999999999,0.35,0.410474815520795,2,154.25,147.522651431089,151.5,151.0,154.25,1.9,147.0,150.0,148.045302862178,145.37,0.4534208516464412,0.5310945482968809,-0.07376590958287321,0.013022259140254344,-0.0526227180842477,-0.0059712565107844,1,1,0,1
Maryland Terrapins vs. Old Dominion Monarchs,Dec 28 06:00PM ET,2025-12-26 18:25:07 UTC,Old Dominion Monarchs,3,13.0,10.85,12.0,0.5320425632110974,13.0,0.008233039401573605,0.0128117939803281,0.9,10.6,12.0,11.1,9.9,0.13542859268297475,824,680,0.1226993865030675,0.007223464477846553,0.0,0.025,0.18,0.13,0.148157798862882,3,152.5,152.5,152.5,154.0,152.5,2.5,153.0,152.0,153.791224838481,148.07999999999998,0.5,0.5,-0.023809523809523836,-0.021531100478468845,-0.0365756504812615,-0.021529763037255,1,1,0,0
San Diego Toreros vs. Pacific Tigers,Dec 28 06:00PM ET,2025-12-26 18:25:07 UTC,San Diego Toreros,3,3.5,4.2,4.0,0.4839657729027816,4.0,-0.03756532757568726,-0.0192307692307692,1.4,2.0,5.0,3.7,4.7,0.3784098482760779,160,142,0.39370078740157477,-0.034813292219789904,0.0,0.05,0.42,0.32,0.363118909150581,2,148.5,147.5,148.0,150.5,148.5,2.5,146.0,149.0,149.733467928654,144.34,0.49222081404751,0.5077791859524899,-0.031588709762013834,-0.016030337857033894,-0.0370865147725185,-0.0059756861844191,0,0,0,0
San Diego Toreros vs. Pacific Tigers,Dec 28 06:00PM ET,2025-12-26 18:25:07 UTC,Pacific Tigers,3,-3.5,-4.2,-4.0,0.5160342270972185,-4.0,-0.0077752967123053685,-0.0192307692307692,1.4,-2.0,-5.0,-3.7,-4.7,0.6215901517239221,-192,-175,0.6062992125984251,-0.014773484639714285,0.0,0.05,0.58,0.68,0.636881090849419,2,148.5,147.5,148.0,150.5,148.5,2.5,146.0,149.0,149.733467928654,144.34,0.49222081404751,0.5077791859524899,-0.031588709762013834,-0.016030337857033894,-0.0370865147725185,-0.0059756861844191,0,0,0,0
Maryland Terrapins vs. Old Dominion Monarchs,Dec 28 06:00PM ET,2025-12-26 18:25:07 UTC,Maryland Terrapins,3,-13.0,-10.85,-12.0,0.4679574367889025,-13.0,-0.05585208702062133,-0.0512733324418667,0.9,-10.6,-12.0,-11.1,-9.9,0.8645714073170253,-1448,-1100,0.8773006134969327,-0.05209525934964132,0.0,0.025,0.82,0.87,0.851842201137118,3,152.5,152.5,152.5,154.0,152.5,2.5,153.0,152.0,153.791224838481,148.07999999999998,0.5,0.5,-0.023809523809523836,-0.021531100478468845,-0.0365756504812615,-0.021529763037255,1,1,0,0
Oregon St Beavers vs. Santa Clara Broncos,Dec 28 06:00PM ET,2025-12-26 18:25:07 UTC,Santa Clara Broncos,3,-6.5,-4.5,-5.5,0.4679574367889025,-5.5,-0.06475284358492922,-0.046550659022101,1.6,-5.0,-4.0,-2.3,-6.2,0.675597609561753,-277,-275,0.7011952191235059,-0.057735723771580316,0.0,0.046,0.68,0.65,0.589525184479206,2,154.25,147.522651431089,151.5,151.0,154.25,1.9,147.0,150.0,148.045302862178,145.37,0.4534208516464412,0.5310945482968809,-0.07376590958287321,0.013022259140254344,-0.0526227180842477,-0.0059712565107844,1,1,0,1
Loyola Marymount Lions vs. Saint Mary's Gaels,Dec 28 07:00PM ET,2025-12-26 18:25:07 UTC,Saint Mary's Gaels,2,-8.5,-7.2,-8.0,0.4831483753809493,-8.5,-0.040661148428574545,-0.0365985873047315,1.5,-6.4,-8.0,-6.1,-9.4,0.763878198960939,-480,-437,0.777756397921878,-0.049974614891874825,0.0,0.02,0.75,0.76,0.720644664176856,2,138.5,136.1910129057,137.5,137.5,138.5,1.1,135.0,136.0,136.3820258114,137.55,0.4844445857059503,0.5155554142940497,-0.039364938103573555,-0.008254109515474117,-0.0293102864309588,-0.0137519145259789,0,1,0,1
Loyola Marymount Lions vs. Saint Mary's Gaels,Dec 28 07:00PM ET,2025-12-26 18:25:07 UTC,Loyola Marymount Lions,2,8.5,7.2,8.0,0.5168516246190507,8.5,-0.00237914461171862,-0.001862951156807,1.5,6.4,8.0,6.1,9.4,0.236121801039061,360,330,0.222243602078122,0.003563661504177279,0.0,0.02,0.25,0.24,0.279355335823144,2,138.5,136.1910129057,137.5,137.5,138.5,1.1,135.0,136.0,136.3820258114,137.55,0.4844445857059503,0.5155554142940497,-0.039364938103573555,-0.008254109515474117,-0.0293102864309588,-0.0137519145259789,0,1,0,1
Oregon Ducks vs. Omaha Mavericks,Dec 28 08:00PM ET,2025-12-26 18:25:07 UTC,Omaha Mavericks,3,20.5,18.5,19.5,0.5320425632110974,20.5,0.008233039401573605,0.024653400649521,1.8,18.9,15.0,18.2,18.8,0.07002610966057438,1600,1500,0.060052219321148834,0.007526109660574376,0.0,0.021,0.0799999999999999,0.08,0.0441765516634767,3,152.75,154.89499999999998,153.5,155.5,152.75,1.1,157.0,155.0,154.624141525034,154.79,0.5000013374412138,0.4849554499972073,-0.023808186368310058,-0.038854073812316536,-0.0215311004784688,-0.0215311004784688,1,0,1,0
Seattle Redhawks vs. San Francisco Dons,Dec 28 08:00PM ET,2025-12-26 18:25:07 UTC,San Francisco Dons,2,-1.0,1.3,-0.0,0.4663268053956411,-1.0,-0.04586831655557844,-0.0529039638351281,2.0,1.5,1.0,1.1,5.2,0.475,-118,-110,0.5,-0.04880952380952386,0.0,0.008,0.4399999999999999,0.45,0.456602563458146,1,142.5,143.05,142.5,140.0,142.5,1.1,141.0,143.0,143.537186175816,143.1,0.5,0.5,-0.023809523809523836,-0.023809523809523836,-0.0129761036946738,-0.047172532565124,0,1,0,0
Seattle Redhawks vs. San Francisco Dons,Dec 28 08:00PM ET,2025-12-26 18:25:07 UTC,Seattle Redhawks,2,1.0,-1.3,0.0,0.5336731946043589,1.0,0.003156762679476288,0.0144424253735896,2.0,-1.5,-1.0,-1.1,-5.2,0.525,-102,-110,0.5,0.0011904761904761862,0.0,0.008,0.56,0.55,0.543397436541854,1,142.5,143.05,142.5,140.0,142.5,1.1,141.0,143.0,143.537186175816,143.1,0.5,0.5,-0.023809523809523836,-0.023809523809523836,-0.0129761036946738,-0.047172532565124,0,1,0,0
Pepperdine Waves vs. Gonzaga Bulldogs,Dec 28 08:00PM ET,2025-12-26 18:25:07 UTC,Gonzaga Bulldogs,3,-28.5,-25.3,-27.0,0.452000757288194,-28.5,-0.07180876652132984,-0.0672300119425752,2.4,-21.2,-26.0,-26.6,-24.6,,,,0.0,0.0,0.0,0.018,0.96,0.99,0.991292156762493,3,152.5,148.5,151.0,155.5,152.5,4.5,147.0,150.0,153.393357460248,142.75,0.477441865510769,0.5225581344892309,-0.04636765829875483,-0.001251389320292895,-0.0665753015072701,0.0235131005503324,1,1,0,0
Pepperdine Waves vs. Gonzaga Bulldogs,Dec 28 08:00PM ET,2025-12-26 18:25:07 UTC,Pepperdine Waves,3,28.5,25.3,27.0,0.547999242711806,28.5,0.024189718902282165,0.0287684734810367,2.4,21.2,26.0,26.6,24.6,,,,0.0,0.0,0.0,0.018,0.04,0.01,0.008707843237507,3,152.5,148.5,151.0,155.5,152.5,4.5,147.0,150.0,153.393357460248,142.75,0.477441865510769,0.5225581344892309,-0.04636765829875483,-0.001251389320292895,-0.0665753015072701,0.0235131005503324,1,1,0,0
Oregon Ducks vs. Omaha Mavericks,Dec 28 08:00PM ET,2025-12-26 18:25:07 UTC,Oregon Ducks,3,-20.5,-18.5,-19.5,0.4679574367889025,-20.5,-0.05810891392199796,-0.0625589951359801,1.8,-18.9,-15.0,-18.2,-18.8,0.9299738903394257,-4500,-4500,0.9399477806788513,-0.048286979225791726,0.0,0.021,0.92,0.92,0.955823448336523,3,152.75,154.89499999999998,153.5,155.5,152.75,1.1,157.0,155.0,154.624141525034,154.79,0.5000013374412138,0.4849554499972073,-0.023808186368310058,-0.038854073812316536,-0.0215311004784688,-0.0215311004784688,1,0,1,0
