Game,Game Time,Team,total_category,market_spread,model_spread,Predicted Outcome,Spread Cover Probability,Opening Spread,Edge For Covering Spread,Spread Std. Dev.,spread_barttorvik,spread_kenpom,spread_evanmiya,spread_hasla,Moneyline Win Probability,Opening Moneyline,Devigged Probability,Moneyline Edge,Moneyline Std. Dev.,win_prob_barttorvik,win_prob_kenpom,win_prob_evanmiya,spread_category,market_total,model_total,average_total,theoddsapi_total,Totals Std. Dev.,projected_total_barttorvik,projected_total_kenpom,projected_total_evanmiya,projected_total_hasla,Over Cover Probability,Under Cover Probability,Over Total Edge,Under Total Edge,spread_consensus_flag,moneyline_consensus_flag,over_consensus_flag,under_consensus_flag
Brown Bears vs. Bryant Bulldogs,Dec 05 07:00PM ET,Brown Bears,1,-5.5,-5.45,-5.5,0.5,-5.5,-0.030516431924882625,0.8,-4.7,-5.0,-6.5,-5.9,0.6875156234977406,-238,0.6750312469954812,-0.016626388336578923,0.04,0.7,0.65,0.729984090061001,2,127.5,129.27478564855352,128.0,127.5,2.5,125.0,129.0,129.549571297107,130.8,0.50777918595249,0.49222081404751,-0.02052270083996277,-0.02700995518325927,0,0,0,0
Siena Saints vs. Niagara Purple Eagles,Dec 05 07:00PM ET,Niagara Purple Eagles,1,14.0,13.75,14.0,0.5,14.0,-0.023809523809523836,1.4,15.4,12.0,13.5,14.0,0.10172003269507787,825,0.10359231411862993,-0.006388075413030242,0.031,0.0799999999999999,0.14,0.0998477512715258,3,129.5,131.635,130.5,129.5,1.2,130.0,132.0,132.781397611265,131.26999999999998,0.5150432125615789,0.4849567874384211,-0.008766311247944913,-0.03885273637110276,0,0,1,0
Marist Red Foxes vs. Mt. St. Mary's Mountaineers,Dec 05 07:00PM ET,Mt. St. Mary's Mountaineers,1,9.5,11.3,10.0,0.4826321819260377,9.5,-0.04117734188348615,1.7,9.2,11.0,11.6,13.3,0.1917121132669114,350,0.21342422653382276,-0.03051010895531081,0.022,0.18,0.17,0.138258521343046,2,134.5,132.489265736567,133.5,134.5,1.7,131.0,131.0,133.978531473134,134.02,0.4844445857059503,0.5155554142940497,-0.039364938103573555,-0.008254109515474117,0,1,0,1
Marist Red Foxes vs. Mt. St. Mary's Mountaineers,Dec 05 07:00PM ET,Marist Red Foxes,1,-9.5,-11.3,-10.0,0.5173678180739623,-9.5,-0.006441705735561576,1.7,-9.2,-11.0,-11.6,-13.3,0.8082878867330886,-452,0.7865757734661772,-0.010712932267730402,0.022,0.82,0.83,0.861741478656954,2,134.5,132.489265736567,133.5,134.5,1.7,131.0,131.0,133.978531473134,134.02,0.4844445857059503,0.5155554142940497,-0.039364938103573555,-0.008254109515474117,0,1,0,1
High Point Panthers vs. NJIT Highlanders,Dec 05 07:00PM ET,NJIT Highlanders,3,26.5,24.65,26.0,0.5160342270972185,26.5,-0.0077752967123053685,1.9,25.0,23.0,24.3,27.5,0.02069035209020317,4500,0.02138070418040634,-0.0010487783445794381,0.013,0.04,0.02,0.0145383244195357,3,155.5,153.6613985697995,155.0,155.5,1.8,157.0,153.0,153.582797139599,153.74,0.4924770562779967,0.5075229437220032,-0.03133246753152713,-0.016286580087520597,0,0,0,0
High Point Panthers vs. NJIT Highlanders,Dec 05 07:00PM ET,High Point Panthers,3,-26.5,-24.65,-26.0,0.4839657729027816,-26.5,-0.03984375090674225,1.9,-25.0,-23.0,-24.3,-27.5,0.9793096479097969,-20000,0.9786192958195937,-0.01571522771209366,0.013,0.96,0.98,0.985461675580464,3,155.5,153.6613985697995,155.0,155.5,1.8,157.0,153.0,153.582797139599,153.74,0.4924770562779967,0.5075229437220032,-0.03133246753152713,-0.016286580087520597,0,0,0,0
Siena Saints vs. Niagara Purple Eagles,Dec 05 07:00PM ET,Siena Saints,1,-14.0,-13.75,-14.0,0.5,-14.0,-0.023809523809523836,1.4,-15.4,-12.0,-13.5,-14.0,0.8982799673049221,-1450,0.8964076858813702,-0.03720390366281978,0.031,0.92,0.86,0.900152248728474,3,129.5,131.635,130.5,129.5,1.2,130.0,132.0,132.781397611265,131.26999999999998,0.5150432125615789,0.4849567874384211,-0.008766311247944913,-0.03885273637110276,0,0,1,0
Iona Gaels vs. Quinnipiac Bobcats,Dec 05 07:00PM ET,Iona Gaels,3,-2.5,-5.300000000000001,-3.5,0.5320425632110974,-2.5,0.008233039401573605,1.3,-7.1,-4.0,-4.9,-5.7,0.6152463603040348,-145,0.5656028368794326,0.023409625610157248,0.043,0.73,0.65,0.664889883728637,1,163.5,161.96658885353048,163.0,163.5,2.6,167.0,162.0,161.933177707061,161.73000000000002,0.4914489286915362,0.5085510713084638,-0.03236059511798761,-0.01525845250106006,1,1,0,0
Kentucky Wildcats vs. Gonzaga Bulldogs,Dec 05 07:00PM ET,Gonzaga Bulldogs,3,-5.0,-1.4,-3.5,0.452000757288194,-5.0,-0.07180876652132984,3.5,-1.8,-1.0,-5.1,3.3,0.6194534492982802,-235,0.6689068985965605,-0.0820390880151527,0.073,0.57,0.53,0.671710542883244,2,159.5,155.5,158.0,159.5,1.9,156.0,155.0,158.302399359771,153.75,0.4766742692132684,0.5233257307867316,-0.04713525459625545,-0.0004837930227922227,0,0,0,1
East Tennessee St Buccaneers vs. South Alabama Jaguars,Dec 05 07:00PM ET,South Alabama Jaguars,2,5.5,4.3,5.0,0.5168516246190507,5.5,-0.006957899190473182,1.5,4.1,4.0,4.5,7.1,0.33596607739813256,185,0.33635187580853815,-0.014911115584323564,0.005,0.3399999999999999,0.3299999999999999,0.335580278987727,2,141.0,138.825842692376,140.0,141.0,1.8,138.0,142.0,138.601685384752,139.05,0.4766713132888294,0.5077821418769288,-0.047138210520694446,-0.01602738193259501,0,0,0,0
East Tennessee St Buccaneers vs. South Alabama Jaguars,Dec 05 07:00PM ET,East Tennessee St Buccaneers,2,-5.5,-4.3,-5.0,0.4831483753809493,-5.5,-0.042917975329951175,1.5,-4.1,-4.0,-4.5,-7.1,0.6640339226018673,-225,0.6636481241914617,-0.028273769705824847,0.005,0.66,0.67,0.664419721012273,2,141.0,138.825842692376,140.0,141.0,1.8,138.0,142.0,138.601685384752,139.05,0.4766713132888294,0.5077821418769288,-0.047138210520694446,-0.01602738193259501,0,0,0,0
VCU Rams vs. Samford Bulldogs,Dec 05 07:00PM ET,Samford Bulldogs,3,18.5,19.5,19.0,0.4839657729027816,18.5,-0.03984375090674225,1.8,22.2,19.0,17.9,20.0,0.056981279251170046,1400,0.06396255850234009,-0.00968538741549662,0.002,0.05,0.05,0.0530012710767884,3,150.5,149.0,150.0,150.5,1.4,149.0,149.0,150.75027734662,147.24,0.4924770562779967,0.5075229437220032,-0.03133246753152713,-0.016286580087520597,0,1,0,0
VCU Rams vs. Samford Bulldogs,Dec 05 07:00PM ET,VCU Rams,3,-18.5,-19.5,-19.0,0.5160342270972185,-18.5,-0.0077752967123053685,1.8,-22.2,-19.0,-17.9,-20.0,0.9430187207488299,-4000,0.9360374414976599,-0.03259103534873109,0.002,0.95,0.95,0.946998728923212,3,150.5,149.0,150.0,150.5,1.4,149.0,149.0,150.75027734662,147.24,0.4924770562779967,0.5075229437220032,-0.03133246753152713,-0.016286580087520597,0,1,0,0
Iona Gaels vs. Quinnipiac Bobcats,Dec 05 07:00PM ET,Quinnipiac Bobcats,3,2.5,5.300000000000001,3.5,0.4679574367889025,2.5,-0.05585208702062133,1.3,7.1,4.0,4.9,5.7,0.3847536396959652,120,0.43439716312056736,-0.06979181484948932,0.043,0.27,0.35,0.335110116271363,1,163.5,161.96658885353048,163.0,163.5,2.6,167.0,162.0,161.933177707061,161.73000000000002,0.4914489286915362,0.5085510713084638,-0.03236059511798761,-0.01525845250106006,1,1,0,0
McNeese Cowboys vs. Northwestern St Demons,Dec 05 07:30PM ET,Northwestern St Demons,2,18.5,17.85,18.0,0.5168516246190507,18.5,-0.006957899190473182,2.3,17.5,17.0,18.2,22.0,0.06510279001468423,1500,0.06020558002936858,0.0026027900146842337,0.014,0.0699999999999999,0.0699999999999999,0.0450864439873494,3,140.0,142.317380049975,141.0,140.0,2.7,138.0,143.0,141.63476009995,144.15,0.5075256171779651,0.4774391920548073,-0.016283906631558764,-0.04179157717596199,0,0,0,0
McNeese Cowboys vs. Northwestern St Demons,Dec 05 07:30PM ET,McNeese Cowboys,2,-18.5,-17.85,-18.0,0.4831483753809493,-18.5,-0.040661148428574545,2.3,-17.5,-17.0,-18.2,-22.0,0.9348972099853157,-4000,0.9397944199706314,-0.040712546112245285,0.014,0.93,0.93,0.954913556012651,3,140.0,142.317380049975,141.0,140.0,2.7,138.0,143.0,141.63476009995,144.15,0.5075256171779651,0.4774391920548073,-0.016283906631558764,-0.04179157717596199,0,0,0,0
Drake Bulldogs vs. UAB Blazers,Dec 05 07:30PM ET,UAB Blazers,3,2.0,2.6500000000000004,2.5,0.4839657729027816,2.0,-0.03984375090674225,0.4,2.7,3.0,2.1,2.6,0.42506605108575846,112,0.45013210217151695,-0.04667404682256371,0.017,0.39,0.4,0.422301097544054,1,147.5,145.5272537499215,146.5,147.5,1.7,143.0,147.0,145.074507499843,145.98000000000002,0.4829017855647749,0.5170982144352251,-0.040907738244748915,-0.006711309374298757,1,1,0,1
Drake Bulldogs vs. UAB Blazers,Dec 05 07:30PM ET,Drake Bulldogs,3,-2.0,-2.6500000000000004,-2.5,0.5160342270972185,-2.0,-0.0077752967123053685,0.4,-2.7,-3.0,-2.1,-2.6,0.5749339489142415,-136,0.549867897828483,-0.0013296295039288974,0.017,0.61,0.6,0.577698902455946,1,147.5,145.5272537499215,146.5,147.5,1.7,143.0,147.0,145.074507499843,145.98000000000002,0.4829017855647749,0.5170982144352251,-0.040907738244748915,-0.006711309374298757,1,1,0,1
Xavier Musketeers vs. Cincinnati Bearcats,Dec 05 07:30PM ET,Cincinnati Bearcats,3,2.0,1.75,2.0,0.5,2.0,-0.023809523809523836,4.1,1.5,2.0,-0.4,8.9,0.4442794426417255,114,0.448558885283451,-0.023010276984442746,0.043,0.4399999999999999,0.4399999999999999,0.514049996647607,1,146.0,143.520865223337,145.0,146.0,2.1,146.0,142.0,145.041730446674,141.82,0.4743585679133448,0.508554996783795,-0.04945095589617904,-0.018631764445519394,0,0,0,0
Xavier Musketeers vs. Cincinnati Bearcats,Dec 05 07:30PM ET,Xavier Musketeers,3,-2.0,-1.75,-2.0,0.5,-2.0,-0.023809523809523836,4.1,-1.5,-2.0,0.4,-8.9,0.5557205573582745,-135,0.551441114716549,-0.018747527748108506,0.043,0.56,0.56,0.485950003352393,1,146.0,143.520865223337,145.0,146.0,2.1,146.0,142.0,145.041730446674,141.82,0.4743585679133448,0.508554996783795,-0.04945095589617904,-0.018631764445519394,0,0,0,0
TCU Horned Frogs vs. Notre Dame Fighting Irish,Dec 05 08:00PM ET,Notre Dame Fighting Irish,2,7.0,6.8,7.0,0.5,7.25,-0.02941176470588236,1.8,5.4,7.0,6.6,9.7,0.27584507042253525,240,0.28169014084507044,-0.018272576636288285,0.012,0.29,0.27,0.267922816014949,2,139.5,139.867302445041,139.5,139.5,0.8,141.0,139.0,139.904604890082,139.82999999999998,0.5,0.5,-0.023809523809523836,-0.023809523809523836,0,0,0,0
TCU Horned Frogs vs. Notre Dame Fighting Irish,Dec 05 08:00PM ET,TCU Horned Frogs,2,-7.0,-6.8,-7.0,0.5,-7.25,-0.01807228915662651,1.8,-5.4,-7.0,-6.6,-9.7,0.7241549295774647,-300,0.7183098591549295,-0.025845070422535255,0.012,0.71,0.73,0.732077183985051,2,139.5,139.867302445041,139.5,139.5,0.8,141.0,139.0,139.904604890082,139.82999999999998,0.5,0.5,-0.023809523809523836,-0.023809523809523836,0,0,0,0
Indiana Hoosiers vs. Louisville Cardinals,Dec 06 02:00PM ET,Indiana Hoosiers,3,5.5,2.4,4.5,0.5320425632110974,5.5,0.008233039401573605,1.9,2.4,,4.3,0.6,,,0.0,0.0,0.042,0.41,,0.350009273463483,2,157.5,158.0,157.5,157.5,1.0,158.0,,158.085664452545,156.34,0.5,0.5,-0.023809523809523836,-0.023809523809523836,0,0,0,0
Indiana Hoosiers vs. Louisville Cardinals,Dec 06 02:00PM ET,Louisville Cardinals,3,-5.5,-2.4,-4.5,0.4679574367889025,-5.5,-0.05585208702062133,1.9,-2.4,,-4.3,-0.6,,,0.0,0.0,0.042,0.59,,0.649990726536517,2,157.5,158.0,157.5,157.5,1.0,158.0,,158.085664452545,156.34,0.5,0.5,-0.023809523809523836,-0.023809523809523836,0,0,0,0
Tennessee Volunteers vs. Illinois Fighting Illini,Dec 06 08:00PM ET,Tennessee Volunteers,3,-2.5,0.1,-1.5,0.4679574367889025,-2.5,-0.04423768516231702,2.0,0.1,,-2.1,1.8,,,0.0,0.0,0.053,0.5,,0.57526768278398,1,150.5,153.0,151.5,150.5,2.1,153.0,,150.002092824897,154.04000000000002,0.5170982144352251,0.4829017855647749,-0.006711309374298757,-0.040907738244748915,0,0,0,0
Tennessee Volunteers vs. Illinois Fighting Illini,Dec 06 08:00PM ET,Illinois Fighting Illini,3,2.5,-0.1,1.5,0.5320425632110974,2.5,-0.002841157719135068,2.0,-0.1,,2.1,-1.8,,,0.0,0.0,0.053,0.5,,0.42473231721602,1,150.5,153.0,151.5,150.5,2.1,153.0,,150.002092824897,154.04000000000002,0.5170982144352251,0.4829017855647749,-0.006711309374298757,-0.040907738244748915,0,0,0,0
Arizona Wildcats vs. Auburn Tigers,Dec 06 10:00PM ET,Arizona Wildcats,3,-7.5,-8.3,-8.0,0.5160342270972185,-7.5,-0.0077752967123053685,1.1,-8.3,,-9.9,-7.9,0.7593858132151747,-325,0.7280000000000001,-0.005320069137766392,0.029,0.77,,0.811543252860699,2,161.5,160.0,161.0,161.5,0.6,160.0,,160.532323621542,159.39999999999998,0.49222081404751,0.5077791859524899,-0.031588709762013834,-0.016030337857033894,0,0,0,0
Arizona Wildcats vs. Auburn Tigers,Dec 06 10:00PM ET,Auburn Tigers,3,7.5,8.3,8.0,0.4839657729027816,7.5,-0.03984375090674225,1.1,8.3,,9.9,7.9,0.24061418678482524,250,0.272,-0.04510009892946046,0.029,0.2299999999999999,,0.188456747139301,2,161.5,160.0,161.0,161.5,0.6,160.0,,160.532323621542,159.39999999999998,0.49222081404751,0.5077791859524899,-0.031588709762013834,-0.016030337857033894,0,0,0,0
Purdue Boilermakers vs. Iowa State Cyclones,Dec 06 12:00PM ET,Purdue Boilermakers,3,-5.0,-4.7,-5.0,0.5,-5.25,-0.023809523809523836,2.5,-4.7,,-8.1,-3.2,0.6920512549460243,-225,0.6636481241914617,-0.0002564373616679161,0.071,0.67,,0.770908771401174,2,150.5,152.899684560637,151.5,150.5,0.7,152.0,,152.899684560637,153.44,0.5155554142940497,0.4844445857059503,-0.008254109515474117,-0.039364938103573555,0,0,0,0
Purdue Boilermakers vs. Iowa State Cyclones,Dec 06 12:00PM ET,Iowa State Cyclones,3,5.0,4.7,5.0,0.5,5.25,-0.023809523809523836,2.5,4.7,,8.1,3.2,0.3079487450539755,185,0.33635187580853815,-0.042928447928480606,0.071,0.3299999999999999,,0.229091228598826,2,150.5,152.899684560637,151.5,150.5,0.7,152.0,,152.899684560637,153.44,0.5155554142940497,0.4844445857059503,-0.008254109515474117,-0.039364938103573555,0,0,0,0
Michigan St Spartans vs. Duke Blue Devils,Dec 06 12:00PM ET,Michigan St Spartans,2,-1.5,0.4,-0.5,0.4663268053956411,-1.5,-0.04586831655557844,1.8,-1.8,,0.4,1.8,0.5137231319639173,-110,0.5,-0.010086391845606557,0.06,0.57,,0.484892527855669,1,139.5,138.11,139.0,139.5,0.8,138.0,,139.485041972363,138.11,0.4914489286915362,0.5085510713084638,-0.03236059511798761,-0.01525845250106006,0,0,0,0
Michigan St Spartans vs. Duke Blue Devils,Dec 06 12:00PM ET,Duke Blue Devils,2,1.5,-0.4,0.5,0.5336731946043589,1.5,-0.0012105263258735954,1.8,1.8,,-0.4,-1.8,0.4862768680360827,-110,0.5,-0.037532655773441115,0.06,0.43,,0.515107472144331,1,139.5,138.11,139.0,139.5,0.8,138.0,,139.485041972363,138.11,0.4914489286915362,0.5085510713084638,-0.03236059511798761,-0.01525845250106006,0,0,0,0
