Game,Game Time,Opening Odds Time,Team,total_category,market_spread,Consensus Spread,model_spread,Predicted Outcome,Spread Cover Probability,Opening Spread,Edge For Covering Spread,Opening Spread Edge,Spread Std. Dev.,spread_barttorvik,spread_kenpom,spread_evanmiya,spread_hasla,Moneyline Win Probability,Opening Moneyline,Current Moneyline,Devigged Probability,Moneyline Edge,Opening Moneyline Edge,Moneyline Std. Dev.,win_prob_barttorvik,win_prob_kenpom,win_prob_evanmiya,spread_category,market_total,model_total,average_total,Opening Total,theoddsapi_total,Totals Std. Dev.,projected_total_barttorvik,projected_total_kenpom,projected_total_evanmiya,projected_total_hasla,Over Cover Probability,Under Cover Probability,Over Total Edge,Under Total Edge,Opening Over Edge,Opening Under Edge,spread_consensus_flag,moneyline_consensus_flag,over_consensus_flag,under_consensus_flag
Fairleigh Dickinson Knights vs. Le Moyne Dolphins,Jan 26 06:00PM ET,2026-01-25 20:04:46 UTC,Le Moyne Dolphins,2,-2.5,-2.5,-2.65,-2.5,0.5,-2.5,-0.023809523809523836,-0.0348837209302325,1.0,-0.9,-3.0,-2.3,-3.1,0.5782948591447942,-155,-145,0.5683460358309413,-0.013541875549083371,-0.0218477795566518,0.041,0.53,0.61,0.588243682458647,1,142.5,145.350760571923,143.5,140.5,142.5,2.1,145.0,149.0,145.701521143846,144.32,0.5170982144352251,0.4829017855647749,-0.01231355027065728,-0.03517050359185159,0.0018279828018,-0.0494470304208477,0,0,1,0
Fairleigh Dickinson Knights vs. Le Moyne Dolphins,Jan 26 06:00PM ET,2026-01-25 20:04:46 UTC,Fairleigh Dickinson Knights,2,2.5,2.5,2.65,2.5,0.5,2.5,-0.023809523809523836,-0.0121951219512195,1.0,0.9,3.0,2.3,3.1,0.4217051408552059,130,122,0.43165396416905877,-0.02778980863974362,-0.0192340417374254,0.041,0.47,0.39,0.411756317541353,1,142.5,145.350760571923,143.5,140.5,142.5,2.1,145.0,149.0,145.701521143846,144.32,0.5170982144352251,0.4829017855647749,-0.01231355027065728,-0.03517050359185159,0.0018279828018,-0.0494470304208477,0,0,1,0
Bethune-Cookman Wildcats vs. Alcorn St Braves,Jan 26 07:00PM ET,2026-01-25 20:24:31 UTC,Bethune-Cookman Wildcats,3,-12.5,-12.5,-12.5,-12.5,0.5,-12.5,-0.03488372093023251,-0.0348837209302325,2.5,-12.9,-9.0,-15.1,-12.1,0.8793241167434716,-1050,-1100,0.8786482334869431,-0.03734254992319508,-0.0388290294244852,0.068,0.88,0.79,0.922903497525425,3,147.5,149.3746300727895,148.0,145.5,147.5,1.2,149.0,151.0,149.749260145579,148.25,0.5075229437220032,0.4924770562779967,-0.02188882098387912,-0.025595232878629803,-0.0123255864410015,-0.0347532564404505,0,0,1,0
Norfolk St Spartans vs. Morgan St Bears,Jan 26 07:00PM ET,2026-01-25 20:51:29 UTC,Morgan St Bears,3,9.5,9.5,11.5,10.5,0.4679574367889025,9.5,-0.05585208702062133,-0.044237685162317,1.4,11.0,12.0,12.9,9.6,0.17043807809501088,370,375,0.20087615619002178,-0.04011156729506002,-0.04011156729506,0.025,0.16,0.14,0.110353628059143,2,153.0,150.5,152.0,153.5,153.0,1.3,151.0,150.0,148.835264131766,151.89,0.4766713132888294,0.5077821418769288,-0.047138210520694446,-0.01602738193259501,-0.0347861835248189,-0.0127464724984031,1,1,0,1
Norfolk St Spartans vs. Morgan St Bears,Jan 26 07:00PM ET,2026-01-25 20:51:29 UTC,Norfolk St Spartans,3,-9.5,-9.5,-11.5,-10.5,0.5320425632110974,-9.5,0.008233039401573605,-0.002841157719135,1.4,-11.0,-12.0,-12.9,-9.6,0.8295619219049891,-485,-516,0.7991238438099783,-0.00804491570184851,-0.0080449157018485,0.025,0.84,0.86,0.889646371940857,2,153.0,150.5,152.0,153.5,153.0,1.3,151.0,150.0,148.835264131766,151.89,0.4766713132888294,0.5077821418769288,-0.047138210520694446,-0.01602738193259501,-0.0347861835248189,-0.0127464724984031,1,1,0,1
Stonehill Skyhawks vs. Central Connecticut St Blue Devils,Jan 26 07:00PM ET,2026-01-25 20:04:46 UTC,Central Connecticut St Blue Devils,1,-2.5,-2.5,-0.6,-1.5,0.4652972649083076,-2.5,-0.05851225890121625,-0.0396532301411973,1.3,-0.3,-3.0,-0.9,-0.2,0.5529561271835515,-148,-146,0.5715893751456499,-0.041349336937580805,-0.0393988171948195,0.036,0.51,0.58,0.534322879221453,1,135.5,136.215002663985,136.0,135.5,135.5,1.4,135.0,137.0,135.43000532797,137.94,0.5085510713084638,0.4914489286915363,-0.004830923825356215,-0.04235060510799754,-0.0106796979223054,-0.0368529581009165,0,0,0,0
Stonehill Skyhawks vs. Central Connecticut St Blue Devils,Jan 26 07:00PM ET,2026-01-25 20:04:46 UTC,Stonehill Skyhawks,1,2.5,2.5,0.6,1.5,0.5347027350916924,2.5,0.01089321128216858,-0.0107518103628529,1.3,0.3,3.0,0.9,0.2,0.4470438728164486,124,124,0.42841062485435016,0.001607364879940676,-0.0019234968547672,0.036,0.49,0.42,0.465677120778547,1,135.5,136.215002663985,136.0,135.5,135.5,1.4,135.0,137.0,135.43000532797,137.94,0.5085510713084638,0.4914489286915363,-0.004830923825356215,-0.04235060510799754,-0.0106796979223054,-0.0368529581009165,0,0,0,0
Bethune-Cookman Wildcats vs. Alcorn St Braves,Jan 26 07:00PM ET,2026-01-25 20:24:31 UTC,Alcorn St Braves,3,12.5,12.5,12.5,12.5,0.5,12.5,-0.012195121951219523,-0.0121951219512195,2.5,12.9,9.0,15.1,12.1,0.12067588325652841,675,690,0.12135176651305682,-0.0059266808460356896,-0.0062473002766689,0.068,0.12,0.21,0.0770965024745747,3,147.5,149.3746300727895,148.0,145.5,147.5,1.2,149.0,151.0,149.749260145579,148.25,0.5075229437220032,0.4924770562779967,-0.02188882098387912,-0.025595232878629803,-0.0123255864410015,-0.0347532564404505,0,0,1,0
LIU Sharks vs. Wagner Seahawks,Jan 26 07:00PM ET,2026-01-25 21:36:03 UTC,Wagner Seahawks,2,10.5,10.5,8.3,9.5,0.5336731946043589,10.5,-0.0001263391951749071,0.009863670794835,1.5,10.6,9.0,7.6,7.5,0.18386480793024815,,467,0.16772961586049628,0.007622571905403386,,0.029,0.17,0.2,0.22816221482751,3,144.5,149.13,146.5,144.5,144.5,3.8,151.0,149.0,142.351060790261,149.26,0.5300650431762558,0.4699349568237442,0.011992754019629293,-0.05947680788213816,0.0178699212250362,-0.0649487641064883,0,1,0,0
Florida A&M Rattlers vs. Jackson St Tigers,Jan 26 07:00PM ET,2026-01-25 20:24:31 UTC,Florida A&M Rattlers,3,-5.5,-5.5,-7.6499999999999995,-6.5,0.5320425632110974,-5.5,-0.002841157719135068,-0.0077752967123053,2.8,-9.2,-4.0,-6.1,-9.9,0.7030098159400359,-258,-260,0.6912521440823327,-0.019212406282186345,-0.0190250977269778,0.076,0.81,0.66,0.714767487797739,2,149.5,148.283655342214,149.0,149.5,149.5,3.1,147.0,152.0,149.567310684428,144.73000000000002,0.49222081404751,0.5077791859524899,-0.03719095065837236,-0.010293103204136567,-0.0348837209302325,-0.0121951219512195,0,0,0,0
