Game,Game Time,Opening Odds Time,Team,total_category,market_spread,Consensus Spread,model_spread,Predicted Outcome,Spread Cover Probability,Opening Spread,Edge For Covering Spread,Opening Spread Edge,Spread Std. Dev.,spread_barttorvik,spread_kenpom,spread_evanmiya,spread_hasla,Moneyline Win Probability,Opening Moneyline,Current Moneyline,Devigged Probability,Moneyline Edge,Opening Moneyline Edge,Moneyline Std. Dev.,win_prob_barttorvik,win_prob_kenpom,win_prob_evanmiya,spread_category,market_total,model_total,average_total,Opening Total,theoddsapi_total,Totals Std. Dev.,projected_total_barttorvik,projected_total_kenpom,projected_total_evanmiya,projected_total_hasla,Over Cover Probability,Under Cover Probability,Over Total Edge,Under Total Edge,Opening Over Edge,Opening Under Edge,spread_consensus_flag,moneyline_consensus_flag,over_consensus_flag,under_consensus_flag
Pacific Tigers vs. Santa Clara Broncos,Feb 04 10:02PM ET,2026-02-05 05:03:50 UTC,Pacific Tigers,,14.5,14.5,6.0,11.0,,13.5,,,0.7,,6.0,5.8,7.1,,,,0.0,0.0,,0.003,,0.29,0.286306900582968,3,,150.0,60.0,,,0.9,,150.0,150.004331959848,148.47000000000003,,,,,,,0,0,0,0
Pacific Tigers vs. Santa Clara Broncos,Feb 04 10:02PM ET,2026-02-05 05:03:50 UTC,Santa Clara Broncos,,-14.5,-14.5,-6.0,-11.0,,-13.5,,,0.7,,-6.0,-5.8,-7.1,,,,0.0,0.0,,0.003,,0.71,0.713693099417032,3,,150.0,60.0,,,0.9,,150.0,150.004331959848,148.47000000000003,,,,,,,0,0,0,0
Seattle Redhawks vs. Pepperdine Waves,Feb 04 10:02PM ET,2026-02-05 05:03:50 UTC,Pepperdine Waves,,-1.5,-1.5,12.0,4.0,,-2.5,,,0.5,,12.0,11.2,12.0,0.3754224759219562,-270,-183,0.6123260437375745,-0.27073137023188987,-0.27073137023188987,0.002,,0.14,0.137037816212676,1,,132.16,53.0,,,2.1,,130.0,134.208419191223,132.16,,,,,,,0,0,0,0
Seattle Redhawks vs. Pepperdine Waves,Feb 04 10:02PM ET,2026-02-05 05:03:50 UTC,Seattle Redhawks,,1.5,1.5,-12.0,-4.0,,2.5,,,0.5,,-12.0,-11.2,-12.0,0.6245775240780437,200,144,0.3876739562624254,0.21548661498713462,0.21548661498713462,0.002,,0.86,0.862962183787324,1,,132.16,53.0,,,2.1,,130.0,134.208419191223,132.16,,,,,,,0,0,0,0
Portland Pilots vs. Gonzaga Bulldogs,Feb 04 10:03PM ET,2026-02-05 05:03:50 UTC,Portland Pilots,,-11.5,-11.5,21.6,1.5,,-9.5,,,1.1,,22.0,21.6,19.9,,,,0.0,0.0,,0.002,,0.02,0.0234657029040052,3,,152.0,61.0,,,4.2,,152.0,154.699990286563,146.4,,,,,,,0,0,0,0
Portland Pilots vs. Gonzaga Bulldogs,Feb 04 10:03PM ET,2026-02-05 05:03:50 UTC,Gonzaga Bulldogs,,11.5,11.5,-21.6,-1.5,,9.5,,,1.1,,-22.0,-21.6,-19.9,,,,0.0,0.0,,0.002,,0.98,0.976534297095995,3,,152.0,61.0,,,4.2,,152.0,154.699990286563,146.4,,,,,,,0,0,0,0
San Francisco Dons vs. Loyola Marymount Lions,Feb 04 10:03PM ET,2026-02-05 05:03:50 UTC,San Francisco Dons,3,7.5,7.5,-9.9,0.5,0.7132272070784483,6.5,0.2010320851272288,0.2010320851272288,1.2,,-8.0,-9.9,-10.3,0.4511678453376093,700,847,0.09891870244293152,0.3456122897820537,0.3456122897820537,0.047,,0.77,0.836833976464574,2,155.0,140.0,149.0,154.5,155.0,1.0,,140.0,141.101517560594,139.15,0.3999198271588098,0.5849419598778145,-0.12388969665071403,0.039487414423269085,-0.12388969665071403,0.039487414423269085,0,0,0,0
San Francisco Dons vs. Loyola Marymount Lions,Feb 04 10:03PM ET,2026-02-05 05:03:50 UTC,Loyola Marymount Lions,3,-7.5,-7.5,9.9,-0.5,0.2867727929215516,-6.5,-0.26878276263400397,-0.26878276263400397,1.2,,8.0,9.9,10.3,0.5488321546623908,-1300,-2500,0.9010812975570686,-0.4127063068760708,-0.4127063068760708,0.047,,0.23,0.163166023535426,2,155.0,140.0,149.0,154.5,155.0,1.0,,140.0,141.101517560594,139.15,0.3999198271588098,0.5849419598778145,-0.12388969665071403,0.039487414423269085,-0.12388969665071403,0.039487414423269085,0,0,0,0
Stanford Cardinal vs. Clemson Tigers,Feb 04 10:06PM ET,2026-02-05 05:03:50 UTC,Stanford Cardinal,1,-1.5,-1.5,4.0,0.5,0.4308566188612561,-1.5,-0.04533385732922007,-0.04533385732922007,0.3,,4.0,4.3,3.7,0.4310373664146596,-120,-122,0.5152094072695532,-0.11946768409039088,-0.11946768409039088,0.019,,0.36,0.333730651119532,1,133.5,138.0,135.5,133.5,133.5,1.3,,138.0,138.067934783925,135.86,0.5341650358808562,0.4658349641191438,0.034165035880856176,-0.09938242718520396,0.034165035880856176,-0.09938242718520396,0,0,0,0
Stanford Cardinal vs. Clemson Tigers,Feb 04 10:06PM ET,2026-02-05 05:03:50 UTC,Clemson Tigers,1,1.5,1.5,-4.0,-0.5,0.5691433811387439,1.5,-0.014189952194589517,-0.014189952194589517,0.3,,-4.0,-4.3,-3.7,0.5689626335853404,-110,-107,0.48479059273044683,0.05096031070496876,0.05096031070496876,0.019,,0.64,0.666269348880468,1,133.5,138.0,135.5,133.5,133.5,1.3,,138.0,138.067934783925,135.86,0.5341650358808562,0.4658349641191438,0.034165035880856176,-0.09938242718520396,0.034165035880856176,-0.09938242718520396,0,0,0,0
