Game,Game Time,Opening Odds Time,Team,total_category,market_spread,Consensus Spread,model_spread,Predicted Outcome,Spread Cover Probability,Opening Spread,Edge For Covering Spread,Opening Spread Edge,Spread Std. Dev.,spread_barttorvik,spread_kenpom,spread_evanmiya,spread_hasla,Moneyline Win Probability,Opening Moneyline,Current Moneyline,Devigged Probability,Moneyline Edge,Opening Moneyline Edge,Moneyline Std. Dev.,win_prob_barttorvik,win_prob_kenpom,win_prob_evanmiya,spread_category,market_total,model_total,average_total,Opening Total,theoddsapi_total,Totals Std. Dev.,projected_total_barttorvik,projected_total_kenpom,projected_total_evanmiya,projected_total_hasla,Over Cover Probability,Under Cover Probability,Over Total Edge,Under Total Edge,Opening Over Edge,Opening Under Edge,spread_consensus_flag,moneyline_consensus_flag,over_consensus_flag,under_consensus_flag
Morgan St Bears vs. Norfolk St Spartans,Mar 02 06:00PM ET,2026-03-01 20:52:35 UTC,Norfolk St Spartans,3,-2.5,-2.5,-1.6500000000000001,-2.0,0.4839657729027816,-2.5,-0.03410651625384492,-0.0398437509067422,1.0,-0.8,-3.0,-2.2,-1.1,0.5730732987305325,-155,-143,0.5634245804229169,-0.016233498368472432,-0.0231289801920249,0.033,0.53,0.59,0.582722017038148,1,155.0,155.0,155.0,155.5,155.0,1.4,155.0,155.0,152.212620713608,155.20999999999998,0.4914489286915362,0.4914489286915362,-0.043434792238696285,-0.0207461932596833,-0.0192307692307692,-0.0283018867924528,0,0,0,0
Morgan St Bears vs. Norfolk St Spartans,Mar 02 06:00PM ET,2026-03-01 20:52:35 UTC,Morgan St Bears,3,2.5,2.5,1.6500000000000001,2.0,0.5160342270972185,2.5,-0.013377537608663892,-0.0077752967123053,1.0,0.8,3.0,2.2,1.1,0.4269267012694681,130,119,0.4365754195770831,-0.029703824168396786,-0.0167101760690487,0.033,0.47,0.41,0.417277982961853,1,155.0,155.0,155.0,155.5,155.0,1.4,155.0,155.0,152.212620713608,155.20999999999998,0.4914489286915362,0.4914489286915362,-0.043434792238696285,-0.0207461932596833,-0.0192307692307692,-0.0283018867924528,0,0,0,0
Delaware St Hornets vs. South Carolina St Bulldogs,Mar 02 07:00PM ET,2026-03-01 20:52:35 UTC,South Carolina St Bulldogs,2,2.0,2.0,1.5,2.0,0.5,2.5,-0.023809523809523836,-0.0412844036697247,1.1,0.3,1.0,2.0,2.9,0.4439915215826379,114,114,0.4479830431652758,-0.022211477765329946,-0.0272114777653299,0.035,0.49,0.44,0.42154096887871,1,138.0,135.0,137.0,137.5,138.0,1.8,135.0,135.0,138.186948054329,133.99,0.4743585679133448,0.508554996783795,-0.04717253256512405,-0.017511353927105455,-0.0409077382447489,-0.0067113093742987,0,0,0,0
Cleveland St Vikings vs. IUPUI Jaguars,Mar 02 07:00PM ET,2026-03-01 21:38:10 UTC,IUPUI Jaguars,3,1.5,1.5,2.8,2.0,0.4839657729027816,1.5,-0.03984375090674225,-0.0364179201427819,0.7,2.9,2.0,3.8,2.7,0.43876623376623375,105,105,0.4675324675324675,-0.04903864428254673,-0.0612427264117741,0.031,0.41,0.42,0.36118367148309,1,172.5,176.365,174.0,173.5,172.5,3.5,181.0,178.0,173.067593006893,174.73000000000002,0.5256375066113239,0.4743624933886761,0.0018279828018000766,-0.04944703042084775,-0.01525845250106,-0.0323605951179875,1,1,1,0
NC State Wolfpack vs. Duke Blue Devils,Mar 02 07:00PM ET,2026-03-01 17:23:48 UTC,NC State Wolfpack,3,9.5,9.5,9.75,9.5,0.5,10.5,-0.012195121951219523,-0.0412844036697247,1.5,7.7,9.0,10.5,11.1,0.19090909090909092,,425,0.18181818181818185,0.00043290043290045155,,0.038,0.2299999999999999,0.2,0.15410516465592,2,148.5,149.037973266291,148.5,148.5,148.5,0.6,150.0,149.0,149.075946532582,148.51999999999998,0.5,0.5,-0.023809523809523836,-0.023809523809523836,-0.0046721782292162,-0.0424066646522358,0,0,1,0
NC State Wolfpack vs. Duke Blue Devils,Mar 02 07:00PM ET,2026-03-01 17:23:48 UTC,Duke Blue Devils,3,-9.5,-9.5,-9.75,-9.5,0.5,-10.5,-0.03488372093023251,-0.0049504950495049,1.5,-7.7,-9.0,-10.5,-11.1,0.8090909090909091,,-600,0.8181818181818182,-0.04805194805194801,,0.038,0.77,0.8,0.84589483534408,2,148.5,149.037973266291,148.5,148.5,148.5,0.6,150.0,149.0,149.075946532582,148.51999999999998,0.5,0.5,-0.023809523809523836,-0.023809523809523836,-0.0046721782292162,-0.0424066646522358,0,0,1,0
Cleveland St Vikings vs. IUPUI Jaguars,Mar 02 07:00PM ET,2026-03-01 21:38:10 UTC,Cleveland St Vikings,3,-1.5,-1.5,-2.8,-2.0,0.5160342270972185,-1.5,-0.0077752967123053685,-0.0111525341320959,0.7,-2.9,-2.0,-3.8,-2.7,0.5612337662337663,-125,-125,0.5324675324675325,0.005678210678210727,0.0178822928074381,0.031,0.59,0.58,0.63881632851691,1,172.5,176.365,174.0,173.5,172.5,3.5,181.0,178.0,173.067593006893,174.73000000000002,0.5256375066113239,0.4743624933886761,0.0018279828018000766,-0.04944703042084775,-0.01525845250106,-0.0323605951179875,1,1,1,0
Maryland-Eastern Shore Hawks vs. North Carolina Central Eagles,Mar 02 07:00PM ET,2026-03-01 20:52:35 UTC,North Carolina Central Eagles,1,1.5,1.5,3.8,2.5,0.4652972649083076,1.5,-0.06411449979757478,-0.0468978570429119,1.3,2.4,4.0,3.6,5.5,0.41202083149702284,105,105,0.4653776978417266,-0.07578404655175763,-0.0757840465517576,0.027,0.4,0.35,0.358663965152319,1,133.5,131.5,132.5,133.5,133.5,0.8,131.0,132.0,132.55890729688,130.98000000000002,0.4829017855647749,0.5170982144352251,-0.040907738244748915,-0.006711309374298757,-0.0519819353654575,0.0049030924840055,1,1,0,1
Maryland-Eastern Shore Hawks vs. North Carolina Central Eagles,Mar 02 07:00PM ET,2026-03-01 20:52:35 UTC,Maryland-Eastern Shore Hawks,1,-1.5,-1.5,-3.8,-2.5,0.5347027350916924,-1.5,0.016630445935065907,-0.00018098583854,1.3,-2.4,-4.0,-3.6,-5.5,0.5879791685029772,-125,-127,0.5346223021582734,0.02759269507302542,0.0275926950730254,0.027,0.6,0.65,0.641336034847681,1,133.5,131.5,132.5,133.5,133.5,0.8,131.0,132.0,132.55890729688,130.98000000000002,0.4829017855647749,0.5170982144352251,-0.040907738244748915,-0.006711309374298757,-0.0519819353654575,0.0049030924840055,1,1,0,1
Howard Bison vs. Coppin St Eagles,Mar 02 07:00PM ET,2026-03-01 20:52:35 UTC,Coppin St Eagles,1,19.5,19.5,22.5,20.5,0.4652972649083076,18.5,-0.05851225890121625,-0.0641671588103299,1.9,22.5,20.0,24.6,22.5,0.04510258224266006,1500,1500,0.06020516448532012,-0.01739741775733994,-0.0185000210407944,0.011,0.03,0.03,0.010645398362445,3,137.0,141.94,139.0,137.5,137.0,2.1,143.0,140.0,144.576581071093,140.88,0.5225634700046342,0.4624333836521225,-0.004623291224680193,-0.057950309393441035,-0.0048186777539767,-0.0422601651274753,1,1,1,0
